,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X002236.SZ,X002008.SZ,X000100.SZ,X600566.SH,X002007.SZ,X600487.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600498.SH,X000596.SZ,X600809.SH,X600867.SH,X300146.SZ,X002180.SZ,X600177.SH,X000157.SZ,X002294.SZ,X002506.SZ,X300136.SZ,X600089.SH,X300142.SZ,X000977.SZ,X600372.SH,X600066.SH,X002241.SZ,X000981.SZ,X600522.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0.00826319374017204,0,0,0,0,0.00961187896858931,0,0,0,0,0,0,0.0498107205857569,0,0,0,0.649544457657604,0,0,0,0,0,0,0,0,0.104960814708339,0,0,0,0,0,0,0,0,0,0,0.097983291199922,0,0,0.119567533369368,0,0,0,0,0,0,0,0.0087210521676715,0.0818356659387163,0,0,0,0.0512379033788,0,0
X600031.SH,0,0,0.083973654353545,0,0.0713034195015182,0,0,0.00834371520575582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793764077058455,0,0,0,0,0,0,0,0.290022030776916,0,0.200836045384959,0,0,0,0,0,0,-0.0110082041110242,0.040524238191077,0,0,0,0,0,0
X000338.SZ,0,0.172927563882551,0,0.128648820840089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131834449917796,-0.0182219622371598,0,0,0,0,0,0,0,0,0,0.0295001208388456,0.0264778519895979,0,0,0,0.163763537257231,0,0,0.0486188157097824,-0.0485422714195972,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0514332075933102,0,0,0,0,0,0,0,0,0,0,0.0945629519795327,0.358874068675132,0,0,0,0,0,0,0,-0.0431307952319909,0.0659312684219374,0,0,0,0.150147560347292,0,0,0,0,0,0,0,0,-0.0673136243633972,0,0,0,0.171587668626551,0,0,0,-0.0166448689386815,-0.0371177902030321,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.331277842476677,0,0,0,0,0,0,0,0,0,0.112574231572274,0,0.0135268292090193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28198061626779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475296114602621,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.061782337119283,0,0.0955889131207385,-1.38777878078145e-17,0.0975596924262413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302300122841114,0,0,0.158088622913154,0,0,0,0,0,0,0,0.0995525669904874,0,0.114872518573311,0,0,0.146189081739785,0,0,0,0,0,0.0243160879709784,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.573713108128366,0,0,0,0,-0.0322846575906115,0.150198883190431,0,0,0,0,0,0,-0.208296372480192,0,0,0,0,0,0,0.0868811616395375,0.268089979269624,0,0,0,0.0321216106897423,0,0,0,0.0628245773157702,-0.123122536424724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150333257316745,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.159972086316296,0,0.0695114850892086,0,0,0,0,0,0,0,0,0.0146076537012324,0.154002153135369,0.0440366958031275,0,0,0,0,0,0,0,0.0052283672015462,0,0,0,0,0,0,0,0,0,0,0.00465349224230313,0,0,0.00102443047411978,0,0,0,0,0,0,0,0,-0.033799756640352,0,0,0,0,0,0
X600271.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346819285586488,0.102694606235083,0,0,0.0186460163119141,0.0394047352771595,0,0,0,0,0,0,0,0,0,0,0,0,0.515767816366424,0.425715087312299,0,0,0,0,0,0.0808075510565596,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0290162987656839,0,0.274769257795299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240111426732073,0,0,0,0,-8.67361737988404e-19,0.0194570481004517,0,0,0,0,0,0,0,0,0.0628386667738172,0.24030274931706,0,0,0,0,0,0,0,0,-0.0196564567969419,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0670133149611123,0.454605592220965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147862670586691,0,0,0.028944411629496,0,0,0,0.0241105606453656,0,0.047012959052037,0,0,0,0,0.289308814170534,0,0,0,0,0,0,0,0,0,0,-0.0244332637883872,-0.0352348501255172,0,0,0,0,0,0
X002236.SZ,0,0.124880994545025,0.464896209402708,0,0.0171010766178707,0,0,0,0,0,0,0,0,0.359823861947558,0,0,0,0,0,0,0,0,0,0,0.00786275550233735,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0521906239288613,0.0240576920322103,0.00809398989723545,0,0,0,0,0,0
X002008.SZ,0,0,0.337936285189315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149694295447074,0,0.0130305017259555,0.0338288757555376,0.227869951350876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366853182236699,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.293066196068695,0,0.0552578009198091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738935277361601,0,0,0,0,0,0.145424146364459,0,0,0,-0.0355973711385035,0,0,0,0,0,0
X600566.SH,0,0,0.0744137489223133,0,0.137803637362898,0,0,0,0,0,0.0163026601560839,0,0,0,0,0,0.252336076753871,0,0,0,0.072287597564359,0,0,0,0,0,0,0,0,0.0144411685196475,0,0.0807639384507448,0,0.0256017088073536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130803552140427,-0.0316553541652858,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.313827971947645,0,0,0,0,0,0,0,0,0,0,0,0.0115337832116231,0,0,-0.0244240651599627,0,0,-0.0115416560879804,0,0.084137033875229,0,0.223781001596214,0,0,0,0,0.349548599568083,0,0,0,-0.142210457423104,0,0,0,0,0,0,0.0253672490619791,0,0,0,0,0,-0.295211907360003,0,0,0.0128693906749277,-0.0436986373005569,0,0,0,0,0,0
X600487.SH,0.0148558456635407,0,0,0,0,0,0,0.12640116910533,0,0.278047591701619,0,0,0,0,0,0,0,0,0.0442350548088562,0,0,0,0,0,0,0.279953253013139,0,0,0,0,0.305290109941835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127264365296339,0,0,0,0,0,-0.0054571333772028,0,0,0,0,-0.280428674101592,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572053642040177,0,0,0,0,0,0,0,0,0,0,0,0.0523031683575041,0,0,0,0,0,0,0,0,0,0,0.343656140015454,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0642767901852195,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.00315869336056148,0,0,0,0,0,0,0.196260589856647,0,0,0,0,0.197756129928053,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.139471628543272,0,0.00511321149793358,0,0,0,0,0,0,0,0.119294074237482,0,0,0,0,0,0,0,0,0,-0.00869199258721007,0,0,0,-0.0950378515595909,0,0
X000661.SZ,0,0,-0.181096939812439,0,0,0,0,0,0,0,0.0713897441899346,0,0,0,-0.237547525550412,0,0.468669310267745,0,0,0,0.334808842623688,0,0,0,0,0,0,0,0,0,0,0,0,0.0228249401583214,0.121175062293816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683374102885174,0,0,-0.00247995505807249,-0.0983935087793559,0,0,0,0,-0.359479954908104,0
X600498.SH,0,0.251714645927126,0.0369605379660755,0,0,0,-0.0342076861931381,0,0,0.438042731933235,0,0,0,0,0,0,0,0,0,0,0,0.105890585453154,0,0,0,0,0.125023921030223,0,0,-0.0447147036695681,0,-0.0264925138589428,0,-0.012819349093346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551725811273738,0.0393265198036104,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0349119401684402,0.39374992297958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435796219126505,0.0138171560194922,0,0,0,0,0,0,0.164880196634438,0.0176990846444836,0,0,0,0,0,0,0,0,0,0,0,0.102673749254741,0,0,0,0,0,0.0442441245132211,0,0,0,0,0,0,0
X600809.SH,0,0.0467632716006588,0,0,0,0,0.0555160718248654,0,0,0.0422266029718133,0,0,0,0,0,0.339961368455452,0,0,0,0,0,0.055084827115789,0,0,0,0,0,0,0,0,0,0.591939750772405,0,0,0,0,0,0,0,0,0.0138617928445428,0,0,0,0,0,0,0,0,0,0,-0.0223988908614913,-0.014923660042495,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.110740659937454,0,0,0,0,0,0,0,0,0,0.0540805694701751,0,0,0,0,0,0.489155822332934,0,0,0,0,0,0,0.2159982161373,0,0.0468990160299078,0,0,0,0.204331023441363,0,0,0,0,0,0,0,-0.069839584852411,0,0,0,0,0,0,0,0.0905987409367742,0.050170562246497,0,0,0,-0.373254314816409,0,0
X300146.SZ,0,0,0,0,0.0500705635138674,0,0,0,0,0,0.0231299447321982,0,0,0.0718791354443565,0,0,0,0,0,0,0.119999792619658,0,0,0,0,0,0,0,0,0.140615515750062,0,0,0.442004921305766,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0838564932159794,0,0,0,0.211090407347392,0.0766555467269218,0,0.0987514513572875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219212708894673,0,0,0,0,0,0,0.0654787646887091,0,0.0267890064811036,0,0,0,0,0,0.172314382053982,0,0,-0.0361268636870454,-0.0199047416648261,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066405315113443,0,0,0,0,0.133201879776324,0,0,0.016478227913233,0,0,0,0,0.111630165818721,0,0,0,0,0,0.0137655780043935,0,0.161529834991128,0,0,0.000817434168731767,-0.00665037569083499,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0101171010546923,-1.73472347597681e-18,0,0,0.0788410156035379,0,0,0,0,0,0,0,0.0255044861003454,0.00586166006586572,0,0,0,0.0318907970264061,0,0,0,0,0,0,0,0,0.0251933093973004,0,0,0.0416934590969218,0,0,0,0,0,0.0400919178687277,0,0,0,0,0,0,0,0,0,0.227254351392867,0,0,-0.0235964851490619,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.137046134438681,0,0.0141267077164713,0,0,0,0,0,0,0,0,0,0,0,0.0197274085984097,0,0,0.033069303004131,0,0,0.0107922994930313,0.0290261466369014,0.0906149656416488,0,0,0.057182481629115,0,0,0.187347778555912,0.00719485618368043,0.026453798666382,0.114836389129352,0,0,0,0,0,0,0,0.0463545536862113,0,0.141463182235791,0,0,0,0,0,0,-0.017143940829605,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.113939073298744,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0620167126874202,0,0,0,0,0,0.018348879551344,0,0,0,0.0248548898283759,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0664524482146205,0,0,0,-0.00132513646588376,-0.00555838769196569,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0665052012528054,0.0369538618843381,0,0,0,0,0.05163084404102,0,0,0.0215178810579439,0,0.523741340268757,0,0,0,0,0,0,0,0.184548675474523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381096883653621,0,0,0,0.174902052633246,-0.0640833262011651,0,0,0,0,0,0,0
X600089.SH,0,0.0349092524066802,0,0,0,0,0,0.00570760425317788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107854009061988,0,0,0.0286060701061481,0,0,0.0303047810640107,0,0,-3.46944695195361e-18,0,0.0522649230143686,0,0,0.0726685367686708,0,0,0,0,0.0160912007527154,0,0,0,-0.0108460823801475,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0364442117150926,0,0,0,0,0.56470073379574,0,0,0,0,0.0924257856439607,0,0,0.0968026934583651,0,0,0,0,0,0.0574135402216757,0,0.190576200007404,0,0.0529569442787984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364229624178515,0,0,0,0,0,0,-0.014926310121368,-0.073375677331901,0,0,0,-0.0159660740423148,-0.706419322418132,0
X000977.SZ,0,0,0,0,0,0,-0.0224027362866182,0,0.277654860584596,0,0.113674469086385,0,0,0,0,0,0,0,0.725364064105813,0.198880438785163,0,0,0,0,-0.0467710981441787,0,0,0,0,0.0742241369633839,0,0,0,0,0,-0.0696084076249039,0,0,0,0,0,0.0843458874721193,0,0,0,0,0,0,0,0,-0.233282356083958,0,0,0,0,0,0,-0.145242894595951,0
X600372.SH,0,0,0.0633892937694581,0,0,0,0,0,0,0,0,0.115394425803104,0,0,0,0,0,0,0.070350725390336,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0632532083009454,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.32561081657518,0,0,0,0,0.0617890234724037,0,0,0.0646246780418718,-0.120334133957588,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252497233684952,0,0,0,0,0,0,0,0,0,0,0.100477042851451,0,0.0146296123185805,0,0,0.285769433361189,0.0490628803481495,0.0545379040943042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170347596793385,0,0.131729725047935,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221023657117022,0,0,0,0,0.0182420038069721,0.163826575103068,0.123276846853722,0,0,0,0,0,0,0.0762324955032753,0,0,0,0,0.058149894402349,0,0,0,0,0,0,0,0.0996155933339119,0,0,0,0,0,0,0,0,0,0,0,-0.0394249790182048,0,0,0,0,0,0
X000981.SZ,0,0,-0.0267946708021756,0,0,0,0,0,0,-0.0346686257442472,0,0,0,0.477272143704858,0,0,-0.139514540485418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669027428956829,0,0,0,0,-0.0552479004128321,0,0,0,0,0,-0.0907398832672642,0,0,0,0,0.0738364499217024,0,0,0,0,-0.105533321301443,0.0160079567841594,0,0,0,0,0,0.164759185906426,0
X600522.SH,0,0,0,0,0,0,0,0.126532085416027,0,0.346306333707243,0,0,0,0,0,0,0,0,0,0.0645866808926346,0,0,0,0,0,0,0,0,0,0.0186645074422459,0,0,0.0478314091818905,0,0,0,0,0,0,0,0,0,0,0.0400038156015703,0,0,0,0,0,0,0,0,-0.0328116863150378,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173874582038995,0,0,0,0,0,0,0,0.00787081062973525,0,0,0.150833478218667,0.0875230141425958,0,0,0,0,0.0384001891158708,0.0271729691732834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226268048826014,-0.00652868197728338,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0684487572057502,0,0,-0.0499678890345523,0,0,0,0,0,-0.0739378876754101,0,0,0,0.0488176992839166,0,0,0.0802580144279814,-0.058445045437162,0,0,0,0,0.0449312942321454,0,-0.195699870823609,-0.0642567635980277,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.183423149111838,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.16607775753999,0,0,0.356705115500398,0,0,0,0.769249951161976,0,0,0,0,0,0.128109345732016,0,0,0,0,0,0,0,0,0,0,0,-0.621488209056485,0,0,0,0,0,0,0,0,0,0.758502220539121,0,0,0,0,0,0,0,-0.0962331816248689,0,0,0,-1.10506932742543,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114948915603792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151389163014793,0,0,-0.423713161117572,0.318746814115788,0,0,-0.223328487030891,0,0,0,0
RealEstate_excess,0,0.1366266541743,0,0,0.00890900507748828,0,0,-0.123240513220181,0,0,0,-0.0208775600962693,0,0.0240125844718853,0,0,0,0,0,0,0,0,0,0,0,-0.00642392510611411,0,0,0.04431806648613,0,-0.0605358742290756,0,0,0,0,0,0,0,0,0,-0.0709397896440906,0,0.00747770003644687,0,0,-0.00786657483529343,0,0,0,0,0,-0.0209792765178796,-0.0274049607500753,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00738420825447378,0,0,0,-0.121169427698586,0,0,0,0,0,-0.173991909678156,0,0.0629187805711336,0,0,0,0,0,0,0,0,0,0,0.0706823092896365,0,0.0301696381792061,0,0.168499448440015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503224649426743,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00106881896039114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05295454893169e-05,-2.17430622336178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653551669169682,8.470329472543e-22,0,0,0,0.0291585087895642,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019740218752263,-0.0151264049138868,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105486423759899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045751336187642,0,0,0,0.000201125440668031,-0.00618561248041299,0,0,0,0.0942469510638862,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286840656985001,0,0,0,4.60812101297176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000667645729662823,0,0,0,0,0,0.00104229400121959,0,0.00343963704604095,-0.00752625241358197,0,0,0,0.00705757025433854,0.0727247403949463,0
