,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X000066.SZ,X600089.SH,X002074.SZ,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.282767913616068,0,0,0.0320403663092643,0,0,0.0643714253052347,0.0620393797164409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153625948878402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.320350714656124,0.144300723712785,0,0,0,0,0,0,0,0.0304581195454761,0,0,0,0,0,0,0,0,0,0,0,0.0365758110816582,0,0.0763128746488231,0,0,0.0604410384455927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162819103542656,0,0
X002415.SZ,0,0,0,0,0,0.0711846953204162,0,0,0.0459330987652649,0,0,0,0,0,0,0.0309645076320643,0,0,0,0,0,0.0930275675500343,0.0038993852328546,0,0,0,0,0,0,0,0.0677526658621663,0,0,0.055278210555399,0,0,0.0298026995036076,0,0.0662328355724446,0,0,0,0,0,0.073589637278912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.144156512101548,0,0,0.0774078715758113,0,0,0.0687364453549049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142717527369449,0,0,0,0,0,0.11546196355898,0,0,0,0,0,0,0,0,0,0.102870207577443,0,0,0,0,0.00470632509278101,0,0
X000568.SZ,0,0.699102673029568,0,0,0,0.0269897328609752,0,0,0,0,0,0,0,0,0,0.107104861889728,0,0,0,0,0.165261012083027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355792035733144,0,0,0,-0.0104374505186748,0,0
X600809.SH,0,0,0,0,0.0569117743230661,0,0,0,0,0,0,0,0,0.0667946710512756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36143937353379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642391910148609,0,0,0,-0.0855552410386651,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0463151059510105,0.0280577943946251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106153234539414,0,0,0.0182500944236838,0,0,0,0,5.25409917363183e-05,0.162926004365746,0,0,0,0,0.0302274191542722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133091773078997,0,0,0,0,0,0
X002304.SZ,0,0.159030579015946,0,0,0.0535581655884062,0.0564016417121494,0,0,0.172107414742907,0,0,0,0,0,0,0,0,0,0,0,0.168742641991053,0,0,0,0,0,0,0.10119222131062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318337001120895,0,0,0,0,-0.0116546869607634,0,0
X600690.SH,0,0.0112292155483981,0.13700603413561,0,0,0,0,0,0,0.045249993381911,0,0,0,0,0,0.0345475134574778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120617843164009,0.176019044903331,0,0,0,0,0.00137660358102869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229657821307786,-0.0924795977472995,0,0,0,0.0270432556277557,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128017321714366,0,0,0.324211518711154,0.0868698492082544,0,0,0.0147571696738969,0.098918169669524,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867196688833332,0,0,0,-0.000775896792687768,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222330255541911,0.0902094830975066,0,0.0966203093079639,0,0,0,0,0,0,0,0,0.126746256206345,0,0.265103959357758,0,0,0,0,0,0.00466303169329635,0,0,0.0402020402945128,0,0,0.0973337946096338,0.0660940492623963,0,0,0,0,0,0,0,0,-0.00559363164836416,0,0,0,0,0.00753442640745671,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.012859451219845,0,0,0.0034869568065053,0,0,0,0,-0.0434766063593,0,0.0337019190064775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481046740436519,0,0,0,0,0,0,0.0788433044575553,0,0,0.100653684897148,0,0.100641832983431,0,0,0.00955842747199979,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213362087198175,0,0,0,0,0,0,0,0.295136642829164,0,0.0492844491737162,0,0,0,0,0,0,0,0.00684648123411715,0,0,0,0,0,0,0,0.0670555836939451,0,0,0,0,0,0,0,0,0,0,0,-0.0108933833110661,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0535121175793582,0,0,0,0,0,0,0,0,0,0,0.232271895083936,0,0.281585297667715,0,0,0,0,0,0,0,0,0.198789975587226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137551910421515,0,0.206488232039567,0.328090890834125,0,0,0,0,0,0,0,0,-0.0135433406461924,0,0
X000661.SZ,0,0,0,0,0,0.106669333867443,0,0,0,0,0,0,0,0,0,0.152064757778525,0,0,0,0,0,0,0,0,0.232755531931644,0,0,0,0,0,0,0,0,0,0,0,0,-0.09342848790762,0,0,0,0.223230985860977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.26654179443726,0,0,0,0,0.0862218215191919,0,0,0,0,0,0,0,0,0,0,0,0.0390370178319587,0.0549295074134475,0,0,0.00253406536584391,0,-0.308988778849396,0,0,0.103913492856259,0,0,0,0,0,0,0,0,0,0,0.155520243046184,0,0,0,0.0871986676601923,0.086140429438466,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0587180407559184,0,0,0,0,0,0,0,0,0.215809481045422,0,0,0,0,0,0,0,0.0215641980993804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102465715737414,0,0,0,0,0,0,0,0,-0.000106306356134537,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089676689146486,0.0358035247228795,0,0,-0.0541382246923597,0,0,0,0.0124019074664131,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00103440200432867,-0.0135908858218631,0,0,0,0,0,0,0,0,0.057961490295554,-0.0381459117914235,0.0444772745275849,0,0,0,0.0597369121444154,0,0,0,-0.0300179801599306,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.107901292336953,0.229863442974297,0,0,0,0.0252797063015486,0,0,0,0,0,0,0,0,0.0709318482626536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835630603472822,0,0,0,0,0,0,0.00943393357981903,0,0,0,0,0,0,0,0,0,0,0,-0.0224964691425192,0,0
