,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X600741.SH,X002241.SZ,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002028.SZ,X000066.SZ,X300142.SZ,X600702.SH,X002456.SZ,X002180.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0506350671341792,0.283882811977806,0,-0.00765910781420067,0,0.0466009652959264,0,0.0535041854594716,0.0761126884477198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669778463555858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049671848563195,-0.00148113381836772,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234931492607439,0,0.144608780335888,0,0,0,0,0,0,0,0,0,0,0,-0.0237440567739047,0,0,0,0,0,0,0,0,0,0.0293124211315697,0,0,0,0,0,0,0,0,0,0.27009775353541,0,0,0,0,-0.00942697922173411,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.00302640631067908,0,0,0,0,0,0,0,0,0,0,0,0.106057474545224,0,0,0.229065827229838,0,0,0,0,0,0.0415640882015358,0,0,0,0,0,0,0,0,0,0.0628850784440551,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0672739337688471,0.0379580363125162,0,0,0,-0.0092570295294199,0,0,0,0,0,0,0
X000568.SZ,0.206150314098496,0,0,0,1.35525271560688e-20,0.0143929000487617,0,0,0,0,0,0,0,0,0,0,0.315065494534295,0.0324235206559529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159340726433878,0,0,0,0,0.0212101357386405,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.460748455903219,0,0,0.0326912712764118,0,0,0,0,0,0,0,0,0,0.0938535978288527,0,0,0,0,0,0,0,0,0,0.117204397742564,0,0,0,0.0264949602558034,0,0,0,-0.0311359142724443,0,-0.0219952584084085,0,0,0,0,0,0,0,0,0,0.106566998765012,0,-0.117904113427296,-0.00710157125776047,0,0,-0.00900223161955281,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477490556908665,0,-0.0356270387091139,0,0,0,0,0,0,0,0,-0.165339896032899,0,-0.0801165488828429,0,0,0,0.419306509494828,0,0,0,0,0,0,0,0,0,0,0,0,0.175860790415295,-4.33680868994202e-19,0,0,0,0,-0.0156106904587299,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095131308434989,0,0,0,0,0,0,0,0,0,0,0,0.0176276402462458,0,0,0,0,0,0,0,0,0,0.0683344324368724,0,0,0,0,0,0.124302507325667,0,0.0399083901894885,0.230505753062396,0,0,0.0678405770491756,0,0,-0.0646189715866494,0.0588452210127473,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0142386799255947,0,0,0.15463337112434,0,0,0,0,0,0,0,0,0.0352167272959748,0.0551439987597441,0,0,0,0,0,0,0.0683795801473412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359051227433065,0,0,0,0,0.0445752014302234,0,0,0,0,-0.00401715999079501,0.00396231312422722,0,0,0,0,0,0
X000651.SZ,0,0.0384243827782041,0,0,0,0,0.163175373763286,0,0,0,0,0,0.119799942921387,0,0,0,0,0,0.173402404900536,6.93889390390723e-18,0,0,0.0142287036412761,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0307633271893781,0,0,0.0831156580131893,0,-0.0778726742885749,0,-0.0434292956994004,0,0,-0.0275894506940697,0,0,0,0,0,0
X002304.SZ,0.086851031330845,0.189213114503004,0,0,0.254017065752589,0,0,0,0,0,0,0,0,0,0.139678825251827,0.00600170767614666,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00777390381578882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946380582423058,0,0,0,0.0272567229319071,-0.124737246872837,0,0,0,-0.00232582961695506,0,-0.077880146739012,0,0,0,0,0
