,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X002241.SZ,X600372.SH,X002049.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X002007.SZ,X002074.SZ,X000800.SZ,X600183.SH,X002463.SZ,X601799.SH,X600418.SH,X300142.SZ,X600460.SH,X002028.SZ,X002180.SZ,X600702.SH,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0625187780214014,0,0.269334074167267,0,0.0237318363507666,0.0583619646787911,0,0,0,0.0192542108936049,0,0,0,0,0,0,0,0,0,0.0454940138242301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226490050191113,0,0,0,0,0,0,0,0,0,0,0,0.106654150811335,0,0.0417897928506171,0,0,-0.000692770431401969,0,0,0,0,0,0,0
X000858.SZ,0.207657765295474,0,0,0,0,0,0,0,0,0,0,0,0.0506104851486609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014274582200584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404013461964253,0.0398183353939784,0,0.294467546945138,0,0,-0.0133099691405184,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029451659413467,0,0,0,0,0,0,0.08565041129449,0,0,0.239504753262612,0,0,0,0,0,0,0,0.0415132549722447,0,0,0,0,0,0,0.00281262889025722,0,0.0535615847754861,0,0,0,0,0,0,0,0,-0.0113681417478223,0,0,0,0,0,0
X000568.SZ,0.460616329500351,0,0,0,0,0.310420972278857,0,0,0,0,0,0.175560033543329,0,0,0,0.161701463492533,0,0,0,0,0,0,0,0,0,0,0,-0.0168118454071541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00830760263510036,0,0,0,0,0,6.93889390390723e-18,0,0.00169404291156562,0.00199269679134937,0.0065590066616218,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0268703694927693,0.0726639366823823,0,0,0,0,0,-0.0613020222878332,0,0,0,0,0,0,0,0,0,0,0,0.0391710087302444,0,0,0,0,0,0.181934520837789,0,0,0,-0.0253722643055025,0,0,0,0,0.0712894023691769,0,0,0,0,0.0248961411463634,0,0,0.041803473804411,0,-0.031661496846959,0,-0.00422019320665964,0,0,0,0,0,0,0
X600809.SH,0.221182422391477,0,0,0.369037631169222,0,0,0.0206951905296893,0,0,0,0,0,0,0,0,0.0954691344638004,0,0,0,0,0,0,0,0,0,0,0.0981531900824541,0,0,0,0,0,0,0,0,0,0,0,-0.0402538345730424,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0128665887088203,0,0,0.000289656801701134,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879754030340101,0,0,0,0.0659633912021322,0,0,0,0,0,0.0767697521937661,0.22846982132222,0,0,0,0.141543104316874,0,0,0,0,0,0,0,0.134009228496709,0,0.100493283319222,0,0.0116764071564726,0,0,0,0.0250503761464146,0,0,0,-0.045572805705788,0.0679243518140983,0,0,0,-0.136729225060903,0,0
X600690.SH,0.137840132575665,0,0,0.0434738833456034,0,0,0,0,0,0,0,0.0633738048141057,0,0,0,0,0,0,0.0625909201401558,0,0,0,0,0,0,0,0.001062916613242,-0.00845440759298467,0,0,0,0,0.0956291601883445,0,0,0,0,0,0.0350442286718304,0.0123703772772199,0,0.0672728080268009,0,0,0,0,0,0,0,0,0,-0.00303006201727443,0,0,0,0,8.67361737988404e-19,0,0
X000651.SZ,0.0898256017962234,0,0,0,0.0183810697885965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047721633420287,0,0,0,0,0,-0.0464342041189139,0,0,0.0965291236278807,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0641600444656433,0,0.0550144539343753,0,0,0,0,0,0,0,-0.0139966410967673,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0203574477753433,0,0.0697013077493367,0,0,0,0,0,0,0.0840542133077974,0,0,0,0,0.00147461715294081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291937861902322,0,0,0,-0.024990875294681,0,0,0,0,0,0
X600104.SH,0.103239595842595,0,0,0,0,0,0,0.0286236743165159,0,0,0,0,0.157197156082222,0,0,0,0,0,0.184806327703392,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590229351750582,0.00195250436462598,0,0,0,0,0,0.0823508293897064,0.0725461603814593,0,0,0,0.0194828975855915,0,0,0,0,0,0,0,0.00805138577569276,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0825258086867676,0,0,0,0,0.206829295593575,0,0,0,0,0.0410914857152963,0,0,-0.0259042643233058,0,0.166695830204717,0,0,0,0,0,0.0259507818960839,0,0.0797167000350306,0,0,0,0,0,0.109439155499755,0,0,0,0,0,0,-0.158984422557981,0,0,0,0,0,0,0,0,0,0,0.0660192352499831,0,0.00474673592447968,0.0152067280659581,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.246469815826551,0,0,0,0,0,-0.137860571603616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223768836989975,0,-1.73472347597681e-18,0,0.211881099364485,0,0,0,0.0912867194541167,0,0.0659958354896478,0,0.427499489908667,-0.0736304472030379,0,0,0,0,0,0,-0.00230397370317325,0,-0.163333131608843,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0145756110912758,0,0,0,0,0,0,0.10234936914482,0,0,0,0,0.110810786217992,0,0,0,0,0,0.41665611806371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451665716012212,0,0,0,0,0,0,0,-1.35525271560688e-20,0.00625624299688265,0,0,0,-0.00831735055018412,0,0
X003816.SZ,0.0157090744108442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179370118314791,0.0103506743743818,0,0,0,0,-0.208128791482023,0,0.101953018142518,0,0.0205672249546952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115007571194839,-9.86235906253749e-05,0,0,0,0,0,0
X000596.SZ,0,0,4.33680868994202e-19,0.353239834744749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184082527786403,0,0,0,0,0,0,0,0,0,0,0,0.152259609106747,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0131114893195047,0,0,0.00375850808387088,0,0,0.0108298161543696,-0.018264665890396,0,0,0,-0.00929047240860041,0,0
X002371.SZ,0,0,0,0,0,0,0.0131435844185812,0,0,0,0,0,0.0271863642397415,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0404600561424288,0,0,0.0546682450280742,0,0.265844051276021,0,0,0,0,0,0,0,0,0,0,0.0610401787973804,0.0206552150485134,0,0,0,0.100692523368097,0,0,0.103695692702998,-0.0109020412477881,-0.00319757776767291,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187760013792957,0,0,0.0163954404601977,0,0,0,0,0.377028283250677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686119668442231,0.0109460964337507,0,0,0,0,0.0522985463789048,0,0
X000338.SZ,0.0118919526078497,0,0,0,0,0,0,0,0,0,0,0,0.0186117118729022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556782907014405,0,0,0,0.00293559200720635,0,0,0,0,0,0,0,-0.0138742191828848,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0446307809652004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154780437987898,0,0,0,0.0429397976121774,0,0,0,0,0,0.25873389481349,0,0,0,0,0,0,0,0,0,0,0.0710146715631248,0,0,0,0,0,0,0,0,-0.0125572932178089,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283694451269357,0,0,0,0.0996348073038363,0,0,0,0,0,0,0.0251672714388638,0,0,0,0.0537100471504882,0,0,0,0.0360929125627167,0,0,0,0,0,0.0490938024356736,0,0,0,-0.013960360569291,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104926907393986,0.190719091600737,0,0,0,0,-0.044752839898772,0,0,0,0,0,0,0,0,0,0,0.0723206478411566,0,0,0,0,-0.113936241614464,0,-0.0295450979131618,0,0,0,0,0,0,0,0,0,0,0,0,0.255874018971457,0,0.00124250253894825,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518927566403912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442690082299696,0,0,0,0,-0.0450644124870064,0,0.177065907354864,-0.0274347747252299,0.052326750228343,0,0,0,0,0.110392064673448,0,0.0247056861645318,-0.00510617907248153,1.0842021724855e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.15137928217585,0,0.24447818086996,0,0,0.0729791298892589,0,0,0,0.179154812067836,0,0,0,0.0192140479359237,-0.0318909731829181,0.168225713369912,0.0853594543562672,0,0,0,0,0,0.00699916746650014,-2.16840434497101e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051239425355486,0,0,0,0,0,0,0,0.00563139954906045,0,0,0,0,0,0,0.100334277368151,0,-0.0176020000779353,0.0623185672745061,0.28539420036578,0,0.129878293187673,0,0,-0.0839685452413431,0.00845953835624062,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.171850276792873,0,0,0,0,0,0,0,0,0,0.0417556081816042,0.198656983616824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798292062837659,0,-0.0531795222023129,0,0,-0.0121424940298195,0,0,0,0,0,0
X002236.SZ,0,0,0.145062629266916,0,0,0,8.67361737988404e-19,0,0,0,0,0.270431205027491,0,0.00365985363627164,0,0,0,0.623151445142329,0,0,0,0,0,0,0,0,0,0,0,0,-0.125423041608941,0,0,0,0,0,0,0,0,0.0267478846935003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217811278670089,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155699434955521,0,0,0,0,0,0.0259478910664859,0,0,0,0,0,0,0,0.0116012235214221,0,0,0,0,0,0,0.112475579001611,0,0,0,0.260785723109389,0,0,0,0,0,-0.0104748315378585,-0.00394335175884847,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322112228013951,0,0,0,0,0,0,0.0302832397122253,0,0.125721481706038,0,0,0,0,0,0,0,0,0,0,0,0.0307488064694732,0,0.0297562376687019,0,0,0,0,0.0324692118318273,0,0,0,0.0636663912732079,0,0.115448499094129,0,0.0700837041450292,0,0.00233511824152811,-5.42101086242752e-20,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107742199690731,0,0,0,0,0,0,0.202115712979335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597525013855478,0,0.157860009309743,0,0,0.0532186436407564,0,-0.0092590256641237,0,-0.0355205435914201,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0654733454451425,0,0,0,0,0,0,-0.168321892100453,0,0,0,0,0,0,0,0,0,0,0,0,0.12622931858878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809020210436747,0.0654813461325338,-0.0783152294997593,0,0,0.397806526308255,0,0,0,0.114874986076577,0,0,0.00549306238379343,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232777315192718,0,0,0,0,0,0,0,0.0297974889047375,0,0,0,0,0,0,0,0,0.0512604745462719,0,0.476120741082083,0,0,0,0.0471196404236249,0,0,0,0,0,0,0,0,0
X000157.SZ,-0.073461268581598,0,0,-0.0413008112470709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146491331896035,0.502102130775818,0,0,0,0,0,0,0,0,0,0,0,-0.0297248460338596,0,0,0,0,0,0,0,0.1098596382924,0,0,0,0,0,0,0,0,0,-0.0432592423592706,0,0.0168166488423387,-0.02510898744147,0,0,0,-1.73472347597681e-18,0,0
X600741.SH,0.0573351303475597,0,0,0,0,0,0,0,0,0,0,0,0.0364443097429467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259945445196256,0,0,0,0,0,0,0,0,0,0.134175279139963,0,0.00156983816439177,0,0,0.240556672788573,0,0.136032398546708,0,0,0,-0.1119738509089,0,0.00433551959743477,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.116123187678764,0,0,0,0,0.315905072079533,0,0,0,0,0,0.359759919301596,0.163410307269396,0,0,0.0307912395010866,0,0,0.108867418190142,0.155988590724174,0,0,0,0,0,0,0,0,0,0.459261411015195,-0.31772278989203,0,0,0,0,0.0464375486704746,0,0,0,0,-0.0151599536764312,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0573677564757888,0,0,0,0,0,0,0,0.11985475747567,0,0,0,0,0,-0.0138838378455518,0,0,0.0144567507336472,0,0,0,0,0.0739519790630173,0,0,0,0.13532008912687,0,0,0,0,0.0732198529987246,0.0176574758747791,0.0360062920946845,-0.0242092021604748,0,0,0,0,-0.00355483322507181,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0993200580971702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31762562873325,0.0411606016970751,-0.0940445779111264,0,0.198345758970429,0,0,0,0,0,0,0.0810195770825972,0,0,0,0.0720618581445844,0,0,0,0,0,0,0.0529141386826295,0,0.123977363541558,0,0,-0.0745721247318396,0,-0.121067818372276,0,0,0.00901509657769483,0.00282793051838206,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023208072993986,0,0,0,0,0,0.178135312081751,0,0,0,0,0,0,1.73472347597681e-18,0.108720397262274,-0.0629931199780803,-0.0207769484414212,0,0,0,0,0,0,0,0,0,0.107350930033165,0.093275924905388,0.0743323561549132,0,0.0466769543733539,0,0,0.056096367208435,-0.101285989823881,0,0,-8.67361737988404e-19,-0.0320620737080648,0,0,0,-0.185909969005818,0,0
X002074.SZ,0.017742537874395,0,0,0,0,0,0,0,0,0,0,0,0.119981372504571,0,0,0,0,0,0,0,0.237562738289693,0,0,0.106562515922287,0,0.189101086818228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853909626498026,0.0116999815600876,0,0.129479418481558,0,0,0,0,0,0.0100340441165378,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.140338874060511,0,0,0,0,0,0,0,0.0918529307349591,0,0,0,0,0,0,0,0.0479845229889314,0,0,0,-7.0223604508541e-05,0,0.0909063029185963,0,0,0,0,0,0,0,0,0,0,0.187568139581307,0,0,0,0,0,0,0,0,0.0366513334608743,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168397954024218,0,0,0,0,0.160866168262183,0.00826459377010505,0,0,0,0.0327559647099745,0,0,0,0,0,0,0.0172217480174998,0,0,0,0,0,0,0.0571469571139401,0,0,0.108543920010541,0,0,0,0.139810375461844,0,0,0,-0.0185029947711757,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.142802418729939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247164314939179,0,0,0,0.00342882381210369,0.229784976651601,0,0,0.43350980278786,0,0,0.0995385965480336,0,0,0.0238536304224523,0,0,-0.0235572582898551,0,0,0,0,0,0,0,-0.0316909974593504,0.0601717005832616,0,0,0,0,0,0
X601799.SH,0,0,-0.0434960826967745,0,0,0,0.0676603514329528,0,0,0,0,0,0,0,0,0,0.159848184999513,0,-0.0194719425912575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100294029417237,0,0,0.531778532286601,0.0573487333514564,0,0,0,0,0,-0.0322998095907858,0,0.221160375828849,0,0,0,-0.0418945614287177,0,0,0,0,0,0.0172871287123516,0,0
X600418.SH,0,0,0,0,-0.0896912511782617,0,0,0,0,0,0,0,0.499194295830136,0,0,0,0.187227445106518,0,0,0,0,0,0,0,0,0,0,0,0,0.0421508189187951,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.570333302923802,0,-0.0216154632499951,0,0,0,0.00359983368577104,0,0,0,0,0,0.0452441144393913,-0.0735373911684514,0,0,0,-0.217328040234808,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187544069979828,0,0,-0.234271502688119,0,0,0,0.16054437378636,0,0,0.430180936869689,-0.0440119800962966,0,0,0,0,0,0,0,0,-0.204400473656116,0,0.0371537045284195,0,0,0.0521183236430053,0,0,-0.00424176818798544,0,0,0,0,0.0550645628995897,0,0
X600460.SH,0,0.0826585555896388,0,0,0,0,0,0,0,0,0,0,0.0541464880224108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775239726221238,0,0,0,0.360161785472086,0,0,0.0233155866846292,0,0,0,0.0616398314728973,0,0,0,0,0.00895288564617247,0.0320697295080527,0,0,0,0,0,0,-0.00760540151174853,0,0,0,0,0,0,0
X002028.SZ,0.0803288092652857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926144567258368,-0.00142022373326909,0,0,0,0,0,0.121870653228406,-0.0243201666831009,0,0,-0.185018447416876,0,0.0339351849393076,0,0,0,0,0,0,0,0,0,0,0,0,0.0444362629558113,0,0,0,0,0,0,0,0.121189464360009,0.0304454492363607,-0.0588452604177254,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225621804014101,0.134990792594177,0,0,-0.103788330050566,0.267157344252353,0,0,0,0.157719882527803,0.10027544990708,0,0,0,0,0,0,0,0,0.056988142296962,0,0,0,0,0,0,-0.0690849635740879,0,0,0.172756205198317,0,-0.109417359440874,0,-0.079143549114447,0,0,0,-0.0236246939577599,0,0,0,0,0,0
X600702.SH,0.0132971792503602,0.348967553806431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204083202583496,0,0,0,0,3.46944695195361e-18,0,0.244480249009516,0.034495311086034,0,0,0,0.0262608753898232,0,0,0,0,0,0,0,0,0.0787703781091769,0.0997067916537383,0,0,0,0,0,0,0.00645103373905598,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00877255752774562,0,0,0,0,0,0,0,0,0.590204910408096,0,0,0,0,0.0691496408924874,-4.33680868994202e-19,0,0.0160936939411371,0,0,0,0,0,0,0.254245363148576,0,0,0,0,0,0,-0.140487331786564,0,0,0,0,0.0700276230081425,0,0,0.0481421295121653,-0.0989673263239328,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404516753375189,0,0,0,0,0,-0.299403156380267,0,-0.102992439075417,0,0,0,0,0.00971024182997275,0,0,0,0,0,0,0.0655597425536,0,0,0,0,0.347617893299153,0,0,0,0,-0.0179513791718209,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894721106312409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228024456933726,0,0,0,0,-0.0266487285103112,0,0,0,0,0,0,0,0,0.100091095983559,0,-0.0843280470678186,0,0,0.262395248012184,0.181967186965594,0,0,1.26941737111196,0,0,0,-1.44697266704896,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583768786940777,0,0,0,0,0,0,0,0,0,-0.125265999926247,0,0,0,0,0,0,-0.0709551773306715,0.540405602748178,0,0,0,0,0,0,0
RealEstate_excess,0.0692506271038035,0,0,0,0,0,0,0,0,0,0,0.211335122804797,0,0.0110118884382852,0,0,-0.08308100524634,0,0,0,0.0880134800900452,0,0,0,0,0,-0.0859002461029916,0.0216277848398362,0,0,0,0,-0.331509607428244,0,0.0415311114060418,0,0,0,0,0,0,0,0,0,0,-0.0773032479547401,0,0,0,0,0.116784575757822,-0.0158437178894867,-0.00414591484731567,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.150225667574799,0,0.0997143705790856,0,0,0,-0.0594354978034455,0,0,0,0,0,0,0,0,0,0.0193013219482509,0.0359674918072425,-0.0268807876784423,0,-0.0119809220684573,0,0,0,0,0,0,0,0,0,0,-0.0638078019436717,0,4.33680868994202e-19,0.0178324188745353,0.0389440039917674,0,0,-0.0452793319490256,-0.00424081780109379,0,-0.00367872698010105,0,0,0,0,0,0,0
MKvol,0.00216175831740088,0,0,0,0.000704023516952348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000220793414752793,0,0,0,-0.000385661733033041,0,0,0,0,0,0,0,0,0,0,0,0.000626533475715754,0,0,0,0,0,0,0,-2.35298714090066e-05,0,0,0,0,-0.00104495030139392,0,0,0,-0.00644832547100428,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059668112846168,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00284139673052731,0,0,0,0,0.0010774224860239,0,0,0,0,0.00252697574276444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29373156486312e-05,0,0,0,-0.000750956445566563,0,0,0,0,0.0322654148470768,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147321986336375,0.00916118704563844,0,0,0,0,0,0
