,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X002241.SZ,X002371.SZ,X000157.SZ,X600741.SH,X000625.SZ,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X300142.SZ,X601799.SH,X600183.SH,X000799.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X600089.SH,X002074.SZ,X002008.SZ,X600779.SH,X000547.SZ,X000050.SZ,X002185.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,-0.00985066944805355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151266722627752,0,0.166552611495526,0,0,6.93889390390723e-18,-0.114171749033119,0.0542712167084146,0,0,0,0,0,0,0,0.199184432094045,0,0,0.0887376918465369,0,0,0,0,0,-0.0404533173138093,0,0,0,0.00282895938635839,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0641130427145886,0,0.0181966899228398,0,0,0,0,0,0,0,0,0,0,0.0534169079725535,0,0,0.0617050347152975,0,0.0399328783799946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105571111802766,0,0.163136561677797,0,0,0,0,-0.0814376406197377,0,0,-0.0337910063676303,0,0,0,0,0.0226713752406538,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0643155290308715,-0.114132333264115,0,-0.0211484768349036,0,0,0,0,0.196226596818548,0,0,0,0.0567498061354741,0,0,0.0100263347235009,0,0,0,0,0,0,0,0,0,0,0,0.108609735993151,0,0,0,-0.00436528425399003,0,0,0,0,0,0,0,0,-0.00957349439236151,0.0616159848429276,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.063261175734184,0,0.261732161323126,0,0,0,0,0,0.078187159755873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180857504415704,0,0,0,0.0646072896511622,0,0,0,0,0,0,0,-0.0374068672270075,0,0,0,0,-0.0178726208665747,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0379741907687822,0,0,0,0.0991731724568183,0,0,0,0,0,0,0,0.0358359956663876,0,0,0,-0.0139838775208846,0,0,0,0,0,0,0,0.130942119054772,0.027738047434995,0,0,0,0.216265428925807,0,0,0,0,3.46944695195361e-18,0.0472051075328239,0,0,0.0842340997641205,0,0,0,0.0132611303109728,0,0,0,-0.0114840798750773,0,0
X003816.SZ,0,0,0,0,0,-0.102694116477165,0,0,0,0,0,0.0118009721977969,0,9.10798095045977e-05,0,0,0.0279244696984365,0.0299134863024963,0,0,0,0,0,0,0.0564914368084176,0,0,-0.00272663709702584,0,0,0,0,0,0.0337954760901573,0,0.0231848175991105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196504078734955,0,-0.000998598951754388,0,0,0,-0.00403525489065518,0,0
X600703.SH,0,0,0,0.0619396905386264,0,0.208802783016371,0,0,0,0,0,0,0,0,-0.0193179978521242,0.0520260937495509,0,0,0,0,-0.0345620337202356,0.145038068310085,-0.169587603216002,0,0,0,0,0,0,0,0,0,-0.0930052770080357,0,0,0,0,0,0,0,0,0,0,0,0.290233953320063,0,0,0,0,0.166241238616967,0,0,-0.0289341010501436,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.133569643581704,0,0,0,0,0.062715808619512,0,0,0,0,0,-0.0290001888682186,0,0,0,0,0,0,0,0,0,0,0,0.107494125802565,0,0,0,0,0,0,0,0,0,0,0.108758184563276,0.14135953946328,0,0.0204020025181745,0,0,0,0,0,-0.015262767773774,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.633859357592742,0.0835411834945152,0,0,0,0,0,0.126087595825572,0,0,0,0,0.0225546268316511,0,0,0,0.139669278996259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642325038868338,0,0,0,0,-0.0249513371153127,0,0
X002241.SZ,0,0,0,0,0,0.349796972931641,0,0,0,0,0.121641638985201,0,0,0,0,0,0,0,0,0,0,0,0,0.00427942480398563,0,0,0,0,0,0.0482941771476216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617064875616414,0,0,0,0,0,-0.0594178049919711,0.12550847385596,0,0,0,0.00862503501995532,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0295129399213777,0,0,0,0.0196998685776741,0.178251410087051,0,0,0,0,0,0,0,0,0,0,0.231987092241871,0,0,0.0890744931810315,0,0,0.255503327350063,0,0,0,0,0,0,0,0.00144541102365867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01371950963245,0,0
X000157.SZ,0,0,0,0,0,0,0.323813312463165,0,0,0,0,0,0,0,0.0743902161687702,0,0,0,0,0,0,0,0,0,0,0,0.0214701879193208,0,0.0583786096974389,0,0,0.0637197090237899,0,0,0,0,0,0,0.160127992051054,0,0,0,0,0,0,0.00589293602120284,0,0,0,0,0,0,-0.0546785544359755,0,0,0,-0.0139547437149347,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.179862008151618,0,0,0,0,0,0,0,0,0,0,0,0,0.151616077039704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448926837046599,0,0,0,0,0.0717301656898119,0,0,0,0,0,0,0,0,0.00164543653113796,0,0,0,-2.16840434497101e-19,0,0
X000625.SZ,0,0,-0.283843634538439,0,0,0.159107021576499,0,0,0,0,0,0,0,0.179381052108282,0,0,0.0488397982251691,0,0,0,0,0,0,0,0.273655345971779,0.106044801528895,0,0,0,0,0,0,0,0,0.12444775679754,0.0769197063830424,0,0,0.0353482542309219,0,0.106989793463411,0,0,0,0,0,0,0,0,0.0128744576462574,0,0,-0.0249600140128664,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744927656022216,0,0.160739244973808,0,0,0,0,0.0219570309151986,0,0,0,0,0,0,0,0,0,0,0.0156042456730365,0.0174904066358952,0,0,0,0,0.0975192839862103,0,0,0,0,0,0,0,-0.00872955714124679,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086421731551428,0,0,0.0118901411830605,0,0,0,0,0,0,0.264788134031761,0,0.303546415965002,0,0,0,0,0,0,0,0,0.20911625359436,0.179526404164016,0,0,0,0,0,0.000807996507997353,0,0.0170710171820092,0.00794862747309467,0,0,0,-0.0177004669240784,0,0
X601877.SH,0,0,0.0296294359727936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916198603395355,0,0,0.107605803694938,0,0,0,0,0.143407254887392,0,0,0,0,0,0.196602092719198,0,0,0.0362287507257453,0,0,0,0,0,-0.0207589068142308,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.12856251868392,0,0,0.0726694861123854,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0156539627471061,0,0,0,0,0,-0.0038577440349344,0,0,0.0321182428790361,0,0,0,0,0,0,0,0.0893655828357408,0,0,0,0,0,-0.0361834319352709,0,0,0,-0.0121192683934078,0,0
X002049.SZ,0,0,0.206127116497506,0,0,0,0,0,0,0,0,-0.000676899657661718,0,0,0,0,0,0,0,0,0,0,0,0.22974970297935,0.231781937439356,0,0,0,3.46944695195361e-18,0.268920886554295,0,0,0,0,0,0,0,0,0.0313203419157053,0,0,0,0,0,0,0,0,0,0,0.105092672690634,0,-0.0509626856560623,-0.0057926307277133,0,0,0,0.0483130004125077,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203234246208435,0.0264004664540591,0,0,0,0,0,0,0,0,0,0,0,0,0.186733462010074,0,0.195607397477991,0,0,0,0,0,0,0,0,0,0,0,0.075523434758015,0,0.0364561014906647,0,0.0129626916803035,0,0,0,0,0,-0.0224427356520652,0.0681054143452555,0,0,0,-0.00352735773680968,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068563539266602,0,0,0,0,0,0,0,0,0,0,0.0439147996443173,0,0,0,0,0,0,0,0.123028907622519,0,0,0.0215989896924294,0,0,0,0.0375813002789113,0,0,0,0.167887148010151,0,0,0,0,0,0,0,-0.0294753647483441,-0.0257680290221843,0,0,0,0.0222033420194037,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226068115268335,0,0,0,0,0.337835457633471,0,0.368958069188131,0,0,0,0,0,0,0,0,0.00955748825295037,0,0,0,0,0,0.0755396935520071,0,0,0,-0.205385514179167,0,0,-0.174771840618296,0,0,0.327989583356516,0,0,0,0.000558058595391597,0,0,0,-0.0164719633019404,0,0
X300142.SZ,0,0,0,0,0,-0.138499892976594,0,0,0,0,0,0,0,0,0.0423693235331951,0,0,0,0,0,0,0,0,0,0,0,0.141122329400017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181981096187148,0.196554398947419,0,0.200878043311482,0,0,0,0.0720269933483151,0,0,0,0.0083163972508879,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0723198467888779,0,0,0.0707918613039037,0,0,0,0,0,0,0.0348089475816124,0,0,0,0,0,0,-0.0214588661907735,0,0,-0.018767925888032,0.115376863026358,0,0.153795538711566,0.071868999226837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141190296813921,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.019926687376163,0,0,0,0,0,0,0,0,0,0.105030676632098,0,0,0,0.167667967276078,0,0.0763580767904381,0,0.182356505924126,0.0393995983093338,0,-0.108386794624652,0,0,0,0,0,0,0,0,0,0,0,0.023390454827176,0,0,0,0,-0.108821380250902,0,0,0,0,0,0,0,-0.0127006853003906,0,0,0,0,-0.00772680377892521,0,0
X000799.SZ,0,0,0,0,0.558731437216261,0,0,0,0.172626005698211,0.0586849981471898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057456831214986,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.0770285295293785,0,0,0,0,0,0,0,0,0.375463414757594,0,0,0.091891136332128,0,0.0997271011644571,0,0,0,0,0,0,0,0,-0.0673551503935023,0,0.0388511493348812,0,0,0.174866626414518,0,0,0,0,0,0,0,0,-0.0530014521391531,0,0,0,0,0,0,0.121062804552612,0,0,-0.0417515823916572,0,0,0,-0.0033961229981991,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.180030750475389,0,0.0679121351694752,0,0,0.165513703847961,0,0,0,-0.0418487706190423,0,0,0,0,0,0.154780187182877,0,0.0262860368564213,0,0,0,-0.0368339596721284,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874206810221297,0,0,0,0,0,2.71050543121376e-20,-0.00984096517401995,0,0,0,0.0102975776283473,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.022795320692452,0,0,0.101570044836005,-0.0488337075796884,0.180781871413909,0,0,0,0,0,0,0,0,0,0,0,-0.00412398116388442,0.117212223437094,0,0,0,0,0,0,0,0,0,0,0,0.0832597616365991,0,0,0,0,0,0,0,0.135403569267899,0,0,0,0.00338862368717732,0,0,0,0,-0.00316004334658518,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114405833835644,0,0,0.0404919409337057,0,0,0,0.068645647645174,0,0,0,0,0.212763854732817,0.107634800920481,0,0.0237169149471574,0,0.0456106973571993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216103216196012,0,0,0,0,-0.0224545683366069,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.170381712752614,0,-1.38777878078145e-17,0,0.272812184022228,0,0,0.228419362547715,-0.214318551248098,0,0,0,0,0,0,0,0,0.192740531243985,0,0.259280114555873,0,0,0,0,0,0,0.168067585902763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573025728944279,0,0
X002008.SZ,0,0,-1.73472347597681e-18,0,0,0,0.0271487004095911,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.209428259954406,0,0,0,0.131245069899983,0,0,0,0,0,0,0.107471440704606,0,0,0,0,0.0678415477490447,0.00149663529242535,0,0,0.0736901668651796,0,0,0,0.14210270818675,0,0,0,0,0.0395073690693712,0,0,0,0.0438216453926309,0,0,0,0.00366807524297515,0,0
X600779.SH,0,0,0,0,0.31447017681969,0,0,0,0,0,0,0.0863750658447246,0,0,0.0318738201969299,0,0,0,0,0,0.445988240420655,0,0,0,0.0486112885895807,0,0,0,-0.0763117258912341,0,0,0,0,-0.0377775905695574,0,0,-0.0886438074049624,-0.172597520954627,0.123616969090038,0,0,0.282897266532603,0.121765402324478,0,0,0,0,0,0,0,0,-0.0282554277868688,0.020384694637853,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137549411742131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199917991176054,0.153655601301202,0,0.156495434125499,0,0,0,0,0,0,0,0,0,0.105434311224826,0,0,0,0,0,0,0,-0.0143677057441755,-0.0021732161555847,0,0,0,4.33680868994202e-19,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0162234350641448,0,0,-0.0968420928135944,0.324076109793375,0,0,0,0,0.0941345315937532,0,0.110798074364922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955596828643905,0,0,0,0,0,0,0.0308828302076385,0,0,0,0,0,0,0.0489614048637872,0,0,0.00522521084819625,-0.00493516871547989,0,0,0,-0.0053059567009879,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232715485318162,0,0,-0.0885345801945933,0,0,0.244143302876237,0.008589896965014,0,0,0.0327166033715922,0,0,0,0,0,0,0.270445345909381,0,0,0,0,0,0,0,0,0,0,0,0.0317900794520619,0,0,0,0,8.67361737988404e-19,-0.0266865914335448,0,0,0,-0.0227580988888854,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251324858969232,0,0,0,0.145170677350351,0,0,6.70043930963587e-06,0,0,0,0,0.110434460598081,0.0932088152664757,0,0,0,0.00106121457146206,0,0,0.307336685649794,0,0,0,0,0,0.026403513365794,0,0,0,-0.0411053418942924,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0261986365815251,-0.0840380543090229,0,0,0,0,0,0,0,0,0,-0.156195353132381,0,0,-0.0858328918666681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457646334968463,0,0,0,0,0,0.0863264147581629,0,0,0,0,0,0,0,0,0,-0.0399425722051562,0,0,0,-0.0252415157599435,0,0
Slope,0,0,0,0,0,0,0,0,-0.180289038868194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893741482241981,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50389867095551,0,0,0,0.12648865403342,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108323319443726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.812758596524747,0.677765968928498,0,0,0,0,-0.212891734390953,0,0
RealEstate_excess,0,0,0,0,0.098310052878272,0,0,0,0,0,0,-0.0100813222458458,0,0,0.0128122047343609,0,0,0,0,0,0,0,0,0,-0.0449589003538609,0,0,0,-0.0118870448937817,0,0,0,0,0,0,0,0,0,-0.0088230095236955,0,0,0,0,0,0,0.0192179489261179,0,-0.0624609161000996,0,0,0,0,-0.000866323712703624,0,0,0,0,0,0
MKreturn,0,0,-0.0101554560738166,0,0,0,-0.0580329156437032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317490419188326,0,0,-0.0229685983445387,0,0,0,0,0,0,0,0.0781372483319067,0.0279284917393558,0,0,0,0,0,-0.036086939823146,-0.0282401720604617,0,-0.0134573962447027,0,0,0,-0.0215638164055591,0.0448483554812589,0,0,0,-0.00169030036674348,0,0
MKvol,0,0,0,0,0,0,-0.00194293573104388,0,0,0.000725573258361388,0,0,0,0.00018499631199974,0,0,0,0,0,0,0.000626563251659849,-0.000308767973064167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000720769050144132,0,0,0,-0.00165599461401143,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446095624880675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147170614235475,0,0,0,0,0,0,0,0,0,0,0,0,1.46134709963835,-1.23218026027469,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00249724653472654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399021575814515,0,0,0,0,0,0,0,-0.000831587285505217,0,-0.000170897803586344,-0.00428604794098487,0,0,0,0,0,0,0,0,0,0,0,-0.00257651084305166,0,0,0,0,-0.0022235523826473,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000624088725995449,-0.00237895551984129,0,0,0,0.00135479171676765,0,0
