,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X600118.SH,X002506.SZ,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X600177.SH,X000338.SZ,X002085.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X002049.SZ,X600498.SH,X601877.SH,X002456.SZ,X002180.SZ,X000981.SZ,X002007.SZ,X002512.SZ,X000869.SZ,X000050.SZ,X300001.SZ,X600699.SH,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113511717653218,0,0,0,0.135509387610432,0,0.0619195632096076,0,0,0.123036862554833,0,0,0,0,0,0,0,0,0.0226074295160367,0,0.0798207611581878,0,0.0108316913855684,0,0,0.0404796584198855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258482326809271,0.0509135316757584,0,0.157460121297318,0,0,0,0,0,0.029962662538017,0,0,0,0,0,0,0,0,0,0,0.0449201758016539,0,0.226881052968832,0,0,0,0,0,0.0424111336725709,0,0,0,0,0.00948690757324414,0.0171013257793177,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0997738072434678,0,0,0,0,0,0,0,0,0.374764465164677,0,0.108004488845039,0.0572648986900418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0107055900582717,0,0,0.0749913870475023,0,0,0.0330008496381548,0,0.020250990312562,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189034853185254,0,0,0,0,0.0773775740390534,0,0,0,0,0,0,0,0,0,0,0,0,0.0655645314577453,0,0,0.0783267891449643,0,0,0.131307422906917,0.0290688397052134,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0762876440448502,0,0,0,0,0,0.185588465139052,0,0.191128417733236,0,0,0,0,0.226587033001421,0,0.104233838417485,0,0,0,0,0,0.143767608393791,0,0,0,0,0,0,0,0,0,0,0,0,0.0385723834424091,0,0,0,0,0,0,0,0.00255107055973017,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.129894066106323,0,0,0,0,0,0.0995973772931792,0.0646445098524698,0,0,0.075111945959156,0.0921478985281383,0,0,0,0,0.0933490130194227,0,0,0,0,0,0,0,0,0,0,0.127068130058896,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.00308741424452856,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119887913422163,0,0,0.32026042823952,0,0,0,0,0,0,0,0,0,0,0.0828198472694576,0.0936200617540871,-0.179088661677044,0,-0.0980197979327021,0,0,0,0.126060408662439,-0.103656530243404,0,0,0,0,0,-0.264574828464496,0.130173321136487,0,0,0.0695338254960842,0,0,0,0,0,0
X002074.SZ,0,0,-0.15403251156687,0,0,0,0,0,0,0,0.124459483945146,0,0,0,0,0,0,0,0,0,0,0.202293885530613,0,0,0,0,0.132579295111665,0,0,0,0.0608707576892559,0.184572188735473,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0343244739570976,0.245520128195151,-0.15307233680096,0,0,-0.0331906257442634,0.0631686139049373,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209137593292222,0,0,0.161720762742449,0.0813410131244693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029495824807408,0,0,0,0,0,0,0,0.0364191938631315,0,0.304875198178289,0,0.0228066682997686,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171227066189483,0.134863338646485,0,0,0,0,0,0,0,0.0766397225727894,0,0,0,0,0,0,0,0,0,0.133377954357104,0,0,0.180998766425202,0,0,0.111753215239318,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337771435209757,0.0459855464754501,0,0,0.230551180451187,0,0,0,0,0,0,0.054424685212822,0,0,0.0472257311666391,0,0,0,0,0,0,0,0.032519912589249,0,0,0.0937035632395211,0,0,0.0332873126976201,0.0313065618759384,0,0,0,0.00240855428608379,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0945491671767744,0,0,0,0,0,0,0,0,0.0732140728013643,0,0.072814220746701,0,0,0,0,0,0,0,0.212930261311885,0,0,0,0,0,0,0,0,0,0,0.0196345078629046,0.0572961791377348,0.0968589404547935,0,0,0,0,0,0.0801989943874616,0.0241480296199942,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00746394369194336,0,0,0,0,0,0,0.0816782572014096,0,0.225754724303398,0,0,0,0,0,0,0,-0.184282657234569,-0.209877458757827,0,0.459294499092911,0,0,0,0,0,0,0.135341976048094,0,-0.0529036607557023,0,0,0,0,0,0,0,-0.107267015686194,0,0,-0.0876984054261491,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0208748136308513,0,0,0,0,0,0,0,0,0,0,0,0.0103536499513376,0,0,0.0683142791481238,0.000219953915515791,0,0,0,0,0.243581947146132,0,0,0,0,0.0830533037184257,0,0,0,0,0,0.0937930252003126,0.0431095129122077,0.085932211594888,0,0,0,0,0,0,0,0,0,0,0.00440077524701512,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0742844763746183,0,0,0,0,-0.0228564176565488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729245842330261,-0.213452096616171,0,0,0,0,0,0,0,-0.0109357553033596,0,0,0,0,0,0.0950910924695915,0,0,0.096031885798351,0,0.033945757355444,0,-0.251746919278031,0.166324217841445,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.244181361285046,0,0.13476487426218,0.23307973247689,0,0,0.00165979602494064,0,0,0,0,0,0,0,0.0959159368606563,0,0,0.162715670621286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543841351044637,0.0205366600130395,0,0,0,0,0,0,0,-0.0971512288163674,0.130947681906632,0,0.0260521534138563,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.167440690723259,0,0,0,0,0,0,0,0.117761898635758,0.0865984973441793,0.126070935740877,0.150716047329618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127492082581605,0.025290219746753,0,0,0,0.193541675402538,0,0.0049256227935777,0,0,0,0.0105801987452089,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.15056888092856,0,0,0,0,0,0,0,0.139027168326717,0,0,0.199655246681311,0,0.0559171135164628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100098913469003,0.0326956495465587,0,0,0,0,0,0,0.109647530054227,0.100173741827762,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.00176570144988829,0,0,0,0,0.0380538337188637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281465040995634,0.104488880929366,0,0,0,0,-0.0349530711104694,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.257779218179881,0,0.00874190065891437,0,0.0106580623794837,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403723189801846,0.0401261368568965,0.0244575694247207,0,0,0,0.225528123864947,0,0,0,0,0.337436435154143,0,0,0,0,0,0,0,0.0707705922770834,0,0,0,0,0,0,0.00513028152801575,0,0,0,0,0,0,0,0,0,0,0
X002512.SZ,0,0,0,0.22112031662845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406385253101029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118375655099912,0,0,0,0,0,0,0,0,0,0,0,0.107725100757983,0,0.0291257099021973,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012657628135192,0,0.187554633618737,0,0,0,0.169738103728123,0,0,0,0.00417954648861961,0,0,0,0,0,0,0,0,0,0.178210482367038,0,0,0,0,0,0,0,0,0.0511659303636935,0,0.0273659071351616,0.0205725920885874,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.172633725302902,0,0,0,0,0,0,0,0.196192041869732,0,0,0.0842293770452758,0,0,0,0,0,0.114088934969502,0,0,0,0.148037612141007,0,0,0,0,0,0,0,0.141276719030054,0,0,0.0886331448554998,0,0,0,0,0,0.042131397711248,0,0.0185733200707527,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.0711759251152198,0,0,0,0,0,0,0.201411550145974,0,0,0,0.14096473103274,0,0,0,0,0,0,0,0.0925049881076812,0.0491512273092199,0,0,0,0,0,0,-0.0226614792293545,0,0.113164531628949,0,0,0,-0.228096822255394,0,0.182210422546933,0,0,0.266460383295004,0,-0.010250639947709,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314024534461945,-0.00773340493701738,0,0,0,0,0,0,0,0,-0.0371879411497056,0,0,0,0,0,0,0.104676090284126,0,0,0,0,-0.286506350857563,0,0,0,0,0,0,0,0,-0.0876058222044027,0.0494165200690421,0.00608098714331832,0,0,0,0,0
X600582.SH,0,0,0.136685020886193,0,0,0,0,0,0,0,0.0248800291524492,0,0,0,0.127356387173855,0,0,0,0.0315377797329324,0,0,0,0,0,0,0,0,0,0,0,0,0.124409676339142,0,0,0,0,0,0,0.118809060856488,0,0,0,0,0.0119573014539681,0,0.0758969609419803,0.163969383017211,0,0,0,-0.00766681176427337,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.173675505151446,0.0822924908818813,0,0,0,0,0,0,0,0.0458260574546426,0,0,0,0,0,0,0,-0.215514534368168,0,-0.0126914921089053,0.306425187843265,0,0,0,0,0,0,0.0361284025079952,0,0,-0.0482371417071388,0,0.0418351679301098,0,0,0,0,0,0,0,0.011314291178481,-0.0801265566433186,0.118979523756505,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143382278910826,0,0,0,0,0,0,0,0,-0.00389814668407633,0,0,0,0,0,0,0,0.0606445158482541,-0.0614058731386585,0,0,0,0,0,0,0,0,0,0,0,0,0.600992208068654,0,0,0,0,1.88777282179097,0
TED,0,0,0.16548942496187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243760299810071,0,0,0,0,-0.219238257289783,0,0,0,0,0,-0.552624658768283,0,-0.0776838629271533,-0.0600286949190593,0.0338488143753077,0,0.0104321377812765,0,0,-0.107549240269908,0.225278723216416,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0662426027083662,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542113183622521,0,0,0,0,0,0,0,0,0,0.0205247323264731,0,0,-0.0326085736915786,0,0,0,0,-0.0605851330353391,0,0,-0.0437588981322582,0.0344135179426173,0,0,0,0,0,0,0,-0.0387520450091556,0,-0.0342122729945086,0.00522157967538499,0,0.301622851536707,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.170259835040494,0,0,0,-0.313682805389317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374116963209829,0,0,0,0,0,0,0,0,0,0,-0.0587552073899853,0,0,-0.00260334090481145,0,0,0,0,0,0,0,0.0309833908558007,-0.0239673840955133,0.69132005155911,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00155585465712997,0,0,0,0.00566110689813392,0,0,0,0.00108251326077843,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115785823610016,0,0,0,0,0,0.000998566442658689,0,0,0,0,0.00727085399495966,0,0,0,0,0,0.163728957471797,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593673501709028,0,0,0,0,0,0,0.00385069576771242,-0.00823074116712813,0,0,0,0,0,0,0,0.0102469285093714,0,0.00571776009492073,0,0,0.00155999568891179,0,0,0,0,0,0.125435603959294,0
CarbonVol_Guangdong,0.0130655749331425,0,0,0,0,0,0,0,0,0,-0.0311082553961478,0,0,0,0.00152200151833044,0,0,0,0,0.0694881691943454,0,0.0247846929479909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00950909611390677,0,0,0.00375433939987553,0,0,0,0,0,0,0,0,0.0103562118178502,0.0932058882602771,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807687928951782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696556930050516,-0.00565299378028582,0,0,0,0,0,0
