,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X600031.SH,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X600867.SH,X000625.SZ,X600066.SH,X600271.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X000596.SZ,X300142.SZ,X002241.SZ,X300136.SZ,X000661.SZ,X002508.SZ,X000050.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X002038.SZ,X002049.SZ,X002179.SZ,X600522.SH,X600089.SH,X000977.SZ,X600177.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.305153897046869,0.112467946046973,0,0,0.0494596143206418,0,0,0.0160288423224185,0,0.0278144276542996,0,0,0,0,0,0,0.0584283615019804,-1.0842021724855e-19,0,0,0,0,0,0,0.00605155452598411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631381242955439,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.341895065615582,0,0,0,0,0,0,0,0,0,-0.0772121875431942,0,0,0,0.00803249715894246,0.0897377115528779,0,0,0,0,0,0,0,0,0,-0.071253094821703,0,0,0,0,0,-0.107765442865632,0,0.0977304243877023,0,0,0,0.0811171767894267,0,-0.0090827816612706,-0.0425594379576014,0,0,0,0,0,0
X002415.SZ,0.109848275933789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091698246515096,0.0280965125979793,0,0,0,0,0.0642231281921987,0,0,0,0,0,0,0.319383368230517,0,0,0,0.0978359296823993,0,0.0417357184747182,0.121521192105604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.111897751626699,0,0,0,0.0857207171280807,0,0,0,0,0.0741639841523773,0.532438257514605,0,0,0,0.0169007278866567,0,0,0,0,0,0,0,0,-0.033472112025919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148829911721888,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.230579995481311,0,0,0,0,0,0.544374872395551,0,0.031391222374141,0,0,0.000152238106527432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118647293063401,0,0,0,0,0,0,0.14482584473213,0,-0.112584959134991,0,0,0,0.0302705032622809,0.0595381776016051,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.11907453125627,0,0,0,0,0.381832407967256,0,0,0,0,0,0.115936507064055,0,0,0,0,-0.0665137657317659,0,0,0,0,0,0,0,0,0,0.0811858753592346,0,0,0,0,0,0.0868716518976712,0,0,0.0371182738071987,0,0,0,0,0,-0.0347406560043829,0.00197624346020513,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0226863605553898,0,0,0,0.288575992911965,0.243995092710397,0,0.14881754702168,0,0,0,0,0,0,0,0,0.0876210958390758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163800369027165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163211192061102,-0.00609980605920437,0,0,0,0,0,0
X000725.SZ,0,0,0.185631930712511,0,0,0,0,0,0.0534089054945226,0,0,0,0.00156692933525298,0,0,0.0244377608582345,0,0.104507938611789,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.159249414930824,0.216306636643599,0,0,0,0,0,0,0,0,0.0192576685080445,0,0,0,0,0,0,0,0,0,-0.0159476854808665,0,0,0,0,0.0683908930468856,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.12240538928552,0,0,0,0,0,0,0,0,0,0,0,0.0609000557923092,0,0,0,0,0,0,0,0.0980716819308078,0,0,0,0.0608302954401501,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0547162647367082,0,0,0.111608953239469,0,0,0,0,0,0,0,0.0184444353638551,-0.00697162420442493,0,0,0,0,0,0
X600690.SH,0.071975557860287,0,0,0.345919481576956,0.0990489305064387,0,0.065407365569177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147692519955611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785480907172509,0,0,0,0,0,0,0,-0.01199829394197,0,0,0,0,0,0
X000568.SZ,0.152957148060956,0,0,0.513206030976266,0,0.0544997580837181,0.0497139229163197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106036598023757,0.0839005114160301,0,0.0357443622646808,0,0,0,0,0,0,0,-0.0978642656473721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420903670962924,0.0217279036274399,0,0,0,0,0,0
