,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X002371.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X600741.SH,X600460.SH,X000661.SZ,X002180.SZ,X000157.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X600702.SH,X002236.SZ,X002074.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600779.SH,X000977.SZ,X600183.SH,X002432.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0216278554448169,0,0,0.127630852205038,0.131528180893322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156704459728082,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832339214070996,0,0,0,0,0,0.0323700602338823,0.0125517923791275,0,0,0,0,0,-0.0286854158881832,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0264245571644318,0.193540509765579,0.0607619744864883,0,0,0.116671745219386,0,0,0,0,0,0,0,0,0,0,0,0.0802803296704016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478310697240572,0,0,0.254332750459383,0,0,0,0,0,0,0.0143077144712747,0,0,0,0,-0.0254404116437117,0.0010941321949932,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0869419052504103,0,0,0,0.0225740244929443,0.00940315297796406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453820190353121,0,0,0,0,0,0.193672798601327,0,0.0513532235340589,0,0,0,0,0.208550614982929,0,0,0.00433240321363382,0.141198658401554,0,0.00494791540492403,0,0,0,0,0,0
X600809.SH,0,0.140482092990757,0,0,0.482018373269089,0,0,0,0,0,0,0,0,0,0,0,0,0.0630940036569112,0,0.0177042474048971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104896866373095,0,0,0,0.209264846678496,0,0,0,0,0,0,0,0,-0.0405131027858499,0,0,0.0545327581370658,-0.025899145589049,0,0,0,0,0,0
X000568.SZ,0.227326920454769,0.213749287759048,0,0.0533592060477228,0,0,0,0,0,0,0,0,0,0.0647505159201518,0,0,0,0,0,0,0,0,0.170087165773535,0,0,0,0,0,0,0,0,0,0,0.084297407712959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920753254928339,0,0,0.00484480921529458,0.0454054698499748,0,0,0,0,0,0
X600690.SH,0,0.431166661823354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815816520576317,0,0,0,0,0,0,0,0,0,0,0,0.0339717494716867,0,0,0.0601043892048764,0.0220153325120588,0,0,0,0,0,0.0578189155697642,0,0,0,0,0,0,0,-0.0447154555513926,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.24046217598348,0,0,0,0,0,0,0,0,0,0,0,0,0.0423182619417503,0,0.205117423271146,0,0,0,0.0444990652089966,0,0,0,0,0,0,0,0.0144950793116006,0,0,0,0,0.0674427629030138,0,0,0,0,0,0,0,0,0.0119945460550415,0,0.0592015228147772,0,0,0,-0.0168202089338354,0,0,0,-0.0752091173840301,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131290691367173,0,0,0,0,0.476515786915355,0,0,0,0,0,0.0401081760303143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304887959687814,0,0,0,0,0,0,0,0,0,0,0,-0.0383187543834209,-2.71050543121376e-20,0,0,0,0,0,0
X002304.SZ,0.0290751130045968,0,0,0.0134483657844903,0.0303772061254662,0,0,0,0,0,0,0,0,0,0,0.0604773983395427,0.0641420670662862,0.0338399050291199,0,0,0,0,0.263605142627779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209332248954056,0,0,0.0332659124508748,0,0,0,0.00908709593846023,0,0,0,0,0,0
X600104.SH,0.0270662270503959,0,0,0,0,0,0,0,0,0,0,0,0.0729085454616913,0,0,0,0.197193436453423,0,0,0,0.0107066503036966,0.116240577543389,0,0,0,0,0.158390345388966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283260524911659,0,0,0.00504264745639183,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.128965926358376,0,0,0,0.173293163027097,0,0,0.0925767897869705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078826262188451,0,0,0,0.0625903020401551,0,0,0,0.000304537604685943,0,0,-8.67361737988404e-19,-0.0332959961713435,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185626788356708,0,0,0,0,0.164521769453035,0,0,0.116805948485942,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0397793232107232,0.0125117057331802,0,0,0,0.0424099786650668,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102787678019342,0,0.134268261461611,0,0,0.0221780323641192,0,0,0.374423047875766,0,0,0,0,0,0,0,0,0,0,0.00827308610068328,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.070401037938394,0,-0.0181312463948336,0,0,0.00858206835217899,-0.0286511237689669,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.226643071550835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238036577782257,0,0,0,0.433301632269592,0,0,0,0,0.0425117470814984,0,0.011000441362731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020656690863129,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098749146250096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298762314549376,0,0,0.818832805561604,0,0,0,0,-0.129366283353749,0,0,0,0,0.10148593564065,-0.0930667840701177,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.123799149351684,0,0,0,0,0,0,0,0,0.0361798133638028,0,0.149248136251926,0.0827295093755644,0,0,0,0,0,0,0,0,0,0,0,0,0.196509926182239,0,0,0,0,0,0.025619924169003,0,0,0.0656937317972904,0,0,0,0,0,0,0,0,-0.0145619910916851,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.039924299176864,0.338533054402824,0,0,0,0,0,0,0,0,0,0,0.0897696854214737,0,0,0,0,0,0,0,0,0,0,0,0,0.00378803017333223,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.215765884970265,0,0,0,-0.0101877951732649,0,0.0585554832046934,-0.0351613803800221,0.0192474919965374,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0125842955965962,0,0,0,0,0.0518109676328514,0,0,0,0,0,0,0,0,0,0,0.106983279038629,0,0,0,0,0,0,0,0,0.131656658897727,0,0,0.298298685077807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660639692667983,0,0.012812566235891,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.523087020302394,0,0,0,0,0,0.156879502675907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767333630779384,0,0,0,0,0,0,0,0,0,0.119175564084304,0,0,0,0,0,0,0,0,0.0746163472680842,0,0,0,0,0,0.0334737162534058,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.0746777937793872,0,-0.0320576934048027,0,0,0,0,0.15902714240394,0,0,0,0,0,0,0.00211954160090929,0.536405447250602,0,0.0357874490619608,0,0,0,0.162871072242513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831108136306131,0.257418267198758,0,-0.0618986552152913,0,0,0,0,0.0347060588612238,0,0
X000063.SZ,0,0,0,0,0.126223210926141,0.194184530658311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131733073879432,0,0,0,0,0.195170461286483,0,0,0,0.17410056291665,0,0,0.0459395425343161,0,0,0,0,0,0,0.12001611009264,0,0,0.0315626754859817,0,0.0716651697585926,0,0,0,0.0213809365524009,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.101169021171855,0.0697227401026862,0,0,0,0,0,0.25088592396504,0,0,0,0,0,0,0,0,0,0.0185742514471055,0,0,0,0.223095630654146,0,0,0,0,0,0.0112751766181998,0,0.034895462377779,0,0.0236668539350784,0,0,0.0391172598807585,0,0.044369369605708,0,0,0,0,0,0,0,0,0.160628816395892,0,0,0,0,0,0,0,0
X000596.SZ,0,0.152740724423436,0,0,0.118714375231422,0,0,0.0852658129572682,0.29518694777281,0,0,0,0,0,0.0603302801395836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016602043161154,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0325570442276024,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148461639370091,0.0414802316549365,0,0,0,0,0,0.0185103114099583,0,0,0,0.105510112478909,0,0,0,0,0,0,0,0,0.269852263956979,0,0,0,0,0,0,0,0.126494593725865,0,0,0,0,0,0,0,0,0,0.0266850966328285,-0.0019138704091269,0,0,0,-0.01971280614323,0,0
X300142.SZ,0,0,0,-0.0993339694947732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743151185089793,0,0,0,0,0,0,0,0,0,0,0,0,-0.131149871598555,-0.0508244348090592,0,0.319462321140015,0,0.0491242790004772,0.231936951305342,0.14112824790766,0,0,0,0,0,0,0,0,0.117489106759074,0,-0.341223821679396,0.0130676914258419,0.00314185143810933,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257230642579027,0,0,0,0,-0.011552393754532,0,0,0.268402766947471,0,0,-0.187509979182184,0,0,0,0,0,0,0,0,0,0,0,0,0.0898772293880647,0,0,0,0,0,0,0,0,0.0224724271954129,0,0,0,-0.0855193149000054,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0580664890024719,0,0,0,0,0,0,0,0,0,0.429377061140971,0.104158472517558,0,0.0424538962415388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550058920407309,0.0458455942730099,0,0,0,0,0,0,0,-0.00433478256899141,-2.16840434497101e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420346264131001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121104980892778,0,0.0872770479773392,0,0,0,0,0,0,0,0,-0.0014056410775317,0,0,0.00204002970538631,0.0271673316837822,0,0,0,0,0,0
X600089.SH,0,0,0,2.16840434497101e-19,0,0,0,0,0.0305433524576662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552602012709665,0,0,0,0,0.0343484559826863,0,0,0,0.0245796892201294,0.12395617635937,0,0,0,0.0665602908152597,0,0,0,0.102885283243349,0,0,0.00728701804414125,0,0,0.000584582115092486,0,0,0,0,0,0,0
X000100.SZ,0,0.0491735596912922,0,0,0,0,0,0,0.0115417939475573,0,0,0,0.154998313409288,0,0,0,0,0,0,0,0.0799228330386915,0.0164131078715172,0,0,0.00084414536692067,0,0.216386716032564,0,0.0650511783669269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121132055657611,0,0,0,0,0,0,0,-0.0164261114219944,0,0,0,0,0,0
X600741.SH,0,0,0,0.0140586874041608,0,0,0,0,0.16125695495857,0,0,0,0,0,0,0,0,0,0,0,0.0856696570954315,0,0,0,0,0,0,0,0,0,0,0,0.0360981214350098,0,0,0,0.0262828941401146,0.212268042962951,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272230481993994,0,0,0,0,0,0,0
X600460.SH,0,-0.0731579846745116,0,-0.0543402756107571,0,0,0,0,0,0,0,0,0,0.463738030935345,0,0,0,0,0.05625872605571,0,0,0,0,0,-0.0432072347063261,0,0,0,0,0,0.164918720226077,0,0,0.00245307231637334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742090820353768,0,0,0.0116839605869331,0,0,0,0.0907363358483112,0,0
X000661.SZ,0,0,0.23117306080864,0,-0.0873019004088791,0,0,0,0,0,0,0,0,0,0.0239819810539056,0,0,0,0,0,0,0.423431508446734,0,0,-0.0460160449423937,0,0,0,0,0,0,0,0,0,0,0,0,0.0596595930296757,0,0,0,0,0,0,0,0,0.0642525303178958,0,0.121316052042873,0,0,0.0168983068356272,0,0,0,0,-0.638682014545162,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458561851067134,0,0,0,0,0,0,0,0,0,0,0.179278039270199,0,0,0,0,0,0.0381195765167823,0,0.12682654199715,0,0,0,0,0,0,0,0,0,0.132136705989345,0,-0.0149644135276091,0,0,0,0,0.112156711336608,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.482047567663627,0,0,0,0,0,0,0,0,0.0341877581590788,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0580118419036803,0.0346457045223209,0,0,0,0,0.0637121678959662,0.0230102259631817,0,0,0,0.0243894844881291,0,0,-0.0117650412508126,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990066212281089,0.111079240886064,0,0,0,0,0.125900072398319,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351473455682879,-0.00492043580144881,0,0,0,0,0.235712041651615,0,0,0,0,0.00955534230450224,0.118311486961938,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126900756169881,0.168918195148869,0,0,0,0,0.0624433045388048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179056735172434,0,0,0,0.255059027048771,0,0,0,0,0.033059307644333,0,0,0,0,-0.00868986366293975,-0.00461698674871207,0,0,0,0,0,0
X600522.SH,0.0124297637260531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161620697945281,0,0,0,0.178998481549834,0,0,0,0,0,0,0,0,0,0,0,0,0.0317260158265918,-0.00848120630881577,0.192566445319352,0,0,0,0,0.00227147677948458,0,0,0,0,0,0,0.293128924673388,0,0,-0.0217747631720808,0.117850085417824,-0.24991171949903,0,0.0012633265780483,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257447051140781,0,0,0,0,0.0875592778544187,0,0,0,0,0,0.77466626287813,0,0,0,0,0,0,0,0,0.00800042740098378,0,0,0,-0.0191915453068052,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0.0304928225346254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501543983657087,0,0,0,0,0.66741857627354,0,0,0,0,0,0,0.196646286233331,0,0,0,0,0,0.0168894589449746,0.0113588724615725,0,0,0,0,0,0
X002236.SZ,0,0,0.0309944291698172,0,0,0.115551048578541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02241152555008,0,0,0,0.0393674197472109,0,0.108212716571407,0.102952698838944,0.0383300099978741,0.129806757232236,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.021050656125055,0,0,0,0.142641786488702,0.0319480350561306,0,0.0852858722933455,0,0,0,0,0.0262577623439891,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0554348015759458,0,0,0,0,0,0,0,0,0,0,0.204674740265963,0,0,0,0,0,0,0,0,0,0.0380610071065649,0,0,0.0470613074274309,0.0755862272740632,0,0,0,0,0,0,0.110035229717478,0,0,0,0.144538798259331,0,0,0,0,0,0,0,0,0.0360272718814954,0.225595324317339,0.0346063081944143,0,0.00185321974196043,0,0,0,0.0462739845889863,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0288319333663616,0,0,0.00861230005081407,0,0,0,0.019280863803477,0,0.235619986135221,0.0162140776723039,0,0,0,0.139949457269659,0,0,0,0.0275991629582818,0,0,-3.46944695195361e-18,0,0,0.0268141516420176,0,0,0,0,0,0,0.116707507290969,0,0,0,0.259546474235449,0,0,0,-0.000474307520363711,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24662931091499,0,0,0,0,0.239056597490886,0,0,0,0,0,0,0,0,0,0,0,0.00768252786299452,0,0,0,0,0,0,0,0.210224426591126,0,0,0,0.0238843157368787,0,0,0,0,0,0.0162067542675378,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0176906629713529,0,0,0.0431378923905741,0,0,0,0,0,0.0805400413373152,0.0727020450815123,0,0,0,0.233198210376746,0,0,0.1365639107793,0,0,0,0,0,0,0,0,0.0115583059175321,0,0,0,0,0.0110036289425159,0,0,0.0456389492784465,0,0,0,0,-4.33680868994202e-19,-0.0115784504879843,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.131904576460844,0,0,0,0.202054861163858,0,0,0,0,0,0.0165089805685349,0,0,0,0,0,0,0,0.0617305218441578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349355397725709,0.0425243643717245,0.27416327138628,0,0,0,0,0,0,0,0,0.04273564994073,0,0,0.0196161940397612,-0.0379857268550503,0,0,0,-0.00716410154307082,0,0
X000977.SZ,0,0,0.204165887709913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133588795773978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122315023621032,0,0,0,0,0,0,0,0,0,0,0,0.0649040004085429,0,0,0,0.0208446584146545,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0728902644138431,0,0,0.156396805028901,0,0,0,0,0,0.12285984395564,0.196964481724241,0,0,0.0918347007908125,0,0,0,0,0,-0.00261842601004071,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0.205305359022068,0,0,0,0,0,0,-0.0748500489366887,0.4800459771412,0,0,0,0,0,0,0,-0.220215254025425,0,0,0,0,0,0,0,-0.127444335148066,-0.084579552855404,0.515300346802927,0,0,0,0,0,0,0,0,0,0,-0.235602690084961,0,0.688093925222399,0,0,0,0,0,0.0579662950275799,-0.0661933608502984,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154819142221513,0,0,0,0,0.140339129979557,8.67361737988404e-19,0,0,0,0,0,0.124898549201272,0,0.3916638624768,0,0,0,0,0,0.270254137432927,0,0,0,0.154241510102673,-0.0718963371914629,0,0,0,0,0,0,0,-0.0220864343770277,0,-0.0213034849229082,0,0,0.0504899677721525,0,0,0,0,-0.0565767664291137,0,0
