,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600104.SH,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X002463.SZ,X000100.SZ,X600418.SH,X600584.SH,X600089.SH,X600703.SH,X000977.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600741.SH,X600460.SH,X600183.SH,X601877.SH,X600839.SH,X002456.SZ,X600487.SH,X601799.SH,X000800.SZ,X000661.SZ,X000921.SZ,X002129.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.442060231505068,0,0,0,0,0,0,0,0,0.0276851214719838,0,-0.012084657519759,0,0,0,0,0.188763853177474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0260071253993029,0,0,0,0,0,0,0.0317274339010429,-0.121299364406517,-0.024313316384917,0,0,0,0,0
X000858.SZ,0.317970945933957,0,0,0.0304448569244926,0,0,0,0.33093910759803,0,0,0,0,0,0,0,0,0,0,0,0,0.0184614878114341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108582759154503,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686464741593614,0.128090170043561,0.0486212323322802,0.0311300778309006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795218998820908,0,0,0,-1.0842021724855e-19,0.0626452151494527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.207452731717544,0,0,0,0,0,0,0,0.0524297904520808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857187672138109,0,0,0,0,0,0.158473681802788,0,0,-0.00615800969835373,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.235900993324852,0,0,0,0,0,0,0,0,0,0,0,0.0414017373254433,0.0534447517273679,0.0245820254456502,0,0,0,0,0.00534376064177437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441041124700532,0,0,0,0,0.191550642101637,0,0,0,-0.0249646383251405,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216810979442161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118714890561533,0,0,-0.0419408328123743,0.0903433798301806,0,0.0194986414222263,0,0.0310802650451036,0.171239215170836,0.0488698650618078,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.407295698096722,0,0,0,0,0,0,0,0.0545579373616652,0.185478280770445,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0199681025488419,0,0,0,0,0,0,-0.00156424556713822,0,0,0,0,0,0,-0.0505186321651361,0,0,0,0.0386071095010982,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0297288093249941,0,0.583489683102938,0,0,0,0,0,0,0,0,0.293269897640604,0.0262165442421003,0,0,0,0,0.00464928425857445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702062797251698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0116431160164316,0,0,0,0,0,0.375653768348919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497720765229425,-0.355426451487709,0,0,0,0,0,0.00960738624441713,0,0,0,-0.0242457542334379,0,0,0,-0.442178821614432,0,0,0,0,-0.0472712164714914,0.0440189640752658,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229767100396582,0,0,0,0,0,0,0,0.0645966156267539,0,0,0.0693310370527121,0,0,0.231110010134017,0,0,0,0,0,0,0.0251523591672951,0,0,0,0,0.123250363890363,0,0,-0.00247117034061036,0,0,0,0,0.166437319905515,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.0656916715389561,0,0,0,0,0,0.647422747588009,0,0,0,0,0.0868238041518905,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496023670601127,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0878704343429159,0,0,0,0,0,0,0.0516503882799838,0.00917054709844638,0,0,0,0.468223041203705,0,0,0,0.0356973635906053,0,0,0,0,0,0,0,0,0,0,0,0,0.0710410235970345,0,0,0,0,0,0,0,0,0,0,0,0.0168998534297458,0,0,0,0,0
X300124.SZ,0,0,0,0.139763639518505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102688291451783,0.393696424430619,0.220491822277781,0,0,0,-0.0590004840795711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105295149356302,0,0,0,0,-0.118517748433379,0.0421414237840367,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0154079491050482,0,0.068811746366105,0,0.218617188922624,0,0.0723563732286312,0,0,0,0,0,0,0,0,0,0,-0.0486902369112826,0,0,0,0.114351916376912,0,0,0,0,0,0,0.0836497629253114,0,0,0,0,0,0,0,0,0.0201282498034251,0,0,0,0.0526511688382319,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0607318006251735,0.11775412116191,0,0,0,0.135100961590788,0,0,0,0,0,0,0,0,0,0.123774595531757,0,0,0.00436683602063938,0,0,0,0,0,0,0,0,0.151019701501212,0,0,0,0,0,-0.017132988682229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0895136730176542,0,0,0,0,0,0,0.206350174197223,0,0,0,0,0,0,0.0765604354365773,3.46944695195361e-18,0,0,0,0,0,0,0,0.141094203864686,0,0,0.113267577251721,0,0,-0.0089203924016724,0,0.217654089092883,0,-0.000455216217050982,0,0,0,0,0,0,0,0,0,0,0,0,0.0805374524360191,0,0,0,0,0.210380041452693,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265557179615095,0,0,0.1782990572426,0,0,0,0,0.0531362664054637,0,0.20940063191128,0,0,0,0,0.118218702229086,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.164780094552587,0.0262529800128107,0,0,-0.0537331782998112,0,0,0,0,0,0,0
X002304.SZ,0,0.438173049636802,0,0,0,0,0,0.0994725457915907,0,0,0,0,0,0,0,0,0,0,0.0413469787604641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065384125821401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0983919790467031,0,0,0,0,0,0,0.114998329290062,0,0.0523679001078895,0,0,0,0,0,0,0,0,0.122635494581478,0,0,0.0660599498552582,0,0,-0.014046420758205,0,0,0,0,0,0,0.0981399069528418,0,0,0.106250672000472,0,0,0,0,0,0,0,0,0,0,0,0.213683821040796,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.499546180030575,0,0,0.329472553630568,0,0,0,0,0.0501089385852779,0,0,0,0,-6.93889390390723e-18,0,0,-0.0757356481074425,0,0,0,0,0.0169774573106858,0,0,0,0,0,0,0,0,0,0,0,0,0.053704805960312,0.0447957174412052,0,0,0,0.102015554404878,0,0,0,0,0,0,0.0876982034308415,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0637297395897928,0,0,0,0,0.401683859632879,0,0,0,0,0,0,0.0283304233169472,0,0.054687741180998,0.105782217042933,0,0.109967935624163,0,0,0,0,0,0,0,0,0,0.24638318843161,0,0,0,0,0,0,0,0.0887896124940011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.045057242584974,0,0.0365227843714308,0,0,0,0.169886333938933,0,0,0,0,0,0,0,0.0353492096501396,0,0,0,0,-0.0268025889402763,0,0,0,0,0.150131439345486,0,0,0,0,0,0,0,-0.0464170966646184,0,0,0,0.162475022184986,0,0,0,0,0,0,0.1938168229349,0,0.0161634383433987,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0242392699065484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21315218827181,0,0,0,0.0533611227504591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142629156980803,0.0904946764083587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,-0.00717080084010416,0,0,0,0,0,0,0,0.106733044351894,0,0,0,-0.151064263655307,0,0,0,0,0,0,0,0,0,0,0,0,0.0225104330665337,0,0,0,0,0.0201733397282559,0,0,0,0,0,0,0,1.09725078946974,0,0,0,0,-0.064486757036285,0,0,0,0,0,0,0.0313365896231363,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0251387851726909,0,0,0,0,0,0,0,0,0.686006215733125,0,0,0,0,0,0,0,0,0.0345062447517999,0,0,0,0,0,0,0,0,0,0,0,0.00607058463949511,0,0.0212062094875027,0,0.0816199396542115,0,0,0,0,0.0176004958677876,0,0,0,0,0,0.122942244894283,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0.0743505043830568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357252372257521,0,0,0,0,-0.0564672625622615,0,0,0,0,0.0741436940507583,0,0,0,0.0797731612584282,0,0,0,0,0.0717214614681545,0,0,0,0,0,0.24997426756983,0,-0.0656374873296919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0.256324858326464,0,0,0,0,0,0,0.142161428564768,0.0105398868813478,0,0,0,0,0,0,0,0,0,0,0,0,0.183108933437069,0,0.00670939354490606,0,0,0.290475202380984,0,0,0.201755662169822,0,0,-0.0388766765267276,0,0,0,0,0,-0.164889110726765,0,0,0,0,0,0,0,0,0.148067913833299,0,0,-0.056904734672621,0,0,0,0,0,0
X600089.SH,0,0.0359752256191319,0,0,0,0,0,0,0,0,0,0,0,0.219698064175053,0,0,0.0121686728388847,0,0,0,0.152578741053315,0,0,-0.0474712412130609,0.110843422261196,0,0,0,0,0,0,0,0.0766468063601399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121590839545059,0,0,0,0,0.00231653499049142,0,0,0,0,0,0
X600703.SH,0,0,0.0132710119101108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977818428614607,0,0,0.0269485083603158,0,0.0593444284863439,0.053690434064651,0,0,0.110000163479706,0,0.175601819032946,0,0,0,0,0,0,0.0568724989727806,0,0,0,0.0708698271456859,0,0,0,0,0,0.0474759972640498,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0883562888366529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654845246438129,0,0,0,0,0.205117447336955,0,0,0,0,0.0323088728251473,0,0,0.261358752753965,0,0,0.0931879957727514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.192531565678945,0,0,0,0,0.070016032930175,0,0,0.167146260455576,0,0,0,0,0.0688702390134733,0,0,0,0,0.0054515429891738,0,0,0,0,0,0,0.160299394425191,0,0,0.0111011766375003,0,0,0,0,0,0.0679590454176746,0.0116021385834148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0208510906200907,0,0,0,0,0,0,0.0822491153875879,0,0,0.0903122236159491,0,0,0,0,0,0,0,0,0,0,0.153002400626069,0,0.567328891911184,0.0390848417069752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101843266695139,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0713312611998111,0,0.210225690158162,0,0.039630249420119,0,0,0,0,0.0381296836999279,0.132194342606135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494707956567201,0,0,0,0,0.170576777045325,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109979511942875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0883762235949517,0.0505434659425875,0,0,0,0,0,0,0,0,0.01564461770724,0,0,0.153857467752736,0,0,0,0.0547659464310562,0.00770268967643483,0,-0.00367183793350002,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0364279040283591,0,0,0,0,0,0,0,0.16579329704175,0,0,0,0,0,0,0,0,0,0.0747388023286093,0,0,0,0,0,0,0,0,0,0,0.168576441217328,0,0.165750950435984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669298876093992,6.93889390390723e-18,0,0,0.140748936071718,0,0,0.0994264166842014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431663992521112,0,0.154006195951419,0,0,0.352083920189695,0,0,0,0,0,-0.0214445926527095,0,0,0,0,0
X002236.SZ,0,0,0.129801267825835,0,0,0,0,0,0,0,0,0,0.0850848613055787,0,0,0.118744207339772,0,0,0,0,0.105199432024475,0.131936494483177,0,0,0.0262870450747941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333205946679487,0.0920642995539047,0,0,0,0,0.0509835873381746,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150249694543097,0,0,0.153939325788015,0,0,0,0.0854444741877259,0,0,-0.136852052694635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412472552953575,0,0,0,0,0.0693767573059941,0.0347758162683335,0,0.0219538112309994,0,0,0.0249582023155524,0,0,0,0.0776801203602762,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0300142234324681,0,0,0,0,0,0,0,0,0,0,0,0.327454612674675,0,0,-0.103261015899271,0,0,-8.67361737988404e-19,0,0,0,0,0.36668855745371,0,0,0,0,0,0,0,0,0,0.0127219285198838,1.73472347597681e-18,0,0,0,0.0147068286790911,0,0,0,0,-0.0802158803474203,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0212401201900822,0,0,0,0,0,0,0,0,0,0.214604607888835,0,0.0162978242008306,0.170100811398176,0,0,0,0,0,0.160002696709123,0,0,0.0601304390284494,0,0,0,0,0,0,0,0,0.125464518805184,0.0299750431494803,0,0,0,0,0.015804762097853,0,0,0,-0.0570872698889797,0,0,0,0,0,0,0
X601877.SH,0,0,0.00779566487000884,0,0,0,0,0.0155315967849778,0,0,0,0,0.0493269177777387,0,0,0,0,0,0.0315084512498248,0,0.271476283849213,0,0,0,0,0,0,0.0437697904021495,0,0,0,0.03279412967577,0,0,0,0,0,0,0,0,0,0,0,0.057875002043602,0.000445613263654197,0,0,0,0,0,0,0,0.0360886626217417,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245246281307631,0,0,0.00395481047492481,0,0,0,0.113484001242011,0,0.178278766046796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777365035558102,0,0,0,0,0,0.184139726327453,0,0,0.0605355764731928,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.099020398445462,0.0819562769515957,0,0.059567052324821,0,0,0,0.12386590035679,0,0,0,0,0,0,0,0,0,0,0,0,0.288898871970584,0,0.0896885753671292,0,0,0,0,0,0.209352125021195,0,0,0,0,0,0.129512065804712,0,0,0,0,0
X600487.SH,0,0.0216511075605641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516521361192819,0,0,0.00431802597692462,0,0,0,0,0,0,0,0,0,0.0516644753277555,0.568362750648523,0.0744325207210788,0,0,0.0020861118754861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0256934446104194,0.187094556765873,0,0,0,0,0,0,0,0,0,0,0,0,0.0530888202443952,0.154540748601338,0,0,0,0,0.0962939628754997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618710784751089,0,0.0248747108442242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0718169771726196,0,0,0,0.132341374222373,0,0,0,0,0,0.0259621002210484,0,0.164377028776448,0,0,0,0,0,0,0,0,0,0,0.246866016878066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0549026572951945,0,0,0,0,0.35575451280517,0,0,0,0,0,0,0,0.126522058350469,0,0,0,0,0,0,0,0,0,0,0.0723397028282423,0,0,0,0,0,0,0.0335071072863838,0,0,0,0,0,0,0,0,0,0.082434999728986,0,0,0,0,0,0,0,0,0,0
X000921.SZ,0,0.132805260509955,0,0,0.339862637547491,0,0,0,0,0,0,0,0,0,0,0,0.0782639935427303,0,0.102930722345841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219914295468679,0,0,0.0678035516386573,0,0,-0.0553534063692973,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495047874720505,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.19677656940294,0,0,0,0,0,0,0,0.265993566169875,0,0,0,0.0598287903264049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839190042782656,0,0,0,0,0,0,0,0,0,-0.00714175418402024,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0752070613396891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296310179235647,0,0,0.0422767058071752,0,0.10317331226416,0.0221742576586889,0,0,0,0,0,0,0,0,0,0,0,0.0763502679245375,0,0,0,0.0406624223713503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622325950070429,0,0,0,0,0.138833576926007,-0.0943914160834912,0.0536116822486951,0.0160493371911905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187161769415318,0,0,-0.0303286471760515,0,0,0,0,0,0,0,-0.0457429930639799,0,0.0577864981811631,0,0,0,0
Slope,0,0,0,0,-0.294442928737029,0,0,0,-0.168126012598202,0,-0.20456551718582,0,0,0,0,0,0,0,0,0,0,0,0,0.0353366882206813,0,0.041597510047784,0,0,0,0,0,0,0,0,0.169059179298184,0,0,0,0.0254465341702295,0,0,0,0,0.0700804663790611,0,0,0,-0.228164200721552,0,-0.562760571664691,0,0,0.260330931907266,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.109451893633497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142661902604752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068344054494285,0,0,0,-0.0819050719936823,0,0,0,0.475882921101933,0.00280751423264602,0,0,-0.232575241559653,0.562055670791798,0,0.174899832556983,0,0,0,0,0
RealEstate_excess,-0.0796401861193569,0,0,0.0615965370006304,0,0,0,0,0.0960437774508449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381234252138232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053622655425419,0,-0.210063584603924,0,0,0.220796516967152,0.0621471079539622,0,0,0,-0.0280081457222393,-0.0146910061665028,0,0,0,0,0,0
MKreturn,0,0,-0.107482734872098,0,0,0,0,0,-0.135153638025945,0.114520144589452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589669393829408,0,0,0,0,0,0,-0.0512866329336657,0,0,0,-0.0169352538119183,-0.0237582883549115,0,0,0.11952516114396,0,0,-0.120044810118079,0,0,-0.00636907324046257,0,0,0,0.00502708945635259,0,0,0,-0.0308233974940941,0.0797732784490856,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601068392064806,0,0,0,0.167481454513616,0,0,0,0,0,-0.41719243895987,0,0,0.0249157974290454,0,0,0,0,0.00743942747862216,-0.0325767494407179,0,-0.0344744856698658,0,0,0,0,-0.0358844993822045,0
CarbonVol_Guangdong,0,0,0.0143348324217315,-0.00480327292885199,0,0,0,0.0175161119087963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106963380537098,0,0,0,-0.0183441224631742,0,0,0,0,0,0,0,0,-0.0085211672138179,0,0,0,-0.154310272414923,0.0532660301713173,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00551048082320304,0.00210343557770923,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00190261845104568,0,-0.00251329382818981,0,0,0.00123674318261656,0,0,0,0,0,0,0.00331606353188635,0,0,-0.00201759513134009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157628669488413,0.00509572695382181,0.0021783401405304,0,0,0.00766165275169248,0,0
