,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X000157.SZ,X002292.SZ,X600372.SH,X000559.SZ,X300124.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600498.SH,X600089.SH,X002074.SZ,X600522.SH,X601877.SH,X000981.SZ,X002426.SZ,X000550.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.170768495684599,0,0,0,0,0,0,0,0,0,0,0,0,0.132153547031039,0,0,0.106379805542831,0,0.0189088942897556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153468908769715,0,0,-0.0338089437232416,0,0,0,0,-0.0109120750265933,0,0,0.0211782238394131,0.00769045009673714,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043310975762665,0,0,0.0303481342827076,0,0,0,0,0,0,0,0,0,0.0695726858828265,0,0.102870106134933,0,0,0,0.0464227927372693,0,0,0,0,0.121384117940656,0,-0.0670964365987647,0.0406723603816534,0,0,-0.197258127489086,0,0,0,0.026890407730264,0,0,0,0,0,0
X002415.SZ,0,-0.0681202456726085,0,-0.0460959643751813,0,0,0,0,0,0,0,0.111197000029662,0,0,-0.0290497556906343,0,0,0.0648133043153013,0,0,0,0.0910294503009136,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166504519265712,0,0.0776746368560995,0.0570155058513153,0.0308267667750614,0.390717617468391,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0147871067124113,0,0,0,0,-0.0435857786297273,0,0,0,0,0,0.0363522117972204,0,0,0,0,0,0,0,0,0,0,0,-0.0130137783737656,0,0,0,0,0,0,0,0.193050885668223,0.0585868153194726,0.117831327801421,0.0460161223054746,0,0,0,0,0,0,-0.0417961850321459,0.0893890178079031,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0567076793440818,0,0,0,0.167025257559925,0,0,0,0,0,0,0,0,0,0,0,0,0.193305041865086,0,0,0,0.13516074736136,0,0,0,0,0,0,0.181712991503285,0.0759323659958047,0,0.014219537458233,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135810155072231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117685978268307,0,0,0,0.0992356356935644,0,0.105211706779947,0,0,-2.08840935996928e-05,0,0,0,0.0858880600461489,0,0,-0.00285721808037787,-0.00372516400276606,0,0,0,0,0,0
X002304.SZ,0.345565577589072,0,0,-0.00678195861470057,0.213888175392275,0,0,-0.0766814854151522,0,0,0,0,0,-0.0270345301084093,0,0,0,0,0,0,0,0,0,0,0,-0.0164401232570484,0,0,0,0.0624371886835988,0,0,0,0,0,0,0,0,0,0,0,0.0015260754654122,0,-0.00955098014035752,0,0,0,0.0345877580058958,0.241029745615149,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112518310134482,0,0,0,0,0,0,0,0.100042741577156,0,0,0.0789161263216997,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0627519826917201,0,0,0,0,0.00681321354837544,0,0.0790703279220994,0,0,0,0,0,0,-0.0379362531585004,-0.0112753531679122,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0703302502647607,0,0,0,0,0,0,0,0,0,0,0.0595428615992884,0.0225642324130842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182534291189108,0,0,0.0383827991972252,0.0748085113297906,0.0549198889746148,0.221935164491868,0,0,0,0,0,0,0,0.0313007039077299,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0401963009821573,0,0,0,0.14897455046716,0,0,0,0.0383424556183782,0,0,0.0637496753234478,0,0,0.0465046115201877,0,0,0,0.138041523832811,0,0,0,0,0,0,0.0362620476009211,0,0,0,0,0,0,0,0,0,0,0.0481385506022678,0,-0.046792243797124,0,0,0,0,0,0,0,0,-0.0640966403257372,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0978498463077247,0,0,0,0,0.0327219094468772,0,0.0246874434314661,0,0,0,0,0,0.0542306792080115,0,0,0,0,0,0,0.328127199524636,0,0,0,0,0.0219036687881679,0,0,0,0,0,0.0893539067988602,0.0306082599828148,0,0,0,0.075901150209108,0,0,0,0,0,0,0,0,0,0.0186698045290806,0.0664136922556301,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158246261126268,0,0,0,0,0,0,0,0,0.167263164598211,0,0,0,0.102526045186171,0,0,0,0,0,0,0.0422422070284908,0.155442254356811,0,0,0,0,-0.0207699647853631,0,0,0,0,0,0,0,0,-0.0499950099628118,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.137220489857916,0,0,0,0,0,0,0.0319173373296876,0,0,0,0,0,0,0.0286968137979706,0,0,0,0,0,0.0523635109762671,0,0,0.111403187619081,0,0,0,0,0,0.191879022275626,0,0.0501702350560963,0,0.00878101360749473,0,0,0,0,0,0,0,0,0.00533182649519595,-0.037990961531633,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0846160631095828,0,0,0,0,0.224785502566462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.124034749869657,0.0312989533407633,0,0.00193554736302074,0,0,-0.0653027427465847,0,0,0,0,0,0,0,0,-0.013324151802724,0.0603906610413892,0,0,0,0,0,0
X000568.SZ,0.0145297423116411,0,0,0,0.384186381751752,0.0149253870828404,0,0,0,0,0,0,0,0.0226908654198083,0,0,0,0.0729743566767061,0,0.0381094400290523,0,0,0.0733953045629555,0,0,0,0,0,0.0939288325082926,0,0,0,0.115712810282484,0,0,0,0,0,0,0,-0.0173014471277825,0,0,0,0,0,0,0,0,0,0,-0.0380509629737456,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037559838120665,0,0,0.227962964656782,0,0.198822958179449,0,-0.0149682206573339,0,0,0,0,0,0,0,0,0,0,0.0406889347951332,0,0.0325685845701393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021996981249828,8.67361737988404e-19,0.149980690736121,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577691485316247,0,0.0248667878440426,0,0,0,-0.00571280708759773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623428749926955,0,0,0,0.0590068118596114,0,0,0,0,0,0,-0.0117952151334313,0,0,0,0,0,0,0
X002241.SZ,0,0.0911433151235418,0.0201220418115342,0,0,0,0,0,0,0,0,0,0,0,0,0.134625174954957,0,0,0,0.0964582753728055,0,0,0,0,0,0,0,0,0,0.0131012597164948,0.293693961385749,0,0,0,0,0,0.282646460230527,0,0,0,-2.16840434497101e-19,0,0,0.15098988381793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0634179570796898,0,0,0,0,0,0,0,0.0665694291334872,0,0,0,0,0,0,0,0,0,0,0,0.115668335703604,0.0186261814598029,0,0,0,0.183538780407186,0,0,0,0,0,0,0,0.0298501284111639,0,0,0,0,-0.0447528967643876,0,0,0,0,0.141593256615822,0,0,0,0.0221889792253562,-0.0113496389110032,0,0,0,0,0,0
X002456.SZ,0,0,0,0.056029018601773,0,0,0,0,0,0,0,0,0,0,0.0699731367779572,0.296652597879399,0,0.268553327807708,0,0,0,0.128640379367328,0.0311738230167836,0,0,0,0,0,0,0.125848103823573,0,0,0,0,0,0,0,0,0,0,0,-0.0301895094874291,0,0,0,0,0,0.171536402253791,0,0,-0.048385799233521,0.0262549345789759,0,0,0,0,0,0
