,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X002129.SZ,X600372.SH,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X600522.SH,X000800.SZ,X002028.SZ,X601799.SH,X600460.SH,X002074.SZ,X600418.SH,X300142.SZ,X002294.SZ,X000066.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.154625490685709,0.356349882506128,0,0,0,0.0114776667890825,0,0,0,0,0,0,0,0,0,0,0.0159568852408302,0,0,0,0,0,0,0,0,0,0,0,0,0.0215515929723404,0,0,0,0,0,0,0,0.147792737271987,0.0132970591157075,0,0.00935330345478882,0,0,0,0,0,0,-0.0100340010214535,0.00812169357816905,0,0,0,0,0,0
X000858.SZ,0.174571434566933,0,0,0,0.0897336485119181,0.323452176264396,0,0.0640631591879529,0,0,0.0019718837031506,-0.0383079931860853,0,0,0,0,0,0,0,0,0.0778727374869728,0,0.0259478175391236,0,0,0,0,0.0544510862557393,0,1.35525271560688e-20,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.028419173642667,0,0,-0.0207722267797587,0,0,0.0042725341678099,0,0,0,0,0,0,-0.00266856494265616,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427684947793153,0,0,0,0.173761806914281,0,0.0895987944906233,0,0,0,0,0,0,0.0219581651338163,0,0,0,0,0,0,0,0,0.00647219946406561,0,0,0,0,0,0,0,0.00748542109176904,0.00232982802629878,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0396908519455066,0,0,0,0,0,0,0,0.121946360323892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209578362653715,0,0,0,0,0,0,0,0,0,0,0,0,0.272655679734001,0,0,0,0.0120277785342714,-0.00257587157182367,0,0,0,0,0,0
X600809.SH,0.193932491296804,0,0,0,0,0.394198875023613,0,0,0,0,0,0,0,0,0,0,0,0,0.180506273477428,0,0,0,0,0,0,0.00141102605356462,0.0492385173279743,0,0,0,0,0,0,0,0.00852125651661569,0,0,0.0442158653091998,0,0,-0.0740299301102366,0,0,0,0,0,0,0,0,0,0,-0.00293385567626274,0,0,0,0,0,0,0
X000568.SZ,0,0.397095424209264,0,0,0.528006188808103,0,0,0,0,0,0,0,0,0,0,0,0,0.0336505867052362,0,0,0,-0.00929072132704992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108451566935392,0,0,0,0,0,0,0,0,-0.0154888750116333,0,0,0,0,0,0.00661675841212325,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160968942428604,0,0,0,0,0.0896458746254413,0,0,0,0,0.213593162413687,0.0408623970030128,0,0,0,0,0,0,0,-0.100212298674702,0,0.0516254044004606,0,0,0.123021988774412,0,0,0,0,0,0.0773665233121862,0,0,0,0,0,-0.0201324536357945,0.046052590816666,0,0,0,0,0,0
X600690.SH,0.0658721415201323,0,0,0,0,0.317060059683872,0,0,0.0388648994762226,0,0,0,0,0,0,0,0,0.00752820648094326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213606465218699,0,0,0,0,0,0.00688536708481368,0,0,0,0,0,0.00132685721645768,0.024467329887397,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.16402763507635,0,0.00552185692175616,0,0,0,0,0,0,0,0.0304249603494525,0,0,0,0,-0.0602695544068723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225214178941065,0.0412523606461392,0,0.158960058163379,0,0,0,0.043009327083444,0,0,0,0,0.024352243175603,-0.0772391687738564,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181411394512974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844561097755357,0,0,0,0,0.404210795220734,0,0,0,0,0,0.0134993255535533,-0.0151707591392551,0,0,0,0,0,0
