,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X600487.SH,X600066.SH,X300136.SZ,X601877.SH,X002008.SZ,X000100.SZ,X600522.SH,X300124.SZ,X002508.SZ,X600809.SH,X600271.SH,X300003.SZ,X600867.SH,X002294.SZ,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X000157.SZ,X600177.SH,X600699.SH,X300142.SZ,X000050.SZ,X000596.SZ,X002180.SZ,X600118.SH,X600566.SH,X002049.SZ,X000661.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.29823799770992,0,0,0.0163083630332993,0,0,0.0393088656888655,0,0,0,0,0,0,0,0,0,0,0,0,0.158840754810296,0,0.00221849327801132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251668319557809,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0766294212291499,0,0.166241193449391,0.129736551173143,0,0,0,0,0.00505668382339058,0,0,0,0,0,0,0.0771594952474085,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127334863689452,0,0,0.0805605074488813,0,0,0,0,-0.0265702944920133,0,-0.0125297093470069,0.0180857173520716,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0495720539117893,0,0,0,0.0647593643748291,0,0,0,0,0,0.0558312270705889,0,0,0.0958236990731719,0.17731696341513,0,0,0.152240140892221,0,0,0,0,0,0,0,0,0,0.00868665350751985,0,0,0,0,0,0,0,0,0,0,0.020182088218925,0,0,0,-0.00319137895160023,0,0,0,0,0,0
X000651.SZ,0,0.0826005097046203,0,0,0.279659317546719,0,0,0,0.0816217267325097,0,0,0,0.0176053560976861,0,0.0616212510762883,0,0,0,0,0,0,0,0,0,0,0,0.0465460283633585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277175495741166,0,0,0,0,0,0,0,0,0,0.0026970752317911,0,0,0,0,0,0,0
X000858.SZ,0.0625183503840014,0,0,0.0178557637724966,0,0,0,0.131254263123371,0,0,0,0.296644902098297,0,0,0,0,0,0,0,0,0,0,0,0.0130273300486124,0,0,0,0,0,0.262334143594663,0,0,0,0,0,0,0,0,0,0,0.0477679532636274,0,0.0167580849910423,0,0,0,0,0,0,0,0,0,-0.00119355725636261,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.297822784135855,0,0,0,0,0.15000443652333,0,0,0,0,0,0,0,0,0.0667861871796615,0.078105913097243,0,0,0,0,0,0,0,0,0.0443893983536417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742977203838515,0,0.0173298527159315,0.0395423112701314,0,0,0,0,0,0
X600276.SH,0,0,0.0460060351446377,0,0,0.13592579568369,0,0,0,0,0.131323797780068,0,0,0,0.0644393821033129,0,0,0,0,-0.185337659263734,0,0,0,0,0.0848843046991478,0,0,0,0,0.0961572956943166,0,0,0,0,0,0,0,0.0355993859285695,0,0,0,0.0576458992198693,0,0,0,0,0,-0.0262645301291484,0.0207810677227943,0,0,-0.0494313025945413,0.0430360581449094,0,0,0,0,0,0
X002304.SZ,0.18796692474025,0,0,0,0.240265045128733,0,0,0,0,0,0.128920777854711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307697442306942,0,0,0,0,0,0,0,0,0,-0.0396985389209081,0,0,0,0,0,0,0,0.0246642576163756,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.268757904216674,0,0,0,0,0,0,-0.0980712614933116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115140281744531,0,0,0,0,0,0,0,0,0,0,0.327465666464825,0,0,0,0,0,0,0,0,0,0.0403754798082615,0,0.214379416678748,0,0.0230033293284764,0.00827669932615937,0,0,0,0,0,0
X600690.SH,0,0,0.130768719099817,0,0,0,0,0.0715766626954216,0,0,0.0979664258670577,0,0,0,0,-0.0153728209635754,0,0,0.0421876121685047,0,0,0,0,0,0.125696196789781,0.0583597793061706,0.231143960600359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131596728025595,0,0.0832022268137344,-0.0449109811599499,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.250187819359775,0,0,0.266187625937173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484886368304934,0,0,0,0.0435291422690007,0,-0.0239311039925532,0,0,0,0,0,0.240089857751589,0,0,0,0.0859277448136868,0,0,0,0,0,0,0.306459389356989,0,0,0,0.013449138299572,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.31970540625478,0,0,0,0,0,0,0,0,0.0338597298652266,0.0417511516960258,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0146595145493943,0.0979641493874172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497711248249192,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0855032339302946,0,0,0,0,0.214325206702724,0.00645964238527225,0,0,0.00574759911052647,0,0,-0.267846908361228,0,0.0140479312738317,0,0,0,0,0.145716682916715,0,0,0.0430303959491757,0,0,-0.103249488358308,0,0,0,0,0,0,0,0,0,0,0,0.135606322431416,0,0,0,0,0,0,0.134807352840168,0.0104285320038255,0,0,0.0013829925021734,0,0,0,0,0,0
X002475.SZ,0,0.0922148498877203,0,0,0,0.05924257656993,0,0,0,0,0,0,0,0,0,0,0,0,0.143757309424678,0.107390693881013,0,0,0.199481663338631,0,0.0495726895346708,0,0,0,0,0.0309074804507037,0,0,0,0,0,0,0,0.158052001666884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109692931771529,-0.00325665072952619,0,0,0,0,0,0
