,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X000977.SZ,X002236.SZ,X600703.SH,X002463.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X002129.SZ,X002028.SZ,X600066.SH,X601877.SH,X000800.SZ,X000921.SZ,X600183.SH,X601799.SH,X002007.SZ,X002074.SZ,X600418.SH,X002085.SZ,X600566.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.133342310252137,0,0.271207230923198,0,0,0,0,0,0,0,0,0,0,0,0.0154005377220542,0,0,0,0,0,0,0,-0.00736389978664088,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.00760889358705084,0,0,0,0,0,0,0,-0.00559346187282,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0484985308011858,0,0.303236539634568,0,0,0,0,0,0,0,0,0,0.0194958808677166,0,0,0,0,0,0,0,0,0,0,0,0,0.0216468045804208,0,0,0,0,0.0285052587854631,0,0,0.0128410529122552,0,0,0,0,0,0.0699777026684888,0,0,0,0,0.067331802562934,0,0,0,-0.011234709317664,-0.0309189302976292,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.10019154832965,0,0,0,0,0,0.08204619886877,0,0,0,0,0,0,0,0,0,0,0,0.00791131689321035,0,0,0.176221871264508,0,0,0,0,0,0,0.0124827998990898,0,0,0,0,-0.0305660320163665,0,0.123352046627968,0,0,0,0,0,0,0.00607525113320083,0,0,0,-0.0183452590101271,-0.00857311117278065,0,0,0,0,0,0
X600809.SH,0.224051232147456,0,0,0,0,0.0719221469194314,0,0,0,0,0,0,0,0,0,0.302942501204562,0,0.0748751828088298,0,0,0,0.119221264098074,0,0,-0.0122196605435212,0,0,0,-0.0215569102010107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193381262574859,0,0,0.00195856056458194,0,0,0,-0.0197846037903652,-0.0202754606958999,0.0185760227156427,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.121774952880166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436693529302142,0,0,0.0791217774220766,0,0,0,0.181354432773811,0,1.73472347597681e-18,0.0154607463679346,0,0,0,0,0,0,0.0670821601748038,0,0,0,0,0.0687782452186524,0,0,0,0.00428414864703548,0,0,0,0,0,0
X000568.SZ,0,0.716735697104595,0,0,0,0,0,0,0,-0.024299259963143,0,0,0,0,0,0.0664245457087853,0,0,0,0,0.159061361234262,0,0,-0.051004723781997,0,0,0,0,-0.0346377241111999,0,0,0,0,0,0,0,0.0626491862089852,0,0,0,0,-0.0245105236965595,0,0,0,0,0,0,0,0,0,0,0.00790900688773935,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0183281935530933,0,0,0,0,0,0,0.0720594008599663,0,0,0,0,0,0,0,0.0106628893104861,0,0,0,0,-0.0659368876820583,0,0,0,0,0,0,0,0.0440061487446206,0,0,0,0,0.192916685684138,0.0322338842391348,0,0,0,0,-0.030918714807096,0,0,0,-0.0106830646985516,-0.00214243868069043,-0.0284913137004056,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0464180350378967,0.178237960570338,0,0,0.0122344051051928,0,0,0,0,0.0611464370679558,0,0,0.0712275190497785,0,0,0,0,0,0,0,-0.0485921891776081,-0.0302598153285406,0,0,0,0,-0.0783396959275702,0,0,-0.0214087613828474,0,0,0,0.183384740139239,0,0,0,0,0,-0.0391477699253776,0,0,0,-0.0106149933740397,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194177778215272,-0.0786792117008944,0,0,0,0,0,0,0.483974123959703,0,0.0977039019736843,0,0,0,0,0,0,0,0,0.0381589612352165,0,0,0,0,0.0175158928587035,0,0,0,-0.0224348422887693,0,-0.150322790639362,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.161645591567657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923678250052803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339589930685033,0,-0.0374821191853618,0,0.177354744132939,-0.0232778467872119,-0.0330784533918386,0.228646950939759,0,0,-0.0405441201974875,-0.0540914597399585,0,0,0,0,0,0
