,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000661.SZ,X000596.SZ,X600809.SH,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X300142.SZ,X002236.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X600498.SH,X600177.SH,X000625.SZ,X600487.SH,X600867.SH,X002371.SZ,X600183.SH,X000977.SZ,X000066.SZ,X300146.SZ,X600066.SH,X600776.SH,X600522.SH,X300014.SZ,X000050.SZ,X600118.SH,X002129.SZ,X002049.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0995900183084791,0,0,0,0,0,0,0,0.142376270963281,0,0,0,0.0432093205679323,0,0,0,0,0,0,0.0216222018147925,0,0,0.0824979645959538,0.0919285134843633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251467720771956,0,0,0.0308574845802764,0,0,0,0,0,-0.0216045837259547,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.152376691535868,0,0,0,0.177888962066294,0.16917332651859,0,0,0,0,0,0.0146605013744934,0,0,0,0,0,0,0,0,0,0,0,0,0.0738840193201117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414812480607895,0,0
X000651.SZ,0,0,0,0,0,0,0.230423659923305,0.078579926967861,0,0,0,0.205613435081024,0,0.109056684709505,0.0442195192266301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199704780818243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312792007150239,0,0,0,0,-0.0240039726100868,0,0
X600104.SH,0,0,0.154747389119387,0,0,0,0,0,0,0,0,0,0,0.0403432293656963,0.0817790103847034,0,0,0,0,0.0413762143644412,0,-0.032947856221284,0,0,0,0,0,0,0,0,0,0,0,0.171175630774086,0,0,0,0,0,0.0243463807889682,0,0.024640473027903,0,0,0.0761656871807901,0.0101982402632675,0,0,0,0,0,0,0,0,0,0,0.000333223033567709,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242052049557428,0,0.0823523939467006,0,0,0,0,0,0,0,0.163111122546519,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0669078015807795,-0.0464343885862759,0,0,0,0,0,-0.023189891764579,0,0,0,0,0.00127873131487021,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3117494554851,0,0,0,0,0,0,-0.0334357910350627,0,0,0,0.520231650104172,0.00337034571620314,0,0,0,0,0,0,0,0,0.158116922419701,0,0,0,-0.13498100858168,0,0.0123878538314487,0,0,0,0,0,0,0,0,0,0,-0.0154516102990101,0,0,0,0,-0.0188670838626943,0,0
X002304.SZ,0,0.328501490523573,0.0378605649821735,0,0,0,0,0,0,0,0,0,0,0.0680340821359019,0,0,0.115221425144452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604231741827216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133774911735761,-0.00775520891260732,0,0,0,0.0358626783912165,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0750410204664112,0,0,0,0.0600131692266005,0,0,0,0,0,0,0.00882916679596257,0,0,0,0,0,0,0,0,0,0.171548224806075,0,0,0,0,0,0,0.189281624359062,0,0,0,0,0.206481530729503,0,0.149996487216396,0,0,0,0,0,0,0,-0.0219835548769509,0,0,0,0.0111911568613232,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794634436685607,0,0,0,0,0,0,0,0,0,0,0,0,0.0872588585897233,0,0.0294133102185124,0,0.0184819418338251,0,0,0,0.130566423633629,0,0,0.213524346734837,0.120717404796545,0,0.0621760712098637,0,0,0,0,0,0,0,0.0160988857217796,0,0
X000568.SZ,0,0.288522790111208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136157669778482,0,0,0,0.0631530676927,0,0,0.0940050966571325,0,0,0,0,0,0,0,0,0,0.0511932572023441,0,0,0,0,0,0,0,0,0,0,0.064945427053752,0,0,0,0,0,0,-0.00714082578117575,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.175630871408869,0,0,0,0,0,0.060052281588679,0.0605953239340094,0,0.0290951441535304,0,0.11769810937152,0,0,0.0112092196450889,0,0,0,0,0.0521490209917596,0,0,0,0.125225823782389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265835380528418,0,0
X600031.SH,0,0.0833969891971725,0.141984977960847,0,0,0,0,0,0,0.0156603892754773,0,0,0.238997748935209,-1.73472347597681e-18,0,0,0.154071417055012,0.0199316591586542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011125477276657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494950274757376,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.376874312441462,0,0,0,0,0,0,0,0,0,0,0,0.0778561558459366,0,0,0,0,0,0,-0.0487750655079355,0,0,0,0,0,0.0191961862251518,0,0,0,0,0.293012802423199,4.33680868994202e-19,0,0.104804559504541,0,0,0,0,0,0,-0.0223597223423249,0,0,0,0,0.0113468432371891,0,0
X002475.SZ,0,0.0949079114427399,0.071941088037466,0,0,0.218063969026733,0,0.0241578664485828,0,0,0,0,0,0,0.161428284652386,0,0,0,0,0,0.232846343416782,0,0,0,0,0,0,0,0.0873612641045211,0,0,0,0,0,0.0478364543877119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.10652110286896,0.191694892899243,0,0,0,0,0,0,0,0,0,0.299147807260067,0,0,-0.000472241999725077,0,0,0,0.0569556304897328,0,0,0,0,0,0,0,0.0780816476184441,0,0,0,0,0.0953104741815346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18074708714671,0,0,0.0332124226406677,0,0,0,0.0301406459871075,0,0
X000661.SZ,0,0,0.10808066127573,0,0.213403491938711,0,0,0,0,0,0,0.0594529428751475,0,0,0,0,0.233515834825111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135847922195169,0,0,0,0,0,-0.0928918402750457,0,0,0,0,0,0,0,0,0,0.0215763669954323,0,0,0,0,0.013091404793503,0,0
X000596.SZ,0,0.168847837464379,0,0,0,0,0,0,0,0,0,0,0,0.0159936148096,0,0.0863188514126637,0,0.297932221656826,0,0,0,0,0,0.130074653648945,0.123671244125511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424030350955559,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070769053418257,0,0,0,0,0,0,0
