,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600031.SH,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X002463.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600703.SH,X600584.SH,X000977.SZ,X600372.SH,X600183.SH,X600066.SH,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X002049.SZ,X600418.SH,X601877.SH,X600487.SH,X000921.SZ,X002180.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002156.SZ,X601799.SH,X000400.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.100891595926069,0,0,0,0,0,0.206489776991062,0,0.163915317341505,0,0,0,0,0,0,0,0.0609729272698883,0,0.113138290302888,0,0,0,0,0,0,0,-0.0770207843189169,0,0,0,0,0,0,0,0,0,0,-0.0690313408527103,0,0,0,0,-0.00343909276470883,0,-0.0345624502915548,0.0306613028534386,0,0,0,0,-0.0153430269386484,0,0,0,0,0,0,0
X000858.SZ,0.223112299693479,0,0,0,0,0,0,0,0,0.287150452442021,0,0,0,0,0,0,0,0,0.0853518644078676,0,0,0,0,0,0,0,0,0,0,0.041000070466719,0,0,0,0,0,0,0,0.00391775645406164,0,0,0,0,0,0.0347557999192312,0,0,0.041808712950961,0,-0.013145982356739,0.00484049497608132,0,-0.00915353825630317,-0.0190952604478463,0,0,0,0.00589397398329053,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236673755765815,0.26160724568705,0,0,0,0.0987992888449411,0.0236661619914399,0,0,0.0704714498451276,0.0061945351573241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198693483299153,0,0,0.0160717422282361,0,0,0,0,0,0
X002415.SZ,0,0,-0.0526897776284341,0,0.110237337094678,0,0,0,0,0,0,0,0.0287755534615575,-0.142014672466752,0,0,0,0,0,0,0,0,0,0.0100831672551085,0,0,0,0,0,0.0427737174266879,0,0.047689236748386,0,0,0.0741610776441404,0,0,0.0636318105717626,0,0,0,-0.00463837842189216,0,0,0,0,0,0,0,0.131569607644017,0,0,0,-0.166822590419738,0,0,0.0189608820407478,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0356863673381861,0,0,0,0,0,0,0,0,0.0342243668535076,0.0532793701572015,0,0,0.172034080887299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698275835843994,0,0,0,0,0,0,0,0,0,0,-0.0303158896656125,0,0,-0.00504925028126853,0,-0.0478207430564375,0,0,0.060300221054346,0,0
X600690.SH,0,-0.0461124320917549,0,0,0,0,0,0,0,-0.171371103930782,0,0,0,0,0,0.0334825648088245,0,0.206309638457462,0,0,0,0,0,0,0,0,0,0,0,-0.0423451871843694,0,0,0,0,0,0,0,0,0,0,0,0.199270552481828,-0.0680488456299793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828964285786668,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0587560598155022,0,0,0,0,0,0,0,0,0,-0.168058294840312,0,0,0,0,0,0,0,0,-0.0105895157211428,-0.119621875204375,0,0.00243435016415488,0,0,0.0257209497959719,0,0,0,0,0,0,0,0,0,0,0.0806981815597942,0.107339059537069,0,0,0.0423669472568874,-0.0524581483091506,0,0,0,4.33680868994202e-19,0,0
X600809.SH,0,0,0.00416839838229024,0,0,0,0,0,0,0,0.0283863742953782,0,0,-0.0841703922322965,-0.0845031479083829,0,0,0,0,0.316998149891497,0,0,0,0,0,0,0,0,0,0,0,0,0.0448378391447559,0,0,0,0,0,0,0,0,0,0.0343594724934247,0,0,0,0,0.00426444187210728,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0194239414526402,0.00271471110311302,0,0,0,0,0,0,-0.0743389427407784,0,0,0,0,0,0,0.0427459738394775,0,0,0,0,0,0.0600700677634316,-0.0206842182394354,0,0,0,0,0.0045867256690629,0,0,0,0,0,0,0,0,0.165195703830104,0,0,0,0,0,0,0.0452919280607545,0,0,0.0129435403983652,0.00867916159377125,0,0,0,0.0080615611737997,0,0
X000568.SZ,0,0.629323120681688,0,0,0,0,0,0,0,0,0.0471384257721132,0,0,0,0,0,0,0,0,0.166520837848548,0,0,0,0,0,0,0,0,0,0,0,-0.0171277077048707,0.081552228306717,0,0,0,0,0,0,0,-0.154600192270821,0,-0.0344618954264182,0.0663978238509846,0,0,0,0,0,0,0,-0.0511437233129672,0,-0.0364324092161797,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0168014387749965,0,0,0,0,0,0,0,0,-0.161616264967769,0,0,0,0,0,0,0,0.0414322418063838,0.0673278550294928,0,0,0,0,0,0.300021973884069,0,0,0,0,0.0586536758377526,0,-0.0915674119221827,0,0.0911148426915989,0.0853712256394707,0,0,-0.0680739929926661,0,0,0,0,0,0,0,-0.0335234774118194,0,0,0.0604235196303297,0,0,0,0,0,0
X600104.SH,0,0,0.0930958348262037,0,0,0,0,0,0,0,0,0,0,0.126311732566238,0,0,0,0.00383920332062057,0,0,0.0558517011176401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000716799210242141,0,0,0,0,0,0,0,0,0,0,0.0213720600691943,0,-0.042793409129561,0.000552072127965711,0,0,0,0,0,0
X000725.SZ,0,0,0.0313866695204222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218128134813317,0,0,0,0.173185096614362,0,0,0,0,0.100322845499831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562021728274222,0.0294830886815092,0,-0.0455815716000843,0,-0.0284222119608403,0.0330177373582575,0,0,0,0.0345752533634002,0,0
X000625.SZ,0,0,0.329580156237403,0,0,-0.242525071242985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442551659613328,0,0.160535143405752,0,0,0,0,0,0.415667720214685,0,0,0,0,0,0,0,0,0.0421304143111659,0.0477064217749516,0,0,0.0278708175794276,0,0,0,0,-0.0455341378283182,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856742671158394,0,0,0,0,0,0,0,0,0.0676596647494644,0,0,0,0,0.19087989737706,0,0,0,0,0,0,0,0,0.044556134599458,0,0,0,0,0.0490617344188157,0,0,0.0713658551087996,0,0,4.33680868994202e-19,0,0,0.0604618776918765,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0431373511771639,0,0,0,0,0,0,0,0,0,0,0,0,0.174053973658686,0,0,0.0687687720595633,0,0,0.0426468244884438,0,0,0.505272877979861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791051327692399,0,-0.0180500186996649,0.0890951584568705,0,-0.140277495833777,0,0,0,0,-0.0229711924466834,0,0
