,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X000157.SZ,X300124.SZ,X600089.SH,X002508.SZ,X600522.SH,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X600487.SH,X000981.SZ,X300003.SZ,X600699.SH,X002294.SZ,X000066.SZ,X002074.SZ,X600867.SH,X002008.SZ,X002180.SZ,X000559.SZ,X600566.SH,X000623.SZ,X002426.SZ,X002292.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.140399258745813,0,0,0,0,0,0,0,0,0,0,0,0.0512936897398766,0,0,0,0,0,0,0,0.181779027673818,0,0,0,0,0,0,0,0.219695358097731,0.0382415064334505,0,0,0,0,-0.105176822605478,0,0,0,-0.0265108545874211,0,0,0.157690333225545,0,0,0,-0.00991859934388621,0.0131449125370254,0,0,0,0,0,0
X000568.SZ,0,0,0,0.00617569750343667,0.810205967649015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624178395783376,0,0,0,0,0,0,0,0,0,0,0.0282274927108092,0,0,0,0,0,0,0,0,0,0,0,0.0861845277066926,0,0,0,0,0.0137100744277265,0,0,0,0,1.0842021724855e-19,-0.0097519417914161,0,0,0,0,0,0
X600741.SH,0,0.0476449197106022,0,0,0,0,0,0.0229170146486724,0,0,0,0.238726056102291,0,0,0,0,0,0,0,0,0,0.0563602725899409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656309186660562,0,0,0,0,0,0.0253125539072052,0,0,0,0,0,0,0,0,0,0,-0.00447543558431735,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.179510857011175,0,0,0,0,-0.0565034655735162,0,0,0,0,0,-0.198208984648903,0,0,0,0,0,0,0.141916817056138,0,0,0.171265064053992,0.298631550161931,0,0,0,0,0,0,0,0.113581559961649,0,0,0,0,0,-0.0215938120190554,0,-0.0346517791690482,-0.0486240678233079,0,0,0,0,0,0,0.0165456652232106,-0.00117381318669864,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0653699151736896,0,0,0,0,0,0,0,0,0,0,0.105475388197878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510217605355728,0,0.0894051413453942,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-1.5332717252658e-05,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876750883805835,0,0,0,0,0,0,0.0719927553256112,0,0,0,0,0,0,0.0743978812543486,0.0387260328939462,0,0,0.0492869170414894,0,0.138906628732072,0,0,0,0,0,0,0,0,0,0,0,0.0965283712558689,0,0,0.106308666488268,0.0030056273910498,-0.00465464502220162,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.020860530473673,0,0,0,0,0,0,0,0,0,0,0.0829209736223811,0,0,0,0,0,0,0,0,0.12910544856595,0,0.280786349249209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179784368391231,0.00122741357778156,0,0,0,0,0,0
X002236.SZ,0.266108222533786,0,0,0.119170277661331,0,0.000509370217672942,0,0,0,0,0,0.16838989288432,0,0,0,0.0366292563638806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14738997351549,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0262557273208398,0.152450029364564,0,0.0780081632815382,0,0.0568638158757477,-0.0190538812394845,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233509795032453,0,-0.115565009955201,0,0,0,0,0,0,0,0.309632861290841,0,0,0,0,0,-0.0330257785548433,0,0,0,0,0,0,0,8.67361737988404e-19,0.330254628816848,0,0,0,0,0,0,0,0,0,0.0088042760535032,-0.0127352956647341,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0968968188368755,0,0.117563265868963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306268608871446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694202347368138,0,0.0345788200653783,5.42101086242752e-20,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.129946939601857,0,0.0138131942107687,0,0,0,0,0,0.179012835962379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446603825657011,0,0,0,0,0,0,0,0,0,0,0.0870748445941846,0.0459560183757412,0,0.0216735683034754,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.0274902645119411,0,0,0,-0.0176711605864651,0,0,0,0.363966999945545,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151800480997952,0,0,0,0,0.114003261868382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398244510194945,0.00553834928984184,0.00456269250961704,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,-0.0446225679613722,0,0,0,0,0,0,0.0781079511203657,0,0,0,0,0,0,-0.0352321415879307,0,0,0,0,0,0,0.239604659591123,0.0914576503603014,0.0574618627640638,0,0,0,0,0,0,0,0.054035712474528,0,0,0,0,0,0.0306119073698588,0,0.0944831613782415,0,0,0,0,0,0,0,-0.00519730791133415,-0.000156699703387992,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.032226556933037,0,0.048531770994029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295764138570401,0,0.372422952129622,0,0,0,0,0,0,0,0.010807546167326,0,0,0,0,0,0.0257049571780984,0,0,0,0,-0.0026159580602326,0.00105576278667617,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0192945096217333,0,0,0,0,0.0843937787809689,0,0.0199307289900681,0,0,0,0,0.00782506036005789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027486135562701,0,0,-0.0288314986584078,0,0.0842189989791975,0,0,0.0511688834283984,0.030319591152489,0.0148940632816814,-0.00811550436224122,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.183183347344791,0,0,0,0,0,0,0,0,0.00443130167606348,0,0,0,0,0,0,0.0887448387891437,0,0,0,0,0,0,0.0485292628696566,0.040035632102759,0,0.148504359372494,0,0,0,0,0,0,0,0.120586510490048,0,0,-0.00824091131396923,0,0,0.0244604498135985,0,-0.00364663940897114,-0.00283752967647039,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0452053031451403,0,0,0,0,0,0,0.164541010455037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554332561438661,0,0,-0.012101304715497,0,0,0,0,0,0,0,0,0.0856513856966321,0,0,0,0,0,0,0,0.183161129809412,0,0,0.0419751451206765,0,0.0322408113269318,-0.0152280829240771,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0587606541833331,0,0,-0.113647551344182,0,0,0,0.0300075532213119,0,0,0,0.0659654030123862,0,0.301449245084198,0.306533391419906,0,0,0,0,0,0,-0.136051076382254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318339764401654,0,0,0,0,0,0.0275832831220304,-0.00648601083467815,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0446495080465729,0,0.0582849949586506,0.149368756718476,0,0,0,0,0.111309866830319,0.018101587608518,0,0.0477050770797855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285569536560797,0,0,0.127347092118379,0,0,0,0,0.0881520553812706,0,0,0,0.00307157379234566,0,0.0555107465269198,0,0,0,0,0.00123330543787916,-0.00062791317252315,0,0,0,0,0,0
X600177.SH,0,0.0163139973478228,0,0,0,0,0.0497034542386159,0,0,0.0305602544610665,0,0.0739382333128734,0,0.00492333367620895,0,0,0,0,0,0.0726712236704805,0,0,0,0,0,0,0,0.0318764882648891,0.0142096108266975,0,0,0,0,0,0,0.0124181971485002,0,0,0,0,0,0,0,0,0,0,0,0.0180829067446942,0,0,0,0,0.000837230614471099,0,0,0,0,0,0
X600372.SH,0,0.0491833609561022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474380672941313,0,0.0718228477471642,0,0,0,0,0,0,0,0.0179646260543596,0,0,0,0,0,0.0667149108298865,0,0,0,0,0,0,0,0,0,0,0.00388391572659333,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.212854357411958,0,0,0,0,0,0,0.846216237629031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174426046090407,0,0,0.110946183504942,0,0,0,0,0,0,0,-0.00399245114220383,0.000243253377724,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0797025911448754,0,0,0,0,0,0,0.063053922477384,0,0.0627654529464866,0,0,0,0,0,0.108231930822856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0617137083028823,0,0,0.0381588050405484,0,0,0,0.00878525289974982,0,0.12635799202329,0,0.00619487946178028,-0.00286423736547817,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0620882293996552,0,0,0,0,0,0,0.176264415389779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377684493357362,0,0,0.471944261343222,0,0,0.0400067048091777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501746875225804,-0.00739742375945228,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01030020191417,0,0,0,0,0,0,0,0,0,0,0,0.0246711538363156,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0648418114220304,0.037472345898875,0,0,0.0143196559349735,0.168607992515151,0,0.0843058351770052,0,0,0,0,0,0,0,0.0578036254693915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881165120651323,0,-0.000632560740805985,0.00468192102676739,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0.0245112786774372,0,0,0,0,0,0,0.0735569718969504,0,0.0490943555888677,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.153335626015334,0,0,0,0,0,0,0,0,0,0,0.184187747418057,0.164760237716054,-0.0330417225310164,0,0,0,0,0,0,0,0,-0.0118441787727386,0.0127370236720936,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656665905000574,0,0,0,0,0,0.0632959282244156,0,0,0,0.0479628610857359,0,0,0,0,0,0.017770425069536,0,0,0,0,0.0742948216757925,0,0,0,0,0,0.0432142297995614,0,0,0,0,-0.00182897810735164,0.00246261766471549,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.409106952915256,0,0.585826015164526,0,0,0.126557156035011,0,-0.123701260566964,0,0.183265191228478,0.0407121155391706,0,0,0,-0.745093011062429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112192056583321,0,0,0,0,0,0,0,0.230657911271035,0,-0.00397771923934916,0.0312284045540625,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122777705543665,0,0,0,0,0,0.00921633690843695,0,0,0,0,0,0,0.149980229174325,0,0,0,0,0,0,0,0,0,0,0.0482319028528854,0,0,0,0,0,0,0,0,0,0,0.212172948232871,0,0.00234114360375577,-0.00385636134359814,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0429213904016792,0,0,0,0.123457438618099,0,0,0,0,0,0,0.137495025817274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.129231509532456,0,0,0.0835492549285148,0,0.0626276723408258,0,0,0.0836963032173549,0,0,0.00301639506793704,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112894070771876,0,0,0,0,0,0,0,0.143853955365273,0,0.0268592809690148,0,0,0,0,0.0692758946614081,0.14076477206895,0,0,0,0,0.242336262986451,0,-0.0179036653836083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139297486534813,0,0.00955392872081665,-0.0115137065518374,0,0,0,0,0,0
X002180.SZ,0,0,0.137038120487342,0.0752348712811677,0,0,0,0.0659708516609416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602538294892914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187828612779173,0,0.115769580705954,0.0918365093122141,0,0.0882145607812723,0,0,0,0.121230249108291,0,0.00650435678758457,-0.00471956839037937,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0797016978237861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586142026995977,0,0.0282959288699466,0,0,0,0,0,0,0,0,0,0,0,0,0.0730864986920196,0.143907705885121,0.0265294455092845,0.0368776992453246,0,0,0.0219373671259831,0,0,0.118561170826059,0,0.00204642238159954,-0.00405200255222273,0,0,0,0,0,0
X600566.SH,0,0,0.176545647682112,0.000882052449521977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571972935906484,0,0,0,0,0,0,0.0661681661323644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101955812024018,0.136206048049726,0,0,0,0.0748421444220436,0,0,0,1.73472347597681e-18,0,0.00354596900803393,0.00520944288277975,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0855951692774786,0,0,0,0,0,0,0,0,0.0245204087765823,0,0,0,0,0,0,0.0871430483792982,0,0,0,0,0,0,0,0.209291275129497,0,0,0,0,0,0,0,0.0305224644217063,0,0,0,0,0,0,0,0.0202278583153152,0,0,0.0777453255155203,0,0,0,0,0.00392903594686819,0.0110378971977491,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055185402877321,0.0170730359498338,0,0,0,0,0,0
X002292.SZ,0,0,0,0.046537161946685,0,0,0,0,0,0,0,0,0.0643484836142882,0,0,0,0,0,0.0343657970332149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881789512168988,0,0,0.0301769765028804,0,0.611237350847804,0,0,0,0,0,-0.00450820059904166,-0.00224089542380016,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.122004004165131,-0.0258706550616673,-0.0707012409444867,0,0,0,0,0,0,0,0,-0.122070858483921,0.0914778725091728,0,0,0,0,0,0.155610159861651,0,0,0,0,0,0,0,0,0,0,0.0322077748794765,0,0,0,0,0,0,-0.0463189846918592,0,0,0,0,0,0,0,0,0,0,-0.02218002975098,0.0159401258572174,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901584928609027,0,0,0,0,0,0.62096526243062,0,0,-0.406075205756177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768271935188947,0,0,0,0,0,0,0,0,0.172065630092366,0,0,0.0912056805251725,0,0,0,11.1837882654975,0,0
TED,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.604659201612584,0,0,0,-1.04193928463859,0,0,0,0,-1.11954863780519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.413124947428257,0,0.503871533362714,0,0,0,0,0,0,0,-0.202702374775207,1.55130190250609,0,0,0,0,0,-18.6767029368333,0
RealEstate_excess,0,0,0,0,0,0,-0.140896378333884,0,0,0,0,0,0,0,0,0,0,0,-0.000667628428950181,0,-0.217032152025456,0,0,0,0,0,0,-0.316847498862,0.0283935447745116,0.0754558303791953,-0.0478789544517169,0,-0.0898247383969921,0,0,0,0,0,0.117132477604369,0,0,0,0.0120407896649845,0.014133530835735,0.0211139303077881,0,0,0,0,0.11171550706306,0,0.0125494552479337,-0.00537100425718829,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308862810818209,0,0,0,-0.0998771466873674,0,0,0,0,0,0,0,0,0,0,-0.00646314111362685,0,0,0,-0.00564568202265357,0,-0.0270542486311064,0,0,0.0184576829756107,0,0,0,0,0,0,0,0,0,0.107546492473454,0,-0.0495096901022966,0.00939497303749677,-0.00469399122691576,0,0,0,0,0,0
MKvol,0,0,0,0,-7.72493310586875e-05,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171580037342573,0,0,0,0,0,0,0,0,0,0,0,-0.00101161437659095,0,0,0,0,0,0.00140409527241936,2.40031469122126e-05,0,0,0,-0.000235533667481038,0,0,0,0,0.00271426476553763,-0.00178019311600823,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350219452613881,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469263437787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381688976405869,0,0,0,0,0,-0.00197070823766092,0,0,0,0,0.0195756698767512,-0.0209435836162253,0,0,0,0.0706407498905904,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020375023050605,0,0,0,0,0,0
