,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X000100.SZ,X600183.SH,X002241.SZ,X300003.SZ,X300014.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X000157.SZ,X300124.SZ,X002456.SZ,X002129.SZ,X002463.SZ,X300136.SZ,X300142.SZ,X600271.SH,X000066.SZ,X002414.SZ,X002180.SZ,X002179.SZ,X600118.SH,X600584.SH,X002008.SZ,X600498.SH,X002185.SZ,X002049.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.164526007518297,0,0,0,0,0,0.0563033868606642,0,-0.0759167645212738,0,0.0872132015255465,0,0,0.195243113960586,0,0,0,0,0,0,0,0,0,-0.0708874512539056,0,0.110468012044557,0,0,-0.0297322942556948,0,0,0,0,0,0,0,0,0,0,0,-0.0307670567670285,0,0,0,-0.0771442010045855,0,0
X000858.SZ,0,0,0,0,0,0.0395484418671745,0,0,0,0,0,0,0.436773379272266,0,0.0388344986878231,0,0,0,0,0.0165297097122497,0,0,0,0.0276880253685522,0,0.129176767844157,0,0,0,0,0.00446338576378028,0,0,0,0,0,0,0,0,0.000474674205058598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013925373585768,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296779779131168,0,0,0,0,0.221468014904054,0,0,0.051198710032243,0,0,3.46944695195361e-18,0,0.0323243347946286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207408973543449,0,0,0,0,0,0,0,0,0.00630016005592061,0,0,0,-0.0304193386853227,0,0
X000651.SZ,0,0,0,0,0,0,0.0195817950941248,0,0,0,0,0.265127880777104,0.0606763937685645,0.100835491772884,0.15161697708329,0,0,0,0,0,0,0,0,0.038588811364609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612023656060578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192697370905239,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253668126528842,0,0,0.182049223150842,0,0,0,0,0,0,0,0.0732221058110249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052950546702849,0,0,0,1.73472347597681e-18,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.176837831646721,0.0312516384862263,0,0.0487422876927358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108639441998536,0.240132704872188,0,0,0,0.121462974276041,0,0,0,0,0,0,0,0,0,0,0.0565783621929125,0,0,0.00575815654245818,0,0,0,0,0,0,0.0157442448069694,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0753891112947972,0,0,0,0,0,0,0.0104729281996056,0,0,0,0,0,0.337089672954797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104466309766821,0,0,0,0,0,0,0,0,0.230045522095762,0,0,0,0,0,0,0,0,0,0,0.00576577453879579,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100517906036799,0,0,0,0,0,0,0.0538586318662033,0,0,0,0,0,0,0.0821723784466704,0,0,0,0.127798040911423,0.0836490038238436,0,0,0,0,0,0,0,0,0,0,0.0031182512558773,0.230804097387369,0,0,0,-0.0043976893676476,0,0,0,0,0.047527617861921,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274533289354572,0,0,0.44127717539368,0,0,0,0.0509832053418617,0,0,0,0,0,0,0,0,0,0,0,0,0.168238379798817,0.0204840170202407,0,0,0,0,0,0,0,0,0.0277585360253986,0,0,0.0264820641399596,0,0,-0.00457669072025309,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0632401051549079,0,0,0,0,0,0,0,0.015415713205381,0,0,0,0,0,0,0,0,0.0560990601579352,0,0,0.00257404337595945,0,0,0,0,0,0,0,0,0,0,0.102743473949576,0,0.139804774191058,0,0,0,0,0,0,0,0.256497501838633,0,0,0,0,0,0,0.0513214922622324,0,0
