,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002241.SZ,X000596.SZ,X300014.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X300124.SZ,X000100.SZ,X300003.SZ,X600741.SH,X002129.SZ,X002049.SZ,X600183.SH,X600584.SH,X000157.SZ,X000800.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X002414.SZ,X002456.SZ,X300136.SZ,X002185.SZ,X002179.SZ,X000066.SZ,X002008.SZ,X002463.SZ,X600118.SH,X600522.SH,X002180.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0589852236910406,0,0,0,0.0338230974591626,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0174401493305865,0,0,0,0,0.00830229775016571,0.0678377630889431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168395689878296,0,-0.000660598529484229,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.166485417496624,0,0,0,0.186255191395904,0,0,0.363698904352517,0,0,0,0.0672050873149808,0.00266799229662189,0,0,0,0.116918118466974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403231314800722,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0874469952906054,0,0,0,0,0,0.096437706978462,0,0,0,0,0,0,-6.93889390390723e-18,0.0841276931351986,0.096409666601931,0,0,0.217364477780275,0,0,0.0382460955435149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212612341295361,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273525614178612,0.0706977889883621,0,0,0,0,0,0,0,0,0.0237325388380702,0.0256909592193752,0.0634829967761328,0,0,0,0,0,0,0,0,0.0467423563784498,0.00720619212685309,0.0992574527428256,0,0,0,0,0,0,0,0,0,0,-0.0217521419103665,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0541984217272908,0,0,0,0.0536624766631591,0.123513144589364,0.0800120007743159,0,0,0,0,0,0.0226641874728621,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214857003648398,0,0.0147318667621792,-0.0168032901257452,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.179584613907572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942570802764625,0,0.113272776834282,0,0,0,0,0.142960398659052,0,0.0403292995649381,0,0,0,0,0,0,0,0,0,0,0,0.0655591604214233,0,0,0.00616629231664795,-0.0135310101291792,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.000438339138617645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.12309931977629,0,0,0.198166804567861,0,0,0,0.00174922579658858,0,0.11406607141598,0,0,0,0,0,0,-0.0359888408927984,-0.0171975486835552,0.0183071275404726,0,0,0,0,0,0
X002304.SZ,0,0.264830698075645,0,0,0,0,0,0,0,0,0,0.180196713772481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149282671340762,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.159106379506283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177419036984683,0.00573293023449893,0.0406048889426681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429018460932609,0,0,0,0,0,0.0868347702908969,0.00659659870048326,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0259509941005492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146472242996728,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0622558443179214,0,0,0,0,0.123101823342908,0,0,0.177505710186735,0.231423391371817,0,0,0.0125933857933188,-0.00405017515121598,0,0,0,0,0,0
