,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X002371.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X000100.SZ,X600372.SH,X002241.SZ,X601877.SH,X000977.SZ,X002180.SZ,X600741.SH,X000157.SZ,X600522.SH,X600584.SH,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.232960722035667,0,0,0,0.0646073023919576,0,0,0,0,0,0.0663948154548739,0,0,0,0,0.0581584385977192,0.021730954280029,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365649969078118,0,0.0138447575843178,0,0,0,0,0,0,0,0,0.0475375972429269,0,0,0,-0.0267073875534218,0.00581901894509587,0,0,0,0,0,0
X000858.SZ,0,0,0,0.188244536999774,0,0.0799315671433396,0.0361004886995801,0,0,0,0,0,0,0,0,0,0.0539314160070701,0,0.0691689083371717,0,0,0.0329670391774092,0,0,0,0.0105519184320733,0,0,0,0,0,0,-0.00209838419295003,0,0,0,0,0,0.0764983716169753,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358920384722269,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0218129770297148,0,0,0,0,0,0.0260217985106295,0,0,0.0489408159097776,0,0,0,0,0,0.0365671502759476,0,0,0.17192996163798,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.199818298891363,0,0,0.0701605601165859,0,0,0,-0.0147652900882581,0,0,0,0,0,0
X000568.SZ,0,0.166113517065436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745920665685918,0,0,0,0,0,0,0,0,0,-0.0124247111812236,0,0.11591543867275,0,0,0,0,0,0,0,0,0,0,-0.0290426432462865,0,-0.00563862724014988,-0.0776266786055691,0,0,0,0,0,0
X600276.SH,0,0,0.0486943303856405,0,0,0.0621125699631742,0,0,0,0,0,0.0685930335425226,0,0,0,0,0,0,0.121569171661027,0,0,0,0,0,0,0,0.00993951164563229,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0890929458959757,0,0,0,0.0701308869482184,0.280586047081895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.336878668915775,0,0.0184487938026384,-3.46944695195361e-18,0,0.168009890230924,0,0,0.190764102227531,0,0.0106120367810529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073959053794855,0,0,0,0,0,0.0508984138932066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382281019049129,-0.00220045170581915,0,-0.0645961703966424,0,0,0,0,0,0,0
X002304.SZ,0,0,6.7762635780344e-21,0,0,0.259991502189016,0,0.096194052472063,0,0,0,0,0,0,-0.0489052010480526,0,0,0,0,0,0,-0.00235951866341793,0,0,0,0,-0.041283550058488,0.00169606420255569,0,0,0,-0.0551975778204313,0,0,0,0,0,0,0.13765762160873,0,0,0,0,0,0,0,-0.0203227851410291,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.105429655910374,0,0,0,0,0,0,0,0,0.171997729284957,0,0,0,0,0.215732266867813,0,0,0,0,0,0,0,-0.0930554664663921,0,0,0,0,0,0.00235713786751897,0,0.0408513995845114,0,0,0,0,0,0,0,0,0,0,0.162236727581354,0,0.0218280731712714,0,0,0.0532064519382329,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0242088422391128,0,0,0,0,0,0,0,0.172775644772306,0,0,0,0.0204004435120451,0,0,0.0885403379783134,0,0,0,0.0760340433802264,0,0.0590480824521558,0,0,0,0,0.035715176758741,0,0,0,0,0.039819883223053,0,0,0,0,-0.175219922260434,0.0582098151663947,0,0,0,0.0353333572563599,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536222529476097,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0167033446587784,0,0,0,0,0,0,0.0535652779652365,0,0,0,0,0,0,0,0,0,0,0.299755729158524,0,0,0,0,0.0255801749119533,0.000826887027441483,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057508016820257,0,0,0,0,0,0,0,0.000527113743289322,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709993310902304,0,0.0718222690772939,0,0,0,0,0,0,0,0,0.0407996223115869,0,0,0,0,0,0,0,0.513959935354692,-0.27655990878616,0,-0.0732176199857686,0.117207927579851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485962076179533,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0471577808333074,0,0,0,-0.0696204320643563,0,0,0,0,0,0.0380326855354359,0,0,0,0,0,0,0.0761029866366165,0,0,0,0,0,0,0,0,0,0,0.0324833052793282,0,0.0638444504023576,0.0183716584487458,0,0,0,0,-0.0102522538062688,0,0,0,0,0,0,0,0,-0.0167163867080587,0,0.0399508400951825,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.000161529017256597,0,0,0.030409374259096,0.145004797774257,0,0,0,0,0,0,0,0.153691414036347,0,0,0,-0.0165840951551277,0,0,-0.0514716210103202,0,-0.0320588786191088,0,0,0,0.18258922626208,0,0.0955958190204508,0,0,0,0,0.013146032380759,0.0100633842519407,0,0,0,0,0,0,0,0,0,-0.117555223878021,-0.0312888655753683,0,0,0.0567368438715506,0,0,0,0,0,0
X000063.SZ,0,0,0.102600235706797,0,0,0,0,0,0,0,0,0.259364547658202,0,0,0,0,0,0,0,0,0,-0.0394242380191241,0,0,0,-0.329622059316503,0.495120500679523,0,0,0,0,-0.250025562071992,0.070247913856428,0,0,0,0,0,0.057668549855705,0,0,0,0,0,0,-0.0103340310979476,0,0.0663780045895455,0,0,0.219791370576933,0,0,0,0,0,0,0,0
