,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X003816.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X601877.SH,X000157.SZ,X002129.SZ,X300142.SZ,X002179.SZ,X600183.SH,X002236.SZ,X002049.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X600118.SH,X300146.SZ,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.244142236845146,0.0814957559677376,0,0,0.0523584558146977,0,0,0,0,0.214738633588129,0,0,0,-0.0112357357430548,0,0.0157291973060808,0,0,0,0,0,0,0,0.0479760237340134,0,0,0,0,0,-0.0640225622874045,0.0856620019715365,0,0,0,0,0,0,0,0,0,0,0,-0.00218805661747104,0,0,0,0,0,0,0,0.0335961546014568,0,0,0,0,0.0202569022521005,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0428174428095061,0.11525737437095,0,0.303195132333175,0,0,0,0,0,0,0,0.0123167645757147,0,0,0,0,0.0345599156233488,0.0742892905665959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861677998196074,-0.00142523265820564,0,0,0,-0.000829776629957062,0,0
X600276.SH,0,0,0,0,0,0.0846641885605919,0,0,0.00831273586580401,0,0.0684753997365055,0,0,0,0.090908385909246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427147099517785,0,0,0,0,0.0280284121693014,0,0,0.00817489111702672,0.0626177145112123,0,0,0,0,0,0,0,0,0,0,0,-0.00529940912850549,0,0,0,-0.00286420967471904,0,0
X002415.SZ,0,0,0,0,0,0.00155301990051826,0,0,0,0,0.029478604303845,0,0.0577327116384912,0,0,0,0,0,0,0,-0.0219305832015871,0,0,0,0,0.0143602923360324,0,0,0,-0.0783898253978513,0.0888561078576854,0,0,0,0.380319282934622,0,-0.0570999255134389,0,0.188463823732785,0,0,0,0,0,0,0,0,0,0.0531312056592698,0,0,-1.35525271560688e-20,0,0,0,0,-0.00170103781206869,0,0
X000651.SZ,0,0,0,0,0,0,0.115077283889457,0,0,0,0,0,0.143795296356619,0,0,0,0,0,0,0,0.0749753555267984,0,0,0,0,0,0,0,0,0,0,0.0678366833423546,0,0,0,0,0,0,0,0,-0.0761990757788612,0,0,0.0150346967001025,0,0,0,0,0.00494494053709653,0,0,0,-0.0479323180749129,0,0,0,-0.0125325993638467,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491860025531272,0.0852184424491442,0,0,0,0,0,0,0,0.0654042305920789,0,0,0,0,0,0,0,0,0,0.0146397181390157,0,0.0784013495500471,0,0,0,0,0,0,0,0,0,0,0.0149390713733639,0,0,0,0,-1.35525271560688e-20,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0213507114200132,0,0,0,0,0,0,0,0.12934700215052,0,0.190206275060205,0,0,0,0,0.0346093062362499,0,0.172343320589577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120621159525146,0,0,1.0842021724855e-19,0,0,0,0,-0.0255433069244285,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.133973554561623,0,0.304794576344194,0,0,0,0,0,0,0,0,0.0745298096195769,0.110207232759312,0,0.0772578130079657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390805779891365,0,0,0,0.0315113095597736,0,0,0,0,0,0,0
X002304.SZ,0,0.0310825070908359,0,0,0,0,0,0.212390845664608,0,0,0.0932967903750234,0,0,0,0,0,-0.0865708894998738,0,0,0.012550728801149,0.278676967725209,0,0.0607257604499207,0,0,0,0,0,0,0,0,0,0,0,0,0.0476486906123713,0.0530535005184574,0,0.0298540552321898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095570476491478,0,0,0,-0.0268502872344443,0,0
X600031.SH,0,0,0,0,0,0,0.170471256356118,0,0,0,0.160522534357553,0,0,0,0.183591534845564,0,0,0,0.169941782748968,0,0.0370217182573264,0,0,0,0,0,0.0549438322084968,0,0,0.149013169753473,0,0,0,0,0,0,0,0,0.112176382015501,-0.123973117507901,0,0,0,0,0,0,0,0,0,0,0,0.00577997013827203,0,0,0,0,-5.42101086242752e-20,0,0
X600809.SH,0,0.190266415363146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345471783340719,0,0,0,0.022068046466033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507558425290398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642052602315419,0,0,0,-0.0105997226561151,0,0
