,X600519.SH,X600104.SH,X000651.SZ,X000858.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000568.SZ,X000338.SZ,X600031.SH,X600741.SH,X600703.SH,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X002008.SZ,X000596.SZ,X600487.SH,X002236.SZ,X002456.SZ,X002007.SZ,X000100.SZ,X600809.SH,X002179.SZ,X600566.SH,X000661.SZ,X600498.SH,X600867.SH,X000625.SZ,X300146.SZ,X600066.SH,X002294.SZ,X600177.SH,X000157.SZ,X600089.SH,X000977.SZ,X002506.SZ,X300136.SZ,X600372.SH,X002241.SZ,X002180.SZ,X000981.SZ,X300142.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.435976883727127,0,0,0,0,0,0,0,0,0,0,0,0,0.149500957784934,0,0,0,0,0,0,0.0319100446099495,0,0,0,0.0841606100925916,0,0,0,0.0376434390545686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528543244889483,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.278203217722377,0,0,0,0,0.185188127975081,0,0.0261048144636773,0,0.0512846974359133,0,0,0,0,0,0,0.0498917343450412,0,0,0,0,0,0,0,0.0778239558589932,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.100996028644733,0,0,0,0,0,0,0,0,0.0556378026061881,0,0.0176848850958375,0,0,0,0,0,0,0
X000651.SZ,0.21639224036524,0,0,0,0,0,0,0,0,0,0,0.169283837025937,0,0,0.0686134123478854,0,0,0,0,0,0.00136554971289128,0.093798348543386,0,0.0196530352344532,0,0,0,0.0888459817763823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00343265125851604,0,0,0,0,0,0
X000858.SZ,0.0812426645151043,0.0993952885399689,0,0,0,0,0.065722095885708,0,0,0,0,0.237786901372962,0,0,0,0,0,0,0,0,0,0.141441445958341,0,0.0213605934755646,0,0,0,0.149489266640278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0146710923421768,0,0,-0.0440209736800218,0,0,0,0,0,0,0,0.10836096211135,0,0,0.609522130089632,0,0,0,0,0,0,0,0.103233276193911,0,0,0,0,0,0,0,0,0,0,0,-0.0566818057770546,0,0.00565000778954148,0,0,0,0,0.0289006254912927,0.0147204326130486,0.0513150767647987,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294164003277188,0,0,0,0,0,0,0.153549889726287,0,0.107499148885385,0,0,0,0,0,0,0.0556646887317415,0,0.159769101752904,0,0.186717606273113,0,0,0,0,0,0,-0.0131641469136277,0,0,0,0.071856192299964,0,0,0,0.02365444368487,0.0452101389647523,0,0,0,0,0,0
X002304.SZ,0,0,0,0.338793318723745,0,0.039902672885397,0,0,0,0,0,0.385292875389834,0,0,0,0,0,0,0,0,0,0.0353177391658056,0,0,0,0,0,0.0987410677450532,0,0.0126752972820836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244378257007388,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136586905794172,0,0,0,0,0,0,0,0.0610785487649764,0,0.260053881183137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10665982814349,0,0,0,0,0.0472703933389152,0,0,0.407584127959286,0,0,-0.00426776460796918,0,0,0,0,0,0,0
X600690.SH,0,0.0581416903703842,0,0,0,0,0,0,0,0,0,0.0145178319143695,0,0,0.269286037639286,0,0,0,0,0.154888455917725,0,0,0,0.0138636860787945,0,0,0,0,0,0,0,0,0.0600074853215771,0,0,0,0,0,0,0,0.0197412384613237,0,0,0,0,0,0.0536407351461126,0,0,0,0,0,-0.0129773457882731,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.283935271539485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174459567394837,0,0.360084394350313,0,0,0.00318271894247692,0,0,0,0,0,0,0,0,0,0,0,0,0.0187348348618073,0,0,0,0,0,0,0,0,0,0,0,-0.0444866529436696,0,0,0,0,0,0
