,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X002236.SZ,X600089.SH,X000100.SZ,X002475.SZ,X000581.SZ,X600118.SH,X000050.SZ,X000559.SZ,X600271.SH,X002294.SZ,X600066.SH,X002129.SZ,X000550.SZ,X601877.SH,X000568.SZ,X002456.SZ,X600435.SH,X002292.SZ,X300003.SZ,X300124.SZ,X000400.SZ,X000800.SZ,X600839.SH,X000869.SZ,X002049.SZ,X002038.SZ,X600566.SH,X000977.SZ,X002008.SZ,X000623.SZ,X002007.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0524094763018631,0.168799784702198,0,0,0,0,0.0460146405651081,0.0901472182038713,0,0,0,0,0,0.233299137898727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084985222543662,0,0,0,0,0,0,0,0.0681628922473575,0,0,0,0,0.0108051416031616,0.00523878066527581,0,0,0,0,0,0
X600519.SH,0.171093648972786,0,0,0,0,0,0.0648453268110327,0.213051331582638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721652689052689,0,0,0,0,-0.034029678122072,0,0,0,0,-0.0403507825486858,0,0,0,0,0,-0.016276591038861,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0113221229111316,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132312162774468,0,0,0,0,0,0,0,0,0,0.048973362733572,0,0,0,0,0,0,0.116445118550792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131434629393543,0,0,0,0,0,0,0
X000651.SZ,0.0635417257883613,0.0908891441630047,0,0,0,0,0,0,0,0,0,0.179212857596671,0,0,0,0,0,0.0231279309187144,0,0,0.0447915584458274,0,0,0,-0.0204100733057233,-0.0569080553623083,0,0,0,0,0,0,0,0,0,0.101119059736775,0,0,0,0,0,0.0365663050644702,0,0,0,0.0242148625493517,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.056767230968392,0,0,0,0,0,0,0,0.272777759488745,0,0,0,0,0,0.0110248983706054,0,0,0,0,0,-0.0218736530703766,0,0,0,0,0,0.0438771996922031,0,0,0,0,0,0.166374582596158,0.0383442345387649,0,0,0.0643201937263124,0,0,0,0,0,0.0277698901859407,0,0,0,0,0,0
X000625.SZ,0.0863906823784009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897079485257828,0.23223878258199,0.00188884536573691,0,0,0,0,0.072640224855273,0,0,0,0,0,0,0,0,0,0.129515959052892,0,0,0,0,0,0,0,0,0,0,0,0,0.0825923161559787,0,0,0,0,-0.00355181368449448,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.1244289944736,0,0,0,0.182998165825717,0,0,0,0,0.0120012208901158,0,0,0,0,0.127044888724124,0,0,0,0,0,0,-0.0912563634157141,0,0,0,0,0,0,0,0.231987730503866,0,0,0.0784906213874617,0,-0.0416924870009114,0,0,0,0.168417668317056,0.0312747466802493,0,-0.0604995875738627,0,0,0,0,0,0,0.00418797206106717,-0.0100519678753677,0.103310999483506,0,0,0,0,0
X000858.SZ,0.0744076480970083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121584257539272,0,0,0,-0.0802693481882899,0,0,-0.0456317419069801,0,0,0,0,0,0,0,0.0228991021189678,0,0,0,0,0.102991620692531,0,0,0,0.358728072220005,0,0,0,0,0,0,0,0,0,0,-0.00836226388393883,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894120479143005,0,0.020201605735144,0,0,0.0141989123564666,0,0,0,0.116733212191657,0,0,0,0,0,0.0505228179042959,0,0,0,0,0.0164317815032016,0,0,0,-0.103303822601753,0,0,0,0,0,0,0,0.0932654275944577,0,0,0.0187875829639316,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.10267643846412,0.101757188699262,0,0,0,0,0,0,0,0,0,0,0,0,0.0531687183228687,0,0,0,0,0,0.00974937456680455,0,0,0,0,0,0,0,0,0.111663801057314,0.0385566528436308,0,0.0779792219520802,0,0,0,0,0,0,0,0,0,0.0220814487387883,0,0.034892194770574,0,0,0.00681987718420252,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144708420606615,0,0.117250432568972,0.154258217190809,0,0,0,0,0,0,0,0,0,0,0.0465466462300062,0,0,0,0,0,0,0,0.0223885373054807,0,0,0,0,0,0.0252818428287507,0.0243448142069009,0,0,0,0,0,0
X600690.SH,0.266725614042677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399563360357044,0,0,0,-0.0402840041278277,0,0,0,0,0,-0.123320510569222,0,0,0,0,-0.0422373101261893,0,0,0,0.213020317133322,0.055765922859396,0,0,0,0,0,0,0,0,0,0,-0.044270308201218,0.132417741064649,0,0,0,0,0,-0.150840376591875
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0966197835974289,0.127335915625598,0,0,0,0,0,0.00936560092046541,0,0,0,0,0,0,0,0,0.0748387852495322,0,0,0,0,0,0,0,0,0,0,0.0771485739678809,0,0,0,0,0.00846122166187262,0,0,0,0,0,0,0,0,0.0197077866306025,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.163252792809477,0,0,0,0,0,0,0.0440992275080857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.204762605607657,0,0,0,0,0,-0.00377865321825835,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242397894566443,0,0,0,0.0658961650454446,0,0,0,0,0,0,0,0,0,0,0.243164701689136,0,0,0,0.195820897154803,0,0.00455528686188314,0,0,0,0,0,0,0,0,0,0,0,0.0588426356973261,0,0,0,0,0.0106921172797728,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0813896108095292,0,0,0,0,0,0.367709665868335,0,0,0,0,0.0371669932585022,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299775700933969,0,0,0,0,0,0,0,0,0,0,0,0.0164623295831647,0,0.00714189034515171,-0.00313330018224718,0,0,0,0,0,0
