,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000338.SZ,X000100.SZ,X002236.SZ,X002456.SZ,X601877.SH,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X300003.SZ,X600867.SH,X000559.SZ,X002294.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X002074.SZ,X600522.SH,X300136.SZ,X002508.SZ,X600498.SH,X000536.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0548395142152881,-1.0842021724855e-19,0.290533188873211,0,0,0.0479120570597689,0,0,0,0,0,0,0.0346711547261631,0,0,0,0.0598828723658253,0,0,0,0,0,0,0.0216488336734115,0,0,0,0,0,0,0,0,0,0.0409760954173988,0,0.0200928389577014,0,0,0,0,0,0,0,0,0,0,0.00414937488520407,0,0,0.00156107892318469,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.045452345781588,0,0,0.413166187439738,0,0.00285597235679167,0,0,0,0,0,0,0.154262625572042,0,0,0,0,0,0,0,0,-0.00615004078304484,0,0,0,0,0,0,0,0,0,0,0,0,-0.155211855910681,0,0,0,0,0,-0.0417418938198148,0,-0.00209711056106654,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0326247263495305,0,0,0,0,0,0.492781323854528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138261303723205,0,0,0.341523514244924,0,0,0,0,0,0,0,-0.0801961086242632,-0.335406473373003,0,0.00805062796430023,0,0,0,0,0,0
X002415.SZ,0,0,0.0210014270107562,0,0,0,0,0,0,0,0,0,0,0.104249611190029,-0.0538811467108216,0,0,0,0,0,0,0,0,0,0,0.0426239938041124,0,0,0,0,0,0.200390740846471,0,0,-0.129968901404986,0.118419688232123,0,0,0,0,0.0446397571727708,0,0,0,0.0238918120776954,0,0,0,-0.0189301072591308,0,0,-0.000122884114682817,0,0,0,0,0,0
X000858.SZ,0,0,0.0263219484611909,0,0,0,0,0,0.104902218844279,0,0,0,0,0,0.286390058382267,0,0,0,0,0,0,0,0.130221258242873,0,0,0,0,0,0,0.00651560942224165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235287790869607,0,0,0,0,0,0,0.00644614180836942,0.00380681430317161,0,0,0,0,0,0
X600276.SH,0,0,0,0.011819610711178,0,0,0,0,0,0,0,0,0,-0.0614643085575903,0,0,0,-0.100212333321915,0,0,-0.0409497448823492,0,0,0.00850107279009122,0,0,0,0,0,0,0,0,0,0,0.0904033542814949,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0342215506479348,0.00718448050179756,0,0,-0.0155973457369821,0.0265333412053018,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0078815410355009,0,0,0,0.115449391728485,0,0,0,0.192851351443519,0,0.209623385489851,0,0.000347756923643982,0.0517518810126088,0.0196484786717204,0,0,0,0.0382418220656418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266072466279006,0,0,0,0,0,0,0,0.00515872464185444,0,0,0,0,0,0
X000725.SZ,0,0,0.116049645700664,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0324261962748956,0.0325875795868797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283192401031961,0,0.0425771218294087,0,-0.000586319725809136,0,0,0,0,0,0
X000625.SZ,0,0,0.157903948556068,0,0.0755940081322074,0,0,0,0,0,0,0,0.308306598645175,0,0,0,0,0,0,0,0,-0.0443682992018674,0.0184931807980316,0,0,0.0860065620846054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514063049143975,0,0,-0.0056315003501878,0,0,0,0,0,0
X000063.SZ,0,0,0.13380270485895,0,0,0,0,0,0,0,0,0,0,0.0280337868908482,0,0,0,0,0.314154113017985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100131071649601,0,0,0,0,0,0.0964441261512441,0,0,-0.113185741732214,0,0,0,0,0,0,0.0062188607646086,0,0,0,0,0,0,0
X600690.SH,0,0,0.183730254351702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538598769480926,0,0,0,0.0446008023854445,0,0,0,0,-0.0359107551167541,0,0,0,0,0,0,0,0,0,0,0,0.0667619535028941,-0.0224683148758352,0,0,0,0,0,0,0.0208099584556996,-0.0253488669106716,0,0,0,0,0,0
X600703.SH,0,-6.93889390390723e-18,0,0.0364747818419231,0,0,0,0,0.0842003732721472,0,0,0,0,0,0,0,0.0382827490531295,0,0,0,0,0,4.33680868994202e-19,0,0,0.00430832369988221,0,0,0,0,0,0,0,0,0,0.0080575886666242,0.102330665856317,0,0.0624576656137383,0,0,0,0,0,0,0,0,0,0,0.0581373303221941,0.0209059345889753,0,0,0,0,0,0,0
X600741.SH,0,0.426108025468688,-4.33680868994202e-19,0,0.00962402961079622,0,0.156517600002971,0,0.0331342905713147,0,0,0,0,0,0,0,0.0568024305476745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242943969525633,0,0.0444764015719206,0,0,0,0,-0.00452487219207575,0,0,0,0,0,0,0
X600031.SH,0,0,0.0141919280550724,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0246995248982293,0,0,0,0,0,0,0.0929193383641512,0,0.422720575020428,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493240017770609,0,0,0,0,0.107636989474591,0,0,0,-0.0108043175480123,0.0175600449932761,0,0,0,0,0,0
X000568.SZ,0.0906739992740656,0,0,0,0.43208645317595,0,0.0579385486637087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908816286457778,0,0,0,0.0836362571063929,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0302640019300199,0,0,0,0,0,0,0,0,0,0.00532522934512168,-0.00850264672177727,0,0,0,0,0,0
X002475.SZ,0,0.287441621178958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105130954364219,0,0,0,0,0,0,0,0,0,0.0177462619817683,0,0.15707192063297,0,0,0.0367481810459039,0,0,0.115277018787347,0,0,0,0,0,0,-0.0080019545982169,-0.00961919284472582,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0256930205326222,0,0,0,0,-0.0561383817440437,0,0.040267067775386,0,0,0.213628914272293,0,0,0,0,0,0,0.0727750900990451,0,0,0,0,0,0,0,0,0,0,0,0,0.0279492312530524,0,0.0796800613287015,0,0.0709923863237465,0.0197718457251015,0,0,0,0,0,0,0,-0.00603978302381201,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,-0.0982853349755713,0,0.0286154144227669,0,0,0,0,0,0,0.0564850285700008,0,0,0,0,0,0,0,0,0,0,0.0865897339910771,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0701507460000539,0,0,0.149897851755622,0,0,0.0505615604656677,0.0580126437153267,0.34099264095947,0.064509219006464,0.00155508255941989,-0.0136931645863783,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159090334082094,0,0,0,0.016794179853493,0,0.252235895685349,0,0.0406588677391619,0.27781667750639,0,0,0.280301887829785,0.0294735993281857,0,0,-0.0693951438965161,0,0,0,0,0,0.0682377779150538,-0.0987732474874024,0.074090166618878,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123836002734044,0.0270252867799491,0,0,0,0,0,0
