,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X002508.SZ,X000100.SZ,X300124.SZ,X601877.SH,X300136.SZ,X300003.SZ,X600089.SH,X002008.SZ,X600177.SH,X002294.SZ,X002085.SZ,X600271.SH,X600522.SH,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600867.SH,X600699.SH,X600809.SH,X600566.SH,X600372.SH,X002074.SZ,X000559.SZ,X300115.SZ,X000050.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.0571861589351874,0,0.00331901910676561,0,0,0,0,0,0,0,0,0,0,0,0,0.105317344120771,0,0.0721771465880578,0,0,0,0.123398013467973,0,-0.137437185951983,0,0,0,0.0673816684847551,0,0,0,0.235761099659992,0,0,-0.0423477570119304,0,0.00631984357585457,-0.00575560932810284,0.207807509331825,0,0.0175470953842772,-0.0147442580324594,0,0,0,0,0,0
X600104.SH,0,0,0,0.134225886792996,0,0,0,0.0514883179981177,0,0.125741033414271,0,0.355027244068075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445342615437961,0,0,0,0,0,0,-0.0589253073841857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422700522705254,0.00389232989731469,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.179211196728693,0.0954653066344894,0,0,0,0,0,0,0.022110117093645,0,0.396135353681737,0.128423852753451,0,0,0,0,0,0.179726114050247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209896720485156,-0.0389141402679612,0,0,-0.0542871584107161,-0.0894668953684582,0,-0.0596478067117334,0,0,-0.000702556478604783,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0489226756910298,0,0,0,0,0.143249185853792,0,0,0.138177181641493,0,0.138153722011285,0,0,0,0,0.136590374001877,0,0.0788763295256342,0,0.0397252336000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464814199477399,0.00874079285382106,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0365270201114301,0,0.00230963027633389,0,0,0,0,0,0,0.60728199727407,0,0.034232033473468,0,0,0,0,0,0,0,0,0,0.0467577384953157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113275647560777,0,0,0,0,0,0.0819897031989994,0,0,0.00730509877133263,0,0,0,0,0,0,0
X000725.SZ,0,0,0.202746271271206,0,0,0,0,0,0,0,0,0,0,0,0,-0.122903282484919,0,0,0.19803380843089,0,0,0,0,0,0,0,0,0.0872774471826689,0,0,0,0.174747334740865,0.314705145877448,0,0,0,0,0.152107443162448,0,0.110776666982056,0,0,0,0.111751678928677,0,0,0,0,0,0,-0.0059004269402151,0.0480006575272032,0,0,0,0,0,0
X600276.SH,0,0.146085049791493,0.101493322320283,0,0.120392541026744,0,0,0,0,0,0,0.220381585617244,0,0,0,0,0,-0.337827458436426,-0.0543366718058145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01567376858471,0,0,0,0,0,0,0,0,0,0,-0.0088204041019513,-0.0308658566838892,-0.0638054058393907,-0.02695119566196,0,0,0,0.00883991770070412,0.00700034561168718,0,0,0,0,0,0
X002304.SZ,0.057460843185999,0,0,0,0.409629195507682,-1.73472347597681e-18,0,0,0,0.205757565745329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729590596119404,0,0,0,0.0349767040532799,0,0,0,0,0,0,0,0,0.0679620929430466,0,0,0,0.00159906829840131,0,0,0,0,-0.187834006005557,0.015792759908289,0.202113743816882,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0534801244057419,0,0,0,-0.031429574913461,0.186915651543357,0,0,0,0,0,0,0,0,0,0.0844484341405279,0,0,0.10734205475335,0,0,0.0641935916840072,0,0,0,-0.0650695687011785,0,0,0,0,0,0,0.0404535725943797,0,0,0,0,0,0,-0.078821590524908,0,0.164007422976495,0.104019921997066,-0.0133078040236397,0,-0.0259879594333925,-0.0104836784360253,0,0,0,0,0,0
X600690.SH,0,0.274609547279258,0,0.0874817364680046,0,0,0,0.0479472395431571,0,0,0,0.289120064957635,0,0,0.170607830849688,0,0,0,0,0,0,0,0,-0.0295226436382597,0,0,-0.161261280277242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170464171694017,0,0,0,0,0,0,0
X600703.SH,0,0,0.00981675471661931,0,0,0.051701296715048,0,0,0,0,0,0,0,0,0.0399816248104036,0,0,0,0,0,0.093354832708888,0,0,0,0,0.06746685842992,0,0.0471173437300526,0.029906313987345,0,0,0,0,0,0,0,0,0.118969289584306,0,0,0,0,0,0,0,0,0,0,0,0,0.0253729339657038,0.0091881836366491,0,0,0,0,0,0
X600741.SH,0,0.536297658105731,0,0,0,0,0,0.0466228650635186,0,0.0776061044338948,0,0,0,0,0.0983612934020976,0,0,0,0,0,0,0.03911459179711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118039582276914,0,0,0,0,0,-0.00827446824605312,0.0258739764936153,0,0,0,0,0,0
X000568.SZ,0,0,0,0.103315301851836,0.605510033644109,0,0,0,0,-0.110255552605413,-0.0213785062299658,0,0,0,0,0,0,0,0,0,0,0.099665912646768,0,0,0,0.0152391359270256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101780256994689,0.11958856897108,0,0.0166107281474641,-0.0210365904116838,0,0,0,0,0,0
X000625.SZ,0,0.149236781826604,0,0,0,0,0,0,0,0,0,0.273229456020307,0,0,0,0,0,0.0278847231760603,0.014630637247094,0,-0.108362540903872,0,0,0,0.0916140781682153,0,0,0,0,0.0143767978086646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03881934855197,0,0,0,0,0,-0.0132643364491187,0.0140882816479608,0,0,0,0,0,0
X002236.SZ,0,0,0.439525620512196,0,-0.080588692303562,-0.235571589423869,0,0,0,0,0,0,0,0,0,0.113980853415912,0,0,0,0.0168194838256752,0,0,0,0,0,0,0,0,0.254166726872768,0,0,0,0,0,0,0.442008718846585,0,0,0,0,0,0,0,0,0.0756153510501607,0,0.155528469316852,0.0476696512287599,0,0,-0.00350389944603777,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0499711719076137,0,0,0,0,0,0,0,0,0,0,0,0.0244174553319516,0,0.0839064750804374,0,0,0,0,0,0,0,0,0.141025693683552,0,0,0.396116717031872,0,0,0,0.0383180767541634,0.000945367653372018,0,0,0,0,0,0,0,0,0,0.0090871655816303,0,0.0729596447692049,0,0,0,0,0,0.0168193426209295,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310858412426671,0,0,0,0,0,0,-0.188347390358447,0.18466900503542,0,0.313121279244192,0.0281266061942845,0.0737767533046924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16290395860028,0.0130891798621863,0,0,0,0.0278728831932488,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0238675830734757,0,0,0,0,0.053168091202281,0,0,0.133098066635337,0,0,0,0,0,0,0,0,0,0.0946483715514924,0.0137646457544439,0,0,0.0370676671982658,0,0,0.0329405706577105,0,0,0,0.312274467085568,0,0,0,0,0.0430053639760317,0.125527105548217,0.0279191745180882,0,0,0,0,0,0.0567363375940928,0,0,0,-0.00798418951884673,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.157653233749335,0,0,0,0,0,0,0,0,0,0,0,0.225050522478064,0,0,0,0,0,0,0.105159563270732,0,0,0,0,0,0,0,0,0,0.274315547818083,0,0,0.0355111210721594,0,0,0,0,0,0,0.12049086083289,0,0,-0.0283192192354167,0,0,0.00346378232925164,-0.0209546422888305,0,0,0,-0.0694909252726505,0,0
X600066.SH,0,0,0,0,0,0,0,0.0168526687365431,0,0,0,0,0,0.214365102245021,0.0520485833082241,-0.2432137911268,0,0,0,0,0,0.0449987176668492,0,0,0,0,0,0,0,0,0,-0.0465003086718722,0,0,0,0,0,0,0,0,0,0,0,0,0.0700263959336021,0,0,-0.0538471352255873,0,0,0.0271266164016229,0.0241806690751801,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.0494878656684768,0,0,0,0,0,0,0,0,0.111755347250211,0,0.135118978884169,0.040604370916114,0,0,0,0,0,0,0,0,0,0.0531137856867247,0.122416583761866,0,0,0,0,0,0,0,0,0.155377332193295,0,0,0.0610937773632447,0,0,0,0,0,0,0,0,0,0.00176814577584202,0,0,0,0,0,0,0
X002508.SZ,0,0,0.126336353731024,0.284265236555046,0,0,0,0,0,0,0,0,0.117104064695015,0,0,0,0,0,0,0.0737437853630131,0,0,0,0,0,0,0,0,0.33756210891442,0,0,0,0,0.0123803762755428,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825528821502323,0,0,-0.00865634770342578,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0528144752910797,0,0.018171851637347,-0.0442490622283869,0,0,0,0,0,0,0,0,0,-0.0288316914153112,0,0.00934044615111591,-0.00960145351208087,0,0,0,0.0294591272178882,0,0,0.0226171998007513,0,0,0,0,0.224385711597253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162603215401725,0,0,-0.00361318257290722,-0.0194369278494814,0,0,0,0,0,0
X300124.SZ,0,0,0,0.371473762410645,0.0738501880870474,0.0872593575868456,0,0,0,0,0,0,0,0,-0.0249839869023009,0,0,0,0.149159970406152,0,0,0,0,0,0,0,0,0,0,0,0.0677080939798632,0,0.0367424421364585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331715430166763,0.0100516588119409,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798371630445463,0,0,0.221312385238005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507450674441865,0,0.0635574356212872,0.105728721184338,0,0,0,0,0.107264042504736,0,0.146824347109125,0,0,0.0154503083922299,0,0,-0.00754838734351211,0.0194672040785932,0,0,0,0,0,0
X300136.SZ,0,0,0,0.103268156970506,0.00690695307775824,-8.67361737988404e-19,0,0,0,0,0,0,0.135844928899184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329535043995678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162085432339158,-0.012545256022145,0.0605836831558454,0,0.105491378164865,0,0,0,0.0116372592270694,0,0,0,0,0,0,0
