,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X600031.SH,X002049.SZ,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X600487.SH,X600584.SH,X000799.SZ,X002236.SZ,X601799.SH,X600563.SH,X600418.SH,X002176.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.250161767693802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0355077264971735,-0.0177279041065893,0,0.00838271107518091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522080517646001,0,0,0,-0.00941291153521882,0,-0.0169344496327306,0,0.0235545613919624,0.0201065918054578,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.118584432633796,0,0,0,0,0.0645743568197398,0,0,0,0,0,0,0,0.0344480730941489,0,0,0,0,0,0,0,0,0,0,0.0227329857390364,0,0,0,0,0,0,0,0.323228738651312,-0.0260352949933482,0,0,0,0,0,0,0,0.0139085925868414,0,0,0.0131316946357203,0,0,0,0,0,0,0
X600809.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.119208396230492,0,0,0,0,0,0.02944921909615,0,0,0,0,0,0,0,0.061199350349305,0,0,0,0,0.0450353905463426,0,0,0.00677178899114082,0,0,0.233373082232971,0.0106253467498095,0,0.0494422923514179,0,0,-0.13001333934221,0,0,0,0,0.0722685025414315,0,-0.00811756474566661,0,0,0,0,0,0
X000568.SZ,0,0,0.24550318154791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00735645803644094,0,0,0,0,0,0,0,0,0,0,0,0,0.322523202607295,0,0,0,0,0,0,-0.00579955470194028,0,0,0,0,-0.00894619117797108,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.141976827255428,0,0,-0.0771382118049667,0,0,0,0,0,0,0,0,0,0,0.0734675114909745,0,0,0,0,0,0,0.00658779236121082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717075970286299,0.584358798459079,0,0,0,0,0,0,0,0.0431937362090635,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818538335446785,0,0.15534590775673,0,0,0,0,0,0,0.282754146636392,0,0,-0.0908093315056677,0,0,0,0,0,0,0,0,0,0.1572969329326,0,0,0,0.0523682290881636,0,0,0,0,0,0,0,0,0,0,-0.134163130117086,0.024636393126098,0,0,0,0,0,0
X600690.SH,0,0,0.0962491488766996,0,0,0,0,0,0,0.201056480623582,0,0,0,0,0,0,0,0,0.0646621424414775,-0.0955333714760379,0,0,0,0,0,0,0.173884975260852,0,0,0,-0.167108849965794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315013673070742,0,0.0818362274840995,0,-0.0303944810998458,0,0,0,0,0.00771616608529152,0,0
X002304.SZ,0,0.27387235732207,0,0,0,0.0235295881640704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103781285883021,0,0.0124480183811602,0,0,0,0,0,0.138100615884685,-0.0374009251737969,-0.000496995657698344,0,0,0,0,0,0.0364275698009672,0.00665779549464499,0,0,0,0.0520928565744852,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145722404328548,0.186597463645556,0,0.121223894790848,0,-0.0537042176251481,0,0.120840747606158,0,0,0,0,0,-0.00919343546304792,0,0,0,0,0,0.00648911535616545,0,0.144680353197587,0,0,0,0,0,0,0.0229020770907777,0,0
X000651.SZ,0,0,0,0,0,0,0.0151031272358918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953015069679711,0,0,0,0,-1.0842021724855e-19,0.096478727043894,0,0,0,2.16840434497101e-19,0,0,0,-0.0673161542979374,0,0.0552587936538278,0,0,0,0,0,0,-3.46944695195361e-18,-0.000244776436114986,0,0.0884367227799568,0,0,-0.055483637897061,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0478759610133282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174856751738294,0,0,0,0,0.0712231040168389,0.293741896139152,0.127629416206102,0,0,0,0,0,0,0,0,0,0,0,0,0.0426195104985671,0,0,0.00959899350274308,0,0,0,0,-0.0374363582578267,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238669528056389,0,0,0.284278991646262,0,0,0,0.113357498512849,0,0,0,0,0,0,0,0.0553122947199777,0,0.0461517287032915,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.110300105757096,0,0,0.060336610051047,0,0,0,0,0,0.00378976078995158,0,0,0,0,0.0353344260561513,0,-0.0775081932394787,0.0480850825871201,0,0,0.310548251617976,0,0,0,-0.231305577600211,0,0.164558145930246,0.0616626411057767,0,0,0,0,0,0,0.393135506946384,0,0,0,0.0617346111979392,0,0,0,0,0,0.0383028737268164,0,0,0,0,0,-0.0429568606487993,0,0,0,0,0,0
