,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X002129.SZ,X600031.SH,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X000977.SZ,X600702.SH,X002241.SZ,X002180.SZ,X601877.SH,X000157.SZ,X600741.SH,X300142.SZ,X600522.SH,X600584.SH,X002074.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002463.SZ,X002007.SZ,X002294.SZ,X600183.SH,X000800.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0712706828991593,0,0.0609659747364856,0,0,0,0,0.0239487002021813,0,0,0,0,0,0,0.0658300063778341,0.00490039040966644,0,0.02219590214112,0.0303328620201852,0,0,0,0,0,0,0,0,0,0.118333051978237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849946960986955,0,-0.0321453610571615,0.0202919413110376,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0777531597214493,0,0.00753971644446381,0.255403301424072,0,0,0,0,0,0,0,0,0,0.0841192194453652,0,0,0.063276820531073,0,0,0,0,0,0,0.0481281622704833,0,0,0,0,0,-0.0443995573034075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313301246493979,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.043996846199641,0,0,0,0,0.0697958182655196,-0.0184229553954589,0.00769329031290703,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.231646527201755,0,0,0,0.0154788047690773,0,0,0.287330732008347,0.0842926791221425,0,0,0.0399928179306785,0,0,0,0,0,0,0,0.145839775437217,0.0628648813787619,0,0.0773550731430814,0,0,-1.0842021724855e-19,-0.0369920696394075,0,0,0,0,0,0
X000568.SZ,0,0.518938300619815,0,0,0,0,0.0682366207908863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493734331344393,0,0,0,0,0,0,0,0,0,0,0,-0.00719347090462697,0,0,0,0,0,0,0,0,0,0,0.0625339799869501,0,-0.0260079108162288,-0.0608565806047533,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0916058928016552,0,0,0,0,0,0,0,0,0,0,0,0,0.0527475435369298,0,0,0.136299143379934,0,0,0,0,0,0,0,-0.0260639532961917,0.0505949482552816,0,0.0515068785514934,0,0,0,0,0,0.0241936403833012,0,0,0,0,0,0,0.215067712574504,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600809.SH,0,0.470452084212475,0,0,0,0,0.1160724263738,0,0,0,-0.0597028268202143,0,0,0,0,0,0.11764594407645,0,0,0,0,0,-3.46944695195361e-18,0,-0.0408006920073479,0,0.00994118925859126,0,0,0.018022461206109,-0.0358438967756426,0,0,0.133612501173067,0,0,0,0,0.0418283395986821,0.00153944354788998,0,0,0,0,0,0,0,0,0,0,0,-0.0249275332816597,0,0,0,0,0,0,0
X002304.SZ,0,0.265932447088654,0,0.233965623347386,0,0,0,0,0.0680048582860202,0,0,-0.0287106627193043,0,0,0,0,0,-0.0556587783909717,0,0,0,0,0,0,0,0,-0.0968669179384881,-0.0867766195387437,0,0.0458724324958504,0.0234221517559941,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0396155464817665,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.106013598120792,0,0,0,0,0,0,0,0,0,0,0,0.0622989605874039,0,0,0,0,0,0.0500268455244288,0,0,0,0.0382855684712218,0,0,0,0,0,0,0,0,0.0337690008601633,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00363486772043474,0,0,0,0,0,0
X600690.SH,0,0,0,0.105729506404351,0,0,0,0.20305971786847,0,0,0,0,0.147902642500987,0,0,0,0,0,0,0.189549600035477,0,0,0,0,0,0,-0.118920601767375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276792975898393,0,0,0.101120012246803,0.01741075112228,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0628588491968959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559905383810799,1.73472347597681e-18,0,0,0,0,0.0770956888961263,0,0,0,0,0,0,0.00528312191928788,0,0.0934640313100853,0,0,0,0,0,0,0,0,0.00180462846179569,0,0,0.213621535898366,0,0,0,0,0,0,0.0111064451562014,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.174412005920109,0,0,0,0,0,0,0,0,0,0,0,0,0.0977844222330602,0,0,-0.143600478609496,0,0,0,0,0,0,0,0,0,0,-0.0847322510932595,0,0,0.612799626088228,0,0,0,0,0,0,0,0.12024262667597,0,0.00197768287144807,0.0182335541577527,0,0,0,0,0,0
X000063.SZ,0,0,0.375466052480601,0,0,0,0,0,0,0,0.127782036893303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167732083772756,0,0,0,0.158624432721708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823461003327325,0.154071471315956,0.0759433941535259,-0.0580913418628721,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.101348402854262,0,0,0,0,0,0,0,0,0.0763615570062612,-0.0247643000441411,0,0,0,0.191428939603983,0,0,0,0,0,0,0.0347133776848958,0.0692950324510956,0,0.176800351708487,0,0,0,0,0,0,0,0,0,0,0,-0.0966120270325033,0,0,0,0,0,0,0,0.00016659123151729,0,0,0,0,0,0
X600104.SH,0,0,0.0386058236913489,0,0,0,0,0,0,0,-0.020528461119785,0,0,0,0,0.00665051962105036,0,0,0,0,0.270048819870782,0.089935294097671,0,0,0,0,0.00811748937567227,0,0,-0.0146166134278465,0,0,0.0338636018601493,0,0,0,0.110196251695329,0,0.0254997438896328,0,-0.0160343555520408,0,0,0,0,0,0,0,0,-0.00631943289416086,0,0.00498803395005553,-0.0133040768410375,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0388226982650503,0,0,0,0,0,0,0,0,0.0526779837622805,0,0,0,0,0,-0.0234035155602416,0,0,0,0.0438053800596725,0,0.0173138852959624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100035052992318,0,0.0539538134499907,0,0,0.0293780201589085,-0.00433032798629288,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0790316168656182,0,0,0,0,0,0,0,0,0,0,0.0200031483420473,0,0,0,0.0192759970755177,0.0702502310605456,0,0,0.0566839893048639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213363670159067,0,0.00426611497031575,0,0,0.208186925341219,0,0,0,-0.0187423300290978,-0.0271818772872774,0,0,0,0,0,0
X000596.SZ,0.273653532348267,0.128340280220257,0,0.0242897249371818,0,0.0884015755291155,0.0353003348851212,0,0,0,0,-0.0205293710968492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142327213775572,0,0.000972862320100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129074410707532,0.00177442381554752,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0621961636282315,0,0,0,0,0,0,0,-0.0327658194202516,0.0390717254306381,0,0,0,0,0,0,0,0,0,0,0.0373302258595611,0,0.0512715267981187,0,0,0,0,0,0,0.267528793605718,0,0,0,0,0,0,0,0,0,0,0.015621453842175,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0115970703800362,0.0405183522908659,0,0,0,0.287468457279744,0,0,0,0,0,0,0,0,0,0,0,0.0880960086865721,0,0,0.0151544163720011,0,0,0,0.105068074670695,0,0,0,0,0,0.190260210921001,0,0.0351144993865416,0,0,0,0,0.0574845505641476,0,0,0,0.0131122175692996,0,0,0,0,0,0,0
X600031.SH,0,0.242067003906789,0,0,0,0,0,0,0.0419060743649324,0,0.0324466912010285,0,0,0,0,0,0,0,0,0,0,0.145557368389433,0,0,0,0,0,0,0,0,0.114886137918612,0,0,0,0,0.441030191753466,0,0,0,0,0,0,0,0,-0.134054518207701,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0243832771833997,-0.0204389304527914,0,0,0.201305914611401,0,0,0,0.146695566500469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527433655924163,0,0.0312027609035603,0,0,0,0,0,0,0,0,0.09595980859683,0.0776238341963331,0,0,0,-0.000791054804209862,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.186586646999119,0,0,0,0,0,0,0,0,0,0,0,0.295840090062974,6.93889390390723e-18,0,0,0,0,0,0.0137742537455555,0.0739498497831155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533306810319533,0.0561729523295344,0,-0.0496722013075338,0.00496432608869372,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0931579589092849,-0.0206060157688398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135229348785188,0,0,0,0,0,0,0.124046482688792,0.000299200246546223,0,0,0,0,0.0173212079213391,0,0,0.0893436088206977,0,0,0.114358155355494,0,0,0,0,0,0,0,-0.068851608104089,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.129471335513228,0.0286984251736348,0,0,0,0,-0.0751997404749444,0,0,0,0,0,0,0,0,0,0.234286363955998,0,0.0305567168992221,0,0,0,0,0,0,0,0,0,0,0.189696129152693,0,0.10434175192586,0,0,0,0,0,0,0,0,0,0.0521516287692774,0,0,0,0,0,0,0
