,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X300124.SZ,X600809.SH,X002456.SZ,X600867.SH,X000625.SZ,X600066.SH,X600487.SH,X600271.SH,X000100.SZ,X002294.SZ,X600566.SH,X000981.SZ,X000596.SZ,X002241.SZ,X300142.SZ,X000661.SZ,X300136.SZ,X000050.SZ,X002508.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X002179.SZ,X002038.SZ,X600522.SH,X002049.SZ,X600089.SH,X600177.SH,X000977.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.253513801874925,0.233075731335479,0,0,0.0235871180665036,0,0,0.0208638839781047,0,0.0194402056052908,0,0,0,0.00913768303773631,0,0,0,0,0,0,0,0,0,0.0247049284101827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215857287539669,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.420316542217161,0.114304720221546,0,0,0,0,0,0,0,0,-0.247024355175124,0,0,0,0.0778389608718691,0,0,0,0,0,0,0.0705599618803731,0,0,0,0,-0.101014569790378,0,0,0,0,0,0.132366878070231,-0.061243037422735,0,0,0,-0.0258855173694962,0,0,-0.0138990300099673,0,0.118286519011014,0,0,0,0
X002415.SZ,0.132831186037585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188861169507151,0.0327041396010816,0,0,0,0,0,0,0,0,0,0,0.183512106903823,0,0,0,0.0563372014424109,0,0,0.0992347394071399,0.0628081464173991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580175250434909,0,0,0,0,0,0
X000858.SZ,0.220785755177138,0,0.00612133627365414,0,0.105708560096929,0,0.0200537800189064,0,0,0,0.468676576710207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327011347953299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393945278725776,-0.00657521305855658,0,0,0,0,0,0
X000651.SZ,0,0,0,0.248503421158485,0,0,0,0,0,0.508198203375449,0,0.00970692524680289,0,0,0,0,0,0,0,0,0,0.0397344769966583,0,0,0,0,0.0784024907004006,0,0,0,0,0,0,0,0,0,0,0.12056465561624,0,0,0,0,0,0,0.0828430354926061,0,0,0,-0.114196893447896,0,0,0.0386512676901104,0.058146529000106,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0397866627558599,0,0.0759179047700081,0,0,0,0.0868118961060723,0,0,0,0.075864905143597,0.145721675648115,0,0,0,0,0,0,0,0,0,0,0,-0.0737052362552898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106928803698156,0.0253187033775131,0,0,0,0,0,-0.015022435035792,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0918282638299528,0,0,0.0201984484538977,0,0,0,0.162679335495143,0.164549268983222,0,0.0588920295167783,0,0.0101696417935111,0,0,0,0,0,0,0.149831657654216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694914816569023,0,0,0,0,0,0,0,0,0,0,0,0,0.0231687190124883,-0.00168116033331876,0,0,0,0,0,0
X000725.SZ,0,0,0.106483195349885,0,0.00985005043959348,0,0,0,0.0388821193287766,0,0,0,0,0,0.111681230065751,0,0.0263947950045072,0,0,0.0591922756806074,0,0,0,0,0,0,0.178251606786713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241531064695264,0.0289779527791392,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949588645602591,0,0,0,0,0,0.0917640336635248,0,0,0,0,0,0,0,0,0,0,0.111575417740384,0,0,0.0136827834343377,0,0,0.00620501500564151,0,0.0697001121099245,0,0,0,0,0,0.036550535588633,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.486585605374252,0.0365737991931485,0,0.125452696497218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800819475147079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919781752620556,0,0,0,0,0,0
X000568.SZ,0.187006405867592,0,0,0.334505166106529,0,0.142471139378093,0.0929307451042922,0,0,0,0,0,0,0.0545955415467532,0,0,0,0,0,0.0417242690150753,0,0.0967261404190426,0,0.0210643832797511,0,0,0,0,0,0,-0.112658351466662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0241068338644623,0,0,0,0,0.113836325280746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401464681651453,0,0,0,0.205019235818873,0,0,0,0,-0.185741813850834,0,0,0,0,0,0,0,0,0,0,0.117036362348229,0,0.00579639512624629,0,0,0,0.0551197356994979,0,0,-0.0239288331371113,0,0,0,0,0,0,0
X600741.SH,0,0.436607450544584,0,0.200576113185691,0.129290582567472,0,0,0.0244732398178146,0,0,0,0,0,0,0,0.00911752753811552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470981976923829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299292352357676,0,0,0,0,0,0
X002475.SZ,0,0.0181894369425821,0,0,0,0,0,0,0,0,0,-0.0137903914130966,0,0,0,0,0,0,0,0,0,0,0.351181890920103,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158827782222046,0,0,0,-0.0104780327367336,0,0,0.0291878542847261,0,0,0,0.00334014762624219,0,0,0,0,0,0
X002236.SZ,0,0,0.599098440872982,0,0,0,0,0.0689424268338197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296071916780561,0,0,0,0,0,0,0.0164081163127787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776699042425073,0,0,0.0156246891823222,0,0,0,0,0,0,0
X300003.SZ,0,0,0.032090907802089,0,0.0546449578190908,0.0951482625312666,0,0,0,0,0.00011964572036155,0,0.0843656396148026,0,0,0,0,0,0,0,0,0,0,0.273777529986622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037302386565314,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206565673911773,0,0,0,0,0,0
X000338.SZ,0.0120843452921384,0,0,0,0,0,0,0.238545452665491,0,0,0.0639429351169376,0,0,0,0,0,0,0.375220434910487,0,0,0,0,-0.0751981975213241,0.037313102567336,0.0021154781661203,0,0,0.0971032865207508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226162077076065,0,-0.0273632340310956,0,0,-0.000642686238159643,0.0208445051684417,0,0,0,0,0,0
X600031.SH,0,0.0585918486765298,0,0,0,0.130694952421392,0.0412259660502529,0.016563855410023,0,0,0,0,0,0,0,0,0.265786034321406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0875745021298587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-1.73472347597681e-18,0.0725839483865787,0,0,0,0,0.0959886376861685,0,0,0,0,0.200892430722823,0.161926514055325,0,0.0549180668156059,0.0635884325339769,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.179842535115219,0,0,0,0,0.0676403982808854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612428986928478,0,0.00687508987766457,0,0,0,0.241934905835819,0,0,0,0,0.00583673305588944,0,0,0,0.222758520810664,0,0,0,0,0,0.110646224199373,0,0,-0.0155611970592709,0.00993109885397084,0,0,0,0,0,0
