,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X002180.SZ,X601877.SH,X300142.SZ,X002074.SZ,X000733.SZ,X600884.SH,X600741.SH,X600460.SH,X000100.SZ,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600563.SH,X600418.SH,X601799.SH,X002414.SZ,X002176.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.252049135160107,0,0,0,0,0,0,0,0,0,-0.0193454855468044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523295756470474,0,0,0,0,0.0329140324732017,0,0,0.0533530837699183,0,0,0,0,0,0,0,0,0.0199001230347336,0,0,0,0,0,0,0.0101827632761643,0,0,0,0,0,0
X000858.SZ,0,0,0.297962792470308,0.0512844656674545,0,0,0,0,0,0,0,0.0222421874094545,0,0,0,0,0,0.0513458688765315,0,0,0,0.0654348015097896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167204525812446,0,0,0,0,0.016006107031233,-0.0079282402957625,-0.0585042624459359,0,0.07916312024988,0,0,-0.024964881738231,0,0,0,0,0,0.00715747665877262,0,0
X600809.SH,0.0833676042065705,0.193156393155792,0,0.333923981906563,0,0,0,0,0,0,0,0,0.0749633055216801,-0.0458835724782515,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0676396465582153,0,0,0,0.0146361355746275,0,0,0,0.122472276751829,0,0,0,0,0.124115717705469,0,0,0,0,0,-0.0518667709988239,0,0,0,0,0,0,0,0,-0.00751804876567272,0,0
X000568.SZ,0,0.103950190571515,0.227525947902379,0,0,0.061804176463886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238349402188356,0,0,0,0,0,0.0316299853623462,0.0326419314813177,0,0,-0.0113847217677131,0,0,0,0,0,0,0,0.306928109846818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247461290381823,0,0,0,0,-0.0187543099008065,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0193730219935535,0,0,0,-0.012945965086263,0,0,0.0175997872810634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475254026351583,0,0,0,0.650368483006778,0,0,-0.122056639764156,0,0,0,0,0,0,-0.0586378429813138,0,0,0,0.0254872426061217,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114196144196006,0,0,0,0,0.0447034288718823,0,0,0.609228618817565,0,0,0,0,0,0,0,0,0,-0.117494811445673,0,0,0,0,0,0,0.111438018016107,0,0,0.227543275567727,0,0,0.0655693479743321,0,0,0,0,0,0,-0.0554916632132032,-0.0566487855987124,0,0,0,-0.00619226054995825,0,0
X002304.SZ,0,0,0,0.195841444820215,0,0.011988275411147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015696271069068,0,0,0,0,0.0354787341887408,0,0,0,0,0,0,0,0.0801663682821673,0,0,0,0,0.20814215897931,0,0,0,0,0.0699299660677303,0.00752727008605149,0,0,0,0,0,0,-0.000394703546485837,0,0,0,0,-0.0189811362343626,0,0
X600276.SH,0,0,0,0,0.0577242230949331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820619520984662,0,0,0,0.183948996104165,0,0.0912659945702866,0,0.0199911508944761,0,0,0,-0.00459832680472865,0,0,0,0,0,0,0.336220820233812,0.0410127100604734,0,0,0,0,0,0,0,0.0184323587278192,0.0644964137999809,0,0,0,-0.000439045982645567,0,0
X600690.SH,0,0,0,0,0,0.0876331576122716,0,0,0,0,-0.0479356587862702,0,0,0,0,0,0,0,0.141292798565984,0,0,0.0511375728763488,0.109889989304726,0,0,0,0,0.044069806313462,0,0,-0.0486472118044014,0,0,0,0,0.115301299465318,0,0,0,0,0.0305538716262764,0,0.103878185901739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220087204577961,0,0
X600104.SH,0,0,0,0,0,0.0218357062212977,0,0,0,0,0.042838342034098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190206364958599,0,0.0463339888828222,0.00334149977061859,0,0,0,0,0,0.0905578021545715,0,0,0,0.130280113588373,0.101436795730515,0,0,-0.0114121085502773,0,0,0,0.0140600993877608,0,0
X300014.SZ,0,0,0,0,0,0.0102546419569415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186765885971122,0,0,0,0,0,0,0,0.130313199206438,0,0.141906042402294,0,0.172067706705861,0,0.150117315418842,0,0,0,0.00291229808341893,0,0,0,0,0,0.107515914358593,0.110939303676862,0,0,0,0,0,-0.0477912419563836,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533167876008985,0,0,0.071019489099165,-0.0357835958546058,0,0.00315309811147107,0.0392921865422808,0,0.328743046940634,0,0,0,0,0,0,0,0.0900120699250404,0,0,0,0,0.610442273976473,0,0,0,0,0,0,0,0,0,0,0.0167034925987388,-0.0952980074859525,0,0,-0.0127300594876042,-0.127138249146018,0,0,0,0.0578267876142602,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.198754005464118,0,0,0,0,0,0,0,0.126354757277246,0,0,0,0,0.12609290962857,0,0.0892730496127345,0,0,0.0713362305574386,0,0,0,0,0,0,0,-0.0324072001696255,0.0373057411694158,0,0,0,0,0,0,0,0,-0.102828015686307,0,0,0.0735426821203471,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.11964232115743,0,0,0,0,0,0,0.0303044980674423,0,0,0,-0.0947876595334866,0.474239824123242,0,0,0,0,-0.082343940250151,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.301932670841314,0.274797056053044,0,0,-0.214980456973941,0,0,0,0,0,0.115528819762608,0,-0.0637768180296695,0,0.167362699542784,0,-0.0210779988208596,0,0,0,0,0,0.0926479404114111,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0460817559816094,0,-0.039867394591285,0,0,0,0,0,0,0,0,0,0,0,0,0.0495572739031624,0,0.131492386607316,0,0,0,0,0,0.155972508678964,0,0,0.0100790240642542,0.0771258736663655,0,0,0,0,0.0909598183227266,0,0,0,0,0,0,0,0.100756090973165,0,0,0,0,0.107593008418463,0,0
