,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600741.SH,X002074.SZ,X300142.SZ,X600522.SH,X002180.SZ,X000733.SZ,X600460.SH,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X601799.SH,X002236.SZ,X600584.SH,X000800.SZ,X002176.SZ,X002414.SZ,X600563.SH,X600779.SH,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0648422943066711,0.0694866232016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326128487287421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240489199392945,0.064088764130653,0,0.0963850625684411,0,0,0.0243613956261673,0,0,0,0,0,0.0450744012493971,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.168661747291133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151820292131795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283110198110143,0,0,0,0.0851196805179558,0,0,0.18573014979045,0,0,0,0,0,0,0,0,0.120844447059016,0.0195278803726337,0,-0.00156456593927498,0,0,0,0,0,0,0
X600809.SH,0,0.137287140399926,0,0,0.0376560175218549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531955355195263,0,0,0,0,0.0038727544247445,0,0,0,0,0,0.0469927746218033,0,0,0,0.0110095370099917,0,0,0,0,0,0,0
X000568.SZ,0,0,0.13634784982796,0,0,0.018209547279572,0,0,0,0,0,0,0,0,0,0,0,0.00486242849079648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381821591275112,0,0,0.0863283650484794,0,0,0,0,0,0,0,0,0,0,0,-0.00791141195119847,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0665637811770516,0,0,0,0,0,0,0,0,-0.0244991515421317,0,-0.151340820233618,0,0,0,0,0,0,0,0.0849099155540686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880765471482378,0,0,0,0,0,0,0,0,0.0356959843469819,0.0277371412722311,0,0,0,4.33680868994202e-19,0,0
X002304.SZ,0,0,0,0.145153138410217,0.0064749434279995,0,0.0637447339361034,0,0.0280256754605305,0,0,0,0,0,0,0,0,0.0402586211878196,0,0,0,0.0252998784632376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274582687029237,0,0,0,0,0,0,0,0,0,0,0,0,0.00420334396200979,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.302008599795372,0.133576919433677,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.168099427676817,0,0,0,0,0,0,0,0,0,0,0,-0.00212372338704574,0,0,-0.041424868307981,-0.00629391128850754,0,0,0,-0.100922980369034,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066557780261994,0,0.0631267399462426,0,0.407883568614706,0,0,0,0,0,0,0,0,0,0,0.00731919719880956,0,0,0,0,0,0,0,0,0,0.192606203181404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.107021577388511,0,0,0,0,0,0.101746824787567,-0.0477508042470586,0,0,0,0,0,0,0,0,0,0.0862256789494967,0,0,0,0,0,0.0126792553429961,0,0,0,0,0,0.0777490037947373,0,0.199859520703691,0,0,0,0,0,0.0469188033628445,0,0,0,0.272495929860367,0,0,0,0,0,0,0,-0.0426173615207761,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118530451351163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150642103159624,0.00889741220584938,0,0,0.0323551955263938,0,0,0,0,0,0,0,0.0514787490955923,0,0,0.0901485190466268,0,0,0,0,0,0,-0.00678839635467718,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667663379400298,0,0.418992608238468,0,0.099584794635121,0,0,0,0,0,0,0,0,0.117558586674955,0,0,0.111713951793084,0,0.109692923164307,0.0753156226925379,0,0,0,-0.0205217367109051,-0.0479734716125681,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0438594667657994,0.000205436932999632,0,0,0,0,0,0,0.147174472074903,0,0,0.0210144533128487,0,0,0,0.0338769537593715,0,0.0294900863718529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623245046999495,0,0,-0.0119256936761268,0.00921122180559079,0.0687745415453714,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125627160695169,0,0.0159357648891745,0,0,0,0,0,0,0,0,0,0,0.0406006550303458,0,0,0,0,0,0.0682507438846728,0.0517855364960844,0,0,0.174106564781841,0,0,0,0,0,0,0,0,0,0,0,0,0.154204815877111,0,0,-0.0540443983073959,0,0,0,0,0,0
