,X600519.SH,X000858.SZ,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X000100.SZ,X600271.SH,X000596.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X600487.SH,X002456.SZ,X002506.SZ,X600498.SH,X600776.SH,X600867.SH,X600177.SH,X600066.SH,X002241.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X002179.SZ,X600089.SH,X002508.SZ,X600522.SH,X002371.SZ,X600118.SH,X002180.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.30826940631135,0,0,0,0.0909913347575831,0,0,0,0,0,0,0,0,0,0,-0.0244613442232478,0,0,0.0104562574663447,0,0.0539207165676896,0,0,0,0,0,0,0.0355681898126997,0,0.0705053076659839,0,0,0,-0.0323698678791334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262713770248932,0.0513280957547169,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0721608378018216,0,0,0.0713348851068364,0,0,0,0,0,0,0.359529291958808,0,0,0,0,0,0,0.0707549802891545,0,0.0481748882077754,0,0,0.0412435884550786,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236974856228579,-0.00855109913432289,0,0,0,0,0,0
X600104.SH,0,0.0702895955350924,0,0.0559234874863072,0,0,0,0,-4.33680868994202e-19,0,0,0.0578634404053271,0,0.0250985128326876,0,0,0,0,0.0163769464128618,0,0,0,0.0771064381332525,0,0,0,0.107732421229288,0,0,0,0,0,0,0,0,0,0,0.0399513580753224,0,0.0455959442406066,0,0,0,0,0,0,0,0,0,0,0,-0.0102302248544966,-0.00739621703960784,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.087387875794237,0,0,0,0.0229171937504973,0,0.0147662739234548,0,0.0529340795501817,0,0,0,0,0,0.00412537313570896,0,0.310606052141521,0,0,0.0794934508517348,0,0,0,0,0,0,0,0,0,0,0,0,0.0482983814622852,0,0,0,0,0,0.0366802601048997,0,0,0,0,0,0,-0.0326224686860052,0.046476010080125,0,0,0,0,0,0
X000651.SZ,0,0.307414349814445,0,0.0174248135901877,0,0,0,0,0,0.0406833226989171,0,0,0,0,0.00510928808663626,0,0,0,0,0,0,0,0.0776243623063047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171465708419227,0,0,0,0,0,0,0,0.0356658599773112,0,0,-0.0118103184017724,0.00794614766456027,0,0,0,-0.0111151784283832,0,0
X600276.SH,0,0,0,0,0,0,0.00661740696878837,0,0,0,0,0,0,0,0,0,0.0582313905055194,0,0,0.21208140998641,0,0.0665493922709702,0,0.22979499025443,0,0.0199458100321339,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0173880638252198,0,0.0397963934909679,0,0,0,0,0.0108456353828836,0,0,0,0,0,0,0
X002304.SZ,0,0.0942093439787663,0,0,0,0,0,0,0,0,0.0813778832095494,0,0,0.38277065032196,0,0,0,0,0,0.214254349801661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299416664337097,0,0,0.0332761725331555,0,0,0,0.0806559359167363,0,0,0,0,0,0,0,-0.0377681782031909,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.058065173790545,0,0,0,0.112329423764141,0,0,0,0.012644993441195,0.139323962429726,0.091142820393972,0,0,0,0,0,0,0,0,0,0,0,0,0.0236840084893352,0,0,-1.73472347597681e-18,0.0884214834854092,0,0,0,0,0.0433463302918447,0,0,0,0,0,0,0,0,0,0,-0.0443304632853326,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109722519537735,0,0,0,0,0,0,0,0,0,0,0,0,0.0148320944416668,0,0,0,0,0,0.0725591419056479,0.128122808898968,0,0.521812393477011,0.00536206793599757,0,0,0,0,0.114073482174993,0,0,0.0943374531899569,0,0,0,0,0,0,0,0,0,-0.00569077196672105,0,0,0,-0.0414767221982125,0,0
X600690.SH,0,0.246560657808289,0.00219349213882336,0,0,0,0,0,0,0,0,0,0,0,0.0949387423308386,0,0,0,0,0,0,0,0,0,0,0,0.113685289039732,0,0,0,0,0.044616628795755,0,0,0,0,0,0,0,0,0,0,0,0,0.348105255354795,0,0,0,0,0,0,-0.00288804888309565,-0.033254761848404,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0331127968831675,0,0,0,0,0.221325936438173,0.0869839958256938,0,0,0,0,0,0,0,0,0,0.0733304505834716,0,0,0,0,0.215241334736661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702568472304776,0,0,0,-0.0139005979621227,0,0,0,0,-0.0542222913478886,0,0
X000338.SZ,0,0,0.102498285268743,0,0,0,0,0,-0.0812057088993263,0,0.344427718189285,0,0,0,0,0,0,0,0,0,0.220882566144582,0,0.0473175320457553,0,0,0,0.0114183619971294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032632147994765,0.0780445093258505,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0834023776066497,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577482878705942,0,0,0,0.138097740273059,0,0,0.251419700121343,-0.0277311325199557,0,0.156155974433048,0,0,0,0,0,0,0,0,0,0.0295250430071598,-3.46944695195361e-18,0,0,0,0,0,0
X000568.SZ,0,0.130952645360774,0,0,0,0,0.16855678966189,0,0,0,0.0647665322209638,0,0,0,0.0331948908238105,0,0,0,0,0.0958648522251223,0.334323049349261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197923839810885,0.0646091343053026,0,0.0114590012493131,0,0,0,0.00784633769743081,0,0,0,0,0,0,0,0,0,-0.00386521174754867,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0244239358286517,0,0,0.165728955144677,0,0.0788383962443742,0,0.0832375817856995,0,0.058546266368101,0,0,0,0,0,0.0239627060481936,0,0.206790441738066,0,0,0,0,0,0,0,0,0,0.10090836085578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343064455253932,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0773234999439291,0,0,0,0.139598432332863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778035549477698,0,0,0,0.0634705580962751,0,0,0,0,0,0,0,0,0,0,0,-0.0169279616896357,-0.0115487208134074,0,0,0,0.0334314205199371,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0963629180373753,0,0,0.0647251820960916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233788208467185,0,0,0.132181640777989,0,0,0,0.24053858529885,0,0,0,0,0,0,0,0,0,0,0,0,0.0279739209065453,0.0147573436700373,0,0,0,0,0,0
