,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X002007.SZ,X600183.SH,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002008.SZ,X600177.SH,X002456.SZ,X002371.SZ,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X600498.SH,X600867.SH,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0256252417729352,0,0,0,0,0.105518985425176,0,0,0,0.323236340572452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214635367215155,0,0,0,0,0,0,0,0,-0.0674021923809943,0.0424190818918927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115737393436045,0,0,0,0,-0.0167028809777577,0,0
X000858.SZ,0,0,0,0,0,0,0.0755760951478859,0,0,0,0.519625948722228,0,0,0,0,0.0177573328975734,0,0,0.0089817113135386,0,0.0330398140031544,0.0366717501066645,0,0,0,0,0,0,0,0.00567293978914961,0,0,0,0,0.0311075631308576,0,0,0,0,0,0.0410154420942819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292424341069568,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0176261821101118,0,0.20560691738091,0,0,0.0730447355851237,0,0,0.191844573769416,0.0679206994888308,0,0,0,0.033569879714621,0,0,0,0,0,0,0,0.0414896772790243,0,0,0,-0.052443101253858,0,0,0.0118567908497973,0,0.0577806369887298,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117031311983648,0,0,0,0,0,0,0
X000651.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0.177897301008836,-0.0622231483211099,0,0,0,0.103620089375463,0,0,0,0,-0.0538982263244643,0,0,0,0,0.0120793195362547,-0.0387995345515111,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0860110600009425,0,0,0,-0.00298918900535086,0,0,0,0,0,0,0.237263362628768,0.102488767984515,0,0,-0.0495755211254888,0,0,0,0.0190815580571209,0,0
X002415.SZ,0,0.0200803205111729,0,0,0,0,0,0,0,0.0279753718921354,0,0,0,0,0,0,0,0,0,0,0,0,0.539666587639832,0,0,0.11332000086812,0,0,0,0,0.0135406910490137,0,0,0,0,0,0,0,0,0,-0.046145323743477,0,0,0,0,0,0,0,0,0,0,0.0249423631189113,-0.0230184270655349,0,0,0,-0.0250179898141746,0,0
X600104.SH,0,0,0,0,-0.00566651493367772,0,0,0,0,0,0,0.0777496721434068,0,0,0,0.0701585995372968,0,0.169658396119458,0.0458636880114577,0,0,0,0,0,0,0.0553261599208279,0,0,0,0,0,0,0,0,0,0,0,0.0035908307480268,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.011687692290742,0,0,0.00930673793329112,0,0,0,0,0,0,0
X002475.SZ,0,0.230806447323267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296710313039398,0,0,0,0,0,0.045811777907545,0,0,0,0,0.108988567932485,0,0,0,0,-0.0478924983477504,0.12098201854807,0,0,0.273025075452814,0,0.0489684193505479,0,0,0,0,0,0,0,0,0,0,0.00362561497702167,0,0,0,0,-0.0533024403859765,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.170537113597504,-1.0842021724855e-19,0,0,0,0.0423966699780984,0,0,0,0,0.041278613788762,0,0,0.0710207126359606,0,0,0,0,0.139587202203826,0,0.225248838401384,0,0,0,0.0383345682590245,0,0,0,0,0,0,0,0,-0.0420143847862848,0,0,0.0725379166202175,0,0,0,0,0,0,0.0613642966868884,0,0,0,0,0.0325953908925926,0,0
X002304.SZ,0.255587765023373,0.0299501525857101,0.00401162532284399,0,0,0,0.0194693721044262,0.129784656868768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906641854523295,0,0,0.00803574002009253,0.0492045333020533,0,0,0,0,0,0,0,-0.00461360087747795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749711550500036,0,0,0,0,0.0248356058939677,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0137673203994682,0,0,0,0,0,0,0,0,0,0,0,0.142089979488712,0,0.108903663368293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372276803924985,0.0164621058087983,0.0283665390484464,0.0517623007694517,-0.0269789751094344,0,0,0,0.0620150092544193,0,0,0,0,0,0.140166367205778,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.206223684916416,0.631720781846278,0,0,-0.0256601324566965,0,0,0,0,0.0311462513379534,0,0,0,0,0,0,0,0,0,-0.0366431053045894,0,0,-0.0294769386171265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014240910116997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222664562834952,0,0,0,0.0172588280911427,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561592591768734,0,0,0,0,0,0,0,0,0,0.0209248844221394,0,0,0,0,0,0.0546342135399742,0.0203336561138937,0,0,0,0.0518582185937756,0,0,0,0.056324097270584,0,0,0,0,0.0823560224480544,0,0.000624236162956965,0.0246765257807034,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.16379325890791,0,0,0,0,0,0,0,0.11832242413297,0.0379701135537958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522468611289009,0.0427448459684339,0,0,0,0,0,0,-0.00857368609598968,0,0,0,0,0,0,0,0,0,-0.038207502601261,0.0384782838072525,0,0,0,-0.0115844800040386,0,0
X600690.SH,0,0,0,0.0809376575624279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14970968985302,0.0361664118058554,0,0,0,0.0287201505019221,0.0615871038639926,0,0.0428844573930338,0,-0.0546529575512319,0,0,0,-0.00293906978425101,0,0,0,0.0381188009308295,0.0904197368298209,0,0,0,0,0,0.127115650751229,0,0,0,0,0,0,0.0141002058995012,0,0,0,0,0.0562173471247045,0,0
X000338.SZ,0,0,0,0,0,0,0.0125085955258855,0,0,0,0,0,0.220362025326311,0,0,0,0,0,0,0,0,0,0,0,-0.0547401713512784,0,0,0,0,0.0907496053182057,0,0,0,0,0.0939975162453966,0,0,0,0,0,0,0,0,0,0.00271690405155547,0,0,0,0,0,0,-0.0156261580435712,0,0,0,0,0.0237309095617451,0,0
X600809.SH,0,0.526461766206623,0,0,0,0,0.0841981666122115,0,0,0,0,0,0,0,0,0,0.121158341992387,0,0.000461560105087912,0,0.0290211046292444,0.00551288389378751,0,0,0,-0.0233316450418068,0,0,0,0,0,0.0115914033121336,0,0,0,0,0,0,0,0,0.00627888440039784,0,0,0,-0.0220150735394032,0,0,0,0,0,0,0.00600839120987879,0,0,0,0,0.0156862231476276,0,0
X000661.SZ,0,0,0.260280980594208,0,0,0,0,0,0,0,0.0325744937303086,0,0,0,0,0.0373636166242931,0,0,0,0.0187624495944991,0.0914510153580515,0,0,0.0905368035913286,0,0,0,0,0,0,0,0,0,0.052037689180522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751866678326412,0,0,0,0,0,0,0,0,-0.00269542927154767,0,0
X600741.SH,-0.071191368382429,0,0,0,0,0,0,0,0,0,0,0.0986560349137381,0,0,0,-0.121192104238423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235690702808136,0.0469466362165265,0.240136033764005,0.150686250348465,0.0365763500637817,0,0,0.140818025019973,0.0927005220042083,0,0,0,0.0464410157439225,0,0,-3.46944695195361e-18,-0.00353120319644353,0,0,0,0,0,0.00949314204158192,0,0,0,0,-0.0473824573603787,0,0
