,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X600031.SH,X000568.SZ,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X000157.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X002074.SZ,X000066.SZ,X002008.SZ,X000977.SZ,X000799.SZ,X600089.SH,X002294.SZ,X600118.SH,X000050.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.161113094767371,0,0,0,0,0.368802333202113,0,0,0,0,0,0.137092597252959,0,0,-0.0855669315063218,0,0,0,0.0176083922792753,-1.73472347597681e-18,0,0,0,0.0471632720398621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400798621757317,0,0,0,0.085831249969799,0,0,0,0,0.113671492369662,0,0,0,0,0,0,0.0333401941893478,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220130124589213,0,0,0,0.0334515696374437,0,0,0,0,0.122149886031186,0,0,0,0,-0.135274833285781,0,0,0,0,0,0,0,0,0.203885650184942,0.286691145006156,0,0,0,-0.0870272947138161,0,0,0,0,0,0,-0.00748828784079913,0,0,0,0,-0.00209257953234742,0,0
X000725.SZ,0,0,0,0,0,0,0,0.214655745923314,0,0,0,0,0,0,0,0,0,0,0,0.00759300100110091,0.30750647292055,0,0,0,0.0589213607295441,0.0508053906733405,0,0.0503054486485481,0,0,0,0,0,0.00800006925519944,0.149164151773932,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.090237381657214,-0.0110933836068948,0,0,0,0,-0.021726695130924,0,0
X000338.SZ,0,0,0,0,0,0.0552779086935322,0,0,0,0,0,0,0,0,0,0.0508882219160046,0,0,0,0,0.013444643403638,0,0,0,0,0.0221142366523806,0,0,0,0,0,0,0,0,0.0908734647574265,0,0,0,0,0,0,0,0.119978191524642,0.175921086269373,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172537923782308,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920811602482461,0,0,0,0,0,0,0.135185154349516,0,0,0,0,0,0,0,0.0288927720019307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363699423830874,0.0217871320965401,0,0,0,0.0112947305127861,0,-0.0275276098564779,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0247002997332043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134941804120632,0,0.0606621509079306,0,0,0,0,0,0,0,0,0,0.216275120173727,0,0,-0.146319969718351,0,0.1050055483509,0,0,0,0,0,-0.025316322330671,-0.0145420288499392,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0520376609817627,0,0,0,0.236723232056223,0,0,0,0,0,0,0,0,0,0.120901486393123,0,0.169699899027445,0,0,0,0,0,0.0892127519048421,0,0,0,0,0,0,0,0.0279086238665533,0.0314736660984222,0,0,0,0,0,0,0,0,-0.0778571257471281,0,0,0,0,0.0888091945740121,0,0
X000063.SZ,0,0,0,0,0.0518064788803717,0,0,0,0,0,0,0,0.0377318183745697,0,0.0718332845426277,0,0,0,0,0,0,0,0,0.00916147328365603,0,-0.0285422411581584,0,0,0,0.032255249164796,0,0,0,0.131390293285073,0,0,0,0,0,0,-0.0152195750700691,0.247440638244589,0,0.0309748221062808,0,0,0,0,0,0,0,0,0.0136255274987528,0,0,0,-0.0198852006184147,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.00208847117033022,0,0,0,0,0,0,0,0,0.0492349982107397,0,0,0,0,0,0,-0.0375447976950069,0,0,0,0,0,0.028076646564761,0,0,0,0,0,0,0,0,0,0,0.0252581872121353,0,0,0.0154554863081161,0,-0.015734580314119,0,0,0,0,0.0255188401582736,0,0,0,0,0,-0.014127963913388,0,0
X600703.SH,0,0,0,0.0272943741668162,0,0,0,0.202338696732479,0,0,0.0814516290115881,0,0,0.0190446278610547,0,0,0,0,0,0,0.152195523023348,0,0,-0.0267527274139071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810022131347257,0,0,0,0.249967550091681,0,0,0,0,0.156822962366382,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.420503312325115,0.0283862959462917,0,0,-0.107198683484002,0,0,0.304460627404289,0,0,0.0241151208250314,0,0,0.0477892368209226,0,0,-0.0483971195262459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740885251412755,0.155458398072294,0,0.243488421871743,-0.051248970821197,0,0.0869672118131269,0,-0.0883613775633342,-0.00786719944441107,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.136350790270985,0,0,0,0,0,0,0.149918488709446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062793891974842,0,0,0,0,0,0,0,0,0,0.12957514084091,0,0,0,0,0,0.0735937264344168,0,0,0,0,-0.0216560753307605,0,0,0,0,-0.00617270689914177,0,0
X000157.SZ,0,0,0,0,0.322322203600151,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.204185238355886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22758612790541,0.0690124936218717,0,0,0,0,0,-0.0219494924745012,0,0,0,0,-0.0335393128432153,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0310087302006543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146030862881837,0,0.0714197701465202,0,0,0,0,0,-0.0148616428801718,-0.0101779089321488,0.0191698316294311,0,0,0,-0.00301137665196602,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486441773060085,0,0.0746719205945632,0.176751856772245,0,0,0,0,0,0,0,0,0.0466021897082457,0,0.0746618090513879,0,0,0,0,0.129890838953272,0.133998651381901,0,0,0,0,0,0,0,0,0,0,-0.0761885265265211,0,0,0,0,0,0,-0.00379944141595554,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.166107608094268,0,0,0,0,0.00152457713818577,0,0,0,0,0.0532796536939426,-0.0286119150334885,0.284134134021113,0,0,0,0,0,-0.0717759685188524,0,0,0,0.146964372215056,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.249008968788247,0,0,-3.46944695195361e-18,0,0,0,0,0,0.027754709736079,-0.0302348742374759,0,0,0,0.0493351716607853,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0653293170022877,0,0,0.0842883744011161,0,0,0,0.0876459620836165,0,-0.314634873469247,0,0,0.219195653461726,0,0,0,0,0,0,0,0,-0.0649451493981585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237148932404755,0,0,0,0,0,0,-2.16840434497101e-19,-0.0121964915160511,0,0,0,0.0100475110674823,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078566696693837,0,0.0386158717153475,0,0,0.156705258852749,0,0,0,0,0,0,0.0593709827822907,0,0,0,0,0,0,0,0.0789268727920954,0,0,0,0,0.223515641929508,0,0,0,0,-0.0508612070463964,0,0.00798133456456756,0,0,0,-0.0684586644972132,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312252131659067,0,0,0,0,0,0,0.140317118235158,0.0880844969206755,0,0,0,0,0,0.0113929597236627,0,0,0,0,0,0,0.0807510322009005,0,0,0,0,-0.145109618602024,0.00784389549280276,0,0.126846948763249,0,0,0,0,0,0,-0.0158834284731387,0,0,0,0,-0.0145314604362894,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.22574119894652,0,0,0,0,0,0,0,0.0387403401847595,0.27798928992302,0,0,0,0,0,0,0,0,0,0,0.0328573052934995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977277187168183,0,0,0,0,0,0,0,0,0.0149587292910577,0,0,0,0,-0.0528759392918851,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.251081652159546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129206937387609,0,0.0603749896763554,0,0,0,0,0,0,-0.0396564646816454,-0.00760721622292036,0,0,0,0.0131035172452389,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0159171197888252,0,0,0.179524289335714,0,0.0860277893696499,0,0,0,0,0,0,0,0.0524368515436572,0,0,0,0,0,0.0407647719430791,0,0.0915919096540274,0,0,0,0,0,0.140774962805964,0,0.0925686744526995,0,0,0,0,0.12455888181452,0.0217418640074062,0,0,0,0,-0.0136710839065921,0,0,0,0,-0.0090008941404141,0,0
X002049.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.19614001490094,0,0,0,0,0,0,0,0,0,0,0.0876534292470589,0,0.148231997044602,0,0,0.066328880720404,0,0,0.0950279649573858,0,0,0,0,0,0,0,0,0,0,0,0.186483365847904,0,0.236401710117183,0,0,0.0375998495424428,0,0,0,-0.0413132853454027,0,0,0,0,0.0089193056487593,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11568611493286,0.0896609779173457,0.0227500457634232,0,0,0.147657448925097,0,0,0,0.404350520879196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686773015895307,0,0,0,0,0.240643282863236,0,0,0.00568960253221738,0,0,0,0,-0.037141244663141,0,0
X002236.SZ,0,0,0,0.203993575302508,0,0,0,0,0.0300957899148254,0,0,0,0,0,0,0.0695619001810472,0,0,0,0.0404758171252696,0.0738259308651326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126042090402863,0,0,0,0,0,0,0,0,0,0,0,0,0.162816551408219,0,-0.0581839361322977,0.0726126750066059,0,0,0,-0.0400702083608429,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666966097195952,0,0,0,0,0,0,0.02572747403121,0,0,0,0,0.0236810580309971,0,0.00701185280694204,0,0,0,0,0.114004183016601,0,0,0,0,0,0.114444929302107,0,0,0,0,0,0,0.144758832042146,0,0,0,-0.0253263015815486,0,0,0,0,0,0,0
X300003.SZ,0.0898251010441138,0.0563797668654289,0,0,0,0,0,0,0,0.00163628859593238,0,0,0.0385097238740348,0,0.0484666829224759,0,0,0.182621359706589,0,0,0.0399650182068974,0,0,0,0,-0.0629212119843355,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0863826310060916,0.00259114544121464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.074751545190085,0,0,0,0,0,0,0,0,0,0.269881367817976,0,0,0,0,0,0,0,0,0.144586801524866,0,0,0.15409108646427,-0.000900330545580367,0,0,0,-0.092379225670477,0,0,0,0,0,0,-0.0374823723884629,0,0.136445376091452,0,-0.252049316982055,0,0,0,0,0.10946990636778,0,0.0664116477276258,0,0,0,-0.0649607673854695,0.110539163685904,0,0,0,-0.0381864697533189,0,0
X601799.SH,0,0,0,0,0.159244180454032,0,0,0,0,0.138972864973693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171968675601397,0,0,0,0.103841085932439,0,0,0,0,-0.00805467700171395,-0.00279472005981594,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0689898608417546,0,0,0,0.0538561687842066,0.0395717970834462,0,0,0,0,0,0,0,0,0.147345077046064,0,0,0,0,0,0,0,0,-0.068926785471274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277440912478699,0,0,0,0,0,0,0
X002074.SZ,0,0.0812410546259291,0,0,0.116901140688399,0,0,0,0,0.0727542088098641,0,-8.67361737988404e-19,0,-0.0414264529983481,0,0.3477964523489,0.161228853642894,-0.29825901686998,0,0,0,0,0,0,0,0.0406029703375529,0,0.119395416016149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388060067825672,0,0,0,-0.0935343866310525,0,0
X000066.SZ,0,0,0,0.0446165574117981,0,0,0,0.0687444359819182,0,0,0,0,0.158793829273202,0,0,0,0,0,0,0,0,0,0,0.0622153897905042,0,0,0,-0.146592509387551,0,0,0.0325974885390456,0,0,0,0,0,0,0,0,0,0,0,0.161950945562387,0.0331874427847889,0,0,0.034048524878141,0.217302049438902,0,0,0,-0.0441242822560173,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0.099539758983056,0,0,0,0,0,0,0,0,0.0437038544866244,0,0.0560266730393045,0,0.052992434296882,0,0,0.110823807955141,0.17807356804578,0,0,0,0,0.0307940656227288,0,0,0,0,0,0,0,0,0,0,0.170030349270749,0,0,0,0,0,0,0,0,0,0.03580786608432,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104077224520867,0,0,0,0,0,0,0.0640256206087162,0,0,0,0,0,0,0,0,0.0923911021479587,0,0,0,0.0139078037548344,0,0,0,0.0290500189044718,0,0,0.0641281210977375,0,0,0,0.26248182448133,0,0,-0.040317815620494,0.0439341968106027,0,0,0,-0.0168706148861709,0,0
X000799.SZ,0,0,0,0,0,0.434710691632975,0,0,0.140125089840128,0,0,0,0,-0.0736801022986233,0,0,-0.0360456712397512,0,0,0,0,0,0,0,0,-0.00145064447395779,0.177624040883273,0,0,-0.0195642668896176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101965075580621,0,0,0,0,0.0809851206127652,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179498093737089,0,0,0,0.132083464749718,0,0.00417365611833554,0.0996796939842297,0,0,0,0.167094476153326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184423507525834,0,0,0,0,-0.0167002259425939,0,0
X002294.SZ,0,0,0,0.0441367469257546,0,0,0,0,0,0.121093260027877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916308522659013,0,0,0,0,0,0.0396093387635652,0.0455507783957951,0.0655245080656572,0,0.174345390947233,0,0,0,0,0,0,0,0.0626735207804756,0,0,0,0,0,0,0,0,0.0230725469732579,4.33680868994202e-19,0,0,0,0,0,0
X600118.SH,0,0,0,0.209731176629789,0,0,0,0,0,0,0.0278813778057332,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0189433746554809,0,0,0.0266546978199331,0,0.120293142093907,0,0,0.173579060257534,0,1.73472347597681e-18,0,0,0.123413108139706,0,0,0,0,0.0409287849494229,0.170328569379995,0,0,0,0,0,0,0,0,-0.0179595203403356,0,0.0137347939279683,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0188751354556292,0,0,0,0.0659873633669689,0,0,0,0,0,0,0.1080893659277,0.118423646418369,0,0,0,0,0,0,0,0,0,0,0.0241387300349374,0,0,0,0,0,0,0,0,0,0.0037548039761695,0,0.360702226646836,0,0.154287379824396,0,0,0,0,0,0.015602839454482,0,0,0,0,-0.0471202775512386,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.158830711267178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462745889622657,0,0,0,0.227084868114322,0,0.00524760599116533,0.00476263645429546,0,0,0,0,0,0.0100318635459124,0,0,0.142944396085228,0.00572200931483169,0,0,0,0,0,0,-0.0246304773926969,0.0393442699401313,0,0,0,0,0,0
Change_TY3M,0,0,0,4.33680868994202e-19,0,-0.0425922024395247,0,0,-0.0579316620964209,-0.00105636860198058,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32667168411926,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176329877106093,0,0,-0.0201822979471558,0,0,0,-0.154992094590565,0,0,0,0,0,0,0,0,-0.047457478312551,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25608597366809,0,0,0,0.660408903416287,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517832714732405,0.688323605622372,0,0,0,0,-0.186394919647151,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593269727607068,0,0,0,0,-0.0354005270974449,0,0,0,0.0132968629777401,0,0,-0.0149098368940589,0,0,0,0.03120322600767,0,0,0,0,0,0,0,0,0.0261552873345939,0,0,0,0,0,0,0,0,0,0,-0.00529970840831248,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.101140029395968,0,0,0,0,0,0,0,0,0,0,0,0.00507631147527478,0,0,0,0,0,0.0194926560731657,0,0,0.0427746617574794,0,0,0.0164809967209077,0,0,0,0,0,0,0,0,0.0409061321891919,0,0,-0.0359225484668856,0,-0.00943124852563341,0,0.0306429630647012,0.015179858083039,0,0,0,0,-0.0964023830830185,0.00577889331457877,0,0,0,0,-2.16840434497101e-19,0,0
MKvol,0,0,0,0,-0.00116244550809632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000887352139232811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000204164301033627,-0.000664559564061883,0,0,0,-0.00114655402779546,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457423354750526,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459735566860351,0,0,-0.00296853082079959,0,0,0.00102093593482119,0,0,0,0,0,0,0,0,0,0,0,0,0.000352520323175289,0,0,0,-0.00460972734007834,0,0,0,0,0,0,-0.00187148333900402,0,0,0,0,-0.00285564026405491,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161948006891347,0,0,0,0,0,0,0
