,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X002049.SZ,X600703.SH,X600089.SH,X000100.SZ,X600372.SH,X002236.SZ,X600741.SH,X000977.SZ,X000661.SZ,X600584.SH,X601877.SH,X000157.SZ,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X002180.SZ,X000800.SZ,X002463.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X600487.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207480352464341,0,0.0120096700201583,0,0,0.0239857407260411,0,0,0,0,0,0.0637619175494103,0.0447678300678595,0,0,0,0,0,0,0,0.0564222631013823,0.0282854546729003,0,0,0,0.0141904479468171,0,0,0,0,0,0,0,0,0.0112050270299486,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.0943120800842448,0,0,0,0,0,0,-0.0510053025961953,0,0,0,0,0,0,-0.000911435314658628,0,0,0,-0.0676189101351651,0,-0.0329215904236551,0.025763306354674,0,0,0,0,0,0.564405174040809,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157111318728443,-0.0305335530050395,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.17268380250782,0,0,0,0,0,0,0,0,0,0,0,0,0.111796779918016,0.13020696791288,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.045332999981598,0,0,0,0,0.116139381638558,0,0,0.0377244060640093,0,0,0.165936442152104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175858381132154,0,-0.179596645896106,0,0,-0.404443695585536,0,0.238088522370197,-0.0140577988354715,0,0,0,0,0,0,0,0,-0.0248924731389393,0.0811475354561217,0,0,0,0,0,0,0,0,0,0,0,0.0838101284056561,0,0,0,0,0.290565630462304,-0.0705678611144615,0,0,-0.034605387432998,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.156411290365853,0,0,0,0,0,0,0,0,0,0,0.0168088630622341,0,0.00421425791304576,0.132071256334518,0,0,0,0,0,0,0,0.00696287426888414,0,0,0,0.0963155178399247,0,0,0,0,0,0,0,0,0.0537827925767765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437666489855443,0,0,0.0617479913434198,0,0,0,0,0,0.09998600132668,0,0,0,0,0,0.0643663651889745,0,0,0,0,0,0,0,0,0.0184132493416055,0,0,0,0,0.130334654674266,0,0,0,0,0,0,0,-0.000634076278259871,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.046914435713833,0,0,0,0.0291013747675765,0,0,0,0,0,0,0.105484479270289,0,0.0147706957284289,0,0,0,0,0,0,0,0,0,0,0.0620254806646779,0,0,0,0,0.136595414366048,0,0,0,0,0,0,0,0.00788226780466177,0,0,0,0,0,0,0,0.0152564443967086,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.897852091255901,0,0,0.378756441821228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236481534365121,0,0,0,0,0,0,0,0,0,0.177126007598132,0,0,0,0,0,0,0,0,0,0.0621275216647176,0,0,0.0433814479794241,0,0,0,0,-0.0305915736657013,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,-8.67361737988404e-19,0.0395915756529982,0,0,0,0.120171021130928,0,0,0,0,0,0,0,0.0271797531298534,0.206251138211297,0,0.0215652053760468,0,0.00478680824381264,0,0,0,0,0,0,0,0,0,0,0.0725698830468454,0,0,0,0,0,0.0359435925184736,0,0,0,0.129751109611791,0,0,0,0,0,-0.0180011266347133,0,0,0.0258108928913844,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0632071016019464,0,0,0,0,0,0,0,0,0,0,-0.0870684070921986,0,0,0.0751131430714021,0,0,0,0,0,0,0,0.221056700939469,0,0,0,0.143194816382302,0,0,0,0.123508232871461,0,0,0,0,0,0,0.532053535934814,-0.380972732939475,0,0,0,0,0.139249704305056,0,0.0444559138272832,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.105038411836989,-0.141997603563504,0,0,0,0,0,0.0286532019839942,-0.0831153270624427,0,0,0,0,0.134994093951399,0,0.26275487801192,0,0,0,0,-0.112537319245952,0,0,0,0,0,0,0,0,0,0,0,0,0.194351059915143,0,0,-0.0214397287632029,0,-0.0353439753751434,0,0,0.221578191356111,0,0,-0.0911074011333666,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0413089804363501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388906344372127,0,0.212784668784129,0,0,0,0,0.00916071422036942,0,0,0,0,0.0745367559216949,0,0,0,0,0,0,0,0.223017214687728,0,0,0.0619710312565388,0.0358290662057381,0,-0.0666244388010255,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968416328104216,0.0890785448400086,0.0823994348181315,0.0337618452285049,0.0211036058982726,0,0,-0.0542714295045123,0,0,0,0,0,-0.00193243578722152,0.0467607030635126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721773814295646,0,0,0,0,-0.0280019748221897,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.052001025469084,0,0,0,0,0,0,0,0,0,0,0,0.135676868727718,0,0,0.13251762638051,0,0,0,0,0.0146368183831848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160043338434419,-0.0255266871478724,0,0.016374353955074,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.00759741160741813,0.258500562830916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121362704504999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034428105508093,0,0.0202313593233981,0,0.48182055772986,0.0344578841828614,0,0,0.0215796817930967,0.0844617364078026,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0463812412459171,0,0,0,0,0,0,0,0,0,0,0.092677855307626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430112240004841,-0.0271330208408621,0,0,0,0,0,-0.019907844139999,0,0,0,0,0.14196383215559,0,0,0,0,0.166702148444076,0,0,0,-0.0583490560872761,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.00156574559276707,0,0,0,0,0,0,0,0,0,0,-0.0296801497062785,0,0,0,0,0,0.676690174840762,0,0,0,0,0,0,0,0.0274607148244895,-0.0505282641044012,0,0,0,0,0,0,0.0980451092675635,0,0,0.0906371331554038,0,0.00135219152468106,0,-0.0010548687475321,0,0,0,0,0.0693559538915953,0,-0.0457568795666744,0,0,0,0,0,0
X600702.SH,0,0,0.459098860472858,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.018982076909072,0,0,0.7107616955913,0,0,0,0,0.119909864305967,0,0,0.106166413496623,0,0,0.090706188819444,0,-0.0490765677549464,0,-0.00714373795169893,0,0,0,0,0,0,0.0603247398198508,0,0,0,0.0421288399595239,0,-0.0451771590542768,0,0,0,0,0,-0.0609578104253369,0,-0.0022218786292564,-0.0498390712195672,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151083274049199,0,0,0,0,0.0569744539686078,0,0.146077715448693,0.324573322181447,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0488744355308507,0.0317227393012642,0,0,0,0,0,0.0440597805813485,0,0.0316677997694815,0,0.0555762691757084,0.032676635245586,0,0,0,-0.0100330142757296,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.134029996314012,0,0,0,0,0,0,0,0,0,0,0.129137973279592,0,0,0,0,0,0,0,-0.0588953205549099,0,0,0,0,-0.0422353767067436,0,0,0,0,0,0.168857149106121,0,0,0,0,0,0,-0.0368147941050822,0,0,-0.119559614602539,0,0,0,0,-0.0744024441109314,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653510778383979,0,0,0,0.0760096069968744,0,0.236344435152547,0,0.15831079296135,0,0,0,0,-0.252788687203739,0.0853474529400457,0,0,0,0,0,0,0,0,0,0,0,0,0.0480077572815386,0,0,0.116561363971426,0,0.0310549767355292,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.188464712202778,0,0,0,0,0,0,0.079863437006343,0,0,0,0.301781108461261,0,0,0,0,0,0,0,0,0.0355410904447522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185678669609765,0,0,0,0.472765238186807,0,0.0590168276158118,0,0.362801555393623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300085389038455,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120912797238416,0,0,0,0.12120707110427,0,0,0,0,0,0,-0.0627675721017173,0.0818024395844073,0,0,0,0,0,0,-0.126721966248419,0.0310441382648357,0,0,0,0,0,0,0.0168508779619203,0,-0.00034379471978122,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.062298646994685,0,0.101911402274214,0,0,0,0,0,0,0,0.0287702251227815,0,0,0,0.0559155294018742,0,0,0.204142497317889,0,0,0,-0.0489940452580158,0,0,0,0,0,0,0.0676981562576104,0,0,0.118150435071352,0,0,0,0,0.0787994832469974,0,-0.0207259687874806,-0.135124623283205,0,0.0042045136416546,0.0888629595071432,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791475242175787,0,0,0,0,0,0,0,0,0,-0.0738881681988275,0,0,0.225290084240505,0,0,0,0.0179914980272031,0,0,0.0687671935301673,0,0,0.00348175583242898,0,-8.67361737988404e-19,0,0,0,0.211325673426286,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0.0338222213652519,0,0.0843203590192066,0,0,0,0,0,0,0,0,0,0.114783572195103,0.150189737898829,0,0.0425193058800232,0,0,0,0.0759774327408734,0,0,0,0,0,0,0.0404654864443101,0,0,0,0,0.137635589639012,0,0,0,0,0,0,0,0,0,0,0.236985327507486,0,0,0,0,-0.0639742180913446,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0655430124747672,0,0,0,0,0,0,0,0,0,0,0,0.0123775431772564,0,0,0,0,0,0,0,0.0730467532853007,0,0,0,0.246525908694494,0,0,0,0,0,0,0,0.182850247907511,0,0.00118895152110176,0,0,0,0,0.0669756926736417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0511730332811738,0,0,0,0,0,0,0.176740510432714,0,0,0,0.247163721180923,0.0548293277541178,0,0,0,0,0,-0.0280837978016963,0,0,0,0,0,0,0.174108947599537,0,0,0,0,0,0,0,0,0,0,0.0769814785108997,0,0,0,0,0,0,0,0,0,0.0410798815550195,0.0399542425812427,0.0703119607479756,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.164487223569234,0,0,0,0,0,0,0,0,-0.0063811513383514,0,0.0736580184669707,-0.0461183081720154,0,0,0,0,0,0,4.33680868994202e-19,0,-5.42101086242752e-20,0,0,0,0.137495589040379,0,0,0,0,0,0,0,0,0,0,0,0,0.00596628472011123,0,0,-0.0631807699251217,0,0,0,0,0,0
Slope,0,-0.150267272525844,0,0,0,0,-0.0384390514838602,-0.0204948424855683,0,0,0,0,0,0,-0.107891670095459,0,0,0,0,0.00223690125139981,0,0,0,0,0,0,0,0,0,0,0,0,0.132558251272202,0,0,0,-0.211636266414368,0,0,0,0,0,0,0,0,0,0,0,0,-0.120551352802577,0,0,0.575767850280823,0,0,0,0,0,0
TED,0,0.378076333986213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103917537193393,-0.116369342362358,0,0,0,0,0,0,0,0,0,0,-0.0283881277680201,0,0,0,0,0,0,-0.12284754050657,0,0,0,0,0,0.0559389133481672,0,0,-0.0106382316683959,0,0,0,-0.237422562586778,0.815561664379976,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.00904003020544042,0,0,0,-0.0153969822648947,0,0,0,0.087896526400028,0,0,0,0,-0.0613707506543393,-0.071276140536102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157698167013448,0,0,0.0412080583489594,0.0786596444963156,0,0,0,0,0,-0.00373837596493978,0,0,0,0,0,0.0966617423844347,0.183487526456564,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0715476526579391,-0.043778407422736,0,0,0,0,0,-0.0752680619975371,0,0,0,0,0.016504008422863,0,0,0,0,0,0,-0.061431838520255,0,0,0,0,0.0169014408906556,0,0,0,0,0,0.0920318913422356,0,0,0,0.0148613700486559,0,0.106906867038391,0,0,0,0,0,0.0483944395055428,0.0460641683033621,0,0,-0.020551323231285,0.0331071694890518,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165385172245869,0,0,-0.00223999919850472,0,0,0,0.00127061589461924,0,0,0,0,0.000359752104409182,0,0,0,0,0,0,0,0,-0.000401042942496988,0.000104226066612808,0,0.00129017712010181,0,0,0,0,0,0,0,0,0.000105001269995394,0,-0.000143446359460878,0.00298801272174512,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140389483747541,0,0.00422292447377962,0,0,0,-0.000321487697298228,0,0,0,0,0,0,0.00131583130164507,0.00284260635019081,0,0,0,0,0.00045298303496524,0,0,0,0,-0.000195277923552774,0,0,0,0,0,0,0,0,0.0006777372362701,-0.0208866530347832,0.0205850421760164,0.00724635590925893,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0116876283881395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286466971081644,0,0,0,0,0,0,0,0,0,0,-0.0299706512827844,0.0270822124793183,0,0,0,0,0,0.00338441941061071,0.00535961090856005,0,0,0.0304343723315153,0,0,0,0,0,0,0,0,0,0.0876816527523309,-0.0744680874620125,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377372971546437,0,0,-0.000429596017047953,0,0,0,0,0,0
