,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002129.SZ,X300014.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002179.SZ,X600703.SH,X300142.SZ,X600089.SH,X601877.SH,X600741.SH,X000661.SZ,X000733.SZ,X600460.SH,X000100.SZ,X002180.SZ,X600522.SH,X000157.SZ,X600702.SH,X000799.SZ,X600884.SH,X002236.SZ,X002074.SZ,X600584.SH,X002432.SZ,X600183.SH,X601799.SH,X002414.SZ,X000977.SZ,X000800.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122743944548829,0,0.0560386321498779,0,0,0,0,0,0,0,0,0.0211567551653582,0,0,0,0,0.119615016272117,0,0,0,0.140183327682113,0,0.00916019379282121,0,0.0247119448581904,0,0.0976739590140228,0,-0.0118867948805852,0.00607737264146824,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.204125096464007,0,0,0,0,0,0,0,0,0,0,0,0,0.0833411396993294,0,0,0,0,0,0.120490221398902,0,0,0,0,0,0,0,0,0.0353926215550152,0,0,0.173105268890899,0,0,0,0,0.114474124018575,0,0,0,0.11464467860908,0,0,0,0,0,-0.0091620794305437,0,0,0,-0.0827927653683078,0,0
X000725.SZ,0,0,0,0,0,0.0288707747858725,0.0154277594911797,0,0,0,0,0,0,0,0.0206006591322552,0,0,0,0,0,0,0,0.257395349429388,0.0140724093316686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045128429627703,0,0,0.0534991223740162,0,0.176937586714471,0,0,0,0.0110151410084705,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0573077210975456,0,0,0.12760033087172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102194938101467,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,8.67361737988404e-19,0.0171930596289634,0.0623098854462633,0,0,-0.0490060564958064,0.027204300332599,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368054034445163,0,0,0,0,0.281748783318668,0.0727959780724929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0246072265645543,0.144482963781595,0,0.0705676175886296,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0542451413441061,0,0,0,0,0,0,0,0.272537865662756,0,0,0,0,0,0.0668668043010907,-0.0446308115730008,0,0,0,0,0,0,0,0,0,0,0,0,0.322232518302236,0,0,0,0.0956697945387281,0,0,0.0212327863118334,0,0,0,0,0,0.011695056503832,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163046251559982,0,0,0,0,0,0,0,0,0,0,0.0250471918916667,0,0,0,0,0,0,0,0,0,0.183142697915569,0,0,0.7575658106425,0,0.0222925583356847,0,0,0,0,0,3.46944695195361e-18,0,-0.0349347483845038,-0.0248149192890526,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148206511808758,0,0,0.0777897584561419,0,0,0,0.298638437569528,0,0,0,0,0,0.00945110997270759,0.339463063335625,0,0,0,-0.047813725254627,0,0,0,0,0,0,0,-0.0141391396995461,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.496228004208326,0,0,0,0,0,0,0,0,0,0.182056294827848,0,0,0,0,0,0,0,0,0,0,0.0905794361505519,0,0.0691133706449469,0,0,0,0,0,0,0,0,0,0,0.105292159265668,0,0,0,0,0,0.0381470785333579,0,0,0,0.0288640396690497,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386592240907047,-0.0135359907172419,0,0,0,0,0,0.48997243404433,0,0.0386785419554128,0,0,0,0,0,0.0246348635498378,0,0,0.227727073240403,0,0,0,0,0,0,0,-0.0459743642474192,0,0,0,0,0,0,0.0288816066545392,0,-0.0333751059202025,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0800656143742686,0.25057049629292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726811241725757,0,0,0,0,0,0,0,0,0,0,0,0,0.103195332050981,0.05875786839776,0,0,0,0.0723817732027898,0.0649732020189497,0,0,0,0,0,0,0.04943684819712,0,0,0,0.010326404579082,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.208868361159581,0,0.165089893069191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121720164861822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898512660894888,0,0,0.0345433082952772,0,0,0.35148320070645,0,-0.0243422463812555,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0842086619421384,0,0,0,0.220551016533179,0,0,0,0.344463785362503,0,0,0,0,0,0,0,0,0.0244504481563064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225108083893173,0,0,0,0.12378237357718,0,0,0,0,0,0,0,0,0.178290339271116,-0.0117395210991505,0.0021189744706904,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.193285440450247,0.099561317750855,0,0,0,0,0,0.0714195885657163,0,0,0,0,0,0.441495093420672,0,0,0,0.0367634460651983,0,0,0,0,0,0,0,0.0365021899335457,0,0.0275516965744441,0,0,0.0103400621186398,0,-6.93889390390723e-18,0,0,0,0,0.0606024039891668,0,0,3.46944695195361e-18,0,-0.0175822326981316,0.0209614206090115,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.165174262973593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165189794464021,0,0,0,0,0,0,0,0,0.179704375207821,0,0,0,0.0401617670308042,0,0,0,0,0,0,0.134090593278783,0,0,0,0.0305074070789314,0,0.0950351655371674,0,0,0,0,-0.0662577816391677,0.0202524370477842,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262868634966491,0,0,0.00370412019261139,0,0,0.048081990130267,0,0,0.0233725277691404,0,0.359183350712434,0,0,0,0,0,0.0831258288490735,0,0,0,0,0,0,0.079721922574266,0,0,0,0,0,0,0,0,0,-0.0480758605656289,0.0625022570063972,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021586438511206,0.0967821255517425,0,0.0783006043054032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164743012945995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452680258339213,0.00429817251370402,0,0.0172513195995915,0,0,0,0,0,0,0,0,0,0,0,0.0973016283596765,0,0,0,0.0636778540899491,0,0.0402396680683565,0,0,0,0.0167791187160738,0,0,0,0.0808480265048081,0,0,0.00338044063880242,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0172205679123818,0,0,0,0,0,0,0,0,0,0,0,0,0.142947263083046,0,0.11747284921925,0,0,0,0,0,0.108927642779581,0,0,0,0,0,0.0798768452215015,0,0,0,0,0.0804266354929734,0,0,0,0,0,0.131817160685924,0,-0.0487687231170776,0,0,0,0,0,0,0,0.0117143828334461,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.093824366110374,0,0,0,0,0,0,0,0,0,0.000532599530292663,0,0,0,0,0,0,0.041967075733308,0,0,0,0,0,0,0,0,0,0,0.0358365729972775,0.117311168255877,0,0,0,0.0534399909063016,0,0,0,0,0,0.195721733037624,0.0567576107388759,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0519805479048042,0,0,0,0,0,0,0,0.14006983398509,0,0,0,0.0752372549250053,0.043834255421464,0,0,0,0,0,0,0,0,-0.0452936815974624,0,0,0,0,0.0699495044261046,0,0.0550091382449793,0,0,0,0.115988268278031,0,0,0.0823543438282495,0.207331119845039,0,0,0,0,0.00453515685710006,0,0,0,0,0,0
X000733.SZ,0,0,-0.0494418506247361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148422183582219,0.168569171655774,0,0,0,0,0.0626276078324078,0,0.127729965853776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225954116999288,-0.0116044916934993,0,0,0,0,-0.000600194139981603,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282374298467071,0.204296093753187,0,0,0,0,0,0,0,0,0,0,0.257182992982087,0,0,0,0,0,0,0,-0.0240465775644868,0,0,0,0,0,0.0934440642147087,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0166774332227276,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242743675000079,0,0,0,0,0,0.0564431100106625,0,0,0.138780420865325,0,0,0,0.0494995204969171,0,0,0,0,0,0,0,0,0.0850239809258111,0,0,0.00396016781008965,0,0,0.039083400551522,0,0,0,0,0,0.13438075824803,0,0,-0.0299086174310811,0.0163034026118043,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801574788978817,0,0,0,0.0157984785953066,0.379706913483656,0,0,0,0,0,0,0,0,0,0.0985477726462325,0,8.67361737988404e-19,0.0377720787916313,0.0283025696492786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259517158650485,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.145238879311279,0,0,0,0,0,0,0,0,0.173147411751638,0,0,0.0421876095648158,0.0528055083493282,0,0,0,0,0,0,0,0.00913350015504669,0.0516823328153991,0,0,0.130938497496804,0,0.186090643766076,0,0,0,0,0,0,0,0,0.0493908963809292,0,0,0,0,0,0,0,0,0.0274433559241411,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372274742678564,0,0,0,0,0,0,0,0.0534370055062577,0,0,0,0,0,0,0,0,0,0,0.147366917832569,0,0,0,0,0,0,0,0,0,0.0207696978731859,0,0,0.0291101711692124,0,0,0,0,-0.0426659646684389,0.0272651884148352,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.288387602830656,0,0.141759914483887,0,0,0,0.0407259211366789,0,0,0,0,0,0,0,0,0.0054325268273154,0,0,0,0.0599569333015414,0.0687684586457594,0,0,0,0,0,0,0.0318172682782804,0,0,0,-0.036288953773457,0,0,0.547038074126324,0,0,0,0,0,0,0,0,0,0,0,0,0.00730213172265208,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0.038519714907316,0,0,0,0,0,0,0,0,0,0.10274998385628,0,0,0,0,0,0,0,0,0,-0.0676080556206826,0,0,0.0838747589936694,0,0,0.600650895391115,0,0,0,0,0,0,0,0,0,0,0,0.0466978244919634,0,-0.00739421854565305,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.00493350970389459,0,0,0,0.200487248242862,0.263429566252603,0.0138401255417053,0,0,0,0,0,0.0674779144751353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161752823976978,0,0,0,0,0,0.107752278716123,0,0.0582085212183714,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.535444079663067,0,0,0,0,0,0,0,0,0,0,0,0.0456031964940327,0,0.0119834968753993,0,0,0,0,0,0.0808110281042743,0,0,0,0.00854832192230376,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0924972370144012,0.123595767676199,0,0,0,-0.0361857335794559,0.0589192627725663,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261869314608051,0,0.0216969232043735,0.127967208862588,0,0,0,0.245833600870583,0,0.0683126810878703,0,0,0.0686637347614376,0,0,0,0,0,0,0,0,0,0,0.131762355809244,0,0,0,0.0278288833622998,0,0,0,0,0,0,0,0,0.0156873504909245,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.00186069377620822,0,0,0.13032779935962,0,0,0,0,0,1.73472347597681e-18,0,0.190733560666719,0.052163135335689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170743591802242,0,0,0,0,0,0,0.144578097359127,0,0,0.0333572780214924,0,0,0.016182792237573,0,0,0,0,0,0
X002432.SZ,-0.140098146277798,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296320367015457,0,0.626520352967243,-0.11447151764116,0,0,0,0,0,0,0,0,0,0,0,-0.12714302011537,0.0540531006191269,0,0,0,0,0,0,0,0,0,0,0.149236474917778,0,0,0,-0.201909109513414,0,0.192964104388077,0,0.614192783729798,0.13174188115012,0.0928073245242182,-0.124078809199419,0,0,0,0,0,0
X600183.SH,0,0.0396162457649151,0,0,0,0,0,0,0,0,0,0.0320629841171087,0,0,0,0,0,0,0,0,0.104065957972371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927116027011592,0,0.150203769316853,0,0,0,0,0,0,0.133567052841803,0.0873471926020516,0,0,0,0,-0.0109935091288043,0,0,0,0,0,0
X601799.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716537173084062,0,0,0,0,0,0,0,0,0,0,0,0.0858552400111192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359214043933452,0,0,0,0,0,0.316334904953823,0.0623177984185497,0.0130553136436636,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152699275433535,0,0,0,0,0,0,0,0,0.0245948812200642,0,0,0.161608498704713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299404142079437,0.19889946480247,0,0,0.0662936087689229,0,0,0,0,0,0,-0.00833129077033765,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948304349435542,0.513859721124729,0,0,0.124048017535671,0,0,0,0,0,0,0,0,0.00332268906097649,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.148324016091168,0,0,0,0,0.014952540360607,0,0,0.0955554461443791,0,0,0,0,0,0,0.0144424255143431,0.125025600282159,0.105367107721882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403779537752724,0,0.0901114377180935,0,0,0,0,0,0,0,0,0,-0.0155594375647398,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0.428248591645662,0,0,0,0,0.059175314057769,0.0413763008767611,0.0280347065461599,0,0,0,0.13181195250574,0,0,0,0,-0.0309754119623824,0,0,0,0,0,0,0,0,0,0,0,0.264605585246601,0,0,0,0,0.0405712333391172,0,0,0,0,0,0,0,-0.0160186989896657,-0.000141798665760236,0,0,0,0,0,0
Change_TY3M,0,0,0.0426595172610042,0,0,0,0.232432271353559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276647409615512,0,0,0.011362527155163,0,0.113679326605124,0,0,0,0,0,-0.0258919542276975,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.449922242606851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029046964170597,0,0,-0.0624565893243416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283945930939604,0,0.346599087780332,0,0,0,0,0.665002431935513,0,0,0,-1.26428220943756,0,0
TED,0,0,0.254169869739182,0,0,0,0,0,0,0,0.0114544491077874,0,0,0,0,0,0,0.219172487730112,-0.402680782445122,0,0,0,0,0,0,0,0,0,0,0,0,-0.761540978873303,0,0,0,0,0,0.0282474953505026,0,0,0,0,0,0,0,0,0,0,0,0.408174368510145,0,0.501535209144098,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0287219289134275,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966760868494017,0,0,0,0,0,0,0,0,0,0.0274296606393934,0,0.0286630300099078,0,0.0542461372193212,0,0,0,0,0,0,-0.0546204305864287,0,0,0,0,0,0,0,-0.00334664691887533,0,0,0,0,0,0,-0.042488589765956,0,0.0158925924590477,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.123012493279154,0,0,0,0,0,0,-0.0522801593781249,0,0,0,0,0,-0.217259943176938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110129462066295,-0.0379951242983167,0,0,-0.095249091516212,0,0,0,0,-0.0171269174379719,0,0,0,0.112051391113477,0,0.197797641264189,0,0,0.018485734148083,0.358968416855484,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154995839189829,-0.00426835343769764,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.00731068856130984,0,0,0,0,0,0,0.0278316985393172,0,0,0,0,0,0,0,0,0.000527104300246916,-0.0124924762171036,0,0,0,0,0,0,0,-0.00492892135923661,0,0,-0.0126339294806359,0.0193215783333806,0,0,0,0,0,0.0129911186260145,0,-0.0152576486262857,0,0,0,0.0352828848017029,0,0,0,0,0,-0.00704751635711158,0,0,0,-0.0355663905714084,0.0313191858415716,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0213574338575785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145225740661686,0,0,0,0,0,0,0,0,0,0,0,-0.0248278652160925,0,0,0.0160941033227598,0,0,0,0,-0.00488964932597844,0,-0.0149472845988481,0,0.021659034530396,0,0,0,0,-0.0163212693563059,0,0,0,-0.0940369023416731,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323867944534927,0,0,0,0,0,0
