,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X600741.SH,X000100.SZ,X600522.SH,X002074.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X300003.SZ,X600487.SH,X002294.SZ,X000066.SZ,X002414.SZ,X000799.SZ,X601799.SH,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0492080078979998,0.103601254009884,0,0.27513480778751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110963105551558,0,-0.135639449650451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058747116181594,0,0,0,0,-0.00128828309918774,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.411170627364985,0,0,0,0.193449078823716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231757522631904,0.0130436784478236,0,0,0,0,0,0,0,0,0,0,0.0985787290635173,0,0,0,0,0,0,-0.0312441650290132,0,0,0,0,0,-0.0199593872645037,0,0,0,0,0,0,0
X600809.SH,0.24159110903945,0,0,0,0.526788866418722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102346622209715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440352001461863,0,0,0,0,0,0,0,0,-0.0460758495023855,0,0,0,0.00637353288878885,2.16840434497101e-19,-0.0842966765422875,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0500573334119,0.0326116588828442,0,0,0,0,0,0,0,0,0,0,0,0.101169417849166,0,0,0,0,0,0,0,0,0,0,0,0.0917431051864385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655015294926213,0,0.102719612733144,0.0988186975725784,0,0,0.173300930772402,0,0,0,0,0,0,0,0,0
X000568.SZ,0.399120456083232,0.195053135553819,0.674315883921443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875476151223318,0,0,0,0.00103862348082114,0,0,0,0.0363589402284111,0,0,0,0,0,0,0,0,-0.0213303593126156,0.0125760111383957,0,0,0,0,0,0
X600276.SH,0,0.0335129269769531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0353096278018296,0,0,0,0,0,0,0.127142069257123,-0.160078775275461,0.117677548803869,0,0,0,0,0,0.0550477508545243,0,-0.00610519721738595,0,0,0,0,0,0,0
X600690.SH,0.100338653818579,0,0,0,0.199670895124859,0,0,0,0,0,0.135035701653269,0,0,0,0,0,0.117479773894013,0,0,0,0,0,0,0,0,0,-0.0395119075005284,0,0,0.000883354024971536,0,0,0,0,0.0212070656215604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303742161774858,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.149583350295577,0,0,0.118862261750764,0,0,0,0,0,0,0.0408863256930352,0,0,0,0,0,0,0,0,0.00319138917679975,0.244755802233123,0,0,0,0,0,0,0,0,0.0597588238232925,0,0,0.11103900799964,-0.115637543467947,0,0,0.0334928337953666,0,0,0,0,0,-0.0121183578976086,0,0,0,0,0,0,0
X002304.SZ,0,0.390548406344546,0.0757431693950801,0.0396076755991614,0,0,0,0.106786345533182,0,0,0,0,0,0,0,0.0119350416301331,0,0.0172711759618198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490521939971061,0,0,0,0,0,0.082096626516971,0,0,0,0,0,0,-0.19592206629185,0,0.0318662642091685,0,0,0,-0.012689235608927,-0.039792522367385,0,0,0,0,0,0
X300124.SZ,0,0,-0.167338344487027,0,0,0,0,0.231089540037253,0,0,0,0,0.0334740142888733,0,0,0,0,0,0,-0.115514019763478,0,0,0,0,0,0,0,0.0115016275515885,0,0.0413784372405964,0,0,0,0.0518708200273633,0,0.260249119225244,0,0,0,0,0,0,0,0,0,0.0537813581618837,0,0,0,0,0,0.0175864499204177,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.422278842732698,0,0,-0.0154049491955262,0,0,-0.0449427492507987,0,0,0.15149719018554,0,0,0,0,0,0,0,0,0,0,0,0.0717805454087916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959375423344143,0,0,0,0,0.124659833115754,0,-0.00187296959670809,0,0,0,0,0,0,0
