,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X600271.SH,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600183.SH,X600498.SH,X600487.SH,X600177.SH,X000977.SZ,X600867.SH,X002371.SZ,X002241.SZ,X300014.SZ,X600066.SH,X000050.SZ,X000066.SZ,X600522.SH,X300146.SZ,X600776.SH,X600118.SH,X600372.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0.00829547386804414,0,0,0,0,0,0,0,0.0987424463001302,0,0,0,0,0,0,0,0,0,0,0.135459011888743,0,0.0110907707839527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927372664569451,0.0558007434798282,0,0,0,0,0,0,0,0.0873138879218609,0,0,0,0,0.019926618238833,0,0,0,0,0,0,0
X300124.SZ,0,0.0784783533634848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087438789251047,0,0,0,0,0,0,0,0.123104809436967,0,0,0,0,0,0,0,0,0,0,0,0.0623676180338176,0,0,0,0,0,0,-0.019723829453528,0,0,0,0,0,0,0,-0.0288826307737381,-0.00100168497561921,0,0,0,0,0,0
X002008.SZ,0,0.0183320899675568,0,0,0,0,0,0,0,0,0,0,0.16716869927542,0.178532724165263,0,0,0,0,0.137814471389705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177358660042505,0,0,0,0,0,0,0.208634289455624,0.0152459578925321,0,0,0.00583814402982613,0,0,0,0,0,0,0,0,0,0,0,0,0.0211932881863082,0,0
X002179.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494721035320286,0.106101494641888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354554518343123,0.0571136953857128,0,0,0,0.0489521295838768,0,0,0,0.0801613726303621,0,0,0.0943677395578018,0,0,0,0,0,-0.0644583518597548,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.22056957819409,0.190117915907525,0,0,0,0,0.287662039884435,0,0,0.0295695508258017,0.0498823442426572,0,0,0,0,0,0.0330595986414822,0,0,0.0521082609324053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709887381937156,0,0,0,0,0,0,0,0,0,0,-0.0100159116465102,0,0,0,0,0.0341851896613875,0,0
X002506.SZ,0,0,0.12030008974258,0,0,-0.0917608676436687,0,0.333543146395089,0,0,0,0,0,0,0,0,0,0.202223521560623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725324150309911,0,0,0,0,0,0.00155478679488132,0,0,0,0,0,-0.048879810366769,0,0,0,0,-0.0171869501964491,0,0,0.185302738353487,0,0.0317626503036378,0,0
X600183.SH,0,0,0,0,0,0,0,0.0826371219742833,0,0,0,0,0,0,0,0.0261410150574461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0482148880831988,0.100728021224036,0,0.222476423613802,0.186224178141989,0,0.162300837299089,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.296118235707142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105246788320352,0,0.0237544867205144,0,0.0599444561188478,0,0.0595536418014712,0,0,0,0.103941590358398,0,0.0251953714289259,0,0.0420565141169003,0,0,0.0129391906790669,0,-0.00712402091526964,0,0,0,0,0.00925731897800229,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00809823632385769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425587146569845,0.014491844400495,0.192014460905253,0,0,0.0235065644117447,0,0,0.363524361349556,0,0.0555524931105143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203063339598168,0,0
X600177.SH,0,0.0229638130653889,0,0,0,0,0,0,0,0.0266771846388161,0,0,0,0.229066625975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244136088523228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263117888918778,0,0,0,0,0.0120876867874561,0,0
X000977.SZ,0,0.131396363153752,0,0,0,0,0,0,0.371015238456433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516418101650783,0,0.073733287906438,0,0,-0.0334696122712067,0.202533333362624,0.0417725567481263,-0.114914051049074,0,0,0,0,0,0.283489665547763,0,0,0.0647384052363982,0,0,-0.134647577758845,0,0,0,-0.0233059979500731,0,0
X600867.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.256177784006345,0,0,0,0,0,0,0,0,0,0,0.037144980279339,0,0.197184412965201,0,0,0,0,0,0,0,0.023180366867427,0,0,0,0,0,0,0,0.05834654590242,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0121027625340572,0,0
X002371.SZ,0,0.122031622840998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203938348525635,0,0,0.155569883791662,0.101286923259271,0,0,0.136445491010565,0,0,0,0.0175874727988003,0,0.0276071037615122,0,8.67361737988404e-19,-0.0725439836592628,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0814172847857564,0,0,0,0,0,0.111827632953592,0,0.23423556873821,0,0,0,0,0,0,0,0.19098591754779,0,0,0,0.177158822398136,0,-0.0143789786463682,0,0,0,0,0,0,0,0,0,0,0,0,0.0673242660663251,-0.124658014666435,0,0,0,0.0605793443585807,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0576125385625485,0,0,0,0,0.085607017291676,0,0,0,0,0,0,0.0816470874239411,0,0,0,0,0.1105632133379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207361888902558,0,0,0,0.126795226437465,0,0,0,0,0,0,0,0,0,0,0,0,0.0338674970529574,0,0
X600066.SH,0,0,0.0178078128551256,0,0,0,0,0,0,0,0,0,0,0.131606349915905,0.055119571619087,0,0,0,0.109215487504224,0,0,0,0,0.00374574734893925,0,0.142793009593952,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0258448372335623,0,0,0,0,0,0.30990754509346,0,0,0,-0.0811679982980507,0,0,0,0,-0.00620396112641737,-0.0942735237641628,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.107323143407854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00335410946492412,0,0,0,0.0263891443777519,0.479193734589011,0,0.0871381401023205,0,0,0.130760443328888,0,0,0,0,-0.0431518106634618,-0.0236432387406671,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.0368950172522461,0,0,0,0,0,0,0,0.112966579094109,0,0,0,-0.0503992473436909,0,0,0,0,0,0,0,0,0.0368272563927362,0,0,0,0,0,0,0,0.289660814437538,0,0.278355858341144,0,0,0,0.19835500576922,0,0,0,0.261091099627917,0,0,0,0,-0.0413774291510258,0,0,0,0,-0.0277192379656052,0,0
X600522.SH,0,0.0132663612160145,0,0,0,0,0,0.31342433934612,0,0,0,0,0.0563923293017962,0.0935825107666949,0,0,0,0,0,0,0,0,0,0,0.0120683952786154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362366497797582,0,0,0,0,-0.0214322948633567,0,0,0,0,-5.42101086242752e-20,0,0
X300146.SZ,0,0,0,0,0,0,0.111159613128829,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0971376867617992,0,0,0.0947855486346713,0,0,0.127061168676792,0,0,0,0,0,0,0,0,0,0,0.0117301054612732,0,0,0.14302785275946,0.0979954779025298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723715925046828,0,0,0,0.0281531583530031,0,0
X600776.SH,0,0,0,0,0,0,0,0.204927641514977,0,0,0,0,0,0,0,0.0159897876901231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167085937334005,0,0,0,0.384023343754235,0,0,0,0,0,0.0201449885424933,0.184513095718844,0,0,0,0,0,0,0,0.0619962113656723,-0.122527313631587,0,0,0,0.063508354973731,0,0
X600118.SH,0,0.0906971388938414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767330595572885,0,0,0.0320261827861886,0,0.0833885835918143,0,0,0,0,0,0,0,0,0,0,0,0,0.101556751060319,0.0681879381082493,0,0,0,0.166039503146404,0.090450786108969,0,0,0,0,0,0.0200438895368448,0,-0.00517168517769074,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228732145150635,0,0,0,0,0,0,0,0,0,0,0,0,0.0126936572732183,0,0,0,0,0.143156160811044,0.0471934993257065,0.0107848577431555,0,0.157124941468477,0.122393800025324,0,0,0,-0.00662571664851596,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0397581401830666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0950650218338248,0,0,0.158067137553021,0,0,0,0.214227977371153,0,0,0.117886324948345,0,0,0.0573527960527291,0,0,0.124774388504311,0,0,0,0,0,0,0,0,0,0.015855628522309,0,0
Change_TY3M,0,-0.0383967602516027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107391154187254,0,0,0.071754416358074,0,-0.140852605904435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131051954811512,-0.0308504149209446,0,0,0,-0.149048748342838,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188885843871423,0,-0.0184075985750163,0,0,-0.142101753581102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33540611589226,0,0,0,-0.396811251761961,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264961019282839,0,0,0.0202973810938048,0,0.0560195239966218,0,0,0,0,0,0,0,0,0,0,0,0.395388957243021,0,0,0,0,0,0,0,-0.186268693594317,0,0,0,0,0,0,0,0,0,0.130747774136409,-0.509772305023378,0.0653784738705753,0,0,0,0,-0.244482526212122,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067609562345372,0,0,0,0,0,0,0,0,-0.0547251000842065,0,0,0.0456135076345611,0,0,0,0,0,0,0,0,-0.0607469053053079,0,-0.0392705944247159,-0.0230713883890523,0,-0.0138050819799054,0,0,0,0,0,-8.67361737988404e-19,-0.0361108553598886,0,0,0,0.0231123090199917,0,0
MKreturn,0.0414569903185462,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142947627044688,0,0,0,0,0.0578685341100445,0.0122283597275464,0,0,0,-0.0258957585274091,-0.0318125718395506,0,0,0,0,0,0,0.0956286754577347,0,0,0,0,0,0,0,0,-0.0280879752030401,0,0,-0.0257502420298859,0,0,-0.00236639190865873,0,0,0,0,0.0150686001559886,-0.0762514795476519,0.13783246946638,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131897300638332,0,0,0,0,0.000195224105927235,0,0
CarbonVol_Shenzhen,0,0,-0.370694044368825,0,0,0,0,0,0,0,0,0,0,0,0,0.208938779069614,0,0,0,0,0,0,0.385706582672829,-0.760851680675943,0,0,0,0,0,0,-0.994155641594182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493164846403444,0,0,0,0,-0.275575866745271,-0.812962350652821,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752416988608057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558492207278401,-0.00488206967525756,0,0,0,-0.024660769322511,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887728323774806,0,0,-0.0103406189363492,0,0,0,0,0,0,0,0,0,0,-0.0105000446977144,-0.000200012289234321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119400378255717,0,0,0,0,0.00673501531775191,0,0
