,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002304.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X600741.SH,X002007.SZ,X300003.SZ,X600183.SH,X002371.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X000977.SZ,X002241.SZ,X601877.SH,X000625.SZ,X300142.SZ,X002236.SZ,X000157.SZ,X300124.SZ,X002463.SZ,X002129.SZ,X600498.SH,X002179.SZ,X002456.SZ,X002223.SZ,X600271.SH,X000066.SZ,X600118.SH,X300136.SZ,X600177.SH,X002414.SZ,X600487.SH,X600584.SH,X600066.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0.104031492283086,0,0,0,0,0,0,0,0,0,0,0,0.166850259165861,0.0611803194629507,0,0,0,0,0.117437594970462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964120585471375,0,0,0,0.162379231318891,0.114773090608361,0,0,0,0,0,0,0,0,0,0.00401042173866567,-0.0383760324230921,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0716022626556079,0,0,0,0.00449664007318547,0,0,0,0,0,0,0,0,0,0.0897449212955997,0,0.139730741617149,0,0,0,0.0595521984931013,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.1013652596049,0,0,0.12016294640458,0,0,0.191278137927787,0,0.00433951620712975,-8.67361737988404e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.376520637280577,0,0,0,0,0.0676784795523165,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00832394238839602,0,0,0,0,0.179776967428643,0,0,0,0,0,0,0,0,0,0,0.0710018981948796,0,0,0,0,0,0.0467540598363558,0,0,0,0,0,0.026142575785507,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.041684739882077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17787947065522,0,0,0.0180307811752057,0,0,0,0,0,0,0,0,0.121779813427459,0,0,0,0,0.0435616063219421,0.0419976789664686,0,0,0,0,0.00157780614447408,0,0,0,0.0125147205250227,0.00251108083217665,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102584877823277,-0.0192542406819903,0,0,0,0,0,0,0.303757069325596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109270358674438,0,0.171614793683733,0,-0.0210515591912077,0.105140108594597,0,0,0,0.00244242730364468,0,0.171916363063964,0,0,0,0.00465250152928503,0.00455527320669623,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283923859350821,0,0,0,0,0.132900137446034,0,0,0.160165088479574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192108705428227,0,-0.015388837436847,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.0336454449471402,0,0,0.17750515915729,0,0,0.0759541968679408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162151377681013,0,0,0,0.471840224986904,0,0,0,0,0,0,0,0,0,0,0,0.0336493650842756,0,0,0,0.256393449146125,-0.0183819150904973,0.0300254007094717,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236215177731334,0,0,0,0,0,0.0364292677150634,0,0,0,0,0,0.0681342873529335,0,0,0,0,0,0,0,0.191150039726041,0,0,0.0599455895368141,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201678665737536,0,0,0,0,0,0,0.0883435435244256,0,0,0,0,0.214148584271965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353404204852455,0,0,0,0.27087382875672,0,0,0,0.0110085968782005,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0.217853397648775,0,0,0,0,0,0,0,0,0,-0.319085576821116,0,0,0.0619131246501775,0.232608413676998,0,0,0,0,0,0,0,0,-0.155851785578746,0,0,0,0,0,-0.00695537951582693,0,0,0,0,0,-0.0345326001410753,0,0,0,0.222598147266565,0,0,0,-0.208201761538708,0,0.00321160040148789,0.0172590415416226,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0184787875812993,0,0,0,0,0,0,0,0,0,0.241063622206775,0,0.0333209066623495,0,0,0,0,0,0.120124677620893,0,0,0.0239493480639512,0,0,0,0,0,0,0.0418779225971207,0,0,0,0,0,0,0,0,0.249990473856498,0,0,0,0,0.0937449614814111,0,0,0,0,0,-0.0126111383275044,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.0458614759697939,0,0,0,0,0,0,0,0.0631981919810351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308440731161557,0.139474642391728,0,0.159171052744733,0,0.0202975055761903,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.00346805477481254,0,0,0,0,0.219730576265086,0,0,0,0,0,0,0.14718523500978,0,0,0,0,0.340695471610674,0.159187482934245,0,0,0.101640750348396,0,0,0,0,0,0,0,0,0,0,0.063988626760066,0,0,0,0,0,0.141978391569553,0,0,0,0,-0.125423833272079,-0.12292563931787,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0502642770943621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126926474012318,0.0383580728292479,0,0,0.0219535761828978,0,0.0928822677717723,0,0.182459581596627,0,0,0,0,0,0.0390582163539633,0,0,0.132578926019596,0,0,0,0,0,0,0,0,0,0,0,0,0.00570260433227489,0.016255647094879,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0142340612464159,0.0554046572538292,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.132814896003045,0.0716595428504011,0,0,0,0.0143735905278386,0,0,0,0,0,0,0,0,0,0.0449800119442496,0,0,0,0,0.00314874912427542,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166470921507807,0,0,0,0,-0.0750162231087668,0,0,0.0207920906625767,8.67361737988404e-19,-0.0430525354437192,0.479038204500836,0,0,0,0,0,0,0,0,0.113427992107909,0.0671619674666206,0,0,0,0.163949284192665,0,0.0323725657113138,-0.0881801350942406,0,0,0,0,0,0,0,0,-0.0136026479282456,-0.0188944384561954,0,0,0,0.173658303032605,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334384320635493,0.10581395765224,0.047547173175866,0,0,0.0581681847345003,0,0,0,0,0,0,0,0.250922888689229,0.0413946649038491,0.0787662609118437,0,0.0811676555867914,0,0,0.0684405151801608,0,0,0,0,0,0,0,0,0,0,0.0305731009045001,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408452405442238,0,0,0,0,3.46944695195361e-18,0,0.125366883541104,0,0,0,0,0,0,0,0,0,0,0.204529668585676,0,0,0.0641667998924405,0,0,0.0498876857030623,0.0497238891861536,0,0,0,0,0,0,0,0,-0.00104946978414899,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252402821376709,0,0.0111331694343548,0,0,0,0,0,0,0.0490533690583738,0,0.0584021017826287,0,0,0,0,0,0,0,0.0112492334127303,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0302511898092056,0,0,0,0,0.12713783362573,0,0,0,0.191542933916752,0.0833082229447256,0,0,0,0.0304912462693536,0,0,0.14141708190844,0,0,0,0,0,0.0912196419847488,0,0,0,0,0,0,0,0,0,0,0,0.148396139439062,0,0,0,0,-0.00241512209663383,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.2390898293617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114326691249183,0,0,0,0,0,-0.401077624407034,0,0,-0.373851172410773,0,0.0229605430879188,0.0625108393749198,0,0,-0.10282162262414,0,0.109261381006306,0,0,0,0,0,0.00242837096893577,0.284233274673479,0,0,0,-0.0371368227165218,0,0.336903090140704,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.607042833543245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0614150213126268,0,0,0,0,0,0.0955878426153579,-0.279849284603756,0,0,0,0,0,0,0,0,0,0.39028314011311,0,0.268687953791234,0,-0.949029193228488,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125402064503885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22532101026536,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0226502881972503,0,0,0,0,0,0,0,0,0,0.0188289698288841,0,-0.0246215546873303,0.0219279600532308,0,0,0,0,0,0,0,0,0,-0.00513712165314822,0,0,0,0,0.0613329004468984,0,0,0,0,0,0,0,-0.0321832186979107,0,0,-0.0968025210906901,0.00251627140496678,0,0,0,0.0738872670055406,0.000948397003753647,0.022497146816988,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.197331376463101,0,0,0,0,0,0,0,0,-0.0179631000550971,-0.0835066899179218,0,0.0311887617263648,0.0391128669987986,0.10375333936574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121854324079836,0,0,0,0,0.342284446781764,0.0600596480732836,0.0153890248828114,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593138156373677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000976589931583951,0,0,0,-0.00600657633804853,0,0,-0.00242333607712015,0,0,0,0,0,0.0154398609561491,-0.0272897414801818,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0270031015587269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029055987892997,0,0,0,-0.021867122478839,0,0,0,0,0,0,0.0322244238890378,0,0,0,0,0,0,0,0,-0.0336602314205191,0,0,0,0,0,0,0,0,0,0,0,-0.0594591065273882,0.00792150134877454,-0.0106808570019116,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609505348094867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149482923375344,0,0.00100876440983643,-0.00511773881408068,0,0,0,0.0021699161247757,0,0,0,0,0.0044978292337688,-0.00578276276271537,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000121367360805569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00850783923133868,0,0,0,-0.0406749819288779,0,0
