,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X600703.SH,X000661.SZ,X600809.SH,X002236.SZ,X000100.SZ,X300003.SZ,X600271.SH,X300142.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X002007.SZ,X000157.SZ,X600487.SH,X002241.SZ,X600498.SH,X600177.SH,X002179.SZ,X000977.SZ,X002456.SZ,X002506.SZ,X600867.SH,X300146.SZ,X600066.SH,X600522.SH,X600566.SH,X600776.SH,X000050.SZ,X600089.SH,X002129.SZ,X600183.SH,X002371.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.312218247363155,0.0314930831657352,0,0,0,0,0,0,0,0,0,0,0.00143098346659267,0.0808932925260142,0,0,0,0,0,0.11297310543391,0,0,0,0,0,0,0.0777558235639034,0,0.0754105973742356,0,0,0,0.108285593026109,0,0.0336979455380359,0.0726016331020114,0,0,0,0,0,0,0,-0.0520749129455554,0,0,0,0,0,0,0,-0.0145341360484341,0,0,0,0,0,0
X002475.SZ,0,0.0399202593984613,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0972106819487809,0,0,0,0,0.0630616644177099,0,0,0,0,0.0336321692335596,0,0,0,0,0.0183369908765749,0,0,0,0.0848132279768612,0,0,0,0,0.239766579359653,0,0,0,0,0,0,-0.0621588487606122,0,0,0.0738508365199387,0,0,0,0,0.0295206993282611,0,0,0,0,-0.0315183474853811,0,0
X600031.SH,0,0,0.121837303062586,0,0,0,0,0,0,0,0,0.0907981039769538,0,0.0670088981552489,0,0,0,0,0.0467827566686795,0,0,0,0,0,0,0,0,0,0.0405663957262878,0,0,0,0,0,0,0,0,0,0,0.0819628851395852,0,0,0.112024848782336,0,0,0,0.141896371211634,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0418925276264851,0,0
X000338.SZ,0,0,0,0.212591105973126,0,0,0,0,0,0,0.111681442218842,0,0.303615984953149,0,0.0890148618032835,0,0,0,0,0,0,0,0,0,0,0,0,0.0804887767491091,0,0,0,0,0,0,0,0,0,0,0,0,0.0216973151171397,0,0,0,0,0,0,0,0,0,0,-0.0256992282656155,0.0469853569672179,0,0,0,-1.0842021724855e-19,0,0
X600741.SH,0,0,0.0623528258592519,0,0,0,0,0,0,0,0,0,0.069394740213439,0,0,0,0.119851499674879,0,0,0,0,0.118230158418638,0.00377430430420154,0,0,0,0.182676863485998,0.0543613571823478,0,0,0,0,0,0,0,0,0,0,0,0,0.0102509732808761,0,0.155612031986592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0891936088679152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247570433444603,0,0,0,0,0,0,0,0,0,0,0,0.120312447774931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121115048647741,0,0,-0.0456585974077068,0,0,0,0,0.0255288067039909,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820663527928562,0.043195222637816,0,0,0,0,0,0,0.00872838964176025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160210151979933,0,0,0,0,0,0,0,0.00822897517230424,0,0,0.0176668508620377,0,0,0,-0.0246163676463108,-0.0606719298795368,0,0,0,0.0115091168895103,0,0
X600703.SH,0,0,0,0,0,0.171397717238916,0,0.210699390448139,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.013228097830629,0,0,0,0,0,0,0,0,0,0.262071829890699,0,0,0,0,0,0,0,0,0,0,0,0.0330293614316353,0,0,0.0647585828282148,0,0.0414606656005871,0,0,0.00855035931977016,0.0229664863678356,0,0,0,-0.054369539349221,0,0
X000661.SZ,0,0,0,0,0,0.0285756639470037,0,0,0,0,0,0,0.133282648783874,0,0,0.0867494584437157,0,0,0,0.0993946620992701,0,0,0.0737532286554843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756919989650785,0,0,0,0,0,0,-0.0327338217171198,0,0,-0.0589044816539654,0,0,0,-0.030024096295133,0,0
X600809.SH,0,0.334466434301726,0,0,0,0,0.0190570758872534,0,0,0,0,0,0,0.120630875080316,0,0.0720351229367249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179365660424467,0,0,0,0,0,0,0,0,0,0,0,0.0190057212673401,0,0,0,0,0,0,0,-0.0280904192063474,0,0,0,0,-0.06667448563979,0,0
X002236.SZ,0,0,0,0,0.0784510511572614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161255547364728,0,0.060730647239611,0,0,0,0,0,0,0,2.16840434497101e-19,0.173740955742049,0,0,0,0,0,0,0.00553912771077815,0.0221360610667641,0,0.00700489471896662,0,0,0,0,0,0,0,0,0,0.00548550556736317,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0949134566578402,0,0,0.0780157743375442,0,0,0.0559674876252491,-0.0384446522536071,0,0,0,0,0,0,0,0.0877988690881605,0,0,0,0.203028377471038,0,0,0,0,0,0.345135388806227,0,0.0660733833523643,0.0535526294104027,0,1.38777878078145e-17,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0183124852771584,0,0
X300003.SZ,0,0,0,0,0,0.222848368857028,0,0.151027600668488,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256852229481328,0,0,0.123012996580765,0.00182835763414486,0,0,0.0256969116362419,0,-0.0339482502061025,0,0,0,0.0507267971105012,0,0,0,0,0,0,0,0.0165257835856077,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0954568119237337,0,0,0,0,0.14694381327695,0.034707173135145,0,0,0,0,0,0,0.122543649002489,0,0,0,0,0,0,0,0,0,0,0,0,0.0810195771344676,0.060332964703539,0,0,0.048416815239435,0,0,0,0,0.0140792761650589,0,0,0,0,0,0,0,-0.0377303671823542,-0.00565446852459534,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.12192502444943,0,0,0,0,0.0291894560769499,0,0,0,0,0,0.0298790358759932,0,0,0,0,0,0.0919479401720434,0,0,0,0,0,0,0,0,0,0.0655438850386238,0,0,0,0,0,0,0,0,0,0,0.0981623576377358,0,0,0,0,-0.00966653895566129,0.00486755329460457,0,0,0,-0.0212096922251822,0,0
X300124.SZ,0,0.0415689734983761,0,0,0,0,0.0560130279734713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971748470036213,0.149490436854582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136387673329784,-0.00520474139918129,0,0,0,0,0,0,0.00420839504376721,0,0,0,0,0.00405952628769525,0,0
X002008.SZ,0,0.0541884112246153,0,0,0.210291436256841,0,0,0,0,0,0,0,0.0965480961237292,0.0130729790678858,0,0,0,0,0,0,0.0258694060853397,0,0,0,0,0.0745000143928182,0,0,0,0,0,0.0983736707222181,0,0,0,0,0.0537752160308463,0,0,0,0.0736513177363071,0,0,0,0,0,0,0,0,0,0,-0.0251434846366021,0,0,0,0,-0.00128190964234196,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0906618285425323,0,0.166323604491233,0.120360580714357,0,0,0,0,0,0,0.299126519124533,0,0,0,0,0,0,0,0.00757727855333286,0,-0.0701299599637647,0,0,0,0,0.0530953955955194,0,0.103762372653445,0,0,0,0,0,0,0.321983267372658,-0.10496465496469,0,0,0,0.0545138433791588,-0.0622280067558038,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.033418997442234,0,0,0,0,0.202676929024166,0.0913848054455304,0.125889519007532,0,0,0.118331184094804,0,0,0.158471058657977,0,0,0,0,0.0275561373137268,0,0,0,0,0,0.0791984566859201,0,0,0,0,0,0,0,0,0,0,0,0.0946278771865806,-0.043323314650112,0,0,0.0316104650595844,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.133876906295098,0,0.0676353102620156,0.122344265230792,0.00851322455194559,0,0,0,0,0,0,0,0,0,0,0,0,0.144406428987732,0,0,0,0,0,0,0,0.0676360571969894,0,0,0,0,0.0368946796534343,0,0,0.0534375377998265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472566389468576,0,0,0,0,0,0,0,0,0,0.131233604972724,0.218632562416684,0,0,0,0,0,0,0,0,0.391188467828387,0,0.0949309683411596,0,0,0,0.0641512913565506,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00835171164878399,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101937730895024,0,0.0622312454215439,4.33680868994202e-19,0,0,0,0,0,0.0374578460129807,0,0,0,0,0,0,0,0,0.130581204877373,0,0,0,0,0,0,0,0,0.107776437938158,0,0,0.0282136228521401,0.0413398815246601,0,0,0,-0.0510121493597394,0,0,0,0.00713180367576022,0,0
X600498.SH,0,0,0,0,0,0,0,0.113824151317497,0.0108240352707242,0,0,0,0,0,0,0,0,0,0,0,0,0.0450636986630174,0,0,0,0,0,0,0,0,0.297376669512012,0.0946145800785134,0,0,0,0,0,0,0,0,0,0,0,0.0101362667059443,0,0,0.0731870085637622,0,0,0,0,-0.0178896512912018,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101169318462909,0,0,0,0,0,0,0,0.180444909130887,0,0,0,0,0,0.0569634375109622,0,0,0,0,0,0,0,0,0,0,0.0943505735261479,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.00891388554476061,-0.0125779017453399,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.127248520457034,0,0,0,0,0.00447865746085431,0,0.0798317339565153,0,0,0.108250168713684,0,0,0,0,0,0,0,0,0.00986431344069673,0,0,0,0,0,0,0,0,0.125105027263951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461471200674618,0,0,0,0,0,0,0
X000977.SZ,0,0.0955752354736123,0,0,0,0,0,0,0,0,0.00468290827637039,0,0,0,0,0,0,0,0,0.0403167185680088,0,0.0761616094495287,0,0.296447948425956,0,0,0,0,0,0,0.091126511861155,0,0,0,0,0,0,0,0,0,0.010457932300056,0,0,0.297623141887637,0,0,0,0,0.0954763482301531,0,0,0,-0.174311003735693,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472370274404122,0,0,0,-0.139926569484363,0.286185609041243,0,0,0,0.326603094868351,0,0,0,0,0,0,-0.0359293282535377,0,0,0,0,0,0,0
X002506.SZ,0,0,0.0453737309476801,0,0,0,0,0.0490166546555508,0,0,0,0,0,0,0,0,0,0,0.091966817128311,0,0,0.0179971867886317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217833776445962,0,0,0.00344396786869211,0,0,0,0,0,0,0,0.0783375466924335,-0.230411693148886,0,0,0,-0.0515176012554252,0.0727001250200141,0,0,0,-0.0315402285482075,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116430616852626,0,0,-0.0277486784627473,0,0,0.0152268192312641,0,0,0,0,0,0.37824421410072,0,-0.0130219007158304,0,0,0,0.179908597157088,0,0,0,0,0,0,0,0,0,0.303126615192614,0,0.0261723809437869,0,0,0,0,-0.0207110467318308,0,0
X300146.SZ,0,0,0.0677949678631148,0,0,0,0,0,0,0,0,0,0.0993226729020042,0,0,0,0,0,0.00974354225898953,0,0,0,0,0,0,0,0,0,0.338306760329296,0,0,0,0,0,0,0,0,0,0.219094522069032,0,0,0.0432807779825279,0,0.018935550079475,0,0,0,0,0,0.0861021163121518,0,0.00402375891353812,0.00030580619893563,0,0,0,0,0,0
X600066.SH,0,0,0,0.0562010327532126,0,0,0,0,0.0826178089142734,0,0,0,0,0,0.0648990788515182,0,0.18772524738726,0,0,0,0,0,0,0.0421175558483072,0,0,0,0,0,0,0,0,0,0,0,0,0.134564634539315,0,0,0,0,0,0,0.0616093485003737,0.0353566268277796,0,0,0,0,0.118535798432227,0,-0.0631019951306281,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.12364435032045,0,0,0,0,0.0181898119389442,0.0958955090097601,0,0,0,0,0,0,0,0.034269232140787,0.0377691003872348,0,0,0,0,0,0,0,0.0428934715760784,0,0,0,0,0,0.0142460868795317,0,0,0,0,0,0,0.0179069319588763,0,0,0.0173704339330474,0,0.0982416572919445,0,0,-0.00224479155630296,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11297742444675,0,0.0366508524822484,0,0.104706135731017,0,0,0,0,0.0312345763063912,0.150891631169382,0,0,0,0.0862753727610707,0,0,0,0,0,0,0,0,0,0.0173109007377874,0,0.0203912588913872,0,0,0,0,-0.133655743930227,-0.0502854207418156,0,0,0.114918374507706,0,0,0,0.0120389197972921,0,0,0,0,0,0,0
X600776.SH,0,-1.73472347597681e-18,0.0124776857811201,0,0,0,0,0.435486327829326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323667904601254,0,0,0,0.449719038828134,-0.306122167657562,0,0,0,0,0,0,0,0.461735689623265,0,0,0,0,0,-0.0370236044131411,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.226915335906865,0.0347641354265431,0,0,0.0123801328170923,0,0.108595146889494,0,0,0.260568726675979,0,0,0,0,-0.0448215984844811,-0.116994590683794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827079104336489,0,0,0,0,0,0,0.480531848904903,0,0,0.0915782899081692,0,0,0,0,-0.0784322784472355,0,0,0,0,0.0350569514850341,0,0
X600089.SH,0,0,0,0,0,0,0.109735864577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767758180645941,0,0,0,0.0632587734457676,0,0.0667593195700744,0,0,0,0,0,0.113291409326217,0,0,0.000249678301734741,0,0.081391952189093,0,0,0,0,0,0.0381798081444924,0,0,0,0,0,-0.0132861082542275,0,0,0,-0.0149285296262653,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131876389168244,0,0,0,0,0,0,0,0,0.266477850305939,0,0,0,0,0,0,0,0,0,0,0,0,0.0334016294287528,0,0,0.216653119364226,0,0,0,0,0,0,0,0,0,0,0,0.122087297806689,0,0,-0.0587714933624411,0,0,0,0,0.0887877202718057,0,0
X600183.SH,0,0.0344775479955133,0,0,0,0,0,0,0.0111861216565429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170820783850786,0.116734540920041,0.245042949018193,0,0,0.0201161215631698,0,0,0,0,0,0,0.00115897543573901,0,-0.0143681333769082,0,0,0,0,0,0,-0.0346561425898403,0,0,0,0,-0.0324861830633977,0,0
X002371.SZ,0,0,0,0,0,0,0,0.09534587698161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925884891527266,0,0,0,0.393188702748071,8.67361737988404e-19,0,0.00911377096848624,0,0,0,0,0,0.0196341453094818,0,0.139791122361067,0,0,0,0,-0.0335452632695012,-0.0959214599738517,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.073314250731035,0,0,0,0,0,0,0,0,0,-0.0299018478043174,0,0,0,0,0,0,0,0,-0.0675378364652478,0,0,0,0,0,0,-0.0228340535447239,0,0.00575199966301228,0,0,0,0,0,0,0.0890135427555569,0,0,0,0,0,0.0555941838798395,0,0,0,0.385648341978018,0,0,0,-0.0332959716129968,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105660996352261,0,0,0,0,0,0,0,-0.0465212452232785,0.0606232411446948,0.0051579223619597,0,0,0,0,0,0,-0.0316039287614783,0,0,0,0,0,0,0,0,0,0,-0.103486479904224,0,0,-0.0448652872381167,0,-0.117428374852899,-0.153959084388189,0,0,0,0.162619797604942,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.15373137267508,0,0,0,0,0,0,0,0,0,0,0,-0.0720314767289469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385630379766263,0,0,0,0.732717087449272,0,0
TED,-0.0145033992053598,0,0,0,0,0,0,-0.179089012350682,0,0,0,0,0,0,0,0,0,0,0.0885780032579889,0,0.238586822506407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191703570876612,0,0,0.10866576961966,0,0,0.44791815974277,0,0,0,0,-0.128024139221265,0,-0.20791103505063,0.253676795858885,0,0,0,0,-0.514966759000951,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919202607473322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127944401765124,-0.046941557561741,0,0,0,0,0,0,0,0,0,0,0,-0.0128591334790744,0,0,0,0.0199242450120493,0,0,0,0,0,0,0,-0.0064161466463226,0.0107229955619048,0,0,0,-0.041157354407522,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370986942643596,-0.0567110801270016,0,0,0,0,0,0,0,0,0,-0.0470555896683024,0,0,0,0,0,-0.104020502775214,0,0,0,0,0,0,0.073416777928647,0,0,0,0,0.0264805720774929,0.074442407938611,-0.0818478882784205,0,0,0.0214867058320159,0,0,-0.0119426190150549,-0.040039355977191,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-5.86007164275427e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035541325094453,0.00125069498986962,0,0,0,0,0,-0.00185576354348779,0,0,0,0,0,0,0,0.000839633447075657,0,0,0,0,0.0151842290011042,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269876203670869,1.73472347597681e-18,0,0,0,0,0,0,0.19610817949022,-0.160912007964035,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00690744756036134,0,0,0,0,-0.0556348157502353,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00700689051856192,0,0,0,0,0,0,0,0,0,-0.00288028005972647,0,0.00224029200229564,0.00547177454910135,0,0.00541307348931748,0,-0.00162263744930299,0,0,0,0.00323153520188592,0.0025707745496159,0,-0.00336276650892759,0.00450230333070262,0,0,0,0,0,0
