,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X000800.SZ,X300146.SZ,X601799.SH,X600779.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.265649726620021,0,0,0.303618353058204,0,0,0.0172513340007658,0,0.0585886065061107,0,0,0,0,0,0,0,0,0,0,0,-0.0758047895938619,0,0,0,0,0,0,0,0.0144695967932519,0,0,0,0,0,0,0,0,0,0.0180024508818173,0,0,0,0,0,0,0,0,0,0,0,-0.00808037632496909,0,0,0,0,0,0,0
X000858.SZ,0,0,0.182500600418417,0,0.442905979752308,0,0,0,0,-0.0580546266720039,0,0,0,0,0.136608677382476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075242017252661,0,0,0,0,0,0,0
X600809.SH,0.133049821662652,0,0,0,0.486119825214104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161688430603701,0,0,0,0,0,0,0.0613409479696621,0,0,0,0,0,0,0,-0.0579125555148933,0,0,0.00425258954667039,0,0,0,0,0,0,0,0.138421067238782,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0542643409412191,0,0,0,0,0,0,0,0,0,0,0,0,0.0364498684315362,0,0,0,0,0,0,0.0809029442548633,0,0,0,0,0.181424880594594,0,0,0,0,0,0,0,0,0,0.0645504400115886,0,0,0,0.172126141479724,0,0,0,0,0,0.0564284831883254,0,-0.00418731494993223,0,0,0,0,0,0,0
X000568.SZ,0.218944313937988,0.473952156343538,0.432362785141188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198886908120482,0,0,0,0,0,0,0
X002304.SZ,0.0648457703852382,0,0.177750210441291,0.0676567548830196,0.218105089811932,0,0,0,0.0279052305088035,0,0,0,0,0.0543556652856164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464920867033654,0,0,0,0.0104219494652697,0,0,0,0,0,0,0,0,0,0,0,-0.00260221978936341,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979735711018677,0,0,0,0,0,0.0358271769252012,0.018926254699479,0,0,0.00258094113054131,0,0,0,0,0,-0.182394149903199,0,0,0,0.0540209804265628,0,0.07424215880679,0,0,0,0.0853135142065684,0,0.00742945822363007,0,0,-0.0100936300588291,0,0,0,0,0,0
X600690.SH,0.0891067806940548,0,0,0,0.211642071067781,0,0,0,8.20786085650345e-05,0,0,0,0,0,0.0995520310205687,0,0,0,0,0.0212046221079852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167656367334943,-0.0510896965075978,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.129448368108091,0,0,0,0,0,0,0,0,0.0661462470898562,0,0,0,0,0,0,0,0,0,0,0.218059923602609,0.0342119722712318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128554710942176,0,0,0,-0.00126768915074293,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.054291015926176,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0234814241283209,0,-0.113376092846615,0,0,0,0,0,0,0,0,0,-0.00558651142817063,0.488230858544398,0,0,0.028291443396125,0,0.176067059473367,0,0,0,0,0,0,0,-0.132711900570062,0,0,0.311812815317109,0,0,-0.0164523562699558,0.0627312906122584,0,0,0,0,0,0
