,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X300124.SZ,X002008.SZ,X601877.SH,X000625.SZ,X002456.SZ,X600809.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X002241.SZ,X600867.SH,X600566.SH,X000981.SZ,X600522.SH,X300136.SZ,X002508.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X600089.SH,X000050.SZ,X600498.SH,X000596.SZ,X600177.SH,X000977.SZ,X002049.SZ,X600707.SH,X002180.SZ,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.39354655363737,0.0869062294607787,0,0.132854113592058,0,0,0.0434166756737851,0,0,0,0,0,0,0,0,0,0.119171739604528,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0270296027523598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188789036574933,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.00952102260505623,0.171119599511313,0.0346044987846191,0,0,0.229304544579909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904441920884314,0,0,0,0,-0.150468207643698,0,0,0,0.063803182857374,0,-0.103357697481104,0,0,-0.00238531779642705,-0.0229909818590512,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.143751253961124,0.0239476796767544,0,0,0,0,0,0,0,0,0.122365731120269,0,0,0,0,0,0,0,0,0,0,0,0.320054081069565,0,0,0,0,0,0,0,0.131332730539002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.38812621691447,0,0,0.0617390152612073,0,0.148123896879589,0,0,0,0,0,0,0,-0.0128950029793323,0.163066969254099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495614973235715,0.132963905286633,0,0.0375423167818801,0,0,0,0,0,0,0,0,-0.0737496989141026,0,0,0,0,-0.0105961470008086,-0.0143462475033802,0,0,0,0,0,0
X000858.SZ,0.0752719776430671,0,0,0.114778239736352,0,0,0,0,0,0,0,0.693551327440786,0,0,0.0288453744071213,0,0.00930817302068354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624287679580476,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885689625974098,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00114901631428486,0,0.195803159582113,0.0401807941305208,0,0,0.0099498971933836,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.149481129863717,0,0,0.192412300491857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954760188614985,0,0,0,0,0,-0.00176087892186904,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.211131052695626,0,0,0,0,0,0,0.029083087034754,0,0.0210181444427561,0,0,0,0,0,0,0,0,0,0.298605491478812,0,0,0,0,0,0,0,0,0,0,0,0.53581648289062,0,0,0.0556042247614248,0,0,0,0,0,0,0.105696647887874,0,0,0.00167940489888221,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.328188212328382,0.04740908114993,0,0,0,0.0437306536388923,2.16840434497101e-19,0.0182810301945145,0,0.214291194283402,0,0,0,0,0,0,0,0,0,0.0350000870003665,0,0,0,0,0,0,0,0,0,0,0,0.237258739860526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151835959098062,-0.00640793229185304,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0565937932548485,0.0565616786327185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64921415481396,0,0,0,0,0,0,0,0,0.00584864440276584,0,0,0,0,0,0.0986495516287681,0.093155439847948,0,0,0,0,0,0.0636533692754478,0,0,0.011969269816568,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.246129654736663,0.361538696482581,0.0265805805723376,0,0.153566339337491,0,0,0,0,0,0,0,0,0,0,0.0158633019727868,0,0,0,0,0,0,0,0,-0.0565849701481161,0,0,0,0,0,0,0,0.0274837544480908,-0.0676766019861423,0,0,0,0,0,0,0,0.0130332159005691,0,0,0,0,0,0,0.00827296730720896,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.192089577333268,0,0.302677586807986,0,0,0.0147054044786032,0,0,0.0328644176422143,0,0,0,0,0,0.089342113410768,0,0,0,0,0,0,0,0,0,0,0.0305207336632176,0,0,0,0,0,0,0,0.280239837059082,0,0,0,0,0,-0.0309068522217471,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.559337233331829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117557325709943,0,0,0,0.0829207184551289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155976950082356,0,0,0,0,0,0.0830226184854941,0,0,0.00188177172694202,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.028780883962108,0,0,0,0,0,0,0.0134507645087396,0,0,0,0,0,0.148659395782719,0,0.325565432149788,0,0,0,0,0,0,0,0,0,0,0,0.0576996145626244,0,0,0.0345615643251485,0,0,0,0,0,0,0,0.00481721714890133,0,0,0,0,0,4.33680868994202e-19,0.00266269017028784,0,0,0,0,0,0
X600741.SH,0,0.546975850225569,0,0,0,0.0134373820881396,0,0,0,0,0,0.247200410380327,0,0,0,0,0,0,0.0429143520145561,0,-0.0404914295122913,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894598151765201,0,0,0,0,0,0,0,0.030573517085517,0,-0.13165707318746,-0.0154954742420562,0,0,0.0226758038321205,0,-0.322763868021738,0,0,0,0,0
X002236.SZ,0,0,0.403080297144088,0,0.0188495072716501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1323180720502,0,0,0,0,0,0.129040862312558,0,0,0,0,0,0.0531082582030965,0,0,0,0,0,0,0,0,0,0.237731158971843,0,0,0,0.0430429833015011,0.0165533077161631,0,0,-0.0411663409545229,0,0,0,0,0,0
X000338.SZ,0,0,0.0558739571426118,0,0,0,0.0820497031822193,0,0,0,0,0.131353251026529,0,0,0.0369080457062271,0,0.417490587901788,0,0,0,0,0,0,0,0.102269661688276,0,0,0,0,0,0,0,0,0,0,0.0240916750856648,0,0,0,0,0,0,0,0,0,0,0,0.059144272445734,0,0,0,0,0.00680782199228166,0,0,0,0,0,0
X600031.SH,0.0188619978165249,0,0,0,0.0593663332897115,0,0,0.0197617953884016,0,0,0,0,0,0,0,0.37805837748711,0,0,0,0,0.00295311752840948,0,0,0,0.0520373067517267,0,0,0,0,0,0,0,0,0,0,0.0870657085494166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173603858349445,0,0,0,0,0,0,0
X300003.SZ,0,0,0.106174442794142,0,0,0.239377936570212,0,-0.0247152483145265,0,0,0,0,0,0,0,0.154253140827755,0,0,0,0,0.0364355493882618,0,0,0,0,0,0,0,0,0,0.272788923679738,0,0,0,-0.0396169377402624,0,0.000265940564573422,0.0487119275413163,0,0.00749546583680755,0,0,0,0,0,0.101726313241817,0,0.117724272924442,0,0,0,0.0251267695337731,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.103947384397776,0,0,0.0673835415649091,0,0,0,0,0,0,0,0.00511988914025075,0,0.0537148685197351,0.0328864311724087,0,0,0,0.0935222342295832,0,0,0,0,0,0,0,0.119334330886373,0,0,0,0,0.0842645664803448,0,0,0,0,0,0,0,0,0,0.279665435474062,0,0,0,0,0,0,0,-0.00598638396661399,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.156091389031412,0,0,0.210155082400126,0,0,0.0288341263162128,0,0,0,0.064144649965577,0,0,0,0,0,0.0850285918218363,0,0.142399006251118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246493939781263,0,0,0,0,0,0,-0.0215847273391335,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.104580717190402,0,0,0,0,0.10039879388579,0,0,0.000402939035423235,0.303360908180018,0,0,0,0,0,0,0,0,0,0.131954318722028,0,0.074929786184234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115225130614398,0,0,-0.0129131218977104,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0981854240573745,0,0,0,0,0,0,0,0,0,0,0,0.0351000346326752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227638878181546,0,0,0,0,0,0.0195665465062915,0,0,0,0.0845913043925144,0,0,0.0102698389471411,0,0,-0.00235031002625588,-0.0124740867729884,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.088948949658891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278858002932884,0.15125732117633,0.0365212532784648,0,0,0.152132316373024,0,0,0.00155960760369349,0,0,0,0,0,0,0,0.0759421659082393,0,0,0.00850499379063468,0,0,0,0.00378946520737739,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.144654110764172,0.30173599760086,0,0.120675636370944,0,0,0,0,0,0,0,0,-0.0995002676312419,0,0,0,0,0,0,0,0,0,0.144228320918355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100884365257672,0,0,0,0,0,0,-0.0191821332255837,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.181478873591349,0,0,0,0,0,0.0160492295055542,0,0,0,0,0.172581518177921,0,0,0,0,0,0,0,0,0,0,0,0.161509760434709,0,0,0,0,0.0105401967941781,0,0,0,0,0,0,0,0,0.0174381877099845,0,0,0,0,0,-0.0885943836108088,0.0733463521341417,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0566955627124202,0,0.176373873870114,0,0,0,0.108064889568467,0,0,0,0,0.000929370966369997,-0.00842198398873327,0,0.00595468673505803,0,0,0,0,0,0,0,0,0.024650397309023,0,0,0,0,0,0,0,0,0.0875049235095067,0,0,0,0.0161146441999826,0,0,-0.00801015635218368,0.00455165796013051,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.610410836500001,0,0.189565513501343,0,0,0,0,0,0,0,0,0.0352337796703046,0,0,0,0,0,0,0,0,0,0,0.145690733101611,0,0,0,0,0,0,0.00428415545853139,0,0,0.222231193948649,0,0,0,0,0.0204832839611544,0,0,0,0,0,-0.0208180678544101,0,0,0,0,0,0,0
