,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X600031.SH,X000661.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X003816.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X300142.SZ,X002007.SZ,X000100.SZ,X002371.SZ,X300124.SZ,X300003.SZ,X002049.SZ,X600741.SH,X000157.SZ,X002129.SZ,X600183.SH,X600584.SH,X000800.SZ,X601877.SH,X002236.SZ,X000977.SZ,X002414.SZ,X000625.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002463.SZ,X600118.SH,X002008.SZ,X600522.SH,X002294.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.265548876933267,0,0,0,0,0,0.0581380550775033,0,0,0,0,0.00756073723627821,0,0,0,0,0.0180519379282883,0,0,0,0,0,0,0,0,0,0.0693830216223672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364717842565885,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.119065046723966,0,0,0,0,0.230924114327707,0,0,0.276808305617464,0,0.0380882329454537,0,0,0.0304983122338409,0.0424674466941935,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298805505249527,0,0,0,0,0,0,0
X600276.SH,0,0.03114481171086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925765941274713,0,0,0,0,0,0,0,0,0.0454705708620259,0,0.15110342734923,0.075061929780837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135958818207987,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296364298942897,0,0.0703202158615433,0,0,0,0,0,0,0.0222668270830771,0,0,0,0.0870531839984877,0,0,0,0,0,0,0,0.0356088488105047,0,0,0,0.0863531407293245,0,0,0,0,0,0,0,-0.00291716602582707,-0.0211401316906163,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0079908056024021,0,0.0412452363595339,0,0.0531788842207036,0,0.143120387518226,0.0479760179071017,0,0,0.0299915314886767,0.0144867641842799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425309364787052,0,0,0,0,0,0,0,0,0,0,0,0.0119850827897691,-0.0128799223762645,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0787543921868297,0,0.0477268142784107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918797988014459,0.0437643812861887,0,0,0,-0.0656601338804364,0,0,0.195441626772494,0.102307175952703,0,0,0,0,0,0,0,0,0,0.0636485135957009,0,0,0.0983632819116595,0,0,-0.00641480292254553,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.00430133677197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270679951039939,0,0,0,0,0,0,0,0,0,0,0,0.226559798875965,0.016899841317297,0,0,0.100581578270924,0,0,0,0,0,0,0,0,-0.0195504445184245,0.0392094470297833,0,0,0,0,0,0
X002304.SZ,0,0.271659353291786,0,0,0,0,0,0,0,0,0,0,0.249358935980057,0,0,0.0452903663914041,0,0,0,0,0.114106587989822,0,0,0,0.0375530831512548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541014606617456,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.143151053808855,0,0,0.0424939170068547,0,0,0,0,0,0,0.195823565381884,0,0,0,0,0,0.0514791361961266,0,0,0,0,0,0.0610691815590141,0.0896579701700568,0,0,0,0,-0.0301834833303391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211881300269821,0,0,0,0,-0.00674072781236403,-0.010560166014383,0,0,0,0,0,0
X000661.SZ,0,0,0.0608784286644693,0.0313845111191452,0,0,0,0,0,0,0,-0.0638122893742201,0,0,0,0.077551786409361,0,0,0,0,0,0,0.134637658063155,0,0.0292059883541423,0,0.145616680165833,-0.00478043798796257,0,0,0,0,0,-0.0687431197619114,0,0,0,0,0,0,0.147394283897143,0,0,0,0,0,0,0,0,0,0.0411214906439469,0.0128475852561193,-0.0104086363177094,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0170853171703189,0,0,0,0,0,0,0,0,0.0374989273999448,0,0,0,0,0.147566667137269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353905705265487,0,0,0,0,0,0,0.0981582324617557,0.196957475589892,0,0.239968919327753,0,0.0127924010911529,-0.00345116939598826,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.02667743662198,0,0,0,0,0,0,0,0,0,0.00221891030673358,0,0,0,0,0,0.308211278632389,0,0,0,0.0189756501993939,0.175604483227115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131599895513546,0,0,0,0,0,0,0.0615186929398912,0,0.0259630094800952,-0.0129417403817688,0,0,0,0,0,0
X000568.SZ,0,0.630383128547002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172851662554875,0,0,0,0,0,0,-0.0396694374766031,0,0,0.0649551203601195,0,0.0607003130847368,0,0,-0.00187753309461307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136921583537639,0,0,0,0,0.0152283558773598,-0.0230541181509209,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0454760299276683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992468972555403,0,0.0573049221086812,0,0,0,0,0,0,0.126087474197769,0,0,0,0,0,0,0,0,0.00894286307502214,-0.0197868341732145,0,0,0,0,0,0
