,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X600271.SH,X000568.SZ,X000623.SZ,X000559.SZ,X000550.SZ,X600118.SH,X000050.SZ,X002475.SZ,X300124.SZ,X002456.SZ,X600066.SH,X002294.SZ,X600839.SH,X002129.SZ,X600867.SH,X002007.SZ,X600177.SH,X000869.SZ,X000800.SZ,X000400.SZ,X300003.SZ,X002038.SZ,X002292.SZ,X600435.SH,X000977.SZ,X002465.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.018181404059062,0,0,0,0,0,0,0,0,0,0.232530246757506,0,0,-0.0180418051370265,0,0,0,0,0,0,0,0.0757132581965244,0,0,0,0,0,0,0,0.0380512427094757,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0114693410529109,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.188838237141672,0,0.149968420435848,0,0.0891124245737204,0,0,0,0,0,0,0.0821263776173719,0,0,0,0,0,0,0,0,0,0,0.150049759971224,0,0,0,0,0,0,0,-0.0648931957812082,0,0,-0.0228709172675666,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264009841193315,-0.015060281175162,0,0,0,-0.0857500574785493,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340842479138013,0,0.112735794483705,0,0,0,0,0,0,0,-0.0547555960350395,0,0,0,0,0,0,0,0.000764116050333514,0.0772200932538736,0,0,0,0,-0.113908518066235,0,0,0,0,0,0,0,0.0176875718104712,-0.0105448671316947,0,0,0,0,0,0
X000651.SZ,0,0.049627486904035,0,0,0,0,0,0,0,0.0384320419702749,0,0,0,0,0,0,0.00950245540345543,0,0,0.0210963219990054,0,0,0,0,0,0,0.0141819137829701,0.0125447945470827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012972333238555,0,0,0.0760115744299998,0,0,0,0.00307625129764418,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.00367351419218891,0,0,0,0,0.23331908534281,0,0,0,0.0233949285263432,0,0,0,0.288258058489157,0,0,0,0,0,0,0,0.0514414950122342,0,0,0,0,0,0,0.093851293904073,0,0,0,0,0,0,0,0,0,-0.0892252135058382,0.0376568561667191,0,0,0,-0.0114375911941607,0.0152978738724148,0,0,0,0,0,0
X000858.SZ,0,0.0586258461335844,0,0,0,0,0,0.0115505528195156,0,0,0,0.00797280405090982,0,0,0,0,0,0,0,0,0,0,0,0,0.155726751817395,0,0,0,0,0.0639173609647601,0,0,0,0,0,0,0,0,0,0,0.0971815052998784,0,0,0,0,0,0,0,0,0.143210253930111,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000625.SZ,0.0445779928640799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15609571179311,0.0362642807288858,0,0,0,0.00417899759093192,0,0.105402617352314,0,0,0,0.0293738944070499,0.0930776683548544,0,0,0,0,0,0,0,0,0,0.0961359148295479,0,0,0,0.0121513067583002,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00834801989705935,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0206682821965044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176635729265457,0,0,0,0,0,-0.0794595944553344,0,0,0,-0.0641508004693275,0,0,0,0,0,0,0,0,0,0,0.0446601415694369,0,0,0,0.152879552730672,0,0,0,0,0.363863568111489,0,0,0.0193602291294417,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.196596286876275,0,0,0,0,0,0,0,0,-0.0671135022000335,0,0,0,0,0.0180286835022891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929100880340421,0.203841332806446,0,0,0,0,0,0,0,0,0,0,0,0,0.00314615459987366,0.0149265205145517,0,0,0,-0.0727790297071553,0,0
X600690.SH,0.0819302093957765,0.381315768390199,0,0.303811565121218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882372839684349,0,0.218032982603678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084097998750457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491590762568687,0,-0.023807076458958,0.0681129904934115,0,0,0,0,0,0
