,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X601877.SH,X002456.SZ,X000625.SZ,X300124.SZ,X600809.SH,X600487.SH,X600066.SH,X600271.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600566.SH,X000981.SZ,X300136.SZ,X600522.SH,X002508.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600177.SH,X000050.SZ,X300142.SZ,X000596.SZ,X000661.SZ,X600498.SH,X000977.SZ,X600707.SH,X600118.SH,X002180.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119889305874152,0,0.286246745334061,0,0,0,0,0,0.0559275016778384,0,0,0,0.292017376572132,0,0,0,0,0,0,0,0,0,0.0602660737549153,0,0,0,0,0,0,0.16047749967209,0,0,0.00621905071606026,0.089255276818609,0,0,0,0,0,-0.00370048933310803,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.569014387113675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10294118068297,0,0,0,0,0.0838186766327619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157299940087399,0,0,0,0,0,0,0.0872924786640193,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0338223136083086,0,0,0,0,0,0,0.0109495619092391,0,0,0,0,0.160195143913128,0.317082052546328,0,0,0,0,0,0,0,0,0,0,0.021972361015052,0,0.0655600717723795,0,0,0,0,0,0,0,0.0327937148712224,0,0,0,0.00495017926114117,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.457193811484168,0,0,0,0,0,0.0321843739935433,0,0,0,0.266547844217826,0,0,0,0,0,0,0,0,0,0,0.0385381373029507,0,0,0,0,0,0,0,0,0,0,-0.0422662132991127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100975222767214,0,-0.135193145906774,0,0,0,0,0
X002236.SZ,0,0,0.121596004199872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341183937705214,0.0281776587056273,0.341102296244812,0,0,0,0,0,0,0,0,0,0,0,0,0.00777733121076375,0,0.0523565567742363,0,0,0,0,0,0,0,0.113895282160987,0,0.243367829615522,0,0,0,0.00108395923962254,0,0,-0.0606172040108853,0,0,0,0,0,0
X000338.SZ,0,0,0.0508781171092495,0,0,0,0.0889473072637886,0,0,0,0,0.140977787508852,0,0,0.0243592702330165,0,0.437530470253359,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0945731819788955,0,0,0,0,0,0,0,0,0.0193955735712842,0,0,0,0,0,0,0,0,0,0,0,0,0.0598021367199853,0,0,0.0102793593910608,0.00766084316518717,0,0,0,0,0,0
X600031.SH,0.0679439494315814,0,0,0,0.0709549149671608,0,0,0.0318064071404859,0,0,0,0,0,0.0359968276295253,0,0.342081525670782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562459144965026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0399704554159654,0,0,0.18748041858565,0,0,0,0,0,0,0,0,0,0.102538659265096,0,0,0,0.0966275774197138,0,0,0,0,0,0,0,0,0,0,0.302817736646967,0.0893287239884893,0,0,0,0.0264529706031707,0,0,0,0,0.0770474856670999,0,0,0,0,0,0,0.0336782635244544,0.0825207628102795,0,0,0.0313437237075076,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0886711124405227,0,0,0,0,0,0.247918262304959,0,0,0.21212751542812,0,0,0.0572180731036228,0,0,0,0,0,0,0,0.0112634230685773,0,0.113609561247451,0,0.143644131947842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.040870175275511,0,0,0,0,0,-0.0103106076403813,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0248990480795495,0,-0.0759153638625716,0,0,0,0,0.0519087706352301,0,0,0,0.267580605733365,0,0,0,0,0,0,0,0.118917213626089,0,0,0,0,0.0908458082675891,0,0.0351656575305146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108635842589202,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0630619217504668,0,0.0303950777457905,0,0,0,0,0,0,0,0,0,0,0,0.140892535907303,0,0,0,0.205841522236875,0,0,0,0,0.150910812232059,0,0,0,0,0,0,0,0.021155148920002,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00333453934598495,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0218444713929476,0,0,0,0,0,0,0,0,0,0,0,0,0.0143964326560623,0,0,0.0448126250295127,0,0,0,0,0,0,0,0,0,0,0.0361168924750413,0,0.0496266999201303,0,0,0,0.1110287307294,0,0,0,0,0.116838876516983,0,0,0.0289149281746005,0.0398138597407595,0.00628774848747553,0,-0.0121561126904328,-0.00407599349297743,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111829468587608,0,0,0,0,0,0.0442794244431014,0,0,0,0,0,0,0.285141787293371,0,0,0,0,0.00644214701236959,0,0,0,0,0,0,0,0,0,0,0,0.116432872424443,0,0,0.0368670287674716,0.00699058998021356,0,-0.0507581514249975,0.0297645238143893,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.151905512163964,0.265101352206374,0,0.131308580228911,0,0,0,0,0,0,0,0,-0.177748684371496,0.00580782298045379,0,0,0,0,0,0,0.306929431849923,0,0,0,0,0,0.0338533700540651,0,0,0,0,0,0,0,0,0,0.0884055526473394,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0695959007648841,0,-0.0181373396669269,0,0,0,0,0,0,0
X600487.SH,0,0,0.0323548518289172,0,0,0,0.0228835853993885,0,0.602915760661798,0,0.185111755781101,0,0,0,0,0,0,0,0.0232691324979294,0,0,0,0,0,0,0,0,0,0,0,0.156976646471819,0,0,0,0,0,0,0,0,0,0.174732947176054,0,0,0,0,0,0,0.11435251384772,0,0,0,-0.0181333920642745,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.052443749847754,0,0.160870387912693,0,0,0,0,0.00615311035925152,0,0,0.0496819106446944,0.0557840841244071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908020450482166,0,0,0,0,0,-0.00360209164626521,0.00429255445529306,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.126248906489601,0,0.13158919943836,0,0.0262566564440054,0,0,0,0,0,0.142699337774558,0,0.227877146527571,0,0,0,0,-0.119706864768172,0,0,0,0,0,0,0,0.172851628205899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152670338533124,0,-0.0555839871926148,0.081900223579209,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0746934723121451,0.013713565794193,0,0.144830132913352,0,0.205021497454215,0,0,0,0,0,0,0,0,0,0.0307070773092448,0,0,0,0,0.0106952080373432,0.0189790034133655,0,0.00195297116684914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420088048076599,0.00885501917926019,0,0,0,0,0,0,0,0,0,0,-0.00277881750362374,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.170691956885868,0,0,0,0.042637044264237,0,0,0,0,0,0,0,0,0.0578735348364973,0,0,0,0,0,0,0,0,0,0.172293426200871,0,0,0,0,0,0,0.304470483446555,0.0123082947286095,0,0,0,0,0,0,0,0.0985275379237089,0,-0.0131756654300378,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.200873681329927,0,0,0,0,0.0543946520574737,0,0,0,0,0,0,0,0,0.23216093338199,0.127848965071391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032702010200962,0,0,0,0,0,0,0,0,0,0,0.142494279275048,0,0,0,0,0,0,-0.00744383946959657,0.0306719422407361,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.173774811591456,0,0,0,0.0230884832784849,0,0.00497248855003202,0,0,0,0,0,0,0,0.209660517254996,0,0,0,0.123620193923157,0,0,0,0,0,0,0,0,-0.0766822787549724,0,0.258872833368377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250204113558545,0,0,0,0,0,0,0
X600566.SH,0.067791045162032,0,0,0,0,0,0.0262328514801865,0,0.207391343944654,0,0,0,0,0,0,0,0,0.242614762731764,0,0,0,0,0,0,0,0,0.04226738652662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169948768687758,0,0,0,0.0198853194898662,0,0,0,0,0,0,-0.00295581504888277,0,0,0,0,0,0
X000981.SZ,0,0,0.0653978343760075,0,0,0,0,0,0,0,0,-0.112423916824092,0,0,0,0,0,0,0,0,0.0394582544305574,0,0,0.055018035391343,0.0778657365800192,0,0,0.0212319299155111,0,0,0.0413699987782881,0,0,0,0,0,0,0,0,0,0,0,-0.016951313383412,0,0,0,0,0,0.0573546986173469,0,0,-0.0175147388363547,0.0241464476661807,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164069422571399,0,0,0,0,0,1.00912354647351,0,0,0,0,0,0,0.14668754572634,0.197422454317124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146027013650898,0,0,0,0,0,0.0267591911755657,0.0745985988008564,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.162788278227793,0,0,0.186617229035158,0,0,0,0,0,0,0,0.180056666048787,0.0201270348641579,0,0,0,0,0,0,0.06938602615116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627820984923738,0,0.0690009931110262,0,0,0,0,0,0,0,0,0,0.0252119632274296,0,0,0,0,0,0
X002508.SZ,0,0,0,0.238371762510987,0,0,0.169675605427238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202729607517095,0,0,0,0,0,0,0,0,0,0.141236476029191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162653833942583,-0.0273976079356244,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-0.228461440768307,0.0059247447843832,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169485656864299,0,0,0.198222772202788,0,0,0,0,0.115441292317966,0,0,0,0.0163219462397991,0,0,0,0,0,0,0,0,0,0.0633960045991551,0,0.18674965108315,0,0,0,-0.0104962572887907,0.0401858042208046,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0492051463002777,0,0.0430178041756739,0,0,0,0,0,0,0.192638139218555,0,0.0751509336991901,0,0,0,0,0,0,0,0,0.0227800510942032,0,0,0,0,0,0,0,0,0,0,0,0.133692098752911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.00632047487271446,0,0,0,0,0,0,0,0,0.11413416498644,0,0.0258129366401274,0,0,0,0,0,0,0.112265701219182,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112593438822097,0.156096819020825,0,0,0,0.0097745718857501,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.0818142248432137,0,0,0,-0.0138371627030534,0,0.0622220532883853,-0.0352563832304447,0,0,0,0,0,0,0,0,0,0,0.0851621055487437,0,0,-0.0606260836772042,0,0,0,-0.0361574934142567,0,0,0,0,0.351852474011309,0,0,0,0,0,0,0,0,0.0516182479345283,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774529890109294,0,0,0,0,0,0.100677219285472,0,0,0,0,0.00671375489739138,0,0,0,0,0,0,0,0,0,0,0.0936455988851775,0,0,0,0,0.424389232897651,0,0,0.268752615776187,0.0159464710943893,0,0,-0.0045119852469455,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.175613504127842,0,0.0110078890092821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232050210794623,0,0,0,0.0519786308800721,0,0,0,0,0.147732597314753,0,0,0,0,0,0,0,0,0,0,0,0,0.0558290583462487,0.129061521983549,0,0,0.0527436934840892,0,0,-0.0587310566004956,0.0297510443991071,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.130154340324686,0,0,0.094462562978256,0.15656592023025,0,0,0.462590560064043,0,0,0,-0.151812934199642,0,0,0,0,-0.016251425589507,0,0,0,0,0,0,0,-0.0154217315502907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266225814727226,0,0,0,0,-0.0719289308975737,0,0,0.0033973331983044,-0.000364665901962517,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.146568660825245,0.0912564299442862,0,0,-0.0826415748898572,0,0,0.0281169202653386,0,0,0,0,0,0,0,0,0,0,0,0.104938392861944,0,0,0,0,0.23258572705963,0.194119802218018,-0.350580115660718,0,0,0,0,0,0,0,0.157793627595371,0,0.124295618306786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.196610595892881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366179508454995,0,0.24934143297588,0.0404535663615078,0,0,0,0.0481809508798467,0.069897741633375,0,0.041820567167572,0,0,0,0.157159636275487,0,0,0,0,0,0,0,0.109019531062778,0.0359733571672377,0,-0.0291635684063657,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00544016814301383,0,0,0.158354190010055,0,-0.168321191308855,0,0,0,0,0,0.143996045204121,0,0,0,0.0914896403997451,0,0,0,0,0,0,0,0,-0.021021712101375,0,0,0,0,0,0.0902772873277563,0,0,0,0,0,0,0,0.239346011476443,0,-0.00297317088644294,0,0,0,0,0,0,0
X600707.SH,0,0.0208107428565878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263164610220278,0,0,0,0,0,0.0842198848121326,0,1.73472347597681e-18,0,0,0,0,0,0.075936054624407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218329491631343,0,0,-0.0340056903424267,-0.0033965915811416,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0823204383713204,0,0.0113102170533727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119423170067237,0,0,0,0.237198623396982,0,0,0,0,0.102667769057221,0,0,0,0,0,0,0,0,0.070119673105657,0,0,0,3.46944695195361e-18,0,0,0,0,0.042489683918543,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946335330579007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397685997933242,0,0,0,0.0791445921541019,0.0248324278804052,0,0,0,0.022615113693151,0,0,0.0338967215234884,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.154008292151217,0,0,0,0,0,0,0,0,-0.0916461817033253,0,0,0,0,0,-0.137269116753249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157724945955739,0,0,0.151966503789142,0,0,0,0,0,0,0,0.313129921195696,0.0478291155332632,0,0.331301083793922,3.46944695195361e-18,0,0,-0.00529262919886916,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.192502599491654,-0.0169974610541661,0,0,0,0,0.00225771084446472,0,0.0236397138415055,0,0,0,-0.136344339567875,0,-0.124174449794733,0,0,0,0.027674038784082,0.150535269249937,0,0,0,0.0612664056074482,0,0,-0.0248913362659935,0,0,0,0,0,0,0,-0.155080624497894,0,-0.0775093732777685,0,0,0,0,0,0,0,-0.0358959102658436,0,-0.0508190847751157,0.0762460083234949,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0330966566211353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548667432640645,0,0,0,0,0,0,-0.788285593055811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830131131313606,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.141862270377137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835517621422811,-0.147521038868628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168913372363687,0,0,0,0,0,0,0,0,0,0,0,0.658081125861987,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0200019310040094,0,0,0,0,0,0,0.0862699084328753,0,0,0,0,0,0,0,0,0,0,0,0.00404136190871881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247392921317176,0,0,0,-0.0978878584014156,0,0.162989057429264,-0.0345432616453828,0.0366990615320781,0,0.00307376683676113,0.0308297103930818,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172460268497957,0,0,0,0,0,0,-0.0479183858718716,-8.67361737988404e-19,0,0,0,0,0,-0.124422372635289,0,0,0,0,-0.0778979585782777,0,0,0,0,-0.0253539267210064,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0476110671188684,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038224634422625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258415874788349,0,0,0,0,0,0,0,0,0,0,0,0.0157739183447111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0106657316597148,0.00186396580283384,0,0.00664244521203506,0,0.0293261981303777,0,0.00340517570269316,0,0,0,0,0.00233776513248968,0,0,-0.0109184280563982,0,0,0,0,0,0,0,0,0,-0.0224303626030837,0,0,0,0,0,0,0,0.00837204249859992,0,0,0.00393697086810429,0,0,-0.0520991319087583,0,0,0,0,-0.00756665395073952,0.024649296689237,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00933033314117728,0,0,0,0,0,0,0,0,0,0,0.00124105138259784,0,-0.00855990013876055,0.00340330519048326,0,0,0.00430063389797097,0,0,0,0,0,0,0,0,0,0,0,0,0.0237465335073646,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266479000887492,0,0.00962454045023163,-0.00274919908019765,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301129193711762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000547344142619902,0,0,0,0,-0.00441454019622859,0,0,0,0,0,0,0,0,0,-0.0114273798225399,0,0,0,0,0,0,0.0573801020163257,0,0,0,0,0,0
