,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X002236.SZ,X000100.SZ,X300003.SZ,X000625.SZ,X300124.SZ,X600809.SH,X002008.SZ,X600487.SH,X000661.SZ,X000596.SZ,X600498.SH,X002007.SZ,X002456.SZ,X000157.SZ,X300142.SZ,X600566.SH,X002179.SZ,X300146.SZ,X600177.SH,X600089.SH,X600066.SH,X002180.SZ,X002506.SZ,X600867.SH,X600522.SH,X600372.SH,X002129.SZ,X000977.SZ,X002241.SZ,X002508.SZ,X300136.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.10807217583126,0.0334165844014716,0.195570249113759,0,0,0,0,0,0,0.00502843946483195,0,0,0,-0.0726340793053844,0,0,0.0384678072947154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744991734793051,0,0,0,0,0,0.00829297344917084,0,0,0,0,0,0,0.0406515674848658,0,0,-0.0244199828911839,0.0189952130767672,0,0,0,-0.00704324365131108,0,0
X600104.SH,0,0,0,0,0,0,0.00911237113701237,0,0.123236238164267,0,0,0,0,0,0,0,0,0,0.0751189463663786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283083100734235,0,0,0,0,0,0,0,0.0282078109862943,0,0,0.00818093670428544,0,0,0,0,0,0,0.00568334960776159,-0.0557277556503225,0,0,0,-0.0145544445748535,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0281550999446468,0,0,0.044256990798528,0,-0.0384686923658377,0.654270992837018,0,0,0,0,0.19702178772515,0,0,0,0,0,-0.0826532673759551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127665740248895,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0532813796567747,0,0,0,0,0,0.145881573453653,0,0,0,0,0,0,0,0,0,0.0346902422433189,0.031322729246896,0.0231903791927442,0.0120401771819083,0,0,0,0.0106590427281331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412354566031749,0,0,0,0,0.00490151739948264,0,0
X000858.SZ,0,0,0.123113111939207,0,0,0.025207204633029,0.108416064948713,0,0,0,0,0,0,0.299366885635727,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00976879242975198,0,0,0.0553299696076136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166247835795339,0,0,0,-0.00620290688552977,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0455830026151785,0,0,0,0,0,0,0,0,0.136338733296689,0,0,0.332160877305039,0,-0.0446138489648191,0.293088071084408,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0827209327952939,0,0.0207043152420572,0,0,0,0,0,0.0384698486974981,0,0,-0.237560099160836,0,0,0.0644309504072068,0.0162390203608913,0,0,0.0076156106866843,0.0499863606848008,0,0,0,0,0,0
X002304.SZ,0.12527830499273,0,0,0,0,0,0,0,0,0,0,0,0,0.0437374115846602,0,0,0,-0.0872455396398387,0,0,0.149609363877692,0,0,0,0,0,0,0.501080534499732,0,0,-0.0109940554549084,0,0,0,0,0.157076697423235,0,0,0,0,0,0,0,0,-0.103867714298813,0,0,0.0973685414923988,0,0,0,-0.00984562271531049,0,0,0,0,-0.0551029789268859,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519190466937857,0,0.0265343307126053,0.131158291503851,0.053609967594636,0,0.0729770554407632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735272300997153,0,0,0,0,0,0,0.047809463932758,0,0,0.00395260798810687,0.0122594892090465,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0405100794604223,0.0507828263946579,0,0,0,0,0,0,0,0,0,0,0,0.0744500966358021,0,0,0,0,0,0,0,0,0,0,0,0,0.0817377829356253,0,0,0.0707165608146152,0,0,0,0,0,0,0,0,0,0,0.00649153357700648,0,0.219235214689648,0,0,0,0.0310907297940398,-0.0449798085692763,0,0,0,0.0248541580922295,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790390073976804,0,0,0,0,0,0,0,0,0.321861165004134,0,0,0.2595444808915,0,0.022508803519724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578027910956284,0,0,0.0147211616248102,-0.0229727591419462,0,0,0,0.104920778109508,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459631432281312,0.0513379875369568,0,0,0.102530172990335,0,0.00107276085147423,0,0,0,0,0,0,0,0,0.115082209526512,0,0.0663389936203443,0,0.0717014618311128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687220461039416,0,0,0,0.00102877598720267,0.00615544473578145,0,0,0,0,0,0
X000338.SZ,0,0,0.0311209933923533,0,0,0,0.0712151206599209,0,0,0,0.016803750447608,0,0,0,0,0,0,0,0.105071473897827,0,0.0166890193481787,0,0,0,0,0,0,0,0,0,0.026877394082706,0.101528394308977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857032616315927,0,0,0.00742208626882601,0.00295576585259689,0,0,0,0,0,0
