,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002371.SZ,X000625.SZ,X000661.SZ,X000338.SZ,X600703.SH,X002241.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X600460.SH,X000799.SZ,X600741.SH,X000157.SZ,X600702.SH,X601877.SH,X002007.SZ,X600584.SH,X002074.SZ,X600779.SH,X002414.SZ,X601799.SH,X002236.SZ,X600183.SH,X300003.SZ,X600089.SH,X600884.SH,X000800.SZ,X300146.SZ,X000066.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.203497782979676,0.162136568066268,0,0,0.104991548849811,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00227168456991205,0,0,0,0,0,0,0,0,0,0.0769413255853333,0,0.0342321369186956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515503307103832,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0381315199487248,0.298501436176839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238468041174604,0.166198581549911,0,0,0,0,0,0,0,0,0,0.0277113930224137,0,0,0,0,-0.000281410869663018,0,0.028929421093154,0,0,0,-0.00661868767298603,-0.0227002175169569,0,0,0,0,0,0
X002415.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.158467608223034,0,0.0482983916800941,0,0,0.0292471236933521,0,0,0.0713048728002028,0,0,0,0,0,0,0,0,0,0,0,0,0.0158762551344203,0,0,0,0,0,0,0,0,0,0.210628840278064,0,0,0,0,0.0206152829531532,0,0,0.060633684962703,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0172281826346091,0,0,0.128547657782038,0,0,0,0,0,0.160093874600267,0,0,0,0,0,0,0,0,-0.0319884279997389,0,0,0.0255385563615979,0.0126399841142328,0,0,0.468191064015617,0,0,0.00244306452171096,0,0,0,0,0.0788608182127807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314653813804759,0,0,0,0,0,0
X600276.SH,0,0.0227087622915753,0,0,0,0,0,0,0,0,0,0,0,0.0884367572266409,0.0818150805230153,0.12268622599198,0,0,0,0,0,0,0,0,0,0,0.073886233043295,0,0,0,0,0,0,0.0638665467837451,0,0,0,0,-0.149132355948013,0,0,0,0,0,0,0,0,0.0600090085271913,0,0,0,0.0635084217689641,0,0,0,0,-0.120426637345982,0,0
X000568.SZ,0,0.730725046748936,0,0,0,0,0,0,0.0798344119660036,0,-0.192626031428178,0,0,0,0,0,0,0,0,0,0,-0.0080117420982116,0,0,0.176464912106773,0,0,0.0267744451131382,0,0,0,0,0,0,0,0,0.0578888541484434,0,3.46944695195361e-18,0,0,0,0,0,0,0.0143295180205718,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.0620068942007731,0,0,0,0,0,0,0,0.0039979899879548,0,0,0.143191115135354,0,0,0,0,0,0,0,0,0.0931234934860894,0.0642840140609013,0,0,-0.089226074517288,0,0,0.0508875743633279,0,0,0,0,0,0,0,0,0,0,0,0.149260082669263,0,0,0,0,-0.170088169215283,0,0,0,0,0,0,0.0343930645840901,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0245309279672641,0,0,0.142380578817485,0,0.0259758971134011,0,0,0,0.0304279471011274,0,0.0126549336973791,0,0,0,0,0,0,0,0,0,0,-5.61416761536597e-05,0,0,0.103908607358361,0,0.050902429704687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215457393714356,0,0,0,-0.0474824189699352,0,0
X002304.SZ,0,0,0,0.23068516992733,0,0.233398295469063,0,0,0,0,-0.0149287430260077,0,0,0,0,0.172073387231151,0,0,0,0,0.184601004197971,0,0,0,0,0,0,0,0.0143661204911831,0.0247265830940948,0,0,0,0,0,0,0,0,0.000616676739034651,0,0,0,0,0,0,0,0,0,0.114173841767224,0,0,-0.118414093843013,0,0,0,0,0,0,0
X600690.SH,0,0,0.301358801383209,0,0.191571239138327,0,0,0,0,0,0,0,0.206793196031347,0,0,0,0,0,0,0.0826201197266215,0,-0.0292843057649384,0,0,0,0,0.0302381735640521,0,0,0,0,0,0,0.0120590374697662,0,0,0,0,0.00326297973442495,0,0,0,0,0.0315481972323576,0,0,0,0,0,0,0,-0.0484334315001484,0.0138400099780138,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0187638365600038,0,0.167701883518443,0,0,0.00729936418154062,0.0908316471335169,0,0,0,0,0,0,-0.0825560412198201,0.0362423948815469,0.0677996069049107,0,0,0,0,0.0180922798639674,0,0.0403360264232752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242994985675418,0.0275859884997729,0,0,0,0,0,0
X300014.SZ,0,0,0.18412439065753,0,0,0,0.00387579054402755,0,-0.216962184365363,0,0,0,0,0,0.245357328449,0,0.0528908737604527,0.159675289892063,0.0188485595502963,0,8.67361737988404e-19,0.343922152125631,0,0,0,0,-0.0580569570623291,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.321486624025068,0.105911550722152,0,0,0,0,0,-0.0653644620521908,0.111443877725861,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0347392529661422,0,0,0,0,0,0,0,0,0.101792139324084,0,0,0,0,0,0,0.441655526770484,0,0,0,0,0,0,0,0.00408543721851554,0,0,0,0,0,0,0,0,0,0,0,0.0593252699538115,0,-0.00527523742433076,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0608513625800204,0,0,0,0,0,0,0,0,0,0,0,0,0.122865783068084,0,0,0.0227187406831579,0,0,0.167934347506594,0.0179075493888635,0,0,0,0,0,0,0.00618218197829892,0,0,0.104656884821888,0.32068854266194,0.0861775636641323,0,0,0,0,-0.0716099487270025,0,0,0,0,0,0,0,0,0,0,0,0,-0.116813354898246,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.233316153394417,0,0.0846688818319512,0,0,0,0,0.179331175197817,0,0,0,0,0.0573447392338529,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184198137224727,0,0,0,0,0,0.108259012638334,0,0,0,0,0,0.0198047880742431,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0658793020951707,0,0,0,0,0.0195933015593398,0,0,0,0,0,0,0,0,0.0749550152282844,0,0,0,0,0,0,0,0,0.0372634411473089,0,0,0.0450261383158923,0.0663637530120249,0,0,0.0388418216669412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379582377616848,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0584041432249106,0,0,0,0,0,0,0.0252621395623493,0,0.452930825375723,0,0,-0.10806251829476,0,0,0,0,0.133476376879494,0,0,0.118614473024101,0,0.0828853463986989,-0.0470463682176995,0,0.0941262916264643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106689486843099,0,0
X000625.SZ,0,0,0.129574078514626,0,-0.296496053946414,-0.110480942014727,0,0,0,0,1.0038367627757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158335018211861,0,0,0,0.136215828018999,0,0,0,0,0,0,0,0.294664417770689,0,0,0,-0.04865378226812,0,-0.00133070793904439,-0.0585606974367363,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0627809440532701,0,0,0,0,0,-0.0809696614018945,0,0,0,0,0,0,0,0,0.143437820037156,-0.00120954384960678,0,0,0.273503407543055,0,0,0,0,0,0,0,-0.144937078220786,0,0,0,0,6.93889390390723e-18,0.0386010506404166,0.13224062830625,0,0,-0.128886569734394,0,0,0,0,0,0,0,0.163480368705324,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10892191427139,0,0,0,0.0431990948702687,0,0,0.060505339872691,0,0,0,0,0,0,0,0,0,0,0,0.0728288971759134,0.017326835397713,0,0,0.0846693503718175,0.0762216946997661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.102196654706413,0,0,0.0734791421834336,0,0.25438652109621,0,0,0,0,0.0408122203510064,-0.039167704726743,0,0.14826220830015,0,0,0,0,0,0,0,0,0,0,0.0387829196732784,0.000589927355081361,0.150947099179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080704870998557,0,0,0,0,0,0,0.0536417710106877,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0637540885657496,0,0,0.265451431328244,0,0,0,0,0.205715305452059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154248703067471,0.0066666279357101,0,-0.160329056656756,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504891895192635,0,0,0.0845908996409211,0,0,0.0899781090500981,-0.197361273518285,0,0,0,0.0597018874971931,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00215781970956653,0,0,0,0,0,0.0277560360646016,-0.0122347891581169,0,0,-0.0897825949160542,0,0,0,0,-0.0116478862397892,0,0,0,0,0,0,-0.00392685510580294,0,0,0,-0.0246898815081259,-0.0225495146049241,-0.0102255852055093,-0.0278071392373564,0,0,0,0,0,0,0,0,0,0,0.0297339866037207,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.067416320442962,0,0,0,0,0.157336993036051,0,0,-0.0395519348446786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030277002851615,0,0,0,0.313616054291519,0,0,0,0,0.111593112722577,0,0.0434600157656064,0.0283297417971972,0,0,0,0,0,0.0214885313421262,0.0339069303012815,0,0,0,0,0,0
X000596.SZ,0,0,0,0.00442592186903188,0,0.361481895822942,0,0,0.126244637868603,0,0,0,0,0,0,0,0,0.0323760527772213,0,0,0,0,0,0,0,0,0,0,0.489438317255383,0,0.420190114003663,0,0,0.0419005646816407,0,0.141235502531789,0,0,0.0441660811374723,0,0,0,0,0,0,0,0,-0.193824162680703,0,0,0,0,-0.0883071105816616,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.484734132170023,0.0408220857599846,0,0,0.0319824426859399,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0301163985173807,0.0418006474269256,0,0,0,0,0,0,0,0,0,0,-0.0132618179466132,0,0,0,0,0,0.0251013774275392,0.0786592508282603,0,0,0,0,0,-0.0767987849371057,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.140455540136349,0,0,0,0,0,0,0.0806172942523573,0,0,0,0,0,0,0,0,0,0,0,0.0592105622513858,0,0,0,0.0821837460685075,0,0,0,0,0.0259198748763884,0.162699789416627,0,0,0.138234286774089,0,0,0,0,0.234287032464261,0,0,-0.0938043517247795,0,0,0,0,0,0,0
