,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X600741.SH,X002241.SZ,X600584.SH,X601877.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X002463.SZ,X000800.SZ,X300142.SZ,X600460.SH,X601799.SH,X002007.SZ,X000066.SZ,X002028.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.0122203366550795,0.0604771244544515,-0.0577718078359693,0,0,0,0,0,0,0,0.160065867031056,0.0598410025073456,0.0857005081539205,0,0,0,0,0,-0.0416727662980872,0,0,0,0.131252882116455,0,0,0,0,0,0,0,0,0,0,0,-0.0437931653493985,0,0,0,-0.0328670514443289,0,0,0,0,0,0,0,0,-0.027219469291348,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106380545343716,0,0.148657855473973,0,0,-0.0283173553996201,0.0527614517247336,0,0,0,0,6.37356174458086e-05,0,0,-0.00545481590241673,0.0256553334159794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757553140370049,0.0558814082724098,0,0,0,0,0.00566293512320596,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420110869418787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184388107877388,0,0,0,0,0,0,0,0.112293385208807,0,0.019804098523288,0,0.0144717350019581,0,0,0,0,0,0.0279034228421216,0,0.145645114212817,0,-0.0305385765322799,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380504680908555,0,-0.0175454687575764,0,0,0,0,0,0,0,0.12020653557462,0,0,0.0226850398868235,0.0672735510663981,0.00222181147852701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371526670703677,0,0,0,0.0368029774050529,0.195762139677429,0.0214403414780178,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0617987084171684,0,0,0.0101996919606331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20939329400068,0,0,0,0,0,0.0419765680836615,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0716862829830765,0,0,0,0.00320036270352843,0,0,0,0,0.129467143631317,0.00816242439053778,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0163685755871954,0,0,0,0,0,0,0,0,0,0.121472849842775,0,0,0,0,0,0,0.0349307622028565,0,0,0,0,0,0,0,0.0288823444628176,0,0.156879617440433,0,0,-0.0054276868945449,0,0,0.0188022282401838,0,0,0,0,0,0.00152856246457108,0.152023215467624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0380967834066277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137705301749891,0.0858724473583884,0,0,0.174941455164281,0,0,0,0,0,0.176286242843542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298125918531461,0,0,0,0,0,-0.0507709613868938,0.0428705602096028,0,0,0,0,0,0
X600031.SH,0,0,0,0.0692604708339194,0,0,0,0,0,0,0,0,0,0,0.0435513765613343,0.113789759571282,0,0,0,0,0,0.179510302505379,0,0,0,0,0,0,0,-0.00187703404778997,0,0,0,0,0,0,0,-0.0465037677596219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170402258558142,0,0,0,0,0,0
X000596.SZ,0,0,0.181214570297433,0,0,0.0970742904116358,0,0,0,0,0.0151827124872918,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313161213170075,0,0,0,0,0,0,0,0,0,0,0,0,0.0113485818620899,0,0,0.285441994055665,0,-0.0447994281794459,0,0,0,0,0,0,0,-0.0174508758838481,0,0.03682803431874,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0122055143689264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559222888474079,0,0,0.531488503653905,0.109233717801332,0,-0.0178744014071341,0,0.0819473149676471,0,0,0,-0.0103651292423685,0.0765263230158531,0,0,-0.0117187796189812,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281323948742573,0,0,0.0380481160128265,0,0,0,0,0,0,-0.280398231819296,0.0102530390343419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478238490088775,0,0,0,0,0,-0.0135139806632589,0,0,0,-0.0131044317759658,-0.0523591053404647,0,0,0,0,0,0
X000338.SZ,0,0,0,0.029009585348429,0,0,0,0,0,0,0,0,0,0,0,0.0171060525280656,0,0.232285198254057,0,0,0.0433474848063841,0,0,0,0,8.67361737988404e-19,0,0,0,0.0251860518999667,0,0,0,0,0,0,0,0,0.0668514058061124,0.0479696354943523,0,0.0148946344141318,0,0,0,0,0,0.0143198274198482,0,0.0246220558093345,0,0.0137260889824972,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0726663961012773,0,0,0,0,0,0,0,0,0,0,-0.0368331135827676,0,0.100514095697498,0,0,3.46944695195361e-18,0,0,0,-0.0387245425308362,0,-0.169056034183705,-0.0231152579589018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394729151836801,0,0,0.119269327311961,0,-0.0864828177329027,0,0,0,-0.0221048378688622,0,0.0221336004055291,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.328731523212089,-0.120150076055989,0,0,0,0,0,0,0,0,0,0,0.0154894584939659,0,-0.48404317388879,0.350353888935729,-0.0829095923512087,0,0,0,0,0,0,0,0,-0.123861523805761,0,0,0,0,0,0,0,0,0,0,0,0.119032678772314,0,0,0,0,0,0,0,0.0263149398149257,0,0,-0.14483159177335,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0712248377239619,0,0.159090011073033,0,0,0,0,0,0.0279761570286936,0,0,0.0382629664046394,0,0,0,0.163432165578902,0,0.0655749517815706,0,0,0,0.076565861983178,0,0,0,0,0,0,0,0,0,0,0,0.0301981793530085,0,0.00874441177455264,0,0,0,0,0,0,0,0,0,0,0,0.0352652927825152,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255590908674699,0,0,0,0,0,0,0,0,0,0,0.0300524622236631,0,0.0361764088663211,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.119575547982839,0.517200473060564,1.73472347597681e-18,0,0,0.0163795961087922,0,0,0,0,0.00804528156623026,0,0.136894247510139,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202897595293399,0,0,0.0798232782377901,0,0,0,0,0,0,0,0,0,0,0,-0.0147343650995161,0,-8.67361737988404e-19,0.0179449230371513,0,0,0,0,0.0633043370722104,0,0,0.101541788328692,0,0,0,0,0,0,0,0,0.0572706530744665,0.114312130757944,0,-0.0233354635987084,0,0,0,0,0,0
X002236.SZ,0,0,0,0.521492787588026,0,0,0.196819665460633,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174571683569521,0,0,0,0,0,0,-0.112297560020504,0,0,0.4346392967255,0,0,0,0,0,0,0,0,0,0,-0.179357555971184,0.00871582609550173,0,0,0,0.081839701793401,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663565283607786,0.150894556110466,0,0,0,0,0,0,0,0,0.108904742947367,0.0174697632453618,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.03274598954932,0,0,0.0352639502756073,0,0,0,0,0,0,0.0155417858761146,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.13666751008468,0,0,0,0,0,0.403500887341043,0,0,-0.131885335760845,0,0,0,0.303981389570347,0,0,0,0,0,0,0,0.097861260225503,0,0,0,0,0,0,0,0,0.0694682984761669,0,0,0,0,0.253378761589838,0,0,0,0,0,0.276414624793879,-0.293397237827982,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0338952958633771,0,0,-0.103681961131408,0,0,0,-0.0100780358948258,0,0,0,0,0.186333769812829,0,0,0,0,0.0062932915758381,0,0,0,0,0,0,0,0,0,0,0.0531073916644399,0.0340868743274608,0,0,0,-0.0228041423453862,0,0,0.0998047139916987,0,0.00143085418512379,0,0,0,-0.112377876961774,0,0,0,0,0,-0.0192659144170488,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.148561023489447,0,0,0.291035144832443,0,0,0,0,0,0,0,0,0,0,0,0,0.0294063246560062,0,0,0,0.136432955293319,0,0,0,0,0,0,0,0,0.0797477504344534,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0412864755407319,0.271555317181971,0,0,0.0191932231549073,0,0,0,-0.020669113128336,0.129973388869134,0,0,0,0,0,0
X600584.SH,0,0,-0.00718564644348423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137415893957529,0,0,0,0,0.0941577915994558,0,0,0,0,0,0,0.284305356240392,0,0,0,0,0,0,0,0,0,0.114823779576032,0,0,0,0,0,-0.0687937766125936,0,0.150490180383832,0,-0.0222178147670832,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0322131998970424,0.0738296466477987,0,0,0,0,0,0,0,0.026948589664756,0,0.00182085263254264,0,0.0470168421110973,0.201535349796144,0,0,0,0.143167389379933,0,0.0448263846321647,0,0,0,0,0,0,0,0,0.0744379013876438,0.0988674183573307,-0.0243729105924317,0,0,0,0,0,0.0405929280376192,0,0,0,0,0,-0.0315830972544149,0,-0.00123918068714188,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0456104480220819,0,0,0,0,0,0.0126004290017708,0,0,0.0751611360317218,0.0724280884924709,0.0412844122422297,0,0.171838099626105,0,0,0,0.0358949126342036,0,0,0,0,0.149110344373091,0,0,0.00886162616400219,0,0,0,0,0,0,0,0,0,0,-0.00281702345742814,0,0,0,0,0,0,0.0373700987914436,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.170683276591539,0.130678628180184,0,0,0,0,0,0,0.0216676132860729,0,0,0,0,0,0,0.0450410684515208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949033345145118,0,0,0,0,0,0,0.160360752566157,-0.149909007279614,0.0027669426183071,0,0.0061238408095207,0,0,0,0,0,-0.0554876646041997,0,-0.0501380207145325,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274208065826904,0,0,0,0,0,0,0.0237598614433038,0,0,0,0,0,0,0,0,0,0.00921617259333925,0,0,0,0,0,0.0978012611998584,0,0,0,0,0,0.0364471394106524,0,0,0,0,0,0,0,0.0445802252965247,0,-0.00368801718795944,-0.0735183658780932,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0587456592185605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0620141866511861,0,0,0,0,0,0,0.0693078522613457,0,0,0,0.412945889953351,0.0274107707767698,0,0.0228230550459427,0.157522996404018,0,0,0,0,0.0315476137258045,0,0,-0.0263831882684186,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00830679495005591,0,0,0.0616920464400864,0,0,0,0.381690350218455,0.00748529667498246,0,0,0,0,0.087430231246821,0,0.036624206067099,0,0,0,0,0,0,0,0,0.0407666314006915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.276758897729558,0,0,0,0,0,0,0.143761224304144,0,0,0.0408500705498432,0,0,0,0,0,0.565249874265385,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0691925262831671,0,0,0,0,0,0,0,0.155063904732584,-0.0455470272259511,0.215189018978883,0,0,0.0180254743156135,0,0,0,0,0,0,-0.128409315179199,0,0,0,-0.00982357709475197,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564122719265953,0,0,0,0,0,0.438787535387899,0,0,0.0780165465845983,0,-0.0236811063686575,0,-0.012073671002692,0,0,0,0,0,0,0.0867042057670096,0.0957318288387595,0,0.0643663246215737,0,0,0,0,0,0,0,-0.0530013180682525,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.134937416226206,0,0,0,0,0,0,-0.0442771123274074,0,0,-0.0756390049731767,0,0,0,0,0,0,0,0,0,0,0,0.370109668739497,0,0.242382133716824,0,0,0.0061199178646531,0,0,0,0,0,0,0,-0.106887252668011,0,0,0,0,0,0,0,0,0.230735559454793,0,5.42101086242752e-20,0.113201690190273,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.217228536971276,0,0,0,0,0.110711457387979,0,0,0,0,0,0,0,0,0,0,0,0.0243669331639096,0,0.0736314681041766,0.0164956174818598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371049026677645,0,0,0,0,0,0,0.0321766417696594,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0560083393146496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154271936258016,0,0,0,0.0515931256454694,0,0,0,-0.0305067460755026,0,0,0,0.100856081916423,0,0,0,0.268025374328104,0,0,0,0.0665210207354646,0,-0.00582522478763779,0,0,0,0.0393580192192881,0,0,0,0,0,0.00918196505500132,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.158372359954362,0,0,0,0,0,0.0155024521394602,0,0,0.0211330335840261,0.102299981196345,0,0,0,0,0,0,0,0,0.259992007057194,0,0,0,0,0,0,0,0,0,0,0.0792694061850865,0.0119122343161495,0,0.0649640784918073,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.0854311697661916,0,0,0,0.0210428573346396,0,0,0,0,0,0,0,0.0449009749652213,0.157850580236064,0,0,0,-0.00976747510448385,-0.032635714744858,0,0,0,-0.229230442191202,0,0,0,0,0,0,0,0,0,0,0,0.119698403661631,0,0,0,0,-0.0479821557725216,0,0,0,0,0,0,0,0,0,0.0282979256604861,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0871533327388353,0,0,0,0,0,0,0.0240880596903773,0,0,0,0,0,0,0,0,0,0,0.0450626973302074,0,0.0204760950253032,0,0,0,0,0.0339458559711269,0,0,0,-0.0292562992054749,0.113119613912331,0,0.0904398520336189,0,0,0,0.106692484322631,0,0,0,-0.0707596296970294,0,0.0219540540952697,0,0,-0.0540079724232366,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.130168431200081,0,0,0,0,0,0,0,0,0.122272255224288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13445793735451,0,0,0,0,0,0,0,0.0512401111422203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158056083290507,0,0,0,0,0,0
X002028.SZ,0,0,-0.141820327606474,0,0,0,0.0994462018419475,0,0,0,0,0,0,0,0,0,0,0,0,0.045657295199735,0,0,0,-0.0310741774850012,0.0262315226379878,0,0,0,0,-0.0347437853147912,0,0,0,0,-0.0700998484590369,0.197250127264414,0,0,0,-0.0748658085979061,0,-0.0257015059509241,0,0,0,0,0,0,0,0,0,0,0.0940252166255574,0,0,0,0,0,0
X000988.SZ,0,0,-0.208866963899596,0,0,0,0,0,0,0,0,0,0.0431113397942423,0,0,0,0.218073385968328,0,0,0,0,0,0,0,0,0,0,0.00190577114679644,0,0.167381922437664,0,0,0,0,0,0,0,0.286586867609641,0,0,0,0.42801551965443,0,0,0,0.138563715653737,0,0,0,0,0,-0.0611128483453052,0.162039569246847,0,0,0,0,0,0
Change_TY3M,0,0.195781457685924,0,0,0,0,0.0933856913038689,0,0,0,0,0,0.0141851824512428,0,0,0,0,0,0,0,-0.209128637391873,0,0.14372770044647,0,0,0,0,0,0,0.0991160083346352,0,0,0,0,0,-0.0400987085116559,0.050579173426513,-0.114629332438617,0,0,0.1383269284929,-0.0127400400571481,0,0,0,0,0,0,0,0,0,0.0407698866685606,-0.0827333480520273,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25277633807458,-0.967084344807188,0,0,0,-0.0668436900172121,0,0.254796631221308,0,0,0,0,0,-0.164170242826372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104463425086614,0,1.49642220909706,0,0,0,0,0,0
TED,0,0.0913556178790124,0,0,0,0,0,0,0,0,0,0,-0.123045731137642,0,0,0.121582410224505,0.062220160882846,0,0,0,0,0,0,0,0,0,0,0,0,-0.195440759678736,0,0,0,0,0,0,0,0,0,0,0,0.147202827082594,0,0,0,0,0,0,0,0.146763190480543,-0.571134520465026,0.493887809228316,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.138351306061115,-0.0888383286668905,0,0,0,0.129659628969049,0,0.0574031257903298,0,0,0,-0.0754087860070436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153775029181616,0,0,-0.0367657723475424,0.0177820718595013,0.023327252618805,0,0,0,0.0686300124828446,0,0.0144653475184247,0,0,0,-0.00889961764804859,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0427462201417852,0,0,0,0.0365085196068099,0,-0.08187198277179,0,0,0,0,0,0,0,0,0,0,-0.0510879909291477,0,0,0.0463232374991346,0.112030485863193,0,0,0,0,-0.00452578815469994,0,0,0,-0.0267421542083322,0.0730701160050318,0,-0.000201187947292249,0,-0.00228865870475247,0,0,0,0,0,0,0,0,0,0.0121679460721463,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000793996328651343,-0.000399893096344777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006303811082696,0,-0.000202640192213209,0,0,0.000168228859535517,0,0,-0.000230854595542844,-0.000184307216385808,0,0,0,-0.000667017562034256,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,-0.000890920848411708,0.00439794951260537,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00975073828028345,0,0,0,0,0,0,0,0,0,-0.00600366376276709,0,0,0,0,0,0,0,0,0,0,0,-0.00401754425408058,0,0,0,0,0,0,0,0,0,-0.0107373013275941,0,-0.00107952108933135,0,0.00664889944364386,0,0,0,0,0,0,0,0,0,-0.00816060890610036,0.00178157718938858,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163846964818793,-0.0154432063205137,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00275924814173876,0,0,-4.27878196512139e-05,0,0,0,0,0,0,0,0.000972350721528046,0,-5.68169631413663e-05,0,0,0,0,0,0,0,-0.0034610571080349,0,0,0,0.00390362274114105,-0.00167712575452355,0,0,0,0,0,0
