,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X600118.SH,X000568.SZ,X600066.SH,X002294.SZ,X600271.SH,X002129.SZ,X000623.SZ,X600839.SH,X002456.SZ,X300124.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X002007.SZ,X600867.SH,X002292.SZ,X000800.SZ,X600177.SH,X002038.SZ,X600435.SH,X002049.SZ,X000977.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.00168919606441069,0,0,0,0,0,0,0,0,0,0.258933138156975,0.0570515775210933,0,-0.019904944369323,-6.93889390390723e-18,0,0,0,0,0.0634997177465151,0,0,0,0,0,0,0,0,0.0433208634082499,0.198953425976132,0,0,0,0.0340695499385098,0,0,0,0,0,0,0,0,0,0,0,0,0.0131051589005314,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.128948751452927,0,0.162306405460086,0,0.110773753774715,0,0,0,0.0371507433032717,0,0,0.0926321692589435,0,0,0,0,0,0,0.0353396582961709,0,0,0,0,0,0,0,0,0,0,-0.101227253942284,0,0,0,0.0238959388109529,0,-0.0236408646065569,0,0,-0.0528089728808692,0,0,0,0,0,0,0,-0.00143969373777613,-0.016896646185436,0,0,0,-0.145937430099836,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322221383612002,0.0430779239544863,0,0,0,0,0,-0.00098126415558971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249802468645979,0,0,0,0,0,0,0,-0.10533930203249,0,0,0.0274704057458992,-0.00352086434423167,0,0,0,0,0,0
X000651.SZ,0,0,0.0136044647165526,0,0,0,0,0,0,0.144124106426487,0,0,0,0.0148313825671074,0,0,0,0,0,0.0273808467250891,0,0,0,0.139236487853882,0,0,-0.0135071926722526,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.140331630821448,0,0,0.0363451186197147,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.243158616941194,0,0,0,0,0,0,0,0.29468688607374,0,0,0,0,0,0.0612394060504323,0,0,0,0,0,0.0696761222920373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980921283859265,0,0.0196234120265261,0,0,-0.0107895400681098,0.0148223101410832,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00351367307037403,0.00361709515305748,0,0,0,0.00214914730969897,0,0,0.0108267736235986,0,0,0,0.128668733640495,-0.0815337496512795,0.0922641945396886,0,0,0.396140069973813,0,0,0,0,0,0,0,0,0,0,0.0612573036943335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537788356658535,0,0,0,0,0,0
X000625.SZ,0.142033114976119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275649470652754,0,0,0,0.0474407880417361,0,0,0,0,0.0361527169404881,0,0.101733128476898,0,0,0,0,0,0,0,0,0.0207518205961422,0,0,0,0,0,0,0,0,0,0,0.0421198997966343,0,0.0892785745102671,0,-0.0131762424489605,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0882086044308941,0,0,0,0,0,0,0,0,0,0,0,0.0369090164878336,-0.066029144956085,0,0,0,0,0,0,0,0,-0.0997644949595282,0,0.388401130027019,0,0,0,0,0,0,0,0,0,0,0.162767458094927,0,0,0,0,0,0.0573384144844858,0,0,0,0,0,0,0.00300235119316332,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0536140814071885,0,0,0,-0.037856948959843,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0558797181677707,0,0.0119564891905308,0,0,0.202963621533839,0.0151167882196886,0,0,0,0,0.00846096927144059,0,0,0,0,0,0,0,0,0,-0.0503789591372303,0,0
X600690.SH,0,0.220167179298455,0,0,0,0,0,0,0,0,0,0.0142846272629742,0,0.215049184814893,0,0,0.0372472178720843,0,0.11063493756936,0.250615461959009,0.0318296622819104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480134311831243,0,0,0,0,0,0,0,0.0555738236618884,0,-0.0265228038713589,0.120816267430358,0,0,0,0,0,0
X000063.SZ,0.121327061412786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416842150402661,0,0,0,0,0,0,0,0,0,0,0.0277587489827542,0.0410468005820746,0,0,0.133060254435742,0,0,0,0,0.0779804385086231,0,0,0,0,0,0,0,0,0,0,0.00629686194601408,0.00344617174600937,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0778434588241801,0,0,0.0753135551406287,0,0.17302674458618,0,0.0300955441159109,0,0,0,0.00910558349074438,0,0,0,0,0.0430317953379248,4.33680868994202e-19,0,0,0,0,0,0,0.0425967036148388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881875876598806,0,0,0,0.0168866927376781,-0.0106963499656462,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.177396629540363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924849516041793,0,0,0,0.271131158277524,0.204738696485554,0,0,0,0.0365878618144028,0,0,0,0,0,0,0,0,0,0,0,0,0.10487761093132,0,0.0102064126695117,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.120182590053309,0,0,0,0,0,0.133903953793135,0,0,0,0,0,0,0,0,0,0.0113576241237098,0,0,0,0,0,0.0247436827020966,0,0,0,0,0.0346330702663192,0,0,0,0,0,-0.0656013216669581,-0.125956244974424,0,0.023299160699707,0,0,0,0,0,0,0,0,0.160299059441069,0,0,-0.00215919860209137,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173189511640939,0.0250118534954147,0,0,0,0,0,0,0,3.01123920397519e-05,0,0,0,0,0,0,0,0,0,0,0.158032989078193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344669330249546,0,0,0,0.0139518319546353,-0.0207769992795302,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641983029597236,0,0,0,0,0,0,0,0.0209713567279516,0,0,0,0,0,0.205078669909976,0,0,0,-0.0203952920773599,0,0,0,0,0,0
X600741.SH,0.0268834008107786,0,0,0,0,0.120910508065249,0.112808612523585,0,0,0,0,0.11342293010345,0,0,0,0,0,0,0.0872516309668112,0,0,0.0296075895936918,0,0.104716444985935,0,0,0,0,0,0,0,0,0,0.205110450499253,0,0,0,0,0,0,0,0,0,0,0,-0.0581396195199557,0,0,0,0,0,-0.0141966074307084,0,0,0,0,-0.018583647361698,0,0
X600703.SH,0,0,0,0,0,0,0.018412139512074,0,0,0,0,0,0.0627622022536651,0,0,0,0,0,0,0,0,0,0,0,0,0.0537934493454272,0.0242467211630406,0,0,0,0,-2.16840434497101e-19,0.0416593282304635,0,0.0203896547965773,0,0,0.0386535003111667,0,0,0.0891723799623002,0,0,0,0,0,0,-1.73472347597681e-18,0.123508727676741,0.0824604239427044,0,0.00365735665888203,-0.00156003063540809,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0762534635286378,0,0,0,0,0,0,0,0.0321018294654983,0,0,0,0.133629663267749,0,0,0,0.116347114581335,0,0,0,0,0,0,0,0,0,0,0,0.0138857990877811,0,0,0,0,0,0.0762476254433438,0,0,0,0,0,0,0,-0.0143871830307541,0.0149331157896348,0.123940948004836,0,0,-5.9979568734541e-05,-0.000167349162258177,0,0,0,0,0,0
X000100.SZ,0,0,0.318365228431386,0,0,0,0,0.00391642420975413,0,0.0744951922379117,0,0,0.0608249405356891,0,0,0,0,0,0,0,0,0,0,0.0890641304661542,0,0.147142579160278,0,0,0,0,0,0.0489338485158121,0,0,0,0,0.142547017615862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174363330755165,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.240122982612529,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834846723422666,0,0,0,0,0,0,0,0.245948739457933,0,0.0498715631345262,0,0,0,0,0,0,0,0,0.00966590545461711,0.175645765236078,0,0,0,-0.013128645896448,0,0,0,0,0,0,0
X601877.SH,0.0499939320794964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537949924259529,0,0,0,0,0,0,0,0.00836680595365764,0,0,0.21091234652458,0,0,0,0,0,0,0.101340016588366,-0.0589494276469793,0,0,0,0.0296022026892353,0,0,0,-0.00628632584915698,0.00699175928882381,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0.00367305630936268,0,0,0.0328201379570007,0,0,0,0.0554943992862024,0,0,0,0,0,0,0,0,0,0.0732342619115693,0.0628986646747296,0,0,0.108144911814942,0,0,0,0,0,0,0,0,0,0,0,0.0233265841349826,0,0,0,-1.0842021724855e-19,0,0,0.0685771639869076,0,0,0,0,0,0,0,0,0
X000550.SZ,0.0433111995001596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116651513890723,0,0.079469800545024,0,0,0,0,0,0,0,0.118122885263573,0,0.0119898232789627,0,0,0,0.132029529011498,0.238442498225001,0,0,0,0.0135470846873797,0,0,0,-0.00102425458853677,0.00324509220461406,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101889503675842,0,0,0.0828371716688455,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0637656162071815,0,0,0.0331703528319604,0,0,0,0,0.0352073000843202,0,0,0,0,0,0.0171251211298431,0,0,0.0128025354730542,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.0925383495512498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358552083065298,0,0,0,0,0,6.93889390390723e-18,0.375038652402776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221801712577144,0,-0.00587520562543933,-0.00458680549786897,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.400977357920497,0,0,0,-0.211439135296812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560677770035045,0,0,0,0,0.274848346096062,0,0,0,-0.0410588151295723,0,0,0,0,0.3371750907619,0,0,0,0,0,0,0,0,0,0,0,-0.0164469062458778,-0.00419425271155659,0,0,0,0.145610753815901,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.170587816928283,0,0,0,0,0,0,0,0.0108139297506907,0,0,0,0,0,0,0,0,0,0,0.131047087382155,0,0,0,0,0.0841091439621705,0,0,0,0,0,0.0540167278246582,0,0,0,0.0508728589452771,0,0.0442098243893547,0.214944307499917,0,0.0110054004832371,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.133739651682797,0,0.105975682431998,0,0.110302728339684,0,0,0.0359767596352141,0,0,0,0,0,0.0460476845008187,0.00325206754673489,0.0280711352114883,0,0,0,0,0,0.0312000017742019,0,0,0,0,0,0,0,0,0,0,-0.10348026893685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228590409415748,0,0,0,0.0744266582556117,0,0
X600066.SH,0.313846390175491,0,0,0,0,0,0,0,0,0,0,0,0.0416396409889505,0.0161615599055768,0,0,0,0,0,0.235912177236131,0,0.011765360857193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329381150342679,0,0,0,0,0,0,0,0,0,0.00895708909984594,0,0,0,-0.00644483896864566,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.165149494200962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358450033237104,0,0,0,0,0,0.093587151273386,0,0,0,0,0,0,0,0,0,0.230552204587212,0,0,0,0,0,0.0283324530549688,0,0,0.010429415520558,-0.0020465497710691,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0960994530383924,0,0,0,0.0870270018197679,0,0,0,0,0,0,0,0,0,0.0076584853224209,0,0,0,0,0,0.0452051423077827,0.100076505431825,0.00197210095657044,0,0,0.0512499571352636,0,0.130550394191064,0,0,0,0,0,0,0,0.193256133316553,0.0741063715136267,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0311942113604185,0,0,0,0,0,0.0381173208038039,0,0.188086011780966,0,0,0,0,0,0.0628928792667142,0,0,0,0,0,0,0,0,0,0.114818070361355,0,0,0.0266124418258817,0.0500264852338701,0,0,0,0,0,0,0,0,0.159001862351482,0,-0.0159372721863,0.00777998338566996,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0458522062575361,0,0,0,0,0.146635882835176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322821512551183,0,0,0,0,0.0168299332549319,0,0,0,0,0,0.218501594952755,0,0,0,0,0,0,0,0.0102080055755486,-0.0164447038509546,0,0,0,0,0,0
X600839.SH,0.258554266968745,0,0,0,0,0,0,0,0,0.044340841700944,0,0,0,0,0,0,0,0,0,0.0561022634099713,0,0,0,0,0,0,-0.0315298780126203,0,0,0,0,0,0,0,0,0,0,0,0,0.203410978046115,0,0,0.165883697178241,0,0,0,0,0,0.009224648684186,0,0,0.0306841746081681,-0.118343628454819,0,0,0,-0.023835409967287,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0213435926442478,0,0,0,0.0266590931969611,0,0,0,0.180769089384042,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.204264719262053,0,0,0,0,0,0,0,0.0218707782138309,0,0.00227225037154867,0,0,0,0,8.67361737988404e-19,0.0179706574513164,0.0550553882440546,0.110288997472681,0,-0.0131636722790743,0.030664500109329,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0738724565374918,0,0,0,0,0,0,0,0.180957620546467,0,0,0.0161565259062381,0,0,0,0,0,0,0,0,0.178406688421975,0,0,0,0,0,0,0,0,0,0.134297469782138,0,0,0,0,0.230664324182357,0,0,0,-0.00226994290160361,0.0288387525390185,0,0,0,0.0510434413376245,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127327572197053,0,0,0,0.201139604417326,0,0,0,0,0,0.0773146156221716,0,0,0,0.133944223880999,0,0,0,0,0,0.134049896248506,0,0,0,0,0.132086705239432,0,0,0,0,0,0,0,0,0,0,-0.0163868539269684,0,0,0,-0.235868682972001,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0330788149888676,0,0,0,0.0906895425992617,0,0,0,0.060904926252484,0,0,0,0,0,0,0,0,0,0,0.0651185551290182,0.10087133934146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666906617879723,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0.0759251655735478,0,0.0471708504284112,0,0,0,0,0.182625490972127,0,0,0,0,0,0,0,0,0,0,0,0.133732029032339,0.0400247105674352,0,0,0,0,0.00879948477150117,0.0895945142564427,0,0,0,0,0.00908431923399095,0,0,0,0.0594886249108873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
