,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600031.SH,X000063.SZ,X002236.SZ,X002008.SZ,X600809.SH,X600867.SH,X300124.SZ,X000596.SZ,X002456.SZ,X601877.SH,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000625.SZ,X000100.SZ,X002294.SZ,X300136.SZ,X002179.SZ,X300142.SZ,X000977.SZ,X002007.SZ,X002241.SZ,X000981.SZ,X000157.SZ,X002180.SZ,X000050.SZ,X600498.SH,X000869.SZ,X002049.SZ,X600779.SH,X600522.SH,X002508.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0.12645319629225,0,0,0,-0.0317126079642612,0,0,0,0,0,0,0,0,0,0,0,0.442546749549935,0,0.0401325140358107,0,0,0,0,0,0,0,0,0,0,0.13279627115781,0,0,0,0,0,0.207669785299628,0,0,0,0.125919556007617,0,0,0,0,0.0151814478222192,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418305135070949,0,0,0,0,0.0742002516910967,0,0,0,0,0.512952596511838,0,0,0,-0.0195247493928357,0,0,0,0,0,0.152205929412259,0,0,0,0.188756091300025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066213014783735,-0.00130288070925511,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.10895075848141,0,0,0.0509037070442323,0,0,0,0,0,0,0,0,0,0,0.0381197594131019,0.0119944469636294,0,0,0,0,0,0.0553690871715155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479754870124352,-0.00568943910544564,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272932538696837,0,0,0,0,0.100752053264443,0,0,0,0,0,0,0,0,0,0.268704952595505,0,0,0.0389249597911418,0,0.0326906973657919,0,0,0,0,0,0,0.0412734870450452,0,0,0,0,0,0,0,0,0.0175882455660485,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.245065007785041,0,0,0,0,0,0,0,0.119541689848543,0,0,0,0,0,0.0273163814078245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233066542827368,0,0,0,0,0,0,0.0393318042326102,0,0,0,0.000492184391958527,0,0,0,0,0,-0.0565470845660951,0,0,0,0,0,0
X600031.SH,0,0.0202657128480736,0,0,0,0,0,0,0,0.132006546093706,0,0,0,0.0512946434101806,0,0,0,0.0349794658140448,0.011011724659096,0,0,0,0,0,0,-0.0355414512289194,0,0,0.123336900675922,0,0,0,0,0.0544737574941672,0,0,0,-0.183230812035912,0,0,0,0,0,0,-0.0943978285799538,0,0,0,0,0,0.0521378529473513,0.0147864340692505,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0801745307817746,0,0,0,0,0,0,0,0,0,0,-0.176153954589494,0,0,0,0,0,0,0,0,0,0,0,0.109240344195663,0,0,0.0162775320133765,0.0854540669776987,0,0,0,0.141492317199903,0.0390475066241549,0.211515863589264,0,0,0,0,0,0,0,0.156992353234676,-0.0678172483721529,0,0,0,-0.849606663406442,0,0
X002236.SZ,0,0,0.280785509642009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180120793785219,0,0,0,0.136955106882454,0,0.121725974745294,0,0,0,0.458085783041694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228042836136403,0,0,-0.0716669510164121,0,-0.0114544196209084,0.0170382474483505,0,0,0,-0.263501969016216,0,0
X002008.SZ,0,0.143943755583627,0,0,0,0,0.174480227113495,0,0,0,0,0,0,0,0,0,0,0.218383497509121,0,0,0,0,0,0,0,0.149006454313989,0,0,0,0.0146141330537216,0,0,0,0,0,0,0.0339915484237141,0.0230762178862445,0.276313940822096,0,0,0,0,0,0,0,0.0935080361113629,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.0329432057500817,0,0,0.224093968483101,0,0,0.165523652233844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241067930975966,0,0,0,0.106034039768023,0,0,0,0,0,0,0,0,0.00012654042072526,0,0,0,0,0,0,0,0,0.226049372976208,0,0.123573138060695,0,0,0,0.0470889720610924,0.0124373454781963,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.105689883520809,0,0,0.189711804234341,0,0,0,0,0,0,0,0,0,0,0,0.423667874797628,0,0,0,0,0,0,0,0,0.0814418390689987,-0.0522664774087448,0,0,0,0,0,0,0,0,0,0,0,0,0.0394031012813163,0,0.0164288015680933,-0.0462093145887991,0,0,0,0,0,0
X300124.SZ,0,0.193955527259369,0,0,0,0.225707882398856,0,0,0,0,0,0,0,0,0,0,0,0,0.236477046736675,0,-0.0130566591577177,0,0,0,0,0,-0.242962929027124,0,0,0,0,0,0,0,-0.0738515643685905,0,0,0,0.11128971020693,0,0,-0.00665326677200069,0,0.0159162431858728,0,0,0,0,0,0,0,-0.0168539341912222,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0528411950958806,0,0,0,0,0,0.25775375813455,0,0,0,0,0,0,0,0,0,0.0762466632249485,0,0,0,0.0521014535898638,0,0,0,0,0,0,0,0,0,0.0106734250419105,0,0,0,0.0329922267089682,0,0,0,0.140542901786693,0,0,0,0,0.0861300061905052,0,0,0,0,0.00191474771123113,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.177535147120257,0.460723196236311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352098303077185,0,0,0.0196785730085198,0,0,0,0,0.248987701116024,0,0,0.108946421766977,0,0,0,0,0,0,0,0,0,0,0.0221385431507305,0,0.028651881553847,0,0.00879593810276082,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.141650588084848,0,0,0,0,0,0.0765682916106822,0,0,0,0,0,0,0,0,0,0.0822564928058715,0,0,0.164895373277192,0,0,0,0,0,0,0,0,0,0.0816909313966599,0,0,0,0,0,0,0,0,2.05669781214585e-05,0.0995448113282575,-0.202668299084922,0,0,0.0703373385675814,0,0.0114454982553096,-0.0652000393879497,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372609190461006,0,0.226316990955962,0,0,0.20211871512855,0,0,0,0,0,0,0,0,0,0,-0.0486297675338208,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0635137231539636,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.387050932247017,0,0,0,0,0,0,0.218293488331284,0,0,0,0,0,0,0,0,0,0.148141731563288,0,0,0,0,0,0,0,0,0,0,0,0.0381715866431585,0,-0.00812886619953037,-0.00493218052397966,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.269953936446721,0,0,0,0,0,0,0,0,0.0586635785465622,0,0,0,0,0,0,0.0657333961005126,0,0,0,0.115220598532609,0.275896776450646,0,0.0962967644888307,0,0,0,0,-0.145996955118089,0,0.0887999068237985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909007076633528,-0.00115469162628485,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293781365947723,0,0,0,0,0,0,0,0.00524898226896669,0,0,0,0,0,0.0616095442346927,0,0.0189105945977864,0,0,0,0,0,0,0,0,0.170882539024359,0.100125626851835,0,0,0,0.482033230103213,0,0,0,-0.00386569310452045,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0474944696728211,0,0,0,0,0.0227959881949552,0,0,0,0,0,0.196052950512651,0,0,0,0,0.261624725653393,0,0,0,0,0.00385049526268798,0,0.0846277590107432,0,0,0,0,0,-0.181058130756881,0,0,0,0,0,0,0,0,0,0.0323518213220686,0.129091256129952,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0741415931624778,0,0,0,-0.0667976478408139,-0.10859465178273,0.0439982774786675,0,0,0,0.150872043251365,0,0.0177726679523341,0,0,0.0432459294026727,0,0,0,0,0,0,0,0,0,0,0.20618286315309,0,0,0.0554510541059028,0,0,0.0996520107616117,0,0.0124468392200662,0,0,0,0,0,0.0572127062090053,0,0,0,-0.00544226077819851,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.238156515988167,0,0,0.00201371085390777,0,0,0,0,0,0.00511995695144782,0,0,0,0,0,0,0.0761935490863074,0,0,0,0,0.228973622892869,0,0,0,0,1.73472347597681e-18,0,0,0.00602200664915045,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0213294606385007,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.179065562652648,0,0,0,0,0,0,0,0,0,0,0,0,0.127650136633484,0,0,0,0,0,0,0,0.00618013893297652,0.341547757925795,0,0,0,0,0,0,0,0.0313492215731667,0.114053276207086,0,0,0,0,0,0,0.061731987947636,0,0,0,0.0471036425433809,0,0.100729987613094,0,0.0250982369714869,-0.0325035899298561,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.106571965775667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740575385392916,0,0,0,0,0,0,0,0,0,0,0,0,0.0277942745512488,-0.0753132021826035,0,0,0,0,0,0
X002179.SZ,0,-0.210634051614385,0,0,0,0,0,0,0.13592004493889,0,0,0,0,0,-0.0264323663632551,0,0,0,0.236975443851,0,0,0,0,0,-0.0878310018536328,0.140129520313274,0,0,0,0,0,0,0,0,0,0,0,0,0.107429247243372,0,0,0.0682630965372244,0,0.136634305484807,0,0,0,0,-0.06991265522144,0,0,-0.0116510256875217,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0679477271876327,0,0,0,0,0,0,0,0.296580239044277,0,0,0,0.121549187765876,0,0,0,0,0,0,0,0,0.0512608517448955,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.048298233686902,0,0,0,0,0,0,0.0611833143725526,0,0.0454672103455465,-0.00546425563341365,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0160812240986263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303365225570371,0,0,0,0,0,0,0,0.117644037563056,0,0,0,0,0.150290825303324,0,0,0.236965624692741,0,0,0,0.124984469626207,0,0,0,0,0,-0.0186273514264823,-0.0468507990861563,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0937152927275095,0,0,0,0,0,0,0,0,0,0,0,0.018617219263534,0,0,0.387557112492156,0,0,0,0,0,0,0,0,0,0.00718126765638599,0,0,0,0,0.0816744739856026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0406284533460082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969367037807506,0,0,0,0,0,0,0.0906171651545575,0,0,0,0,0,0,0,0.338548175788111,0.0708230518413626,0,0.143757461430105,0,0,0,0,0,0,0,0,-0.00193888031948357,0,0.213268162672361,0,0,0,-0.0197171579146601,-0.004855659354454,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195261799977625,0,0,0,0,0.0605090911446224,0,0,0,0.0106819217695473,0,0,0,0,0,0,0.0574239103088087,0,0.229052119475616,0,0,0,0,0,0,0,0,0,0.231134628075224,0,0,0,0,0,0.0356821806260585,-0.0109734397040186,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0188129635948912,0,0,-0.0564071885484129,0,0,0,0,0,0,0.0312061170975938,0,0,0,0,0,0,0.0133502442765881,0,0,0,0.16185333427913,0,0.04570898154664,0,0,0,0,0,0,0,0,0.0283316832231312,0,0,0,0,0,0.0197902777998015,0,0,0,0,0,0.00471789035699155,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0843822401613756,0,0,0.0120309790858067,0,0,0,-0.111692394714551,0,0.0132664150350761,0,0,0,0,0,0.206648847804685,0,0,0,0,0,0,-0.298409211992251,0,0,0,0.145150494853966,0,0,0.307341047632629,0,0,0.0983785497992065,0,0,0,0,0,0.200254511765755,0,0,-0.103962315079481,0,0,0.0401860987816478,0.0624406794581029,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0821609824291107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103246720526486,0,0,0,0,0.113421773541138,0,0,0,0,0.103752171185165,0,0.162358600892087,0.0623522356431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107121916812893,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.080441973269776,0,0.454618499924924,0,0,0,0,0,0,0,0,0.0327799781910668,0,0,0,0,0,0,0,0,-0.0115771790306761,0,0,0,0,0,0,0,0.0557257060140818,0,0,0,0,0,0,0,0,0,0,0.02127750963469,0,0,0.0624363840506421,0,0,0,-0.0273005792187603,-0.0787257749893929,0,0,0,0,0,0
X000869.SZ,0.527522979934246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398838606251413,0,0,0.000584561952790332,-0.000875142080686881,0,0,0,0.0905021418567737,0,0,0.124430904257248,0,0,0,0,0,0.222641452597313,0.0189889239126252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.264922432287099,0,0,0,0,0,0.0747306051529875,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0844264140960465,0,0,0,0.395498446434111,0,0,0,0,0.38091402124374,0,0,0,0,0,0,0,0.151885453955391,0,-0.0186826955614743,-0.0535649463427556,0,0,0,0,0,0
X600779.SH,0,0,0,0.0506674725500602,0,0,0,0,0,0,0.034855764275502,0,0,0,0,0,-0.028028018591215,0,0,0.4244127745855,0,0,0,0.21041171235579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733783841263399,0,0,0,0,0,0,0,-0.00232090467340131,0.0358147472019811,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.198962380307698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281755800395724,0,0.333061336593992,0,0,0,0,0.0293035118428089,0,0,0,0,0.177067001337014,0,0,0,0,0.236189425136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.122001989348955,0,0,0,0,0,0,0,0,0,0,0,0,0.0568527422432171,0,0,0,0,0,0,0.138285761197883,0,0,0,0,0,0.0876793861541707,0,0,0,0,0.0989286890900542,0,0,0,0,0,0,0,0,0.0155396312772188,0,0,0,0,0,0,0,0,0.00906402424054132,0.0774279365440551,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.261374096538719,0.0795472030957163,0,0,0,0,0,0,0,0,0,0.252424447887783,0,0,0,0,0,0,0.192619013907808,0,-0.151107743825195,0.245668496135934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746626002380954,0,0,0,0,0,0.0218179784331624,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05675019871829,0,0,0,0,0.536658345213345,0,0,-0.18847290733096,0,0,0,0,0.0877857385921697,0,0,0,0,-0.441816001643314,0,0,-0.0932773341003568,0,0,0,-0.0536055000366433,0,-0.0541333706088009,0,-0.0862338849742572,0,0,0,0,0,-0.030224488352748,0,0,0,0,-0.134396757751271,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613058159549575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868763865902577,0,0,0,0,0,0
TED,0,0,0,0,0.271974003990119,0,0,0,0,0,0,0,0,0,0,0,-0.241536484836429,0.0824830536703847,0,0,0,0,0,0,0,-0.160770885858924,-0.526550747305901,0,0,0,0,0,0,0,0,-0.184832585074279,0,0,0,-0.22253822215947,0,0,0,0,0,0,0,0,0,0,0,0.174061423693603,0,0,0,0,-1.66336084753541,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00760001900304904,0,0,0,0,0,0.0354066041611233,0.0497834588009723,0,0,4.33680868994202e-19,0,0,0,-0.0653046654460229,0,0,0,0.00265319718209379,0,0,0,0,0.0167653367001293,0,-0.070130044913332,0,0,0,0,0,-0.0196899684849382,0,0,0,0,0,0,0,-0.0446205243861949,0,0,0.0265568902889375,0,0.0793038627364663,0,-0.0307953109771274,0,0
MKreturn,0,0.102518345062122,0,0,0,0,0,-0.0964476540654152,0,0,0,0,0,0,0,0,-0.0388904998659532,0.0384076731338669,0,0,-0.0534531948334662,0,0.0750830898427498,0,0,-0.00797518012481415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203192474668302,-0.0403389372390355,0.377637093098682,0,0,-0.0319459601799197,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296454991428982,0,0,0,0,0,-0.00329938377881015,0,0.00405496096178867,0,0,0,0,0,0,0,0,0.000531931110603568,0,0,0,0.00418343181243991,0,0,0,0,0,0,0,0,0,0.0014514358041328,0,0,0,0.00342285676339525,-0.00620954900728597,0,0,0,-0.0229470262758095,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00625734918105553,0,0,0,0,0.0849766769596371,0,-0.0127468922998436,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037209751156423,0,-0.0233909120971171,0,0,0.0270092237654423,0,0,0,-0.00909202584250889,-0.0852408572965797,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303092145661239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499279897685647,0.00272875732354249,0.0130881941915654,0,0,0,-0.133826900371631,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455108739807513,0,0,0,0,0,0,0,0,0.00462366304302946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0100386149322423,-0.00264002310402121,0,0,0,-0.215702667935228,0,0
