,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X002049.SZ,X600031.SH,X002179.SZ,X000063.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X300142.SZ,X002180.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600487.SH,X600884.SH,X600460.SH,X600702.SH,X601799.SH,X300003.SZ,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X600372.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0.101566002825828,0,0,0,0,0,0,0,0,0.258871798632085,0,0,0,0,0,0,0.00463942959088091,0,0,0,0,0,0,0,0.00709793815589103,0.338049548529366,0,0,0,0.085269521534786,0,0,0,0,0,0,0.142368849283251,0,0,0,0,0,0,0,-0.0328624925751874,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.000288320820273507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109166094317816,0,0.0588796751644645,0,0,0,0.175720695258002,0.320855723809251,0,0,0,0,0,0,0,0,0,0,-0.0200106504737358,0,0,0.0705016754308531,0,0,-0.00394138447844575,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0141843376881971,0,0.104066310893141,0,0,0,0,0,0,0.110001541265082,0,0,0,0,0,0.113944953605975,0,0,0,-0.0182538601941655,0,-0.14584017905555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196031116545643,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.181962489142533,0,0,0,0,0,0,0,0.040756149844919,0,0,0,0,0,0,0,0.150573111254193,0,0.0601576438293713,0,0,0,0,0.238804401141061,0,0,0,0,0,0,0,-0.039608380218624,0,0,0.0345224517565972,0,0.0155880301080017,0,0,0,0,0.0389599389944878,-0.0417713910673177,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325142153342857,0,0.0361931989428636,-0.110591272247353,0,0.222260433449799,0,0,0,0.0553542504758884,0,0,0,0.0413853380743865,0,-0.0969503266861096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461052206856799,0,0,0,0,0.0569545004321347,0.00462919594667361,0,0,0,0,0,0
X000596.SZ,0,0,0.176328432305887,0.0927235487981537,0,0,0.187541605287423,0,-0.0427565292060971,0,0,0,0,0,0,0,0,0,0,0.0669970415188896,0,0,0,-0.0523500736784856,0,0,0,0,-0.0222724938938318,-0.0406103614557311,-2.03436994965752e-05,0,0,0,0,0,0,0,0,0,0.170475955657432,0,0,0,0,0,0,0,0,0,0,0,-0.00507184813169104,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0609037007032922,0,0,0,0,0,0,0,0,0,-0.0530506767693679,0,0.0620688604028719,0,0.112538585789545,0,0.043980896821691,0.0987067246394863,0,0,0,0,-0.0297525132879325,0,0,0,0.0461702710847487,0,0,-0.0276163352479803,0,0,0,0,0,0,0.0253300251310042,0,0,0,0,0,0,0,0.0124460787533954,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.242675235361834,0,0,0,0,0,0,0,-0.0959816344029739,0,0,0,0,0.102504185952957,0,0,0,0,0.0245528134666696,0,0,0,0,0.17944350547988,0,0,0,0,0.0327107488642359,0,0,0.147404315454452,0.182914468109153,0,0,0,0,0,0,0,0,0,-0.0162638365223344,0,0,0,0,0,0
X002371.SZ,0,0,0.0348569421642309,0,0,0,0,0,0.245802590175728,0,0,0,0,0,0,0.180260743224196,0,0,0,0,0,0,0,0,0,0,0,0,0.0254288547570408,0,0,0,0,0,0,0,0,0,0,0.469321167333151,0,0,0.0745976115168161,0,0,0,-1.73472347597681e-18,0,0.264889575280385,0,0,0,0.00559794830279775,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947557795576621,0,0,0.133619393859346,0,0.0438080127541979,0,0,0.0298240099785715,0,0,0,0,0,0,0,0,0,0.17437657892708,0,0,0,0,0,0,0,-0.0512991679883039,0,0,0.148256968128747,0,0.154431889821802,0,0,0,-0.107023044692532,-1.73472347597681e-18,0.0369312401492277,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0566329955893626,0,0,0,0,0,0,0,0.00946957367185826,0,0.0128248578609465,0,-0.053767338738735,0,0.0841213310918506,0,0,0.112029903831317,0,0,0,0,0,0,0,0,0,0,0,0.511666711524724,0,0,0.0596768123115647,0,0,0,-0.0566953543133226,0,0,0,0,0,0,0,0,0,0,-0.0326949311946078,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192613336320571,0,0,0,0.269310357725884,0,0,0,0.0367782336857848,0,0,0.0385738729339777,0,0,0,0,0.145476947033542,0,0,0,0,0,0,0.134048318839391,0,0,0,0,0,0,-0.0553814067622335,0.0762506794842039,0,0,0,0,0,0,0,0,0,0.0259197456704479,0,0
X000063.SZ,0,0,0,0,0,0,0,0.134732223695096,0,0,0,0,0,0,0,-0.0614649561272441,0,0,0,0.0551260562982513,0,0,0,0,0,0.0192204926196264,0,0.102466046032526,0,0,0,0,0.020009450410347,0,0,0,0,-0.0152320085275466,0,0,0,0,0,0,0.000178050668966656,0.0688242434924643,0,0,0.118194524643249,0,0,0,0.00595611440384818,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0134549990070445,0,0,0.435959076203585,0,0,0,0.241386133668605,0,0,0,0,0,0.0440792621311917,0,0,0,0,0,0.0631552800327999,0,0,0,0,0.0318456209767376,0,0,-0.0114539693035272,0,0,0,0,-0.16290067335466,0,0,0,0,0,0,0,0,0.034999324210164,0,0,0,0,0,0.0658246402204136,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320830495506113,0,0,-0.148993429784345,0,0,0,0,0.129557487980687,0,0,0.255669793757052,0,0,0,0,0,0.0913566115480818,0.0735927174111475,0,0,0,0,0,0,0,0.000307070024946477,0,0,0,0.0974691111837193,0,0,0,0.0750071439147667,0,0.0537768347331788,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.061249108069116,0,0.0560036582616436,0.0786548414045976,0,0,0,0,0,0,0,0,0.287979857971683,0,0,0,0.020360069359238,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.233901194233331,0,0.0569943261723912,0,0,0,0.0372625430968212,0.0231884244011955,0,0,0,0,0,0,0.00399857893492048,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691814062612013,0.387065826043308,0,0,0,0,0.0173270759383054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130361941204811,-0.0361122292552344,0,0,0,0.592619077032628,0,0,0,0,0,0,0.0157712602534614,0,0.142324281438202,0,0,0,0,0.0899663595725094,-0.0147865441732377,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0631858808727124,0,0,0.0545385657842418,0,0,0,0,0.00025092075617434,0,0,0,0.508603178409823,0.104419621376877,0,0,0.130538638429383,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0591511838810642,0,0.0854781014025293,0,0,0,0,0,0,0,0,0,0,0,0,0.000583993032508423,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0173813400034217,0.264845366717113,-0.0171891841594423,0,0.035106209330084,0,0.125368498999344,0,0,0.106886156048154,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.288486665719483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50528664223097,0,-0.0686026913910031,0,0,0,0,-0.0520621244262214,0,-0.0608619646340637,0.0582045432768382,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.122401636209348,0,0,0.268706228935039,0.107513905159381,0,0,0,0,0,0,0,0,-0.0843167939384245,0,0,0,0,0,0,0,0,-0.124391648511856,0,0,0,0,0,0,0,0,0,0,0,0.128812359403226,0,0,0,0,0.0470959902665689,0.0981574108880523,0.140014248708751,0,0,0,0,0,0,-0.00115814767837574,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0693598919109262,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0735533683111102,0,0,0,0,0,0,0.0854075257471295,0,-0.0466991222386413,0,0,0,0,0,0,0,0.0518738716802315,0,0.0657913938548116,0,0.146851635725324,0,0,0,0.105193985787599,0,0,0,0,0,0.101717226469148,0.02643697706042,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,-0.0182499758032821,0,0,0,0,0,0,0.0717683580887916,0.0656977125375895,0.0705902734948674,0,0.105743471457667,0,-0.0466284334325823,0,0,0.0205432298406643,0,0,0,0,0,0,0.06454269043496,0,0,0,0,0.0189080773492344,0,-0.0613759388758964,0,0,0,0.0741816193808778,0,0,0,0.0671178849841438,0,0,0,-0.0318438852991719,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0262703822781272,0,0,0,0,0,0,0,0,0,0,-0.000256184970304217,0,0,0,0,0,0,0,0,0.231714905352344,0,0.128353672323468,0.126213996731542,0,0,0,0,0,0.052068092014175,0,0.0971688335150118,0,0,0,0,0,0,-0.0644217578684876,0,0.108845560947653,0,0.130910466020821,0,0,0,0,0.0205010556291922,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.331802882394255,0,0,0,0,0,0,0.259363155864979,0,0.0172145449939535,0,0,0,0,0,0,0,0.0443032514251541,0,0,0.0834594253779569,0.103885753381508,0,0,0,0,0,0,0.270378169182675,0,0,0,0,0,0,0,0,0,0,0,0,0.133631479058698,-0.142990758204954,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0140033112309107,0.0214463414520313,0.00729357643643145,0,0,0,0,0,0,0,0.265779951576743,0,0.146955152619331,0,0,0,0,0,0.0247232566724075,0,0,0,0,0.0275293980700504,0,0,0,0,0.203714861627032,0,0,-0.0914378874773114,0,0,0,0,0,0,0,0,0,0.0143733545109803,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0780556007833359,0,0,0,0,0,0,0.266623380551792,0,0,0,0,0,0.0233785087121419,0,0,0,0,0,0,0,0,0.040654700497561,0.0652050916016819,0,0,0,-0.0578752294283849,0,0,0,0,0,0.0117919666979786,0,0,0.0108351670251037,0,0,0,0.0746709459998448,0,0.0979088695713083,0,0.0256255104521072,0.00586761654642518,0,0,-0.041742680118041,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0515761650188942,0,0,0,0,0,0,0.00919324728530389,0,0,0.0789093418219172,-0.0345281633458243,0,0.339099109853166,0,0,0.0187046295857588,0.0857891113908003,0,0,0,0,0.0114398537238474,-0.0134193991318309,0,0,0,0.0842003985473532,0,0,0,0,0,-0.0387328758229645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107150735551847,0,0,0,0,0,0,0,0,0,-0.0663449331264627,0,0,0.458595941549335,0,0,0,0,0,0,0.226457170137804,-0.0641655956684875,0,0,0,0,0,0,0.136153519536568,0,0,0,0,0,0,-0.232175506456658,0,0,0.0843167483580242,-0.0252064944445189,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844333506238163,0,0,0,0,0,0,0.135385518594427,0,0.146415547187558,0,0,0,0,0,0,0.113645338364045,0.0825434991475195,0,0,0,0,0,-0.0603211154938054,0,0,0,0.0673212243087365,0,0,0,0,0,0,0.0764832727944638,-0.00344124686075388,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949490475817459,0,0,0.145495336438131,0,0,0,0,0.0520773027639352,0,0,0.0509377463652106,0,0,0,0,0,0,0,0,0,0,0.0201026022181611,0,0,0.0606099219776241,0,0,0,0,0.0497579349150441,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.682275774135547,0,0,0.0247003308132214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695290303878985,0,0,0,0,0.0433602138855483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558407556820914,0,0.596157309528659,0,0,0,-0.264567384696129,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0172416147239348,0,0,0.127057963250307,0,0,0,0.0349762552834119,0.0431946258970085,0,0,0.0702494437283946,0,0,0,0,0,0,0,0,0,0,0,0.139540391859099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954431607798788,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.226731656104895,0,0,0.0892057789478535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245262350753664,0.0381576178836878,0.0230755248985142,0,0,0,0,0,0,0,0,0,0.00742917631377465,0,-0.0470662023500314,0,0.269117811106656,0.0387352973486549,0.0189201855937617,0,0,0,0,0,-0.059105436693197,-0.0157298805789017,0,0,0,0,0,0
X000799.SZ,0,0.0498848467660711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263708934077027,0.0178377472715302,0,0,0.0381651487910255,0,0,-0.0277999313015356,-3.46944695195361e-18,0,0,0,0,0,0.0610714836110961,0,0,0,0,0.0660512893605846,0,0.424794960636114,0,0,0,0,0,0,0,0,0.09764901333994,0,0.0224946281875016,0.0160505375425507,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346811943844692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117163444558604,0,0,0.0517731020953728,0.00322148880704816,0,0.082096557069253,0,0,0,0,0,0,0.082806334934777,0,0,0,0.0514137315056392,0,0,0,0,0,0.0894027366978462,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.025775047538615,0,0,0,0,0,0,0,0,0,0,0.00750177693756563,0,0,0.125374553670979,0.114368258873759,0,0,0,0.1095538759772,0,0,0,0,0.0279616230943605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699095550438955,0.0518121906861119,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.297191923664111,0,0,0,0,0,0,0,0.068353676528849,0.348577054450496,0,0,0,0.148164470646105,0,-0.378629517286498,0.311346861030698,0,-0.199118029118266,0,0,0,0.0455144647214737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102199988863328,-0.00561289517408668,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111629334629146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820063679167034,0,0.0431748252725553,0,0,0.020695760707992,0,0,0,0.114811218970356,0,-0.00981252941165123,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.276196056750094,0,0,0,0.189401059504404,0,-0.0278275361230507,0,0,0,0,0,0,0,0.0488853257930848,0,0,0,0.217999300378363,0,0,0.120604807445251,0,0,0,0,0,0.09753323595176,0,0,0,0,0,0,0,0,0,-0.0625750232353312,0,0,0,0.00609910948727597,0,0,0,0,0,0,0.0196666945442035,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.30615600709607,0,0,0,0,0,0,0,0,0,0,0,0.0245670966240988,0,0.195088918362058,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0320566715341768,0,0.0774347504549954,0.0643395192667231,0,0,0,0,0,0,0.0987441112605509,0,0,0,0,0,0,-0.00734057632622157,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176157067528408,0,0,0,-0.055449656519357,0,0,0,0,-0.0564348190899351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980951672230467,-0.0230004350717443,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432894731141023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494402237010999,0.0732274419594697,0,0,0.0262080361066575,0,0,0,0,0,0,-0.106651090210506,0,0,0,0,0,0,0,0.130028451627889,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690304617788878,0.148192187977349,0,0.0987964484533356,0,0,0,0,0,0,-0.0240976715068233,0,0,0,0,0.160689915672574,0,0,0,0.061709415118253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142211479036774,0,0,0,0,2.6139201656451,0,0
RealEstate_excess,0,0,0,0,0,-0.0110281951161055,0,-0.0884055933120085,0.053751843021344,0,0,0,0,0,0,0,0,0,-0.0149236532957846,0,0,-0.0613284078517507,0,0,0,0,0,0,0,0,-0.00974811046623517,0,0,0.0189461639127207,0,0,0,-0.0569669432948253,0,0,0,0,0,0,0.0328620001674054,0,0.0230245482126523,0,0,0,0,0.0493044083991227,0,0,0.23839379826352,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.11047917143417,0.0569599075580965,0,0,0,0,0,0,0,0,0,0,0,0,-0.10850073703987,0.015137407836841,0,0,0,0,0,-0.0347171295326138,0,-0.00385179202470598,0,0,-0.0191108431694086,0,0,0,0,0,0,-0.0830603321510951,-0.0246181918585588,0.148194094904611,0,-0.00944739918691691,0,0,0,0.0006881905276682,0,0,0,0.00202177380850726,0.176554802623292,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256884369736497,-0.00103245182439402,0,0,-8.79790757045078e-06,0,0,0,0,0,0,-0.00112538166319994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000127620661802123,0.00386385783997498,0,0,0,0.0112275692906586,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0180751658580944,0,0,0,0,-0.0153612958788076,0,0,0,0,0,0,0,0.0455550391906159,0,0,0,0,0,0.0222315073278659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100319729685918,0.130907379774487,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00168366522663628,0,0,0,0,0.00216063609484153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153569365201797,0,0,0,0,0,0,0,0,0,0,-0.013569829846329,-0.0206197815066577,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207803241899611,0,0.00167773229507738,0,0,0,0,0,0,0,0,0,0,0,-0.00200958811826876,-1.35525271560688e-20,0,0,0,-0.000486749105953807,0,0,0,0,0.00353688419989718,0,0,0,0,0,0,0,0,0,0,0.000546015144197289,0,0,-0.00340304079368993,-0.00662181961856385,0,0,0,0,0,0
