,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X600271.SH,X600118.SH,X600372.SH,X600703.SH,X000157.SZ,X002129.SZ,X000559.SZ,X000338.SZ,X600839.SH,X600741.SH,X002241.SZ,X600089.SH,X600582.SH,X600066.SH,X600177.SH,X002292.SZ,X002236.SZ,X002475.SZ,X300003.SZ,X300124.SZ,X002456.SZ,X000800.SZ,X600060.SH,X002223.SZ,X601877.SH,X600166.SH,X002276.SZ,X000568.SZ,X000727.SZ,X600435.SH,X002465.SZ,X600198.SH,X000581.SZ,X000550.SZ,X000547.SZ,X000977.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472475630765968,0,0,0,0,0,0,0,0.108253279927836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516515736983424,0.0265846454241383,0,0,0.036672242329282,0.096772658833267,0.0100274686027803,0,2.71050543121376e-20,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0300666339686328,0,0,0,0,0.17272616781828,0,0,0,0,0,0,0,0.112463074845314,0,0.0941769106381947,0,0,0,0.119117581858115,0,0,0.0999510677823657,0,0,0,0,0,0,0,0,0,0.0590191576245844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.113055998692306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197727454869637,0,0.101160610197126,0,0.0315162619594175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131167414517849,0.00366927317945883,0,0,0,0,0,0
X600271.SH,0,0,0,0.0893590059831361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242935199961207,0,0,0,0,0,0,0,0,0,0.235514435794145,0.0114094471182186,0,0,0.0293001265584484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240857729813439,-0.0166428446206844,0,0,0,0,0,0
X600118.SH,0,0,0.0305979118472854,0,0,0,0,0,0,0,0,0,0,0,0,0.384398727993952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102346454517734,0,0,0,0,0,0,0,0,0.0473400708647,0.166626265683101,0.0609196897951624,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0128182351032456,0,0,0,0,0,0
X600372.SH,0,0.307666446637196,0.0362444789324321,0.0257813537036081,0,0,0,0,0,0,0,0.0956957305657966,0,2.71050543121376e-20,0.0360622318769786,0,0,0,0,0,0,0,0,0,0.0496719435864219,0.0994124611941846,0,0,0,0.143059626412362,0,0,0.0399608992444285,0,0,0,0,0,0,0,0,0,0.0748906912000557,0.0446581439513636,0,0,0,0.0862570775817262,0,0,0,-0.0233134606052568,-0.032841886387335,0,0,0,0,0,0
X600703.SH,0,0,0.024081264952333,0,0,0,0,0,0,0.333322820488383,0,0,0,0,0,0,0,0,0,0,0,0.0740214732198103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789834761360936,0,0,0.0464836524709019,0,0,0,-0.0107847678594725,-0.0147228896722482,0,0,0,0,0,0
X000157.SZ,0,0,0.00859820727916628,0,0,0,0,0,0,0.357325279149908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038240387641195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105261550986956,0.208119866931435,0,0,0,0.00133018706911779,0,0,0,0,0,0,0.00230658313873907,0.00606582131102024,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0554696767435259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210857662490868,0,0,0.00186177612418227,0.290376337424103,0.0165825133741528,0,0,0,0,0.127896668832243,0,0,0,0,0,0,0,0,0,0.0685935105172386,0,0,0,0,0,0,0,0,0,0,0,-0.0126203317950995,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049070603380398,0,0.0518290709640794,0,0.0440498069578968,0,0,0,0.161823541548791,0,0,0,0.0800448821171151,0.0588843713375466,0,0,0.107183319223105,0.150131506461139,0,0,0.00609506583162132,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0323964914763524,0,0.0446319896944298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397430661541409,0,0,0,0,0.121741371945906,0.0450030947962518,0,0,0,0,0,0,0,0,0,0.0198820795888312,0,0,0,0,0,0,0,0.0998235983354871,0.093074716729079,-8.67361737988404e-19,0,0,0,0,0,0.00277721106390609,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.185751128870483,0,0,0.0675821159836671,0.0877067385916851,0,0,0,0.128027122242704,0,0,0,0,0.0547475051401832,0.0662768793404263,0,0.0113873551410411,0,0,0,0,0,0,0.0537138809528837,0.0401934382692436,0,0,0,0.0300995734805724,0,0,0,0,0,0,0,0.124590103570915,0,0.0652297253232552,0,-0.0146009406623564,-0.0225799748135394,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.237462563773242,0,0.00313460091511026,0,0,0,0,0,0,0,0.0233117254306345,0,0,0,0,0,0.12828165095621,0,0,0,0,0,0,0,0,0,0,0.1520917705324,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0733909398956136,0,0,-0.00335965986489741,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067139913932552,0,0.0549739243074521,0,0,0,0,0.157185506611137,0,0,0.00869334666835538,0,0,0.0403164585938443,0,0,0,0,0,0,0,0.154147999558194,0,0,0,0.0712517073208703,0.0597901718369613,0,0,-0.00788418884980334,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.185366081591457,0,0.114639880602269,0,0,0,0,0,0.112054136104913,0,0,0,0,0.158541397865231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119504243711837,0,0,0.0402998153414941,0,0,0,0.0663150188243744,0,0,0,0,0,0,0,-0.0150747830723284,-0.00875753959422534,0,0,0,0,0,0
X600582.SH,0,0,0.0427529691444601,0,0,0,0,0,0,0,0,0,0,0,0.161690159264557,0,0,0,0.11574532816942,0,0,0,0,0,0,0,0.030847853856374,0,0,0,0.316252656350496,0,0.0325241378528285,0,-0.0124054957101002,0,0,0,0.0852205948332216,0,0,0,0,0,0,0,0,0,0,0.353403479791877,0,0.013219294048746,0.0221572005494726,0,0,0,0,0,0
X600066.SH,0,0,0.0586397107866731,0,0,0,0,0,0,0,0,0.108834629271453,0,0.100763795399609,0,0,0,0,0.049241966618034,0,0,0,0,0,0,0.147839811360553,0,0,0,0,0,0,0,0,0.053889161754639,0,-0.0136051417034027,0,0,0.00717935739715005,0,0,0,0,0,0,0,0,0,0,0,-0.00365112411692424,-0.00474112135517476,0,0,0,0,0,0
X600177.SH,0,0,0,0.101650898999897,0,0,0.0398850878456868,0.200356298962443,0,0,0.109316256918221,0,0.187971283037303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36009281202852e-05,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0991802323610633,0,0,-0.137087873053595,0,0,-0.0351143639260752,0,-0.00717909069854799,0,0,0,0,0,0,0,0.0195458009194606,0,0.0758997483303401,0,0,0,0,0,0,0,0,0,0.0642329057088239,0,0,0,0,0,0,0,0,0,0,0,0,0.0702292444514139,0,0,0,0,0,0,0.0222586562724385,-0.00565107150440244,0,0,0,0,0,0
X002236.SZ,0,0,0,0.17331439963633,0,0,0,0,0,0,0,0,0,0.28954493456178,0,0,0,0,0,0.0614323576231825,0,0,0,0,0,0,0,0.0431524327760077,0.086065455521991,0,0,0,0,0,0,0,0.0852407884811179,0,0,0,0,0,0,0,0,0,0,0,0.159196688625884,0,0,0.0134971816467551,0.0157144268661363,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339730663196181,0,0,0,0,0,0,0,0,0,0,0,0.121816083642234,0,0,0,0,0,0,0.0425886977062243,0,0,0,0,0,0,0,0,0,0,0.156591558392486,0,0,0,0,0.00243227598407684,0,0,-0.00771103308566849,-0.00910921530879907,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0496692906417234,0,0,0,0,0,0,0,0,0,0,0.0403418901691856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399335141682834,0,0.199358165062052,0,0.270329223024187,0,0,0.147373306449613,0.314379758690339,0,0,0,0,0,0,0,0.0263941764409939,0,0,0,0,0,0,0.0293010505673326,0.0306658131222554,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166099434374034,0,0.136885906458954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179500609177389,0,0.0671217010542508,0,0,0,0,0,0,0,0,0.0989572930639343,0,0,0,0,0,0,0,0,-0.0280392659269495,-0.0107964541668346,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181934944981516,0,0,0,0,0,0,0,0,0,0.347214649110176,0,0.0672440451374207,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811958492773776,0,-0.0576044816812884,-0.0866106421241771,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00775791793093155,0,0,0.163912863603143,0,0,0,0,0.0940670279504739,0,0.272636457357961,0,0.0408166291103952,0,0.11001200210774,0,0,0,0,0,-0.0344611127250055,0,0,0,0,0,0,0,0,0,0,0.0428571156740083,0,0,0,0,0,0.148981859718842,0,-0.00479734652449812,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.170391973918011,0,0,0,0,0,0,0,0.0723624158518681,0,0,0.10530676736378,0,0,0.138167944018102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122221160974101,0,0.0675677224855198,0,0,0,0.151768472507817,0,0,0,0.00970032411255445,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775186873515863,0.119160221242029,0,0.31288370457712,0.0326615539069535,0,0.0778174423504324,0,0,0,0,0,0,0,0,0,0,0,0.0903445630995575,0,0,0.0408027851349628,0,0.0653454278015478,-0.00165667766902939,4.83731231273081e-05,0,0,0,0,0,0
X601877.SH,0,0,0.0576423721257883,0,0,0,0,0,0,0,0,0,0,0,0,0.0402134076113351,0.0761451834773925,0.0438881355236175,0,0,0,0,0,0,0,0,0,0,0.193365635336065,0,0,0,0,0,0,0,0,0,0,0.0216790806171474,0,0,0,0,0,0,0,0,0,0,0,0.0235492176991878,-0.00147995998883148,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363659053726034,0,0,0,0,0,0,0.0175985398006345,0,0,0.00929052861549747,0,0,0,0,0,0,0.0580853671696562,0,0,0,0,0.00569964101334567,0,0,0,0,0,0,0,0,0,0,0.183398148834687,0,0,0,0.0135771447118638,0.0121426319213556,0,0,0,0,0,0
X002276.SZ,0,0,0,0.0820428466052075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121266802262169,0,0,0,0,0,0,0.178531744594206,0,0,0,0.118013355339362,0,0,0,0,-0.0327776224817685,0,0,0,0,0,0,0,0.114288848455505,0,0,0,0.265903853164999,0,0,0,0,0,0.00917854750009116,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.338444499282604,0,0,0,0.0440259244563742,0,0,0,0.0854625839392197,0,0.0694756786879991,0,0,0,0,0,0,0,0,0.0409420194304365,0.00870446617684828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118532657600976,0,0.0155470372243677,0,0,0.0390074380143935,0,0,0,0,0,0,0.00386109713441465,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0.0835667907873841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140397081941127,0,0,0,0.066771353769154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132763980925879,0,0,0,0,0.116587231141538,0,-0.00360361848769769,-0.00550624182631654,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167687526561569,0.173026609573285,0,0,0.0124548157592152,0,0,0,0,0,0,0,0,0,0,0,0,0.0366355303851824,0,0,0,0,0,0,0,0,0,0,0,0.0598081767491429,0,0,0,0.0730709861887547,0.0870520493621224,0,0,-0.00428823760081536,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450736971452439,0.114814215904989,0.13825063589744,0,0,0,0,0,0,0,0,0.0434748297970734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245978473652497,0,0,0,0,0,0.0711311617677911,0,0,-0.0217985010895699,-0.0123388779793032,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679309305519139,0,0,0,0,0,0,0,0,0,0,0,0,0.262959000662451,-1.73472347597681e-18,0,0,0,0,0,0,0.00580841895654498,0,0,0,0,0,0,0,0,0.330988380461817,0,0,-0.0320331765758138,8.67361737988404e-19,0,0,0,0,0,0
X000581.SZ,0,0,0,0.0347502708316635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101452142977765,0,0,0,-8.67361737988404e-19,0,0,0.0847465902951952,-0.0236525022611934,0,0,0,0,0,0,0,0,0,0,0.0267721937285446,0,0,0,0.198572628989739,0.0455520536526429,0,0,0.0873581774192511,0,0,0,0,0.00215754724278295,0,0,0,0,0,0
X000550.SZ,0,0,0,0.141383962300505,0,0,0,0.0595745998317214,0,0.0579963375846344,0,0,0,0.0211944201742324,0,0,0,0,0,0,0,0.0166870243117214,0,0,0,0,0,0,0,0.0266763805851258,0,0,0,0,0,0.0534314901314385,0,0,0,0.0357861348819234,0.164423115995291,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,9.11384774518184e-05,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339854372796112,0.0142893573106244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417869013839769,0.00656116140621603,0,0,0,0,0,0.10961025486433,0.200735461092334,0,0,0,0,0,0,0.272471302699814,0,0.00899046016282443,0.0410653889983568,0,0,0,0,0,0
X000977.SZ,0,0,0,0.173298675723726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144555630366301,0.0492778462852123,0,0,0,0,0,0,0,0,0,0.0771154200886659,0,0.0953624900527315,0,0,0,0.145721294772739,0,0,0,0.0790325015215771,0,0,0,0.0639147973111595,0.0889124353131442,0,0,0,0,0,0,-0.0127578769386001,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0652393681247874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290094036821333,0,0,0,0,0,0.156237601529593,0,0,0,0.0372224305259231,0,0.129988797041212,0,0,0,1.0842021724855e-19,0,0,0,0.078800697384328,0,0.00346726998971124,0,0,0,0,0,0,0,0,0,-0.0134451855240409,-0.018539355520155,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0864074969470762,0,0,0,0,0,0,0.0491074806414217,0,0,0,0,0,0.0154955704075841,0,0.0134535757734576,0,0,0,0,0,0,0.0128254174454002,0,0,0,0,0.108087860210873,0,0,-0.114983910201642,0,0,0,0,0,0,0,0,0,0,0,-0.0501815609958925,-0.0585178685316482,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1171071691154,0,0,0,0,0.213354515926062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866592260314026,-0.414994050494874,0,0,-1.27042494250638,0,0.434175410473292,0,0,0,0,0,0,0,-1.28509419528065,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653444222998751,0,-0.25535972823339,-0.594911666439092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03671767288017,0,0,0,-0.991008486417356,0,0,0,0,0,0,0,0,-0.628051924134034,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0816115756479894,0,0,-0.221708472290507,0,0,0,0,0,0,-0.0494779144563871,0,0,0.137451790305535,0.0119621339174587,0.124780931022166,0,0,0,0,-0.21835779071349,-0.095141974801302,-0.0135278702835075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986343269545728,0,0,0.119264695278576,0,0,0,-0.010385548114453,-0.0123481316873065,0,0,0,0,0,0
MKreturn,-0.037707197946528,0,0,0,0,0,0,0,0,0,0,0,0,-0.165908103709084,0.0955996290450434,0,-0.105021608540514,0,0,0,0,0,0,-0.101059122892604,0,0,0,0,0,0,0,0,0,0,0.0341988747579634,0,0,0,0,0,0,0,0,0,0.0286289714276286,0,0,0.168670750007935,0,0,-0.0837003518691939,-0.00779956275697178,0.000276903901210013,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00568626391205607,0,0,0,0,0,0,0,0.00681298310238993,0,0,0,0,0,-0.00230648828347648,0,0,0,-0.00339149484402146,-0.00326064692571008,0,-0.00403989105011393,0,0,0,0,0,0,0,0,0,0,0,0.00312876289441418,0,0,0.0122403214802412,0.00167635334727492,0.00544632389705786,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00545854285893892,0,0,0,0,-0.00247230383162465,0,0,0,0,-0.0179400913175491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499886848415714,0,0,0,0,0,0,0,0,-0.000835621402282505,0,0,0,0,0,0,0.000592243908223288,-0.0045167827543983,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232407621032108,-0.0021634076814557,-0.00404630828447018,0,0,0,0,0,0,0,0.0075705235059862,0,0,0,0,0,0.0101550285431467,0,0,0,-0.00754349205107179,0.00842723560193205,0,0,0,0,-0.0116862584014089,0,0,0,0,-0.00807036410299738,0,0.0141444417080905,-0.0026188083384172,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017530792722823,-0.000974787273975174,0,0,0,0,0,0
