,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600584.SH,X000157.SZ,X600703.SH,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X600741.SH,X600183.SH,X002236.SZ,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000800.SZ,X600487.SH,X002180.SZ,X002223.SZ,X000661.SZ,X601799.SH,X600460.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.0409607938770018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528750642156326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179844052378871,0,0,0.00729837607319837,0,0.0536502340725139,0,0,0,0.0573879347863009,0,0,0,-0.0130038387084774,0,0
X600031.SH,-0.269130582064273,0,0,0,0,0,0.0084547980744516,0,0,0,0,0,0,0,0,0,0.150485340128039,0,0,0,0,0.0654146232410225,0,-1.38777878078145e-17,0,-0.0996208734475104,0,0,0.485139774791848,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.156986300710978,0,0,0,0,0,0,0.251912844568926,-0.0770557403982552,0,-0.0891785208347732,0,0,0,0,0.0203893306200469,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383002668133498,0,0,0,0,0,0,0,0,0.164915198599063,8.67361737988404e-19,0,0,0,0,0,0.0823149517312824,0.173693287419541,0,0,0,0,0,0,0.0174438699102347,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0576847701567946,0,0,0.0814251155866582,0,0.0330831150122285,0.0250946168220512,-0.0309639042604425,0,0,0.0133066833332619,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443966807061368,0,0,0,0,0,0,0.0362553860638562,0,0,0,0,0,0,0,0,-0.0904621848228648,0,0.0779566158927318,6.93889390390723e-18,0,0,0,0,-0.19767693906465,0,0,0,0.33107499291201,-0.0221819909029155,0,0,0,0,0,0.0348752593963536,0,0,-0.10058303403737,-0.198586792227349,0,0,-0.0539603165084694,0,0
X002304.SZ,0,0,0,0.119926475051308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617364989090894,0.2552115964053,0,0,0,0.06675131388956,0,0,0,0,0,0,0,-0.0965340683333369,0,0,0.409452945624295,-0.00808940207754747,0,0,0,0,0.0738987482507046,0,0,0,0,0,0,0,0,0,0,0.0730059173924759,0,-0.0219490289213203,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.178451552399384,0,0,0,0,0,0.0312565960708108,0,0,0,0.221224773453801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068649348250289,0,0,0,0.169941087039294,-0.108711826255631,0,0.0227259315318017,0.104449350562697,0,0,0,0.216894891595426,0.182162368919131,0,0,0,-0.00754368953911119,-0.059954251237642,0,0,-0.0877525534186121,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.388006759552002,0.371905608512858,0.0799054831432579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189036593306828,0,0,0.131883461406182,0,-0.0293412025435803,0,0,0,0.078109982481537,0,0,0.123875308200074,0,0,0,0,0,0,-0.00259456880181524,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122866836170204,0,0.105643673123011,0,0,0,0,0,0,0.08381964674522,0,-0.0761307212879114,0.193968168540638,0,0,0,0,0,0,0.0708741929025513,0,0,0,0,0,0,0,0,0,0,0.0976454344504152,0,0,0,0,0,0,0,0,0,-0.0185314936764387,0,0
X300014.SZ,0,0,0,0,0.148169445085871,-0.177345491102544,0,0,0,0,0,0,0,0,0,0,0,0,0.055188465583091,0.108238293428527,0,0,0,0,0,-0.017900625129281,0,0,0,0,0,0,0,0,0,0.0227532625824949,0,0,0,0,0,0,0,0,0,0,-0.0487911674046889,0,0.290847212094607,0,0,0,0,0,0,0,-0.0227062049233364,0,0
X002241.SZ,0,0,0.386122164773306,0,0,0,0,0,0,0,0,0,0,0,0,0.163831660863413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946518757466995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120254817807904,0,0,0,0,0,0,0,0,0,0.0055820955492841,0,0
X000100.SZ,0,0,0,0,0,0,0.0809345784890917,0,0,0,0,0,0,0.451142078051321,0,0,0,0,0,0,0,0.104515410382421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292517947923613,0,0,0,0,0,0,0,0,0.059761484830127,-0.342052588186825,0.0635003442051004,0,0,0,0,-0.00276182878683717,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16479102018941,0,0,0,0,0,0,0,0,0,0.111574675090974,0.0174856219247565,0.00514820218715418,0,-0.0296213782324063,0,0,0,0.375206638029069,0.0168051357143154,0,0,0,0,0,0.0444312941675489,0.0590633817434246,0.00740352884512871,0,0,0,0.0493090535046189,-0.0147755981957899,0,0,-0.00572658657102054,0,0
X002463.SZ,0,0,0.125073034501805,0,0,0,0,0,0,-0.191519912213273,0,0,0,0,0,0,0,0,0,0,0,0,0.086501381053333,0,0,0,0,0.082513596776863,0,0,0.13519616682099,0,0,0,0,0.222867182927593,0,0,-0.02872996795762,0,0.0553751276823016,0,0.0527808541141016,0.0178493282654268,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571441801459572,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0196142071634919,0,0,0,0,0,0,-2.71050543121376e-20,0.0820964977462198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261073454453888,0,0,0.0948012814104915,0.284683622211879,0,0,0,0,0,0.0264268830004616,0,0.0917013785729912,0,0,0,0,0,0,0,0,0,0,0.0366265276513991,0,0
X600584.SH,0,0,0.150170301509911,0,0,0,0,0,0,0,0.0278393599134612,0,0,0,0,0,0.039772844147116,0,0,0,0,0.0714709941929114,0.173163538109295,0,0,1.38777878078145e-17,0,0,0,0,0.094095380440779,-0.0329639558601062,0,0.117803873926463,0,0.0509498174507811,0,0,0.0356489694436971,0,0,0,0,0,0,0,0,0.198044644316349,0,0.107610442777219,0,0,0.0726422829720272,0,0,0,-0.0606108372771211,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153539266323744,0,0.146039976187724,0,0,0,0.0323514866991919,0,0,0,0,0.198907729363388,0,0,0,0,0.0283967849526438,0,0,0,0,0,0,0,0,0.0601124357131917,0.136009963187494,0,0.0186726109768351,0,0,0,0,-0.121638773243539,-0.0147633962568722,0,0,0,0,0,0,0,0.0196639683493358,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0500152273260497,0,0,0,0,0,0,0,0,0,0.0672151999265946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319690809829549,0,0,0,0,0.00559192842664351,0,0,0,0,0.169750142339305,0,0.0344424167321817,0,0,0,0,0,0,-0.0285294716687434,0,0
X000977.SZ,0,0,0,0,0,-0.0162448815777658,0,0,0,0,0,0,0,0.16541190857387,0,0.402871053442415,0,0,3.46944695195361e-18,0,0,-0.0458424879021534,0,0,-3.46944695195361e-18,0.381430348010928,0,0,0,0,0,0,0,0,0,0,0,0.0934885408570734,0.0857092199880269,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325753933134061,0,-0.129578341569917,0,0,0.0383658454003146,0,0
X600522.SH,0,-0.0396068597178309,0,0,0,0,0,0,0,0,0.0715878694401133,0,-0.0914619791557976,0,0,0,0.017773679952434,0,0,0,0,0,0,3.46944695195361e-18,0.163482661707446,0,0,0,0,0,0,0,0.108953550533871,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.703865129060397,-0.171184691200421,0.187844194193528,0,0,0.0608586357096006,0,-0.0330363779214064,0.0568117087230577,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286580400549253,0,0,0.187784588449073,0.297787920756325,0,0,0,0,0,0,0.145098968190442,0.279138533428582,0,0,0,0,-0.207279359912216,0,0,0,0,0,0,0,-0.0770194436528238,0,0.179344936134946,0,0,0,0,-0.0693054130378253,0,0.179671445638262,0,-0.00544197955379174,0,0,-0.00536891602221519,0,0,0,0.031082659217675,0,0
X600066.SH,0,0,0,0,0,0.126678771192516,-1.73472347597681e-18,0.243995000651422,0,0,0,0,0,0,0,0,0,0,0,-0.0243771683316629,0,0,0,0,0,0.232763995087008,0,-1.73472347597681e-18,0,0,0,0,0.531339238670407,0,0,0,0,-0.0854242630998065,0,0,0,0.153372861419713,0.309919229091832,0,0,0,0,0,0,-0.0595437641805616,0,-0.00960099568521012,0,-0.00676101147202974,0,0,0,0,0
X600741.SH,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0762494818423259,0,0.0216195262803809,0,-1.73472347597681e-18,0,0,0,0.0237615700778224,0,0,0,0,-0.0532785639270586,0,0,0,0,0,-0.256382802458691,0.170857453596865,0.0568062033242381,0,-0.0350672739968124,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0164856894401277,0,0,0,0,0,0,0,-0.0302211004957486,-0.0947942146422322,0,0,0.029190627010142,0,0
X600183.SH,0,0,0.0682286884939737,0,0,0,0,0,0,0,0,0,-0.140458270040985,0,0,0,0,0,0,0,0,0,0,0,-0.106177009131467,0.162926729580095,0,0,0,0,0,0,0.229898267252643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182386364282665,0,-0.110568693290992,0,0,-0.0992080189698289,0,0,0,-0.0126286877673475,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157988843758767,0,0.0959053332428108,0,0,0,0.0295099715998349,0,0,0,0,0.0952992906172942,-8.67361737988404e-19,0,0,0.10194721938513,0,0,0,0,0,0,0.134832463355183,0,0,0,0,0,0.0375456354392334,0,0.00520925274884817,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00597197742329281,0,0
X002049.SZ,0,0,0.0761002724833324,0,0,0,0,0,0,0,0,0,0,0,-0.114608692291555,0,0,0,0,0,0,0.178399051791008,0,0,0,0,0.0925807863344042,0,0,0.461229021281078,0.0472124173604138,0,0,-0.0397842020139905,0,0,0,0,0,0,-0.0773664249467515,0,0,0,0,0,0.112514721617131,0,0,0.0753554752688632,0,0.0531540868577068,-0.052248821970858,0,0,0,0.0333184439411992,0,0
X600418.SH,0,0,0,0,0,0,-0.0157178674070916,0,0,0,0,0,0.352899756006452,0,0,0,-0.158434646364833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723667191043481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212097379385117,0,0,0,0.0487855312427945,0,0,0,-0.0853883347645951,0,0
X601877.SH,0,0,0,0,0,0,0.0200357231479277,0,0,0,0,0,0,0,0.086147666419052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179692372868453,0,0,0,0,0,0,0,0,0.0186084955770156,0,0.0149748706666597,0,0,0,0,0,0.00297757408429898,0,0,0,-0.0249565382739518,0,0,0,0.00665512669405582,0,0
X000921.SZ,0,0,0,0,0,0,0.326297680947139,0,0,0,-0.0884903378507285,0,0.0437018482740014,0,0,0,0,0,0,0.125808074728678,0,0,0,-3.46944695195361e-18,0,0.137458657497146,0,0,0,0,0,0.112839457693254,0,0,0,-0.0745231319404977,0,0,0,0,0,0,0,0,0,0,0,0,0.0168353195274835,0,-0.219897939058378,0,-0.194839155292146,0,0,0,0.0398281303692912,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136750219864456,0,0,0,0,0.0655832689830149,0,0,0.12405922312798,0,0.0906520677593264,0.0161007756365958,-3.46944695195361e-18,0,0,0.0457536490742909,0,0.136050586747457,0.167381999150351,0,0,0,0,0,0,0,0,0,0.0302567267745812,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416504374958823,0,0.0309910504217308,0,0,0,0,0,0,0,0,0,0,0,0.0113727579840733,0.440053017345185,0,0,0,0,0,0,0,0,0,0,0,0.0858842666049464,0,0,0,0.0156624975868838,0,0,0,0,0,0,0,0,-0.0270524149374838,0,0
X002180.SZ,0,0,0,0,0.053568600489174,0,0,0,0.00449052447229283,0,0,0,0,0,0,0,0,0,0,0.00293211539653379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232068123842502,0,0,0,0,0,0,0,0,0,0,0.153252291639193,0,0,0.0466043456910937,-8.67361737988404e-19,-0.032629165806371,0,0,0,-0.0215098887429633,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043171901833004,0,0,0.265087427678042,0,0.0594304435264357,0,0,0.0418703424419944,0,0,0,0,0,0,0.106853687102286,0,0,0,0,0,0,0,0.123102702354127,0,0,0,0,0,0,-0.119144623722903,0,0.0722071223432317,0,0,0,-0.0330193494090848,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,6.93889390390723e-18,0,0,0.0769866424302358,0,0,0,-0.0986040967380972,0,0,0,0,0,0,0,0,-0.149705306167502,0,0.0646140904456194,0,0.0276641077794064,0.174543767709763,0,0,0,0,0,0,0,0,0,0.0255272711459879,0.0376673135523016,0,0.0711561775047367,0,0,0,0,0.222310079141773,0.123572392034879,0,0,0,0,0,0,0.0109250102184419,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962161165454472,0,0,0,0,0,0,0,0,0,0,0,0.143819278722679,0,0,0.0617390253331814,0,0,0.0143289612783182,0.192795122911968,0.069519458977004,0,0,0,0,0,0,-0.0467633403297022,0,0,0,0.0964909834599898,0,0,0,0,0.0719914601183917,0,0
X600460.SH,0,0,0,0,0,-0.0268077118472132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658369765466821,0,0.0362834535036304,0,0.250286158593582,0,0.0330717557659905,0,0,0,0,0,0.432182828254103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193852636408866,0,0,0,0.0188149358921121,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0217155118908836,0.118825437483066,0,0,0,0,0,0.0325940691659623,0,0.285176919107518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130193102883201,0.0327221319378681,0,0,0,0,0.0568908039279714,0,0,0,0.116518164366482,0,0,0,0,0,-0.029161345358063,0,0,0,0,0.0768968228636521,0,0
X002156.SZ,0,0,0.101149775908653,0,-0.054652849620286,0,0,0,0,0,0.265757543642894,0,0,0,0,0,0.0420970126085877,0,0,0,0,0,0,0,0,0,0,0.160510095380175,0,0.0886485301330774,0,0,0,0,0.0752978019429953,0,0,0.158741108474976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493022596629825,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.317855741799145,0,0,-0.220920025416837,0,0,0,0,0,0,-0.054481190789422,0,0,-0.169437645080811,0,0.0434229417585603,0,0,0,0,-0.0990446801739913,0,0,0.183677959949152,0.139304754781405,0,0,0,-0.195949249188011,0,0,0,-0.162049033030043,0.163308893717454,0,0,-0.0158385928888662,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927918688703178,0,0,0,0,0,0,0.0628372240569082,0,0,0,0,0,0,-0.150107672271093,0,0,-0.026678284069756,0,-0.353378854763077,0.0706698092807346,0,0,0,0,0,0.0824876969388572,0,0,-0.151680154473125,0,0,-1.73472347597681e-18,0,0.194254204538188,-0.0762516933292709,0,0,0.957130749211248,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0543187423410899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488958829888458,-0.0456433165693693,0,0,-0.158315661944047,0,0,0,0,0,0,-0.0477952121877031,0.456489713794355,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812215164120518,0,-0.125431678640509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308348676766587,0,0,0,-0.172411048401353,0,0,-0.0235648449437727,0,0,0,0,0,0.148134456593363,-0.181376804381869,0,0,-0.0586079684746737,0,0,0,-0.0514105209224137,-0.0605927689550062,0,0,0,-0.00566760860926188,0,0
MKreturn,0,0,0,0,0,-0.105581859941493,0,0,0,0,0,0,0,0,0,0,-0.0204375746281844,0,0,0,0,0.00921302739401944,0,0,0,0,0,0.0218887052795228,-0.0618812213539165,0,0,-0.008798147071704,0,0.015200640044015,0,0,0,0,0.00623050715205769,0,0,0,0,0,0,0,0,0,0,0.00717921176128761,0,-0.00931987133254214,0,0.0532314852812851,0,0,-9.26406517727984e-05,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332865107431692,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00481951267206942,0,0,0,0,0,0,0,0.00246522727601352,0,0,0,0,0,0,0,0,0,0,0.00269071748267552,0,0,0,0,0,0,0,-0.00628738579284071,-0.00631663991077384,-0.00116273044876702,0,0,0,0,0,0,-0.00641350039917999,0,0,0,0,0,-0.00243749169296484,0,0,0.00210247308481451,0,0.0225968895250652,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178493891743576,0,0,0,0,0,-0.00957077384920792,0,0,0,0,-0.00252717277350993,0,0,0,0,0,0,0.0103250265927445,0,0,0,0,0.0203869300592815,0,0,0.0180362838734149,0,0,-0.00872502980406873,0,0,0,0,0,0,0,-0.0536100241658567,-0.00403151575314106,0.0188230828681952,0,0,0,0,0
