,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X000725.SZ,X002475.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002129.SZ,X002179.SZ,X600741.SH,X000625.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X300146.SZ,X600779.SH,X002074.SZ,X002008.SZ,X600089.SH,X600707.SH,X000977.SZ,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.118587015941977,0,0,0,0,0,0,0.122045867226644,0,0,0,0,0,0,0,0,0.0333740612592482,0,0,0,0.0214353481951736,0,0,0,0,0,0,0,0,0,0.184992723684994,0,0,0,0,0,0,0.0883269273904285,0,0,0,0,0,0,0,0,0,-0.0252609104014393,0,0,0,-0.0167952688851751,0,0
X000858.SZ,0,0,0,0,0,0.332361165339732,0.129789356289967,0,0,0,0,0,0.0525939595291307,0,0,0,0,0,0,0,0,0,0,0,0,0.0262047048988825,0,0,0,0,0,0,0,0,0,0.157965333577142,0,0,0,0,0,0,0,0.0708048231629193,0,0,0,0,0,0,0,-0.0194616948710945,3.46944695195361e-18,0,0,0,-0.00974739929106362,0,0
X002415.SZ,0,0,0,0,0,0.135859201431815,0,0,0,0,0,0,0,0,0,0,0,0.0407013035858017,0,0,0,0,0,0,0,0,0,0,0,0.213366603712356,0,0.113663431696427,0,0,0,0.0363306432852088,0.0438859312480765,0,0,0,0,0,0,0.0579203152940281,0,0,0,0,0.0745925256156987,0,0,0.0738779155871924,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0518107742804586,0.0648866625780471,0,0,0,0.005893115767291,0,0,0,0,0,0,-0.0206338333046404,0,0,0,0.0934993974112166,0,0,0,0.196153839605878,0,0,0,0.0514486666995284,0,0,0,0,-0.0124411011395709,0,0,0,0,0,0,-0.145963161532541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167519946152141,0,0
X000651.SZ,0,0,0,0,0,0,0.0749180347343716,0.0611946260480664,0,0,0,0,0,0.123810163742937,0,0,0,0.104158391190132,0,0,0,0,0,0,0.0209365643480747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856037320966638,0,0
X000568.SZ,0,0.386302222282326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115081569834977,0,0,0,0,0,-0.0310461823334745,0,0,0,0,0,0,0.0284188185351215,0,0,0,0,0,0.21304685987672,0,0,0,0,0,-0.0258189216675175,0.125558443078396,0,0,0,0,0,0,0,0,0,-0.0457353235840829,0,0,0,-0.00878006361604713,0,0
X600809.SH,0,0,0,0,0,0.0145516847005537,0,0,0.170165503609169,0,0,0,0,0.091254327279266,0,0,0.155791705306677,0.0653892827632144,0,0,0.199844135402044,0,0,0,0,0,0,0,0.172504055720767,0,0,0,0,0,0,0.236888330098267,0.0126565466760314,0,0,0,0,0.0674045866075356,3.46944695195361e-18,0.050399717918679,0,0,0,0,0,0,0,0,-0.0627826147627417,0,0,0,-0.031783549663427,0,0
X600690.SH,0,0,0.0621616495094298,0,0.120835310586968,0,0.16960594600362,0,0,0,0,0,0,0.159193267130881,0,0,0,0,0,0.00114828159820468,0,0,0,0,0,0.169408544913158,0,0,0,0,0,0,0.0827472516543703,0,0,0,0,0,0,0,0,0,0.0392654352741143,0,0,0,-0.0172106565030044,0,0,0,0,0,0.0169549765493929,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0895535247026146,0,0,0.123112272955692,0,0,0,0,0,0,0,0.153233443447186,0,0.0139747580924933,0,0.114647834817027,0.162435571459946,0,0.103173883747194,0.0252989105533542,0,0,0,0,0,0,0,0.16674466911927,0,0,0,0,0,0.00305481446462985,0,0,0,0.0253763702285059,0,0,0,0,0,0,0,-0.0315477156077135,-0.00453734787273225,0,0,0,0,0,0
X000725.SZ,0,0,0.099931493321899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226990690611437,0,0,0.0669099708047518,0,0,0,0,0,0,0,0,0,0,0,0.063292623506549,0,0.0332536950251487,0,0,0,0.0763829707503242,0,0,0,0,0,0,0,0,0,0,0,0.0141850514600384,0,0,0,-0.0461282085568266,0,0
