,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000581.SZ,X600271.SH,X000623.SZ,X000550.SZ,X600066.SH,X002236.SZ,X000800.SZ,X300124.SZ,X000869.SZ,X002475.SZ,X600177.SH,X000559.SZ,X002294.SZ,X002129.SZ,X600839.SH,X000050.SZ,X000400.SZ,X002456.SZ,X600809.SH,X002465.SZ,X002007.SZ,X000977.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600312.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.050589136417636,0,0,0,0.200596330960243,0.20745771751509,0,0,0,0,0,0,0,0.416446126747483,0,0,0,0,0,0,0,-0.0962865286460186,0.00857092978355357,0,0.0621490624943497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255015969313802,-0.0146366126194552,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.00685768818694358,0.419341043808876,0,0,0,0.14012384565501,0,0,0,0,0,0.0708956913560865,0,0,0.081488943114823,0.0499315751342536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677656654647849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202307010834725,0,-6.93889390390723e-18,0,0,-0.0655619044646141,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0289862689530778,0,0,0,0,0,0,0,0,0,0,0.380119287768599,0.149249968738075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267359812447377,0,0,0,0,0,0,0,0,0,0.0339353722131266,0,0,0,0,0,0,0,0,-0.00792589991825185,0,0,0,0,0,0
X000651.SZ,0.0745113943572862,0,0.109613839162529,0,0,0,0,0,0,0,0.249010024049404,0,0,0,0,0,3.46944695195361e-18,0.325242076658137,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.174387602696394,0,0,0.0479395604343546,0,0,0,0,0,0.0585053725998709,0,0,0,0,0,0,0,0,-0.0315801263644399,-0.00841645230828012,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0573401128341621,0,0,0,0.070651008321464,0,0,0,0,0,0,0,0,0,0,0,0.0207805030619559,0,0,0,0,0,-0.0543897643744737,0,0.167687546028408,0.19742957147717,0,0,0.115092089353576,0,0,0,0,0,0,0.183821794953315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272114878020477,0,0,0,0,0,0,0
X002304.SZ,0,0.188672061536651,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741132749895099,0,0,0,-0.0945755421233516,0,0.0644560967230854,0,0,0,0,0,0,0,0,0,0.291048580409301,0,0,0,0,0.0167149641939151,0.0181719845274753,0,0.0592271756031574,0,-2.16840434497101e-19,0.0152868383750817,0,0,0,0,0,0
X000858.SZ,0,0.0516442969164382,0,0.0792310996628642,0,0,0,0,0,0,0,0,0.0118864024115096,0,0,0,0.173662430619224,0,0.0520321322133701,0,0,0,0.0596680538402959,0,-0.0110086943831969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325542792197522,0,0,0,0,0,0,0,-0.0461176528899302,0,0.00207894750906594,-0.00608603900061695,0,0,0,0,0,0
X000625.SZ,0.0937931229052056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737612260393239,0.160350082786493,0.0506418498276258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152917214874133,0.0699351579905764,0,0,0,0,0,0,0,-0.037303408306059,-0.00163546391249219,0,0,0,0,0,0
X600031.SH,0.0645265202548647,0,0,0,0,0,0,0,0,0,0,0,0,0.873624662142517,0,0,0,0,0.00884884751709165,0,0,0,0,0,0,0,0.00841991961007016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152489027118907,0,0,0,0,0,0,0
X000063.SZ,0.128469706608047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115935874145127,0,0,0,0,0,0,0,0,0,0,0,0,0.119268292172919,0.0314278716273101,0,0,0.0238659041426337,0,0,0.0163651862493816,0,0,0.066512820017025,0,0,0.0230958823672924,0.0210563604363242,0,0,0,0.0124644348477651,-1.0268247287106e-05,0,0,0,0,0,0
X600690.SH,0,0.190061220382781,0,0.259547768276896,0,0,0,0,0,0,0,0,0.0889955790395714,0,0,0.153957750650171,0,0,0.055655697293031,0,0,0,0,0,-0.0160408332341929,0,0,0,-0.0163962344937022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102296728051478,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.093450495233376,0,0,0,-0.0205733448676068,0,0,0,0,0.0911367111728006,0,0,0,0,0.00552869215746001,0,0.0601054539177817,0,0,0,-0.0864763726771643,0,0,0,0,0,0,0,0,0.133481910109159,0,0,0,0,0,0,0,0,0.139073909048561,0,0,0.0611683746555062,0,0,0,0,-0.0365503452587684,0.00402845955802319,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198737030840197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265598238327513,0,0,0,0,0,0,0,0.0559893502941856,0,0.216059714777193,0,0,0,0,-0.0934410378624736,0,0.000900985285254246,-0.0275661402210323,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.37138919440248,0,0,0,0.0553064136809705,0,0,0.0843726702658738,0,0,0,0.063747869985775,0,0,0,0,0.0957368927278759,0,0,0,0,0,0.0543524596148598,0,0,0,0.00716924044248308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263151729046478,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.154531877327287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175026879145815,0.21082906673285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171516053369706,0,0,0,0,0,0,0.244169542014965,0,-0.0063059896968718,0.0278998120154644,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0323912567673022,0.0586374143367611,0,0,0.114786324912122,0,0,0,0,0,0,0,0,0,0,0,0.135926020739987,0,0,0,0,0,0,0,0,0,0,0,0,0.0703948849305133,0,0,0.0736229572524523,0,0,0,0.173531321188919,-0.0467317412631739,0,0,-0.0253910261608939,0,0,0,0,0,0
X600741.SH,0.179236720831872,0,0,0.0288974937488826,0,0,0,0,0,0,0,0,0,0.0700493001500117,-0.0539461101297856,0.140974629590957,0,0,0,0,0,0,0,0,0,0.116858376985696,0.0286413241309139,0,0,0,0,0,0,0,0.0424926429560322,0,0,0.0156231229032537,0,0,0,0,0,0,0.0868219482029345,0,0,0,0,0,0,-0.0204970570967761,-0.0265986296705884,0,0,0,0,0,0
