,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X002007.SZ,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X002463.SZ,X000977.SZ,X600271.SH,X002008.SZ,X000625.SZ,X300136.SZ,X300014.SZ,X002371.SZ,X002456.SZ,X600177.SH,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X600498.SH,X002129.SZ,X002508.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044667063972773,0,0,0,0,0,0,0,0,0,0.0252549557038342,0,0,0,0,0.0730973910536111,0.0590302679521156,0,0.0392893970155773,0,0,0.0365143177408922,0,0,0,0.0964230703369374,0,0.0259221840000632,0,0,0,0,0.0224478918158523,0,0,0,0,0,0,0
X000568.SZ,0.239246250008489,0.571817007553017,0,0,0,0,0,0,0,0.0334849111615954,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0117503314083387,0,0,0,0,0,0,0,0,-0.011118958062022,0,0,0,0,0,0,0,-0.0299312410029155,0,0,0,0,0,0,0,0,0,0,0,0.0325084367101051,0,0,0,0.0461579975872929,0,0
X600031.SH,0,0,0,0,0,0,0.142332771136438,0,0,0,0,0,0,0,0.273639983928841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160235057447448,0.126738917295633,0,0,0,-0.0244319778741182,0,0,0,0,0,0,0,0,0,0,0,-0.0151552955055248,0,-0.0368613603704199,0.0444721336793518,0,0,0,-0.0056177808058223,0,0
X600690.SH,0,0,0,0.125738296917866,0,0,0,0,0,0,0,0,0,0,0,0,0.155720435724993,0,0,-0.119809569101433,0,0,0.052940058880952,0,0,0.00604403815178534,0,0.0905848077138346,0,0,0,0,0,0,0,0.0175410865995379,0,0,-0.00922730147632704,0,0,0,0,0,0.0839795860631019,0,0,0,0,0,0,0.0131548682324577,-0.0342873398675954,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.240260938257822,0,0,0,0,0,0,0,0.0055501551855726,0,0,0,0,0,0,0,0,0.096715087865601,0,0,0,0.0541552762329279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367273183900335,0,0,0,-0.0157749474127314,0,0
X600809.SH,0,0.537407446872085,0,0,0,0,0,0,0,0.0821867617137527,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00874587367221683,0,0,-0.0418273999364074,0,0,0,0.00194942740131563,0,0.0646020041410097,0,0,0,0,0,0,0,0.00193491086229399,0.0349219565861558,0,0,0,-0.0333428016760443,0,0,0,0,0,0,0.0238626474445699,0,0,0,0,0.00461817263193881,0,0
X000661.SZ,0,0,0.105626027320335,0,0,0,0,0,0,0.12435229229354,0,0,0,0,0,0,0,0,0,0.0447110766851261,0.11553534178161,0,0,0,0.110671095971389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897381856145795,0,0,0,0,0,0,-0.0404951734347967,0,0,0,-0.0997103023526208,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111615395616717,0.390738824193869,0.0470356346543802,0.100931730207817,0,0,0,0.167938935344344,0,0.100609138964016,0,0,0,0,0,0,-0.0819356658058261,0,0,0,0,0,0,0.0436517201327895,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.384224185067059,0,0,-0.208865382209309,0,0,0,0,0,0,0.109051028684404,0,0,0,0,0,0,0,0,0,0.236767186013464,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0765299831383567,0,0,0,0.379523439954164,0,0,0,0,0,0,0.0158307484379454,0.00105500250458931,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0374468625064441,0,0,0,0,0,0,0,0,0,0,0,0.0807294113212178,0,0,0,0.159512296413284,0,0,0,0,0,0,0,0,0,0,0.0388439002642794,0,0,0,0.11244933875848,0,0,0.207367256147572,0,0,0,0,0.0314544810367312,0,0,0.200666949790336,0,0,-0.0565287084938418,0.0614067135591082,0,0,0,0,0,0
X300003.SZ,0,0,0.0685101722078216,0,0,0,0,0,0,0.115924493435797,0,0,0,0,0,0.0386693883683974,0,0,0.0560418556303462,0,0,0,0,0,0,0,0,0,0,0,0,0.148970162126557,0,0.16321274421713,0.0310880672513084,0,0,0,0,0.0634118891677655,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00278912825790038,0,0,0,0,0,0,0
X000596.SZ,0,0.20317156416351,0,0,0,0,0,0,0,0,0,0.110310625553074,0,0.0580721741106105,0,0.132278949607914,0,0,0,0,0,0,0.0398519336259171,0,0,0,0,0.0187725203112576,0,0.0187463173760653,0,0,0,0,0,0,-0.0222038500553179,-0.0689770754657256,0,0.0214102818071112,0,0,0,0,0,0.0441429596190867,0,0,0,0,0,-0.0397976166465765,0,0,0,0,-0.0317099193257377,0,0
X600183.SH,0,0,0,0,0,0,0.0184073008270405,-0.153969192393039,0,0.0497651460033857,0,0,0,0,0,0,0,0,0.119967484296661,0,0,0,0,0,0,0,0,0,0,0.181018977814987,0,0,0.202769512623451,0.134238855602141,0,0,0,0.0869177944843329,0,0,0.230110665348004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.158391768834643,0,0,-0.0461321494985602,0,0,0,0,0,0,0,0,0,0,0,0.128683397890063,0,0,0,0,0,0,0,0,0,0.0768190064408578,0,0,0,0,0,0,0,0,0.0921770064747162,0,0,0,0,0,0.115350362531235,0,0,0,0,0,0,0.00867881921802652,0,0,0,0,0,0,0
X002007.SZ,0.101809732926467,0,0,0,0,0,0,-0.047742958770873,0,0,0,0,0,0,0,0,0.127634972122383,0,0,-0.0639515249920806,0,0,0,0,0,0,0,0.0655802760945722,0,0,0,0,0,0.00312397860467419,0.0195311574791926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617204493442685,0,-0.0434305485043354,0.00773187696458466,0,0,0,0.0212383324508742,0,0
X601877.SH,0,0,0,0,0,0,0,-0.00323709262761246,0,0,0,0,0,0.111112350846079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599372322444984,0.0197743299544164,0,0,0,0,0,0,0.139791286375779,0.0825537495699955,0,0,0.019715313035374,0.0212605744553567,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0337340824601007,0,0,0,0,0.0380284640834777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062881600589221,0,0,-0.0928890072491934,0,0,0,0,0,0.110928262279215,-0.0466561608051181,0,0,0,0,0,0.131179036553234,0,0,0,0,0,0,-0.0256649075391722,0,0,0,0.00377457697402225,0,0
X000157.SZ,0,0,0.0979932041061073,0,0,0,0,0,0,0,0,0,0,0.043617966378661,0,0,0,0,0,0,0,0,-0.0136872864364316,0,0.0672355138501134,0,0,0,0,0,0,0,0.0987576601976939,0.156160463501148,0,0.00941963144242416,0,-0.0334572354609588,0,-0.0214147573291224,0,0,0,0,0,0,0,0,0.160185590184537,0,0,0.0251661234079699,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170256934624105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399843628945224,0,0.0813234654092833,0.104376512979568,0.00906791551131595,0,0.0247290660151534,0,0,0,0,0,0.0695579386404615,0,0,0.109856857252598,0,0,0,0,-0.033424895864319,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.125149496445327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515427802764853,0.199403600862045,0,0,0,0.110203399329942,0.113702124101273,0.0707771435062682,0,0,0,0,0,0.11429151257634,0,0,0,0,0,0,0,0,0,0,0.118819462208258,0,0
X300124.SZ,0,0,0,0,0.16254317270906,0,0,0,0,0,0,0,0,0,0,0,0,0.151875598415846,0,-0.0259075413952994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196678077799189,0.103926215051342,0,0,0,0.0679649622373534,0,0,0.0624103374455737,0,0,0,0,-0.0217143374050344,0,0,0,-0.0319216099294399,0,0
X002179.SZ,0,0,0,0,0,0,0.0209228374213392,0,0,0,0,0,0,0,0,0.00213949506685378,0.1000040573039,0.194628057262498,0,0,0,0,0,0,0,0,0,0,0,0.0168685334715505,0,0,0,0.0261961493356402,0,0,0,0,0.00604777044994023,0,0,0,0,0,0,0.236126685803518,0,0,0,-0.00558893377181784,0,0,0,0,0,0,-0.00572517850999871,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0853886623799891,0,0,0,0,0,0,0,0,-0.0244263482096226,0,0,0,0,0,0.25413060700145,0,0,0,0,0,0,0.372472828685577,0,0,0,0,0,0,0,0.0712624307066737,0.079749752324588,0,0,0,0,0,0.140163127853759,0,0,0,0,0,0,0,0.0423447429133558,0,0,0,-0.0529729005651575,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199337132472785,0.117834868264833,0,0.139750717630706,0,0,0,0,0,0.0908330199622922,0,0,0.184101922459818,0,0.0498142902423462,0,0,0,0,0.022155369933172,0,0.100320506780466,0,0,0,0,0,0,0,0,0,0.128722749010502,0.134912819542282,0,-0.00059692249673272,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.00904077798659251,0,0,0,0,0,0,0,0,0.00503584631910679,0,0,0,0,0.0911602593216357,0.220434191285392,0,0.103948987663337,0,0,0.0784939856551894,0,0,0,0.0348020851278452,0,0,0,0,0,0,0.0422332081700068,0,0,0,0,-6.93889390390723e-18,0,0.0815988246271232,0,0,0,0,0.0102195950020979,0,0,0,0.0152294956132987,0,0
X002008.SZ,0,0,0,0,0,0,0.193300388021414,0,0,0,0,0,0,0,0,0,0,0,0.107185116222398,0,0,0,0.0521198757881116,0,0,0,0,0,0,0.111440047887912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013875141195091,0,0,-1.73472347597681e-18,0,0,0,0,-0.056036306771869,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106676608764613,0,0,0,0,0,0,0,0,0.0227783369742084,0,0,0,0,0,0.0754884432503067,0,0,0,0,0.1836747965993,0,0,0,0.0119997181480087,0.0528764396017013,0,0.00366531381751866,0,0,0,0.0227764264016947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.418868792369366,0,0,0,0,0,0,0,0,0,0,0,0,0.237965292585555,-0.155835940741148,0,0.171618495409379,0,0,0,0,-0.190911012480575,0,0.0885468055162972,0,0,0,0,0,0,0.0598104582788981,0,0,0,0,0,0,0,0,0.02978443107149,0,0,0,0,0,0,-0.0418623565005506,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0627924438096371,0,0,0,0,0,-0.335131182199191,0,0,0,0,0.253053388089373,0.132714765632039,0,0.72686496415817,0,0,0,0,0,0,0,0,0,-0.186399812311662,0.19418528789491,0,0,0,0,0.464247548163056,0,0,-0.210562985721457,-0.0421498418186416,0,0,0,0,0,0,-0.0920700925678596,0,0.0139588151342442,0.0852887443798139,0,0,0,0,0,-0.00422297631101335,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143595375364559,0,0.147299388049883,0,0,0,0,0,0,0,0,0.314638314549214,0,0,0,0.12862654893648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00625026488101585,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197385249827484,0,0,0.0796978544013489,0,0,0,0,0,0,0,0,0,0,0.130060526027981,0,0,0,0,0,0,0,0,0,0,0.274356676255753,0,0,0,0,0,0,-0.0390870500589376,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0294030169378063,0,0,0,0,0.0788836282313317,0,0,-0.00245810549953616,0.0615218376324297,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0618699271843622,-0.00448277517424696,0,0.0232783383247539,0.0395126690032596,0,0,0.0376841708425032,0,0,0,0,0.092838752621812,0,0,0,-0.0406112469261395,0,0,0,-0.00888790051579214,0,0
X002506.SZ,0,0,0.0332156429649544,0,0,0,0,0,0,-0.212864391389316,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0474209847042335,0,0,0,0.126125171346944,0,0,0,0.00300045657834403,-0.0707498190187075,0.0177082245477712,-0.0317242575011276,0,0,0,0,0,0,-0.0092078729503961,0,0,0,-0.0185980872286687,-0.00472974191746585,0,0,0,-0.0150716909178255,0,0
X600066.SH,0,0,0,0,0,0,-0.0114521177755141,0,0,0.0619345620531925,0,0.0188934030895867,0,0,0,0.0981763935615688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163335657288048,0.00435831647574239,0,0,0.110033592574764,0,-0.0485169971930449,0.05697497154554,0,0,0,0,0,0.056365558581383,0,0.0314622759539963,0.0514881678572637,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298244140281763,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0342394087742842,0,0,0,0,0,0.00934513102011173,0.165972273741632,0,0,0,0,0,0,0,0.0477662628348558,0,0,0,0,0,0,0,0,-0.0158911756878422,0,0
X002180.SZ,0,0,0,0,0,0,0,0.034953071578519,0,0,0,0,0,0,0,0,0.0293081713834852,0,0.177271625162219,0.0855820490893765,0,0,0,0,0,0,0,0,0,0.177152558314389,0,0,0.0868602435413951,0,0,0,0,0,-0.0908787155938636,0,0.120116388824957,0,0,0.0328739894513984,0.100512219909556,0,0,-0.120544164647189,0,0.140548766416378,0,-0.0854405859261884,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0656304552912666,0,0,0,0,0,0,0.0204427188152862,0,0.0582872679066326,0,0,0,0,0,0,0,0,0.033518223009987,0,0,0,0.0817758230432265,0,0,0,0,0,0.0388056336264621,0,0,0,0,0,0,0,0.218352847672761,0,0,0,0.0163067521247307,0,0,0,0,-0.0153576251264579,0,0
X002129.SZ,0,0,0,0.253730189996542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162241044044123,0,0,0,0,0,0,0,0,0,0,0,0.245419519449545,0,0,0,0,0,0,0,0,0,0.0196151771758324,0,0,0,0,0.121349586398369,-0.123836869965802,0,0,0,0,0,0,0,0,0,0,-0.00460000214848451,0,0
X002508.SZ,0,0,0,0,0.0903584184159924,0,0,0,0,0,0,0,0.123070765905586,0,0,0,0,0,0,0,0,0,0,0,0,0.00444936371725837,0,0,0,0,0,0,0,0.0189031848343997,0,0,0,-6.93889390390723e-18,0,0,0.0040450037479539,0,0,0,0.0497954346690256,0.0994130394094149,0,0.0596571729826735,0,0.0812319440458023,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284075753458184,0.144240853730992,0,0,0.135941642926604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183800364181526,0,0,0,0,0.11647739787331,0,0
Change_TY3M,0,0,0,0.0307697784157931,0,0,0,0.0532617132788082,0,0,0,0,-0.0287253068160762,0.00188610651773949,0,0,0,0.0624183099039495,0.0358759962192699,0,0.0747772769683402,0,0,0,0,0,0,0,0,0,0,0,-0.0306718192884024,-0.136328297768581,0,0,0,0,0.039102004436438,0,0.0453486746495484,0,0,0,0,-0.145496421724796,0,0,0.0544298002789854,0,0,0,-0.0264422884684263,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204774246467015,0.249640408006587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111977354071785,0,0,0,-0.010047185932933,0,0,0,0,0,0,0,0.863697703228998,0,0,0,0.0880570795577805,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258570997301576,0,0,0.0442889576629444,0,0,0,0,0,0,0,0,0,0.0536404400006584,0,0,0,0,0,-0.0927908659385843,0,0,0,0,0,0,0,0,0,-0.0671303758828106,0,0,0.607216909313184,0,0,0,0,-0.069678847408825,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0461514334288893,0.0178338886714939,0,0,0,0,0,0,0,0,0,-0.0531488412934394,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979843842189631,0,0.0563362698275563,0,0,0,-0.0120685396434043,0.000724946466198214,0,-0.00136184648182604,0,0,0,0,0,0,0,0.055642852995351,0,0,0,0,0,0,0,0.0148788195798621,0,0
MKreturn,0,0,0,0,0,0,0,-0.00672429445660101,0,0,0,-0.0343217116071998,0,0,0,-0.0947873588616972,0,0,-0.00348925282984503,-0.0458527445354662,0,0,0.00493237584645948,0,0,0,0.0606400485419857,0,0,0.0867425308536081,0,0,-0.0430863336422139,0,0,0,0,0.0439406867245923,0,0.0085424492833782,0,0,0,0,0,0,0,0,-0.0467276220350887,0,0,-0.00844262843260929,-0.0108389597347879,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000715294199205323,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154538015971431,0,0,0,0.000782545260135929,0,0,0,0,0,0,0,0.000860318714644112,0,0,0,0,0,0,-0.000822071239852727,0,0,0,0,0,0,0,0,-0.000143754838935881,0,0,0.000110872762605053,-0.00579837578259546,0,0,0,0.0028626277265676,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122821080426567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238099842262728,-0.394552236613926,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191210031696827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241028681118506,0,0,0,0,-0.0318342587190508,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100383583292959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307725204703865,0,0,0,0,0.0763761858080297,0,0
