,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X002463.SZ,X600460.SH,X600183.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.273999074506193,0.188545141646886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017229621936121,0,0,0,0,0,0,0,0,0,-0.0669799854685349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546058664073979,0,0,0.0281265450435799,0,0,0,0,0,0
X000858.SZ,0,0,0.377414914707555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724925345905233,0,0,0,0,0,0,0,0,0,-0.0758765460806723,0,0,0,0,0,0,0,-0.0164619115311366,0,0.21146847698265,-0.025332325750119,0,0,0,0,0,0.0812187575067452,3.46944695195361e-18,0.0227564225042746,0,0,-0.0696405328106627,-0.0283061971301855,0,0,0,0,0,0,0
X000568.SZ,0.236480114182581,0.210141322271523,0,0.0623716043580589,0.0421975782962392,0,0,0,-0.0347299051364377,0,-0.0643696445660034,0,0,0,0.298928474215668,0,0,0.0193741594851221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294473601600527,0,0,0,0,0.0965022466258685,-0.0299089621775238,0,0,0,0,0,0,0.0057284652426603,0,0,0,0,0.00770528657064672,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23455369755278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175327897298537,0.0716775385652729,0,0,0,0,0,0,0,0,0.041171947788121,0.557190306431933,-0.00997535497923929,0,0,0,0,0,-0.0159495039370122,0.0454137858633801,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0599849810071003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249962182846706,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.261745248494347,0,0,0,0,0.0193214705647407,0,0,0,0,0.209330466188443,0,0,0,0,0,0,0,0,0,0,0,0,0.0210212939436022,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.208763277537228,0,0,0,0,0,0,0,0,0.0732618276221118,0,0.175561398180265,0,0,-0.131124922998076,0,0.0745624586467916,0,0,0,0,0,0,0,-0.138872684817677,0,0,0.415256848694437,0.0318565273164629,0,0,0,0,0,0,0.0352107469379946,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0312643107312808,0,0,0,0,0,0
X600690.SH,0,0.0557940483909411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103266195733969,0,0,0,0.0486523254827484,0,0,0,0.102233207206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684489055586133,0,0,0,0,0,0,0,0,0.00195382826623856,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.3996278232948,0.0475329084036823,0.124533842177372,0,0,0,0,-0.0225995757477033,0,0,0,0,0,0,0,0,0,0.0593234741946315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053336125737312,0,0,0,0,0,0,0,0,0,0,0,-0.00710088555666204,0,0,-0.149593113971678,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184081899999867,0,0,0,0.00246641678406549,0.148119798397625,0,0,0,0,0,0.0697908757429613,0,0,0,0.0540705277013242,0,0,0,0,0.00628812119676571,0,0,0,0,0,0,0,0,0,0,0.0911864091539603,0,0.0994625793396223,0,0,0,0,0,0.0613965149776986,0,0,0,0,0,0
X000651.SZ,0,0.129578647723349,0,0,0,0,0.257558724688913,0,0.0520004313561007,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0639261772951805,0,0,0,0,0,0,0,0,0,-0.0941249818281525,0,0,0,0,-0.0247365801855709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200352929015313,0.0766580024402793,0,0,0,0,0.0298795852443655,0,0.0574482112135555,0.0192646282804317,0,0,0,0,0.0401673010314808,0,0,0.0852117097487663,-0.00633256460935292,0,0,0,0.191121649244599,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0326387712663333,0,0,0,0,1.0842021724855e-19,-0.074265739731434,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0626618070386938,0,0,0,0,0,0,0,0,0,0.131591086240568,0.114304578157823,0,0,0,0,0,0,0,0,0,0.112125064889711,0.0935085427232042,0,0,0,0,0,-0.0880015071833213,-0.0167247935870185,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858987650836046,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0526763887503021,0,0,0.0745551849274624,0,0,0,0,0.0726068438955309,-0.0456760624508897,0.0136097955584628,0,0,0,0,0,-0.164569379596131,0,0,0,0,0.135976359132049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321604986383408,0,0.0460377422887777,0,0,0,0,0.0217963237972746,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072862569585938,0,0,0,0,0,0,0,0,0,0,0,0,0.0972397161521734,0,0,0,0,0,0,0,0,0,0,0,0,0.297781998227707,0,0,0.0439585215992987,0,0,-0.0760714929555636,0,0,0,0,0,0
X000596.SZ,0,0,0.40711401531745,0,0.0446539822958618,0.0582360815311954,0,0,0.00524109267108422,0,0.0454029930312838,0,0,0,0,0,0,0.0193170453972946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125810563335477,0,0,0,0,0.0143413627015876,0.0367017312129437,0,0,0,0,0.0441772331120958,0,-0.0127000717828135,0,0,0,0,0,-0.0273420804231345,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0115357354858113,0,0.01803442590975,0,0,0,0,0,0,0.0557817188029761,0,0,0,0,0,0,0.0535445653363469,0.032632596111709,0,0,0,0,0,0,0.0974503082935094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220134783890782,0,0.169860495658121,0,0,-0.0163603873298813,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0517264023080698,0,0,0.0313475564053083,0,0,0,0.0767480622029317,0,0,0,0,0,0,0,0.07059798428924,0,0,0,0,0,0,0.192167510938033,0,0,0.0763068233685244,0.234947968745906,0,0,0,-0.0322411056924964,0.0363814001919719,0,0,0,0.0198785895579142,0,0,0,0,0,-0.114196389549323,-0.0411404769481345,0,0,0,0,0,-0.0270331729774647,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167567477299821,0,0,0.422293917800051,0.0400958428808448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164194156680755,0,0,0.32605218191782,0,0,0,0,-0.00461775505561315,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0955576388968921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954268788642669,0,0.444259423317434,0,0,0,0,0.342263523156379,0,0.0471985047302642,0,0,0,0.171832280268315,0,0,0,0,0.0236160311364682,0,0.177061354603651,0,0,0,0,-0.0922053775721798,0,0,0,0,0
