,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600741.SH,X002506.SZ,X600066.SH,X600031.SH,X600118.SH,X002236.SZ,X002049.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X002465.SZ,X300124.SZ,X000568.SZ,X000338.SZ,X600089.SH,X002294.SZ,X600867.SH,X601877.SH,X002007.SZ,X600177.SH,X300003.SZ,X002074.SZ,X002456.SZ,X002180.SZ,X002085.SZ,X600498.SH,X000050.SZ,X600582.SH,X002008.SZ,X002426.SZ,X300146.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.0211787680737577,0,0,0,0.0299930589710261,0.0681580380508707,0,0.158708050973976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162567439577424,0,0,0,0,0,0,0,0,0.0112036905611807,0,0,0,0,0,0,0,0,-0.000309183488930071,0,0,0,0,0,0
X600104.SH,0,0,0,0.0648437022973041,0,0,0,0,0,0,0,0,0.153182632322014,0,0,0.409168867957637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803864161123629,0,-3.46944695195361e-18,0,0.0306050515037173,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.241393927414704,0,0,0,-8.67361737988404e-19,0,0,0,0.0402959792097856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613696350499939,0,0.327493255118609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0230994745155537,0.00948473083018086,-4.33680868994202e-19,0,0.00207280776249781,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.179222365041507,0,0,0.209124689310039,0,0,0.0953525395170085,0,0,0,0,0,0.142163063283007,0,0.112182261915589,0,0,0,-0.00499522557271363,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691726894433887,0,0,0.0404551528546534,0,0,0,0,0,0,0,0.222566462971702,0,0.0768185197650221,0.0690883026256266,0,0,0.0208822176408514,0,0,0,0,0,0.0965971542161175,0,0,-0.00779643239695655,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.00744449393299832,0,0,0.012882187111315,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734117374927822,0,0,0,0.044713918048873,0.0797623009520439,0,0.00687686368534882,-5.42101086242752e-20,0,0,0,0,0,0.0632404201992059,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348929301214841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155130110806799,0,0,0,0.192611062700085,0.0513817023054894,0,0.0537451895804967,0,0,0,0,0,0.00773462840323158,0,0,0,0,0,0,0,0,-0.0344792747296378,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621040933348388,0,0.120080575912558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909262817095102,0,0,0,0,0,0,0,0,0,0,0.0540621818719528,0,0,0.157827049830317,0,0,-0.0064070807067324,0,0,0,0,0,0
X000625.SZ,0,0,0.102297738227297,0,0,0,0,0,0,0,0,0,0.0725205328361247,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666418139944837,0.0250494879982112,0,0,0,0.282717513366929,0,0,0.108603663503203,0,0,-0.0178223933659736,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372419734812632,0,0,0,0,0,0,0,0,0,0,0.356858769696542,0,0,0,0,0,0,0,0,0,0,0.141553473899302,0,0.0558418938233148,0,0.0491724697239727,0,0,0.058244060251124,0,0,0,0,0.00690484341651858,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,-0.0487950847495113,0,0,0,0,0,0,0,0,-0.021477342157978,0,0,0,0,0,0,0.019828137272229,0,0,0,0,0,0,0,0,0,0,-0.00779032652430521,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0249374775843934,-0.0116647038619376,-0.0189381183576839,-0.0143067462095739,0,0,-0.404922748962564,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698070341040974,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424662309868289,0,0,0,0.00462989613487449,0,0,0.199549606697308,0.0805730295240168,0.153951855503242,0,0.0494358425309957,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0334620389038732,0,0,0,0,0,0.0467803844992391,0,0,0,0,4.33680868994202e-19,0.115801237234281,0,0.0268373594234147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113628991471163,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0471521922975056,0,0,0,0.268009434944881,0,0,-0.0141886844011238,0,0,0,0,0,0
X002241.SZ,0,0,0.0810847495786293,0,0,0,0,0,0,0,0,0.161957780946022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163159365355175,0,0,0.0841406896343924,0,0,0.188477366017099,0,0,0.159927841968877,0,0,0.0298250184760912,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161622351195431,0,0,0.00547626449993929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45053431636026,0.219188455070859,0,0,0,0.124070210057418,0,0,0,0,0,0,0,-0.0756508199954049,0,0.264905647239705,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783865323924382,0,0,0,0,0,0,0,0,0,0,0.173375271097787,0,0.0242333553705419,0.177243411308933,0,0.0332762386363863,0,0,0,0.0424008678243221,0,0,0,0,0,-0.00563129025950941,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127568873229438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260328466472635,0.0338382471799052,0,0,0,0,0,0,0,0.155526198453425,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0656953889383811,0,0,0,0,0,0,0,0,0,0,0,0.146825425547475,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0571570447127616,0,0,0,8.67361737988404e-19,0.0773613881967382,0.105497226203217,0.0536532666360094,0,0,0,0,0,0,0,-0.00505895992899968,0,0,0,0,0,0
X600031.SH,0,0,0.00792447089673101,0,0,0,0,0,0,0.184055572703559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229999476753743,0,0,0,0.155692949210174,0.0404085507328042,0,0,0,0,0.184137329580368,0,0.0142302199014123,0.0537904933135988,0,0,0,0,0,0,0,0,0.00288946785893408,0,0,-0.0134578051858618,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103598052829763,0.142548724965564,0,0.0641202100600475,0,0,0,0,0,0,0.222624974485606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880616341393641,0.145834213563688,0,0.114613790204784,0,0,0,0,0,0,0,0,0.0160252228341942,0,0,0,0,0,0
