,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002508.SZ,X002456.SZ,X601877.SH,X300124.SZ,X600271.SH,X600118.SH,X002085.SZ,X600089.SH,X600522.SH,X600177.SH,X000157.SZ,X300136.SZ,X300003.SZ,X002007.SZ,X600372.SH,X000981.SZ,X002008.SZ,X002294.SZ,X600867.SH,X600699.SH,X600487.SH,X600566.SH,X600809.SH,X000066.SZ,X000596.SZ,X002074.SZ,X300115.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0.0335519519906509,0,0,0,0,0,0,0,0,0,0,0,0.131590049963933,0,0.0881227084775872,0,0,0,0,0.0567032560030831,0,0,0,0.0864708842741937,0,0,0.187539152971078,0,0.0545944096856014,0,0,0,0,0,0,0,0,0,0,0,-0.229396621959306,0.040059450902184,0,0,0,-0.00179077149965835,0.000999318795028486,0,0,0,0,0,0
X600703.SH,0,0,0,0.00265906392664406,0,0.13666810599419,0,0,0,0.00795973915669296,0,0,0,0,0,0,0,0.0604619276833713,0,0,0,0,0,0,0,0,0,0,0.0389405571456471,0,0,0,0,0,0,0,0,0,0,0,0,0.170795048396599,0,0,0,0,0,0,0,0,0.00425205553048908,0.01507631936818,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.544041035035511,0.0289715227714614,0,0,0,0,0,0,0,0,0,0,0,0.0602516963725816,0,0,0,0.0763339393747414,0,0,0,0,0,0,0,0,0,0,0.0215640631979542,0,0,0,0,0.00323121061781414,0,0,0,0,0,0.188961164833627,-0.0517593735411939,0,0,0,0,0,-0.000601815356849389,-0.000254481280865592,0,0,0,0,0,0
X600741.SH,0,0.156490853472737,0,0.10176947935947,0,0.136203772052432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245422253004251,0,0,0,0,0,0,0,0.0652528998548845,0,-0.0212610686952657,0,0,0,0,0,0,0,0,0,0,0.00908109411018629,0,0,0,0,0,0,0,0.00287403150209835,-0.0139138566656707,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0540432514690239,0,0,0,0,0,0.0716725732315699,0,0.111343609572382,0,0,0,0,0,0,0,0.174016107777184,0.0241299134930447,0,0,0,0,0,0.162528466864253,0,0,0.029114689321964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147347346783878,0.000669567751661695,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0979017906144997,0,0.168915319236424,0,0,0,0,0,0,0,0,0.347223545179461,0,0,0,0,0,0,0.0312722674521976,0.295792759475925,0,0,0,0,0.0811888292556941,0,0,0,0,0.128493546610186,0,0,0,0,0,0,0,0,0,0,0,0,-0.158425244980826,0,0,0,0,0.0401701071335495,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.210420397235152,0,-0.108219427705887,0,0,0,0,0,-0.00928327910021924,0,0.014429687781207,0,0,0,0,0,0,0,0,0,0.0175550910118155,0,0,0,0.390287768463289,0,0,0,0,0,-0.0296692204537071,0,0,0.075535823600438,0,0.0822223278974771,0,0.0977182738006051,0,0,-0.0409099323111637,0,0,0.00106737087591737,-0.0272715495720276,0,0,0,0,0,0
X002236.SZ,0,0,0.00903359515616113,0.308405887552928,0,0,0,0,0,0,0,0.395113868901616,0,0,0.261510124216378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078378105732798,0,0,0,0,0,0,0,0.0484502293128311,0.126741048659132,0,0,0,0.128529223432989,0,0,0.0178255313824967,-0.00584530025721283,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200256845800056,0,-0.179573112902372,0,0,0.116901011702923,0,0,0,0.190375311192477,0,0,0.26239694928372,0,0,0,0,0,0,0,-0.0129141651693748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007336243488951,0.0113515981284501,0,0,0,0,0,0
X000338.SZ,0,0,0.044607492866273,0,0.176337646209346,0,0,0,0,0,0,0,0,0,0,0,0,-0.246767189867081,0,0,0,0.0523923242932484,0,0.0243467012084297,0,0,0,0,0,0,0,0.41655417764074,0.0523011610206923,0,0,-0.0473981006574061,0,0,0,0,0,0,0.0202872657224044,0,0,0,0.330512860016605,0.130999868324004,0,0,0.00480297838795665,-0.0217372552696988,0,0,0,0,0,0
X000100.SZ,0,0,0,0.121596625859085,0,0,0,0.128186613779665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747878531899721,0,0,0,0,0.0300401728673864,0.0963061798440181,0,0,0.0246437395036351,0,0,0,0,0,0,0
X002508.SZ,0,0.200594364362612,0.0405169289772294,0,0,0,0,0,0,0,0,0,0,0,0,0.104224095022971,0,0,0.249623798332263,0,0,0,0,0.00187131654247929,0,0,0,0,0.0551421120650877,0,0,0,0,0,0,0,0,0,0,0,-0.0104379901832698,0,0,0,0.0409911994532672,0,0,0,0,0,0.0242369564450261,-0.0286529989507089,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830516985694776,0,0,0,0,0,0,0,0,0,0,0,0,0.14746215113906,0,0,0,0,0,0,0,0,0.203730624287938,0,0.0728102998022595,0,0,0,0,0,0,0.00490870939924392,0.00135415528556618,0,0,0,0,0,0
X601877.SH,0,0,0,0.101483410241678,0,0.0910602861906469,0,0.0890997010148906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607193706904141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477622612760682,0,0.0593447469279043,0,0.0816060608914386,0,0,0,-0.00107689838850364,-0.00855429989965905,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0972224508348459,0,0,0,0,0,0.165759860731958,0,0,0,0,0,0,0,0,0.014544977635326,0,0,0,0,0,0,0,0,0,0,0,0,0.0550749892779822,0,0,0,0.168000169692755,0,0.0562992755381965,0,0,0,0.0188500264607966,0,0,0.00928627013607678,0,0.177157793641021,0,0,0,-0.00169291028835319,-0.019122790059913,0,0,0,0,0,0
X600271.SH,-0.207623695395783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813757909109198,0,0,-0.032001464320515,0.200001474510289,0,0,0.14514956024414,0,0,0,0,0,0,0,0,0.106324481678989,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00287587501475317,0.0985145862015726,0,0,0,0,0.00493974310919722,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0223798429704075,0,0,0,0,0,0,0,0,0.0246701266099829,0,0,0,0,0,0,0.0277349167027983,0,0.193523226223102,0,0.100544318737001,0,0,0,0,0,0,0,0.293844835765324,0,0,0,0,0,0,0,0,0.0285435869320631,0,0,0,0,0,-0.0048860264618639,0.00513857759228842,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338408898660128,0,0.0444090565991013,0,-0.0922052753319258,-0.21276791368793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.20953066335294,0,0,0.0964410919820983,0.0275074958225748,0.0345957848994547,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121017228454815,0,0,0,0.183222248145702,0,0,0,0,0,0,0,0,-0.137526744292364,0,0,0,0,0,0,0,0,0,0.11029922512472,0.044914028831475,0.0395222794417716,0.150449946432918,0,0,0.10621505226644,0,0.0241654972156619,-0.00683800558406819,0,0,0,0,0,0
X600522.SH,0,0,-0.0672810894121287,0,0,0,0.0556119807796424,-0.0254295306456681,0,0,0,0,0,0.28858309586853,0,0,0,0,0,0,0,0,0.119245884124609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854517782506519,0,0,0,0.136802327178608,0,0,0.0891075162529672,0,0,0,0,0,0.0165482306809647,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.116472310765228,0,0,0,0,0,0,-0.00938390865372397,0,0,0,0,0,0,0.0150517869013452,0,-0.00162158311569604,0,0,0.0289743255801276,0,0,0,0.0403558505761587,0,0,0.0202658529430944,0,0,0,0.0546476302862421,0,-0.023760828985806,0,0,0,0.0367934336860471,0,0,0,-0.0313516734363528,0,0,0.0607124143549705,0,0.0130999270432637,0.0063773840485124,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0329741794763024,0,0,0,0,0,0,0,0,0,0,0.186677889873066,0,0,0,0,0,0,0.0263929371887545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633919152966163,0.0189984505443239,0,0,0.112934959341153,0,0,0,0.0228850130557662,2.3260481470466e-05,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.278182812607252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846724573229764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806694815898979,0,0,0,0,0,0.091197446695567,-0.0414880762601209,0,0.0966821327607336,0.243347725972892,0,0,0.0156007288743305,-0.00430746747248452,0,0,0,0,0,0
X300003.SZ,0,0,0,0.117289362070208,0,0.0283144882833323,0,0,0,0.0759223901915046,0.159520103097356,0,0,0,0,0,0,0,0,-0.0687323209260589,0,0,0,0,0.023022708309598,0,0,0,0,0,0,0,0,0,0,0.109338073533841,0,0,0,0.00602799307801228,0,0,0.061397917897799,0,0,0,0,0.0741138334152773,0,0,0,0.0100727436087169,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110940978222031,0,0.140392415605669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301872301649638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709127882040265,0.115117450436231,0,0,0.00334078897140054,-0.00475630740066657,0,0,0,0,0,0
X600372.SH,0,0.0742738029833874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039991352460536,0,0,0,0,0.0250137542106747,0,0,0.118698813763051,0,0.639925455108782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209763199416016,-0.078628645222303,0,0,0,0,0,0,0,-0.00536723465055041,0.0100091902978129,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136490192000596,0,0,0,0,0,0,0,0.349163569249156,0,0,0,0.187114259334766,0,0,0,0.172750433994011,0,0,0,0.260038185248935,0,0,0,0,0,0,0,0,-0.0847936916699622,0,0,0,0.0906582932345028,0,0.0185888052574784,0,0,0.004748775349624,-0.0111564845059694,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239357736888966,0,0,0,0,0.0316002246685183,0,0,0,0,0,0,0,0.0524849177472393,0,0.0213438929693983,0.0181960967459498,0,0,0,0,0,0,0,0,-0.0920847070654797,0,0.0157746517337325,0,0.0485138011165373,0.0862490948235383,0.0103743464203888,-3.46944695195361e-18,0,0.0452254874047858,0,0,0,-0.00387564667360223,-0.00956829429213633,0,0,0,0,0,0
X600867.SH,0,0,0,-0.0556804371148217,0,0.0509511861275371,0,0,0,0,0,0,0,0,0,0,0,0.0511593827715996,0,0,0.0865349914714991,0.106262262374099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243792115956128,0,0,0,0,0,0.0323057407026625,0.0848245823776563,-0.0280709212692459,0,0,0.133032774983783,0.111289998807418,0,0,0.00689732711993052,-0.00625989012245321,0,0,0,0,0,0
X600699.SH,0,0,0,-0.107139471997892,0,0,-0.0272302523636696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438551945218955,0,0,0,0,0.283752364310405,0,0,0,0,0.108657289625934,0,0,0,0,0,0,0,0,0,0.0301417622101449,0,0.0671965839708886,0.135141805779366,0,0,0,0,0,0,0.0109519692697955,0,0,0,0,0,0
X600487.SH,0.168339828706084,0,0,0,0,0,0,0,0,0,0,0,0,0.210217762237735,0,0,0,0,0,0,0,0,0.0338941953094701,0,0.0839635207287255,0,0,0,0.353633160431703,0.0488101541807785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303810586909577,0,0,0.438269474917946,0,0,0.0228892174801524,-0.0157476493270633,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116048191611526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371658719507442,0.0215691162400398,0,0.272228986534082,0,0,0,0.0271234016843986,-0.0172035048431259,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.0631279679995113,0,0,0,0,0.374803571142139,0,-0.122405935986625,0,0,0.0821783015859454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128186126581883,0,0,0,0,0,0.0986765786327774,0,0,0.00112924552121486,0.37414582900445,0.0692141923963333,0,0,0,0.000572381988876064,0.0347779860049632,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.313115860132129,0,0.0600418836366989,0,0.710596378281165,0.0234008619799859,0,-0.0693234158261387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849852289339652,0,0,0,0,0,0,-0.203150297439691,-0.031907368135915,0.11680978756034,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0184408215905386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169876419859751,0,0,0,0,0,0,0,0,0.20158092640607,0,0,0,0.0326031724800895,0,0.273265161818497,0,0,0,0,0,0,0.00135884050446513,-0.0211223605188901,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199237535649542,0,0,0,0,0,0,0.155783248349304,0.109224125710258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067110907348883,0,0,0,0,0,0,0,0,0.0196841167484244,0.00419759651198068,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156406216044892,0,0,0,0,0,0,0,0,0.124146138335858,0,0,0,0,0,0,0,0,0.0359189577323128,-0.0139350919082242,0,0,0,0,0,0
X000623.SZ,0,0,0,9.23963937824687e-05,0,0.023854811830806,0,0.0306216802848306,0,0,0,0,0,0.0996008491439947,0,0,0,0,0,0,0.00767369176484433,0,0,0,0.00374475574080227,0,0,0,0,0,0,0.0658509681976734,0,0,0,0,0,0.0733783504689676,0,0,0,0.0677361286081734,0,0,0,0,0.0523842355283071,0,0,0,0.00580703874964833,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0165686243038303,0,-0.105842435916758,-0.0330636706979549,0,0,0,0,0,0,-0.0893272439870604,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0586417626179481,-0.0828288654841983,0,0,0,0,0,0,0,0,0,0,-0.0198895709245416,-0.0661110378749078,0,0.0946193475496768,0,0,-0.0207287239188936,0.016299486097193,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250640679582121,0,0,0.248834210471106,0.964364943935432,0,0,0,0,0,0,0,0,0,-0.521655819856335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220428914835615,0.118414618581434,-3.46944695195361e-18,-1.29442332324871,0,0,0,0,-0.0378974525267188,0,0,0,10.1588190953367,0,0
TED,0,0,0,0,0,-0.327574139145709,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.813754519377623,0,0,0,0,0,0,-1.39372294813926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611668903758087,0,0,0.837263414453699,1.98609102924508,0,0,0,0,0,-0.145184349322457,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0971119859078738,-0.02765782491031,0,0,-0.166301914641178,0,0,0,0,-0.166526721123845,0,0,0,0,0,0,0,0,0,0,-0.0267624729757137,0.0740182131574323,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527585318659311,0,0,0,0.0193688463569878,0,0,0,0,0,-0.0733898278355505,0,0,0.0146669206082777,-0.00104907086523634,0,0,0,0,0,0
MKreturn,0,0,0,-0.0297810819980754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188183454378769,0,0,0,0,0,0,0,0,-0.0584170752586513,0,0,0,-0.0416284736157423,0,0,0,-0.0682447181945794,0,0,0,0,0.00728816685719453,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140234717158644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339247815206909,-0.000256281976698141,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934749243835785,0,-0.0365824893474972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000412115279239607,0,0,0,0,0,0,0,0,0,0.100780934146788,0,0,0.0648327997127101,-0.00765232875786077,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129914193372483,0,0,0,0,0,0.00175982697546981,0,0,0,0,0,0,0,0,-0.00916561131779755,0,0,0,0,0,0,0,0,0.0233782261665222,0,0,0,0.0193285728277276,0.0240113319795243,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0021918962391402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863087489280343,-0.0186455329006169,0,0,0,0,0,0,0,0,0,-0.0191803910735674,0.00546384389995284,0,0,0,0,0,0
