,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000157.SZ,X600741.SH,X000799.SZ,X600702.SH,X002007.SZ,X601877.SH,X002236.SZ,X600584.SH,X002414.SZ,X600779.SH,X300146.SZ,X600460.SH,X601799.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0298236070394525,0,0.0129973755577844,0,0,0,0,0,0.0623801200014497,0,0,0,0,0.0125837777300765,0.0076208438336835,0,-8.67361737988404e-19,0.0164661688260873,0.00415528215279892,-2.71050543121376e-20,0.0244317501576946,0,0,0,0,0.0596002601452616,0,0,0,0,0,0,0.0714525161652249,0,0,-4.33680868994202e-19,0,0,0,0.105008095977825,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.429174898154272,0.0177382599587234,0,0.055392881292382,0,0,0,0,0.0595694976710201,0.0516375841551791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400533754720477,0,0,0,0,0,0,0,0,0,0,-0.00889806134213092,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388422224576649,0,0,0,0,0,0.133023468700931,0,0,0.0340937176186504,0.00687628109910503,0,0,0,0,0,0.0328318020998699,0,0,0,0,0,0.00195328173530728,0,0,0.124471252458925,0,0,0,0,0,0,0,0,0,0,-0.0359020514660076,0,0,0,0,0.00583073501450748,0,0
X600276.SH,0,0,0,0,0,0,0.0781536059155856,0,0.040422499715593,0,0,0,0,0,0,0,0,0.0480173526908218,0,0,0,0,0,0,0,0.0283996717119052,0,0,0.018213521102825,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00686303038375619,0.0558054130880832,0,0,0,0,0,0,0,0,0,0.132519070457512,0,0,0,0,0.0227315020113277,0,0
X600809.SH,0,0,0,0,0,0.153196388356752,0,0,0,0,0,0,0,0.0245637021422879,0,0.14813733421824,0,0,0,0,0,0.042539556115917,0,0,0,0,0,0,0,0,0,0.521164040266405,0.0299860215305416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201905265803128,0,0
X000568.SZ,0,0.514352012879875,0,0,0.0991645346122937,0,0.0971190308587771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191568350475491,0.0931360922296626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268223442763584,0,0,0,0.17119113999976,0,0,0,0,0,0,0,0,0,0,0.00220308574630456,0,0
X002304.SZ,0,0,0,0,0.158355870170443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280392840273497,0,0,0.165474362357276,0,0.0162516251910471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783003388958941,0.0612795318912751,0,0,0,0,0,0,0,0,0,0,0,-0.0397941041011927,-0.0393010783867926,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.05458209943739,0,0,0.0380656361739721,0.0644584719498052,0,0,0,0,0.0192627891140845,0,0,0,0,0,0,0,0,0.136731318966776,-0.00835586674589883,0,0,0,0,0.0761136105274379,0,0.0174649448609527,0,0,0,0,0,0,0,-0.0418995141626333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022144177425647,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110253290276298,0.00542954622687017,0,0.127447367971066,0,0.249044366498657,0.128751857421004,-0.113257075935091,0,0,0.126921082207253,0,0.131916222268458,0,0,0.0439788296928994,0,0,0,0,0,0,0,0,0,0,0,0.0603006057411901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556374371125649,0,0
X600690.SH,0,0,0,0,0,0,0,0.264715442747319,0.126638603380723,0,0,0,0,0,0,0.091164934645478,0,0,0,0,0,0,0,0.00818235095181011,0,0,0,0,0,0,0,0.0618450479712252,0,0,0.23496066005221,0.0540120378518323,0,0,0,0,0,0.0146068652400902,0,0,0,0,-0.095226984135377,0,0,0,0,0,0,0,0,0,0.0241774539878009,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264510428792805,0.308827666869794,0,0,0.0821835584074207,0,0,0,0,0,0,0,0.0938437329941654,0.171079676047285,0,0,0,0,0,0,0,0,0.0442062744719145,0,0,0,0.00833130139342024,0,0.078251288223817,0,0,0,0,0,0,0,-0.0492888139938318,-0.00408359504104835,0,0,0,-0.00523903159738654,0,0
X600104.SH,0,0,0,0,-0.0272252196514853,0,0,0.121430220994938,0.0593127662812879,0,0,0,0,0,0,0.0246477362431924,0,0,0,0,0,0.0357779815494179,-0.136368998090147,0,0.00528915469275497,0.0477454072014264,0,0,0,0,0,-0.0586626959808622,0.0584671405266657,0,0,0,0,0,0,0,0,0,0,0,0,0.0981305951325296,0,0.110564610334566,0.0205347731061417,0,0,0.0531642914250952,0,0,0,0,0.00371865024552792,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450268597154167,0,0,0,0,0,0.0634793488692555,0,0,0,0.337757131381618,0.0641637947952257,0,0,-0.0169807718486198,0,0,0,0,0.0495108254509625,0,0,0,0.0735752481891587,0.0789488449214525,0,0.0178697560237142,0,0.0190095670171444,0,0,0,0,0,0,0,0,0,-0.0623701403881478,0,0,0,-4.33680868994202e-19,0,0
X300014.SZ,0,0,0,0,0.0578946312545232,0,-0.186994442382118,0,0,0,0,0,0,0,0,0,0.167273049541868,0,0,0,0.211733950265342,0,0,0,0,0,0,0,0,0,0,0.0745571709719981,0,0,0,0,-0.397844667045888,0,0,0.0370292078481264,0,0,0,0,0,0.390233443295952,0,0,0,0,0,0,0.0280097765514787,0,0,0,0.00500199139107907,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177557173441813,0.0917114901969737,0.237217926871715,0,0,0,0.266136350183995,0,0,0,0,0,0,-0.169971575793383,0,-0.0253693048326748,0.300497930781471,0,0,0,0,-0.0752220367419265,0,0.349931566966798,0,0,-0.0582347175209655,0,0,0,0,0.0163575033984006,0,0
X300124.SZ,0,0,0,0,0,0.136213636389282,0,0,0.00419380945479371,0,0.0587145202396316,0,0,0.229085705709578,0,0,0,0,0,0,0,0.0965002759868329,0,0.193817404651857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223275539697174,0,0,0,0.213642477455715,0.0626918959540268,0,0,0,0,0,0,0,0,0,-0.0089899047592117,0,0
X000338.SZ,0,0.24871251463048,0,0,0,0,0,0,0,0,0.00798952531390135,0,0,0.0461612340985919,-0.121235977779977,0,0,0,0,0,0,0.075052617415596,0,0,0,-0.00372375767065357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915737940476201,0,0,0,0,0,0.166611858385255,0.0283443066079546,0,0,0,0,0,0.0422581913617535,0,0,0,-0.00323865650397977,0,0
X000063.SZ,0,0,0,0,0,0,0.0362721471138564,0,0.0860876972217398,0,0,0,0,0,0,0.0723681168645399,0,0,0,0,0,0.0416053434007635,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.11795616573846,0,0,0,0,0,0,0,0,0.0258306697677751,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.008859676186511,0,0
X003816.SZ,0,0,0,0,0,0,0.011356670843099,0,0,0,0,0,0,0.00810966952603824,-0.0932912746786367,0,0,0,0,0,-0.0518094317014884,0,0,0,0.0370873140422496,0,0,0,0,0,0,0,0.0128488513228732,0,0,0,0,0,-0.0268662855016153,0,0,-0.00367015814674425,0,0,0,-0.0373236009032924,0,0.0254972706264068,0,0,0,0.0129425887702975,0,0,0,0,-0.0272224914458092,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356486141292575,0,0,0,0,0,0,0,0,0,0,0,0.0792959390608555,0,0,0.132714970476174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617819120243776,0,0
