,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X600809.SH,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X300124.SZ,X300014.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002129.SZ,X300142.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X601799.SH,X000799.SZ,X002008.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X000977.SZ,X000066.SZ,X600779.SH,X600177.SH,X002294.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.0520060648926412,0,0,0.114103192328305,0.170436682195466,0,0,0,0,0,0,0,0,0,0.0599416406116574,0,0,0,0,0,0.117105590432538,0,0,0,0,0,0,-0.0341816777455169,0,0,0,0,0,0,0,0,0.042660489114558,0,0,0,0,0,0,0,0.23697740309455,0,0,0,0,0,0.0393784027726332,0,0,0,0.0196533702342819,0,0
X600104.SH,0,0,0,0,0,0,0.0134073473302125,0,0,0,0,0,0,0,0.0666749274283306,0,0,0,0,0.0312770121355358,0.0247055331421067,0,0,0,0.0980115258996429,0,0.173681471827446,0,0,0,-0.14330917498377,0,0,0,0,0,0,0,-0.118380188268005,0,0,0.230673848363331,0.199245500113893,0,0,0,0,0,0,0,0,-0.0114256046808883,0,0,0,0,-0.0016767813344815,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.114781162807865,0,0,0,0,0,0,0,0,0,0,0.118504855474313,0.298797370326299,0,0,0.0232837775007265,0.0684632849717379,0,0,0,0.0825984166247621,0,0,0,0,0,0.118373685505806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722178840642471,0,0,0,0,-0.0260816557348787,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415368603296565,0,0,0,0.160825844654935,0,0,0,0,0.00073302814172822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914100800867166,0,0,0,0,0,0,0.111641678991722,0,0,0,0,0,0.0410412364356732,0,0,0,-0.0389524390402495,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0318669963444541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198275749564127,0,0,0,0,0.101789979870704,0,0,0,0.038389011271832,0,0,0,0,0.247201327287472,0,0,0.390695607816872,0,0,0,0,0,-0.032313847451105,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0425530040139264,0,0,0,0,0,0.0648129773564508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756216821582918,0,0,0,0,-0.0816457564276644,0,0.0474519874850429,0,0,0,0,0,0,0.215302205205509,0.116489498336286,-0.174796387911721,0,0,0,0,0,0,-0.0149784554050057,-0.0207416838989209,0,0,0,0.0087138760097182,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.06740592448288,0,0,0,0,0.0533970410849752,0,0,0,0,0,0,0.0871203841123072,0,0,0,0,0,0,0,0.00849501996073465,0,0,0,0.0412104078719883,0,0,0,0,0,0,0,0.0451769934628033,0.0750209272074712,0,0,0.100830914487981,0,0,0,0,-0.0260407364953226,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00580088255129687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825987737111588,0,0,0,0,0,0.0325012905022271,0,0,0,0.109168146556097,0,0,0,0,0,0,0,0,-0.0231249092861603,0,0,0.243451774177442,0.109328305465399,0,0,0,0,0,0.0153107203452526,0,0,0,-0.0198282538419394,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0186668984922054,0,0,0.051645620274773,0,0,0,0,0,0,0,0,-0.0286473551580005,0,0,0,0,0,0.0222868015593614,0,0,0,0,0,0,0,0,0,0,0,0,0.0156217992230331,0,0,0,0,0,0,0,0.0377704179032656,0,0,0,0,0,-0.0149147279299623,0,0
X600703.SH,0,0,0,0,0,0.0445981295184915,0,0,0.223469292413086,0,0.207753069072044,0,0,0.118118854736883,0,0,-0.1949678107483,0,0,0,0.104929720858178,0,0,-0.115631839931939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015722126691207,-0.1171581436328,0.326514436062027,0,0,0,0,0,0.0378544471749223,0,0,0,0,0,-0.00537597533037597,0,0,0,0,-0.0425605122726478,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.323585161342963,0,0,0.117973623299652,0,0,0,0.262161575646735,0,0,0.0180477113401967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609918803530797,0.0141634128945023,0,0,0,0,0.391541076663647,0,-0.031238197258636,0,0,0,0,0.0517610186427765,0,0
X000596.SZ,0,0,0,0,0,0,0.0774251681603038,0,0,0.00711713228022199,0,0,0,0,0,0.162487854688291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500883505908143,0,0,0,0,0,0,0,0,0,0,0,0.136807644734299,0,-0.0458926497897737,0,0,0,0.0163542667567826,0,0,-0.0160856288219079,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.373522338873611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052374562880011,0,0,0,0.136579744673512,0,0,0,0,0,0,0,0,0,0.160743112702251,0,0,0,0,0.049882520627198,0,0,0,0,0,0,0,-0.0327641066590813,0,0,0,0,-0.0297861067646674,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.407306736389268,0,0,0,0.0704350007770605,0,0,0,0,0,0,0,0,0,0,0,0,0.175946294719033,0,0,0,0,0,0,0,0.0803835172081247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629225464079936,0.13905644207709,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0772197162451476,0,0,0,0,0,0,0,0,0,0.0581192772424355,0,0.315819542555113,0,0,0,0,-0.0479556544992196,0,0,0,0,3.46944695195361e-18,0.113352563811035,0,0,0,0,0,0.161573800378326,0,0,0,0.0297569804229387,0,0,0,0,0,0,0,0,-0.0274915524721033,0,0,0,0.102539497792906,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221550135289819,0.160677863865358,0,0,0,0,0,0.0238848613146981,0,0,0,0.0367906280866564,0,0,0,0,0,0,0,0,0.156963124779654,0,0,0,-0.0332086546570698,-0.00315377041829765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090227947640022,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.112281351134882,0,0,0,0,0,0,0,0,0.0419917109625392,0,0,0,0,0,0,0,0.0178940018740235,-0.0729028823885473,0,0,0,0,0,0,0,0,0.187495664411884,0,0,0,0.0243924563096102,0.0698654788102441,-0.149778800084689,0,0,0,0,0,0,0.00503193559611111,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0618413886123341,0,0,0,0,0,0,0.0658879572400837,0,-0.0102782329540695,0,0,0,-0.130619451883499,0.14181338862029,0.137689252585285,0,0,0,0,0,0,0,0,0,0,0,0,0.277525678618158,0,0.124343344955509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136516720687399,0,0,0,0,-0.0246227737911426,0,0
X002129.SZ,0,0,0.239136802236172,0.107668596375128,0,0,0,0,0,0,0,0,0,0,0,0.0515936473285353,0,0,0,0,0.0752044286212149,0.0528036964490447,0,0,0,0,0,0,0,0,0.00138903676310729,0.0660925717047745,0.126836129577908,0,0,0.215067716626648,0,0,0.0244788229382885,0,0,0,0.112311216050434,0.211227839907751,0,0,0,0,0,0,0,0,0.0167442503473094,0,0,0,-0.0207669836526771,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.122940333292111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111931827665057,0,0,0,0,0,0,0.154569299164599,0,0,0,0,0,0,0,0,0.0136345355515086,0,0,0,0,-0.0272572886001839,0,0
X002179.SZ,0,0,0,0,0,0.104295210725119,0,0,0,0,0.015704513594775,0,0,0,0,0.163282179946738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166885088699858,0.0625014329049964,0,0,0,0.0839524988866233,0,0,0.000112057918938654,0,0.0216510825144926,0,0,0,-0.0389685778537654,0,0,0,0.0107003166811741,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0149942007609843,0,0,0,0,0.114177900291929,0,0,0,0,0,0,0,0,0.055663374912595,0,0,0.0568265648296075,0,0,0,0.0853107419124255,0,0,0,0,0.18926905948213,0,0,0,0,0.0721558139901157,0.148932434458009,0,0,0,0,0,0,0,-0.0216774320188426,0,0,0,0,0.00398406417486741,0,0
X002049.SZ,0,0,0.264546733639866,0,0,0,0,0,0,0,0,-0.154216676892385,0,0,0,0,0,0,0,0,0,0,0.116138334858533,0,0,0,0,0,0,0,0.0853331940675051,0.0144570984835112,0,0,0,0,0,0,0.188970641303655,0.156130696580325,0,0,0,0,0,0,0,0,0,0,0,-0.039347412705505,0,0,0,0,-0.0114730872070273,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634182894194886,-0.141000882138654,0,0,0,0,0,0,0,0,0.00604843058108196,0.495295234023295,0,0,0,0,0,0,0,0,0,0,0,0,0.0511097708628546,0,0,0,0,0,0.180364054494366,0,0,0,0,0.175070938249629,0,0.0171794613873776,0,0,0,0,-0.0363158927915421,0,0
X002236.SZ,0,0,0.198360525418494,0,0,0,0.0070933868098285,0,0,0,0,0,0,0,0,0.199502045510032,0,0,0,0,0.208368664365578,0,0.0788424712361471,0,0,0,0,0.101151888196771,0,0,0,0,0,0,0,0,0.0420875924138251,0,0,0,0,-0.284801195462036,0,0,0,0,0.126444107488229,0,0,0,0,-0.0292308929518176,0.0345960191560857,0,0,0,0,0,0
X002414.SZ,0,0,0.0123077146436313,0,0,0,0,0,0,0,0,0,0,0,0,0.0836129292758307,0,0,0,0,0,0.0576355172259779,0.0426232557060871,0,0,0,0,0,0,0.00926415488261981,0,0,0,0,0.145628331028932,0,0,0,0,0,0,0,0.126589320000251,0,0,0.00861228019998518,0.0309402137592411,0,0,0,0,-0.0171853229723728,-0.0312582545085352,0,0,0,0.00573603270753936,0,0
X300003.SZ,0,0.0561915244987895,0,0,0,0,0,0,0,0.0367193886067025,0,0,0.100925131711138,0,0,0,0,0.073440327251004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0331681157729146,0,0,0,0,0,0.0147355882610386,0.0672722202646496,0,0.0130895156925582,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0541092684053255,0,0,0,0.0952169970846315,0,0,0,0,0.123632163543699,0.0332791705753252,0,0,0,0,0,0,0,0,0,0,0,0.0665188807709041,0,0,0,0.0882803529360315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697380276552674,0,0,-0.00852442978999348,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.467133185664188,0,0.171823499064172,0,0,0,0,0,0,-0.0437700812620125,0,0,0,0,0,0,0,0,0,0,0,0,0.205679527979003,0,0,0,0,0,0.120000175913048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526458469423198,-0.0150549423232777,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0764666573389223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161367417306647,0.0879105280115402,0,0,0,0.0203820916755262,0.0200829082124323,0,0,0.0985200162268095,0,0.0312918666142986,0,0,0,0,0,0.0475251966514812,0,0,0,0,0,0.028066056497296,0,0,0.110412470734447,0.0623964959322676,0,0,0,0,0,0.0244970305353148,0,0,0,0.0159823848028523,0,0
X600183.SH,0,0,0,0.305721397968302,0,0,0,0,0.0549717469035485,0,0,0,0,0,0,0.0549067243806804,0,0,0,0.0386350349408839,0.0642102085079329,0,0,0,-0.150381272919423,0.257946995291518,0,0,0,0,0,0,0,0,0,0,0,0.0117391292287502,0.045701336293965,0,0,0,-0.142310664826559,0,0,0,0,0,0,0,0,-0.0139605558117138,0.0148238792605377,0,0,0,-0.0285206543971294,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126111465243186,0,0,0.0555737162355365,0.0660704541300285,0,0,0,0,0,0,0,-0.0032441294179757,0.13949058212228,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.0563136651610786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225840619472419,0,0,0,0,-0.00492136836805382,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.134004268025937,0,0.163766895787289,0,-0.0555475663160579,0.185574211077446,0.328875303269527,0,-0.0783004804468315,0,0,0,0,0,0,0,0,0,0,0.101629500389977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019168116745711,0.0216041889536523,0,0,0,-0.0458886908904261,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140014691066852,0,0,0.0445645861780783,0,0,0,0,0.226426830843323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074860133519055,0,0,0,0.0424165990893101,0,0,0,0,-0.00740614267625561,0,0,0,0,-0.0422504229357417,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205700489177848,0,0,0.0430487807329605,0,0,0,0,0.022440991509292,0,0,0,0,0,0,0,0.0600499280158213,0,0,0,0,0.0328497381447035,0,0,0,0,0,0,0,0,0,0,0.167473565182498,0,-0.045594791060512,0.0263509940295249,0,0,0,-0.0140888699648188,0,0
X000066.SZ,0,0,0.0208817183890542,0,0,0,0,0,0.103690539174476,0,0,0,0.222389659449558,0,0,0,0,0,0,0.0436978171507834,0,0,0,0,0,0,0,0,0,0,0.193773551698178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880743288821665,0,0.085783560622676,0,0.0280724501964273,0,0,-0.0463602899108879,0,0,0,0,-1.0842021724855e-19,0,0
X600779.SH,0,0,0,0,0.190330887494334,0,0.119969471032622,0,0,0,0,0,0,0,0,0,0.200088024447804,0,0,0,0,0,0.0906408396334243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600551949369092,0,0,0,-0.0710612475190401,0,0,0,0,0,0,0,0,0,0,-0.0125242654559103,0,0,0,0,-0.00987322488880754,0,0
X600177.SH,0,0,0,0,0,0,0,0.0123663931082104,0,0,0,0.0228776155524449,0,0,0,0,0,0,0,0.0128711287028814,0,-0.0385661177316203,0,0,0,0,0,0,0,0.0182558517120135,0,0,0,0.00966252544179082,0,0,0,0,0,0,0.0283048769575662,0,-0.025894844268052,0,0.00496849496987602,0,0,0,-0.00565640698570582,0,0,0.0035684898225286,0,0,0,0,-0.018107921078147,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0156193119590599,0,-0.0170086312471548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698748956657171,0.160355615367968,0,0,0,0.0785867757957569,0,0,0.0451765255560968,0,0,0,0.128619875392949,0,0.0313473446898026,0.0656409481432147,0,0,0,0,0.0164357380620364,0.0076051876996864,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131119754105751,0.192161871368197,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00288904383957188,0,0,0,0,0,0,0,0,0,0,0.138208059970603,0.331116627667929,0,0,0,0,0,0,0.00775417091000539,0,0,0,0,-0.0410280450953001,0,0
Change_TY3M,0,0,0,0,0,0,-0.0688064464763954,-0.215512135587634,0,0,0,0,0,-0.0223228581421073,0,0,0,0,0,0,0,0,0,-0.294107597959242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428712738038898,0,0,-0.128515232358595,0,0,0,0,0,0,0,-0.0339965052299247,0,0,0,0.00403314020603788,0,0
Slope,0,0,0,0,0,0,-0.2093278899306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44395674700128,0,0,0,0.285478731199538,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.665990153670437,0.731395869085352,0,0,0,0,-0.231313086131563,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335011160265582,0,0,0,0,-0.0341980538334685,0,0,0,-0.00771638579828921,0,0,0,-0.00467866471870509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341607761636902,0,0,0,0.0618652098297868,0,0,0,0,0,-0.00167712966256413,0,0,0,-0.0085807753532145,0,0
MKreturn,0,0,-0.0108731711619913,0,0,-0.0517372990809848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360415257717946,0,0,0,0,0.00975177805701809,0,-7.61702265451233e-05,0,0,0,0,0,0.00394123537748837,0.00650376564720366,0,0.0475106368882099,0,0,0,0.0371051182346279,0,-0.0125393808842287,0,0,0,-0.0592595850532998,0.00448159791170048,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000808673375489593,0,0,-0.000139969528828332,0,0,0,0,0,0,0,0,0,0,0,0,0.00128856072578827,0,0,0,-0.000704667476331525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112182222281314,-0.000893235162390839,0,0,0,-0.00123527607989752,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,1.47573302595614,0,-0.327750701608188,0,0,0,0,0.171703359856744,0,-0.22856097647737,0,-0.554976222646462,0,1.26022591799066,0,0,-0.830130141735995,0,0,0,0,0.467931124599045,0,0,0,0,0,0,0,0,0,0,0,-0.783211408366692,0,0,0,0,0,0,0,0,0,0.541141036960886,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000563960676260897,0,0,0,0.00372275997396718,0,0,0,-0.00251692826257031,0,0,0.00357516989257932,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00304019455522015,0,-0.00203524621386077,0,0,0,0,0,0,0,0,0,0,-0.00192011696676206,0,0,0,0,-0.00287456582406915,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000334630661377054,-0.00269376340401583,0,0,0,0.000791200526969451,0,0
