,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X300124.SZ,X600809.SH,X000100.SZ,X002008.SZ,X002085.SZ,X600487.SH,X300136.SZ,X002508.SZ,X600522.SH,X600089.SH,X300003.SZ,X600177.SH,X600271.SH,X000157.SZ,X600699.SH,X600118.SH,X600867.SH,X002294.SZ,X000559.SZ,X000050.SZ,X300115.SZ,X002074.SZ,X002180.SZ,X000981.SZ,X600566.SH,X000596.SZ,X600372.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0255506367359473,0,0.0857175007117675,0,0,0,0.0131219741085934,0,0,0.182887481173013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484238760837983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537178970805585,0,0,0,0.0109517282465974,-0.0149562330650545,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0806671385690914,0,0.417588449602558,0,0,0,0,-0.0147014087151589,0,0,0.0527525760232183,0,0,0,0,0,0.0302915069388676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185155150011061,0,0,0,-0.0160933370569132,0.0140137337050305,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.223790636447884,0,0.0685401582324462,0.0391432084809163,0,0,0,0,0,0,0,0.0262585064231646,0,0,0.0045284542868934,0,0,0,0,0,0.0553294211112366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306879700020126,0.0712022702923387,0,0,0,0.0324290747172721,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.131017866502344,0,0,0,0,0,0.218766954376064,0,0.0273445549006624,0,0,0,0,0,0.0383606294142204,0,0,0,0,0,0,0,-0.00591458482899173,0,0,0.208092918259053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377317421525372,0,0,0,0,0,0,0.0114094564252819,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0758282354198139,0,0,-8.67361737988404e-19,0,0,0,0,0.512287970592846,0.0206054531885051,0,0,0,0,0,0,0,0,0,0,0.0549031493252083,0,-0.0126482777034695,0,0,-0.0398675887313595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519973385541473,0.00163796386286877,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0839693418061307,0.0106425010377505,0,0.0902503703718156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241541286310902,0,0.0463764221961206,0,0,0.0906078906732178,0,0,0,0,0,0,0.0624679717802597,0,0,0.0176670329303537,0,0.0386423190114527,0,0,0,0,0.134485805649403,0,0.019152091166902,-0.0267412876161244,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.142310519266468,0,0,0,0.0171471798428656,0,0,0,0,0,0.100302123068537,0,0,0,0.259061445535814,-0.159353119940034,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155850194728516,0,-0.02896678338751,0,0,0.0570145723302322,0,0,0,-0.00459194162001217,0,0,0,0,0,0,0
X000725.SZ,0,0,0.208286641424886,0,0,0,-0.0593820552482149,0,0,0,0,0.0236254598608244,0,0,0.02605887534856,-0.00549380106573615,0,0.194377596897384,0,0,-0.0236222168465804,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216108655028814,0,0,0.0352157044154779,0,0,0,0,0,0.138645340646373,-0.00463594815931219,-0.0116782346525516,0.00900720084711632,-0.142714829931794,0,0,0,0,0
X000063.SZ,0,0,0.0313678157342391,0,0,0,0,0,0,0,0,0,0.11328486973426,0,0,0,0,0.0395375856450245,0,0,0,0.188811895735,0,0.0168222651007955,0,0.0784298842415534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482743739424215,0,0,0,0.00559676764865678,0.0538511379837965,0,0,0,0,0,0
X600703.SH,0.606166440533247,0,0,0,0,0,0,0,0,0,0,0,0.0768009930215846,0,0.12543461204985,0.0764666042278613,0,0,0,0,0,0,0,0,0,0,0.177499884508645,-0.165293621386969,0,0,0,0,-0.243260735035519,0,0,0,0,0,0,0.00285936511869739,0,0,0,0,0,0,0,0,0,0,-0.0776885750759053,0.0536200307897204,-0.0057635571048586,0,0,0,0,0,0
