,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600690.SH,X002292.SZ,X002241.SZ,X600271.SH,X600118.SH,X000559.SZ,X000100.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X002475.SZ,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X300124.SZ,X002049.SZ,X000568.SZ,X600177.SH,X601877.SH,X002129.SZ,X002294.SZ,X300003.SZ,X002074.SZ,X600582.SH,X000869.SZ,X002506.SZ,X002085.SZ,X000977.SZ,X600498.SH,X600867.SH,X000547.SZ,X002426.SZ,X300001.SZ,X600252.SH,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0501406277295392,0,0,0,0.0173414267363421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646400230132879,0,0,-0.0130864092430196,0,0.0650294890678301,0,0.0106219039461828,0,0,0,0,0,0.0567243859079791,0,-0.000613436690172768,0,0,0.0243705810665706,0,0,0,0,0,-0.0208160207826588,0.0244864312635321,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0387155582277272,0,0,0,0,0,0,0,0,0,0.187052382232443,0,0,0,0,0,0,0,0.184532752162818,0,0,0,0,0.0168083585454542,0,0.0691001420098877,0,0,0,0,0,0,0,-0.102980745425719,0,0,0,0,0,0,0,0,-0.0200359765370822,0.0101736794670928,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0174193925894726,0.0463202134655769,0,0.188140825824726,0,0,0,0,0,0,0,0,0,0,0,0,0.161925092491957,0.114045207879041,0,0,0,0,0,0,0,0,0,0.0385030770299666,0,0.0259304522994597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.118986397165285,0.0956112038498068,0,0,0,0,0,0,0,0.171061981010069,0,0,0,0,0.0156065429367916,0.000210477321666281,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.0138386491853505,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.061562596028992,0,0,0,0,0,0,0,0.00947089496143846,0,0,0,0,0,0,0,0,0,0,0,0,0.0501184470533916,0,0,0,0.155635569768769,0,0,0,0,0,0.0262160225716597,0,0,0,0,0.0451366625633339,0,0,0,0.139059243632058,0,-0.00834091535186594,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0552369038238053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128332665752432,0,0,0,0,0,0,0,0,0,0,0.058853861069538,0,0,0,0,0,-0.0350175005911665,0.0294648947343133,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158249804787657,0,0,0,0,0,0,0,0,-0.0227775658973935,0,0,0,0,0,0,0,0,0.152552916002721,0,0.0684522471382241,0,0,0,0.0662818891173764,0,0,0,0,0,-0.0198559557479848,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0456561482376072,0,-0.0873110678149534,0,0,0,0,0.193182883754279,-0.0631833649037161,0,-0.0482332454346858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644391847903094,0,0,0,0,0,0,0,0.0816024975140859,0,0.0185775076889685,0,0,0,0.0146033715103099,0.00795153063107642,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510695151276258,0.201175781302126,0,0,0,0,0,0,0.0149713636212716,0,0,0,0,0,0,0,0,0,0.0671446688268089,0,0,0,0,0,0,0,0,0,0,0.133676897445015,0,0,0,0,0,-0.00780435059955296,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.066124197389747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231904064223602,0,0,0,0,0.0970396552135187,0,0,0,0,0,0,0.0244682555938631,0.0450549354202315,0,0,0.015577902465162,0,0.00632675985194473,0,0.0760243630719348,0,0.000970269936557947,0,0,0,0,0,0,0
