,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X600703.SH,X000100.SZ,X300003.SZ,X600183.SH,X600271.SH,X300142.SZ,X002007.SZ,X300124.SZ,X000625.SZ,X002179.SZ,X002241.SZ,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X600487.SH,X300014.SZ,X000050.SZ,X002371.SZ,X002049.SZ,X600066.SH,X002129.SZ,X300146.SZ,X002463.SZ,X000066.SZ,X000977.SZ,X600118.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.47338073374744,0,0,0,0,0,0,0,0,0,0.0487808222971925,0,0,0.00813115495575323,0,0.15669257647293,0.0810859187046281,0,0,0.0946137280281758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.388490136372712,0,0,0.251440454709133,0,0,0.0270343439708281,0,0,0,0,0,0.0547346181295092,0,0,0,0,0,0,0.194844154755439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146870596504228,0,0,0,0,0,0,0,0,0.0267412201351198,0,0,0,0,0,0,-0.0437371835506328,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.0279289007090809,0.115959302154728,0,0,0.200121079760029,0.0267207246563834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391866470884467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147040878538021,0,0,0,0,0.0869995475723943,0,0
X000338.SZ,0,0.0282890366415183,0,0,0,0,0,0,0,0,0,0.0726949357841835,0,0,0,0,0,0,0,0,0.071912790972348,0,0,0,0,0,0.134809885996787,0,0,0,0,0,0,0,0,0,0,0,0.0650128206914776,0.272483074056384,0,0,0,0,0,0,0,0,0,0,0,-0.00722640622496291,-0.0183933443947179,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.28004060542956,0,0,0,0,0,0,0,0,0,0.0464492497484866,0,0,0,0,0.0697121044707498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631831262093171,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0638525770304243,0,0,0,0,0.308309499791481,0,0,0,0,0,0.390819890667126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491704599807315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105437523676727,0,0,0,0.07941172073989,0,0
X600809.SH,0,0.357422624080898,0,0,0,0,0,0,0,0,0.0861167601414938,0,0,0,0,0.156010652838886,0,0.012618590916282,0,0,0,0.0327110652354002,0,0,0,0,0.0610075178974827,0,0,0,0,0,0,0,0,0.0387233850169611,0,0,0,0,0,0,0,0,0,0,0,0,0.0848114041505736,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.0417055292580269,0,0.0760852461757028,0,0,0,0,0,0,0,0.0170935563830106,0,0,0,0.160607819889094,0.0575613895459124,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.42568942720948,0,0,0,0,0.0287243174994148,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203868013854104,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.00048327478078309,0,0.0145576950115573,0,0,0,0,0,0,0.0640372867579564,0,0,0,0.0541733926197687,0,0,0,0,0.00307881459386114,0,2.16840434497101e-19,0,0,0,0.0252681489577966,0,0,0,0,0,0.0489471409529388,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0250648517001803,0,0,0,0.0712196107760887,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100302355802314,0,0,0,0,0,0,0,0,0,0,0,0,0.113643906830046,0,0,0,0,0,0,0,0,0.165429174054164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145500285247524,0,0,0,0,0.00454845776915596,0,0
X002236.SZ,0,0,0,0,0,0.477938206672123,0,0,0,0,0.0680748662829806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379074440490243,0,0,0,0,0.0155996852717104,0,0,0,0,0,0,0.00390879204422926,0.204274682544443,0,0,0,0,0,0,0,0,0,0,0,-0.0198298584077616,-0.0367595654662519,0,0,0,0.080965535341271,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0437550441692575,0,0,0,0,0,0,0,0,0.0454731354118388,0,0,0,0,0,0,0,0,0,0,0,0.149416821552688,0,0,0,0.0618142949580451,0,0,0,0,0.0994073564734865,0,0,0,0,0,0,0.0641898684833181,0,0,0,-0.0376573033479257,0,0,0,0.197507442014892,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0653875306021549,0,0,0,0,0,0.0968107462834337,0,0,0,0,0,0,0.106350043136947,0,0,0,0,0,0.0536874839773698,0,0,0,0,0,0,0,0,0,0,0,0,0.0446173430238183,0,0,0,0,0,0.0522065140714178,0.0922870031221291,0,0,0,0,0,0,0,0,0,-0.00724352035390113,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0892631766131936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249533698309745,0.0112603368113445,0,0.0640453030050985,0,0.0744398026378952,0,0,0,0.132359847091409,0,0,0.00384276200949319,0,0,-0.00764212941701957,0,0,0,0.0752658478896405,0,0.0996356959350838,0,0,0,0.0440578661398006,0.0384419330651184,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.11579177815807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501668389615641,0,0,0,0,0,0,0,0.136320997016448,0,0,0.21920617905657,0,0,0.036971779860996,0.0228422295943352,0.151115347848168,0.0784911038985237,0.137453992172996,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0527888576987827,0,0,0,0,0,0,0,0,0,0,0.0329742803771769,0,0,0.0117083330131877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210706593071432,0,0,0,0.0608342835637145,0,0,0.0498086719446819,-5.42101086242752e-20,0.102016711123475,0.12921144996747,0,-0.00954627637298521,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121227681141774,0,0,0,0,0,0,0.00107183412220938,0,0,0,0,0,0,0.255395909910519,0,0,0,0,0,0,0,0.23464396056615,0,0,0,0,0,0.0297683687590312,0,0,0,0.137238432238197,0.0646021315611111,0,0,0,0,0,0,0,0,0,0.0293643313564724,0,0
X002007.SZ,0,0.0387548487245953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35032738389634,0,0,0,0,0,0,0.021762274744605,0,0.233007838291769,0,0,0,0,0,0,0,0,0,0,0,0.0514813208131082,0,0,0,0,0,0,0,0.13546301664851,0,0,0,0,0.00682290033469617,0.0223127980933238,0,0,0,-0.0224690639121938,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.00768910574031445,0,0,0.115558333863668,0,0.010933206997311,0,0.0965598755793378,0,0,0,0.0856018769041306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614813051500569,0,0,0,0,0,0,0,0,0,0,0,-0.0291743048171913,-0.05214173349602,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.335886819484342,0,0,0,0,0,0.0984404593847583,0.120791870683489,0,0,0,0.0532659629573142,0,0,0,0,0,0,0,0,0,0,0.262388085884243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452604444531059,0,0,-0.0111050741301501,0,0,0.0408507762226501,-0.0317584077407738,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835381562162439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954895874537056,0,0,-0.0530199233384279,0.0969514717838394,0,0.151389835257269,-0.0254033649131398,0.0436798199467779,0.155597761666482,0.0301741735739367,0,0,-0.0161779979571275,0,0,0,0,0,0,0
X002241.SZ,0,0.133852868673865,0,0,0,0.0956369728334131,0,0,0,0,0,0.0921861859452892,0,0,0,0.0195284643116559,0,0,0,0,0.124903439498117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104255320846822,0,0,0,0,0,0,0,0.00759022289558544,0,0.122667566239038,0,0,0,0,0,0,-0.0740556742205951,0,0,0,0.0487154395938155,0,0
X002506.SZ,0,0,0,0,0,-0.168858536132936,0,0,0.0742363739514026,0,0,0,0,0,0,0,0,0.130012153183199,0,0,0,0.216830146639762,0,-0.0928117894208921,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268922562106314,0,0,0,0.0952751851048915,0,0,0,0,-0.00998745689569326,-0.0272546985424003,0,0,0,0,-0.0031064924290743,-0.101398041521053,0,0,0,0.14540757254369,0,0
X600177.SH,0,0.0632394462877385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573773223151144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453651078529909,0,0,0,0,0,0,0.0325890649643815,0,0,0,0,0,0,0,0.0834934380081017,0,0,0,0,0.0185366577110326,0,0,0,0,0.0239886419822263,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.341396409395148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251862928213573,0,0,0,0,0,0,0,0,0,0,0.00788480445681239,0,0.112581496903606,0.0181695907463362,0.0553711720952673,0,0,0,0,0.00407786661770981,0.0635395440336908,0.119885365486039,0,0,-0.00382990235895083,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.00301117092497312,0,0,0,0,0,0,0.182231490185792,0,0.100184688818624,0,0,0,0,0,0,0.105713023864012,0,0,0.0161428915135796,0,0,0,0,0,0,0,0.120185553650663,0,0,0.0675853206410443,0.0101938304829321,0,0.0395818920809228,0,0,0,0,0.232043260827852,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.177031394724339,0,0,0,0,0,0,0,0,-0.26859751082948,0,0.0491807672670938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815635971013915,0,0,-0.0215497749543155,0,0,0,0,0,0.169807534716119,0,0.367609693677674,0,-0.0835524881503683,0.0928950167733488,0,0,0,0.0254273765063732,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.11682825853877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192171557385995,0,0,0,0,0,0.0398790109043946,0.0173544558551123,0,0,0,0,0,0,0.014428298704563,0.261885596388538,0,0,0,0,0,0,0.151938409592833,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0295236476854138,0.204638969947257,0,0,3.16857923043476e-05,0,0,0,0,0,0,0.0029502576935175,0,0,0.0556847106457253,0,0,0,0,0,0.0640693988701558,0,0.0216037320945734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136210324498024,0.126502568807758,0,0,0,0,0,0,0,0,0,0.0408771424382161,0,0
X000050.SZ,0,0,0,0,0,0,0,0.624037628299507,0,0,0,0,0,0.0969664256418892,0,0,0,0,0,0,0,0.0885337577372816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102973316472363,0,0.0770625024695265,0,0,0,0,0.00587383612835024,0,0,0.05959682926925,0.00501155517589729,0,0,0,-0.0109920633421015,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902542183925232,0,0,0,0,-0.0608925319223515,0,0,0.126844670232351,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.063098200954673,0,0.142397158544843,0,0,0.215942056813964,0.408744617645376,0.113466342117372,0,0,-0.00765734695739206,-0.00630256046738159,0,0,0,-0.0196528559455598,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250738557120554,0,0,0,0,0,0,0,0,0,0,0.129683652635582,0,0,0,0,-0.0648031857083326,0,0.329417922349188,0,0,0,0,0,0,0,0,0,0.24915921281201,0,0,0,0,0.285866046160203,0,0.073033270166689,0.0050582299013754,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113368573680238,0,0,0.109592389559032,0,0,0,0,0,0,0,0.0686007668031822,0,0,0,0,0.187229690031806,0,0,0,0,0,0,0,0,0.00610292526741662,0,0,0,0,0.0464013491769498,0,0,0,0.0344456136551449,0.0567946741552942,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0158049517247162,0,0,-0.153276615319482,0,0,0,0,0,0,0,0,0,0.110256099395421,0,0,0,0,0,0,0.107364090435352,0,0,0,0,0,0.19951594282608,0,0.1652583027168,0.0199057271838958,-0.0273387095986116,0,0,0,-0.0575942881550317,0.0627899657254769,0,0.383707423487055,0,0,0.0220681856401614,-0.0261788959328876,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120718636816575,0,0,0.0822335423821026,0,0.0407330892437531,0,0,0,0,0.125021149856072,0,0,0,0,0,0,0,0,0,0,0.248540671368017,0,0.0515328541253608,0,0,0,0.0877211631622851,0,0,0,0,0,0,0,0,0,0.00845217769797401,0,0,0,0,-0.00969754940308769,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202174275439435,0,0,0,0,0,0,0,0,0,0.26366560794083,0,0,0.225832509263632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432640239714051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.187954709455872,0,0,0,0,0,0,0.0763820556651311,0.0476514397863892,0,0,0.0389857192961248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185545029360248,0,0,0.083461006487989,0.308513477456071,0,0,0,0,-0.035730314029127,0,0.234956277240841,0,0,0,-0.0156508272823008,-0.0191612762307716,0,0,0,-0.0954125160806044,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.164861485176933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074186651502974,0,0,0,0.279936289438221,0,0,0.102141861200761,0.309079760095342,0,0,0,0,0,0.00092482409166237,0,0,0,0,-0.0174244673707066,0,0,0,0,-0.0426748584042006,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363011838123253,0,0,0,0,0.170731069991189,0,0,0,0,2.16840434497101e-19,0.0935083289451708,0,0,0,0,0,0,0,0.232083331422975,0,0,0.0641219136086254,0,0.0957634196508104,0.0376359345618935,0,0.153675998589837,0,0,0,0,0,0,0,-0.0196633956745927,-3.46944695195361e-18,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.158048572552408,-0.0207861753334184,0,0,0,0,0,0,0,0,0,0,0.0810412823020098,0.320607647133397,0,0,0,0,0,0,0,-0.109286575923903,0,0,0,0,0,0,0.290336350559507,0.0647268779670686,0,0,0,0.0211843653665787,0,0,0,0.0745335906491914,0,0,0,0,0,-0.0098045267747052,-0.0349639431316536,0,0,0,0,0,0
Change_TY3M,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0212597836654933,0,0,0,0,-0.107585802546284,0,0,0,0,0,0.0153326777219932,0,0,0,0,0.0251134775242889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561331498244153,0,0,-0.0304111142729242,0,0,0,0,0,0,0,-0.120862916883867,0,0,0,-0.141321303783772,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34230834185875,0,0,0,-0.41038893821645,0,0
TED,0,0,0,0,0,0,0.0832000048684741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289368948179848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384540864911743,0,0,0,0,0,0,0.250944596221491,0,-0.110037127729604,-0.708363837174317,0.686755752061516,0,0,0,0,-0.597373918266903,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0181098049013154,0,0,0,0,0,0,0,0,0,0,0,0.0631687189910138,0,0,-0.0587524933093223,0,0,0,0,0,0,0,0,0,0,0,-0.0402977819145611,0,0,0,0,0,0,0,-0.0242129199023653,0.00239147550365817,-0.0245498613927088,0,0,0,0,0,0.00633218961916646,0,0.101165000161942,0,0.071410431969748,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0663992244672641,0,0,0,0,0,0,0.00156193351253461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970836361887464,0.0164746964573155,0,0,-0.087786703543146,0,0,0,-0.119463244436677,0.0111175883362948,0,0.0511962245695406,-3.46944695195361e-18,-0.0100599103514683,0,0,0,-0.0202866058433039,-0.0450008948674852,0.322366146554949,0,0,0.0717882193116813,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152177295038615,0,0,0,0,0,0,0,0,0,0,0,3.87388201174985e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043938300540467,0.00755040408827608,0,0,0,-0.00432972070360718,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636732065549893,0,0,0,0,0.117659631083407,0,0,0,0,0,0.249733853016915,0,0,0,0,0.282458944012338,-0.18236192508842,0,-0.81630122148397,0,0,0,0,0,0,0,0,0,0,0,-0.435348288419812,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202985687147066,0,0,0,0,0,0,0,0,0,0.00517903990222854,0,-0.00186382811449572,0,0,0,0,0,0.00739579805039532,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651235016821627,-1.35525271560688e-20,0,0,0,0,0.0104612234862673,-0.0131611509999177,0,0,0,-0.0353706132090067,0,0
CarbonVol_Hubei,-0.00628121110105818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013109485118809,0,0,0,0,0,0,-0.0137861378193998,0,0,0,0,0,0.0167324069385714,0,0,0.00292042341281232,0,0,0,0,-0.0364224846178149,0,0,0,0,0,0,0.00889011693306602,0,0,0,0.0153264697339252,0,0,0,-0.0260701891620491,0.0350186269958129,-0.0526727336928123,0,0,0,0.0203842316618437,0,0
