,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X002007.SZ,X000100.SZ,X600487.SH,X600566.SH,X600498.SH,X000625.SZ,X000661.SZ,X002179.SZ,X600867.SH,X300146.SZ,X600809.SH,X000596.SZ,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X002506.SZ,X300142.SZ,X600089.SH,X300136.SZ,X600066.SH,X600372.SH,X002241.SZ,X000977.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.819416636971001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936498149790733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159845602304312,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.00721265058135943,0,0,0,0,0,0.0371024106930636,0.168301620800117,0,0.0071980543172638,0,0,0,0,0,0,0,0,0,0,0,0,0.0205265937544553,0,0,0,-0.0118036405660107,0,0.203677713761456,0,0,0,0,0,0,0,0,0,0,0,0,0.259498713922355,0,0,0,0,0.00467109671698316,1.35525271560688e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0.146932581157171,0,0,0,0,0,0.0231367492148514,0,0,0,0,0,0,0,0,0,0,0.627115086677213,0,0,0,0,0,0,0.121901385100358,0,-0.121262641174236,0,0,0,0,0,0,0.0209630908952845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939579063040025,-0.0382650409695538,0.064580617985907,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355491472329841,0,0,0,0.160373367874928,0,0,0.0945815556858882,0,0,0,0,0,0,0,0.0370599211553382,0.174838250642632,0,0,0,0,0.102731614482655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277130366983173,0,0,0,0,0,0,0
X000651.SZ,0.0837648246778889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192609921428078,0.0187172948491815,0.0662187563042395,0,0,0,0.00732491891532677,0,0,0,0,0,0,0,0,0,0,0,0,0.232921517526994,0,0,0,0,0,0,0.0662463577944997,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00975882372052009,0,0,0,0,0,0
X000858.SZ,0.182321541095009,0,0,0,0,0,0.121501470876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336324302834873,0.127991057036987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692940225647779,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.259965528105024,0,0,0,0,0,0,0,0,0.407714811618006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888000634696892,0,0.0689146819838292,0.0503865702879359,0.230980453582282,0.105759653108086,0,-0.0706952108333444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411742344690916,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0243511636738548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623473249036808,0,0,0.148686757846868,0,0.0993712704171272,0,0,0,0,0,0,0,0,0.023267841931012,0,0,0,0,0,0,0,0,0,0.116584682188962,0.385626163717832,0,0,0,-0.00316802428853822,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.286163312366498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624645200052278,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0502679410224424,0,0,0,0,0,0,0,0,0,0,0,0.145264260375935,0,0,0.224056562156692,0,0,0,0,-0.0154964330253242,-0.00337905104563841,0,0,0,0,0,0
X000063.SZ,0,0,0.232736412356877,0,0,0,0,0,0,0,0,0.128527551897262,0,0,0,0,-0.0448159137241742,0,0,0,0.138679292628515,0,0.25878686852175,0,0,0.057417240700636,0,0.180681693533679,0,0,0,0,-0.13523740883002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907196677669551,0,0,0,0.00769434724586863,-0.10145306839962,0,0,0,0,0,0
