,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X601877.SH,X002236.SZ,X000550.SZ,X600177.SH,X000581.SZ,X600582.SH,X002475.SZ,X000568.SZ,X300124.SZ,X002129.SZ,X000800.SZ,X000050.SZ,X000623.SZ,X600060.SH,X000559.SZ,X002294.SZ,X002292.SZ,X300146.SZ,X600839.SH,X300003.SZ,X002465.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X600166.SH,X000869.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.146819503083126,0,0,0,0.0855668514754589,0.0996091375842919,0.1642506315261,0,0,0,0,0.22122121540056,0,0,0.15924482452266,0,0,0,0,0,0,0.0229357099987125,0.0199599269717437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404557463734758,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.0352071931033382,0.174835469525609,0,0,0,0.137884721563177,0,0,0,0,0,0,0,0,0,0,0,0.0839070265799484,-0.0444403917825796,0,0,0.0690458916402494,0,-0.0426450367879012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0997474838069352,0,0,0,-0.00994073665125456,0,-0.0340476080958978,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0385348478176839,0.0311246066651187,0.306642234397613,0,0,0,0.245731023866144,0,0.0479524394768591,0,0,0,0,0,0,0.0876523009744177,0,0,0,0.0584674787615499,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.01297052287978,0,0,0,0,0,0,0,0,0,-0.0214037160674783,0,0,0,0,0.00440493547175687,-4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0.300765731419779,0.0969784378866749,0,0,0,0,0,0,0,0.0106165911156914,0,0.0651254793670218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216437094840938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368472412371417,-4.33680868994202e-19,0,-0.0473029206615613,0,0,0,0
X002415.SZ,0,0,0,0,0,0.26442403418632,0,0,0,0.0701904072122824,0,0,0,0,0,0,0,0,0,0,0,0.00230007239650272,0,0,0.193782797620547,0.119555353711593,0,0,0,0,0,0.0178615286815847,0,0.0683036097500946,0,0,0,0,0,0,0,0,0.0466492853583992,0,0,0.0596474955771326,0,0,0,0,0,0,0.00175378026446581,0,0,0,0,0,0
X000625.SZ,0.177891571937999,0,0,0,0.146814027988073,0,0.0227504609723942,0,0,0,0,0,0,0,0,0,0.0724582613511211,0,0,0,0,0,0,0,0,0.0890732606105605,0,-0.049921909904319,0,0,0,0.102521180787298,0,0,0,0.0358611501372385,0,-0.0315876864000112,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154704663504934,0.0139115252577271,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.188726919008315,0,0,0,0,0.240599208964901,0,0,0,0,0,-0.0682694154012315,0,0,0,0,0,0,0.0887989760224822,0.0138874501764631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521570610464193,0,0,0,0,0,0.415629216872628,0,0,0.0434702183016293,-0.00479701087431857,0,0,0,0,0,0
X000858.SZ,0,0,0.160705734202061,0,0,0,0.0767147535888057,0,0.0296736441820952,0.0655107687190739,0.192088196230526,0.107787603494598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615456269294847,0,0,0.0130159972106175,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497173301439464,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0702864221919204,0.0721447311631378,0,0,0.162860411509903,0,0,0,0,0,0,0,0,0,0,0,0,0.034604633854256,0.0214628048618157,0,0,0,0.0563031615182077,0,0,0,0.111407457697264,0.0355036332429714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288639364034804,-0.00345414549540029,0,0,0,0,0,0
X000100.SZ,0.0214749278131333,0,0.340942885740446,0,0,0,0,0,0.00358870008297821,0,0,0.0754085310705141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192668414412408,0,0,0,0,0,0,0,0.0309686495320129,0,0,0.313444346299189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702086987379615,0,0,0,0,0,0
